Time (s),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2)
412.0,-8.417324025500001,-4.090209072,2.7696610485,9.759722291
413.0,-8.4192054075,-4.090931100500001,2.7723745235,9.7624179235
414.0,-8.412630843999999,-4.0962978815,2.7793174384999997,9.76097804
415.0,-8.4126014935,-4.0937986665,2.7778102785,9.759472936
416.0,-8.41720222,-4.081758997,2.7819443285,9.7595846275
417.0,-8.420584892,-4.0759358125,2.7753374795,9.758185009
418.0,-8.428855927499999,-4.075611487,2.7613944155,9.7612295405
419.0,-8.431920143500001,-4.0658494345000005,2.767000405,9.7613890925
420.0,-8.430842972,-4.0629172965,2.77174495,9.760583238999999
421.0,-8.431927480999999,-4.0601994185,2.7746374645,9.76121084
422.0,-8.4306565945,-4.0711839295,2.764342696,9.7617678535
423.0,-8.427705378999999,-4.0639900655000005,2.775424064,9.759365581499999
424.0,-8.4275219365,-4.061578903,2.7792543345,9.7592936385
425.0,-8.4276202615,-4.0632973885000006,2.774785686,9.758824496999999
426.0,-8.438245226,-4.0698778215,2.7433290415,9.761866306000002
427.0,-8.456771406,-4.023111837,2.746074802,9.759295444
428.0,-8.474166116,-4.0092803055,2.7139328185,9.759680684500001
429.0,-8.486406838,-4.021189364,2.665910622,9.7619918025
430.0,-8.493245558,-4.029693738,2.6167863065,9.758138507
431.0,-8.457920487500001,-4.0049789565,2.769621425,9.7596891645
432.0,-8.4547946345,-3.988083209,2.8087606225,9.761036627
433.0,-8.4781945035,-4.012834679,2.702585826,9.761488376
434.0,-8.466934096500001,-4.017824302999999,2.7248483544999997,9.759967663000001
435.0,-8.44968027,-4.0175704195,2.7768387690000003,9.7595493405
436.0,-8.449608360500001,-4.022451446,2.7727193945,9.760326844
437.0,-8.4465147935,-4.032077017500001,2.7673966395000003,9.760110101
438.0,-8.449749244,-4.0233349025,2.7811283785,9.763205959
439.0,-8.444966543,-4.0273456795,2.773962398,9.758687293000001
440.0,-8.442895849,-4.0289761125000005,2.779559582,9.7591558815
441.0,-8.4466380665,-4.026195131,2.7865289124999997,9.7632319625
442.0,-8.4415706635,-4.0361773145,2.7771586924999996,9.7603002615
443.0,-8.442104847,-4.030179493,2.7861282755,9.7608402165
444.0,-8.440958700500001,-4.029834622,2.7903826635,9.7609243425
445.0,-8.438369966,-4.04062395,2.77938201,9.760004813
446.0,-8.439927022500001,-4.027868122999999,2.7905264819999998,9.759259384
447.0,-8.4404186475,-4.028032487000001,2.7924005259999998,9.76028807
448.0,-8.441875911,-4.0376932795,2.7801950255,9.762056227
449.0,-8.441280091,-4.029884517999999,2.792252305,9.7617552165
450.0,-8.440461206,-4.027461615,2.788601074,9.7590047615
451.0,-8.438882136499998,-4.0316969255,2.7909476655,9.7600590775
452.0,-8.438245226,-4.0269993415,2.7991614665,9.7599198345
453.0,-8.4395175795,-4.0376962145,2.785599962,9.761562836
454.0,-8.435073879499999,-4.0311686125,2.798322036,9.7586582795
455.0,-8.43560366,-4.029742167,2.8034041145,9.75998508
456.0,-8.437392587000001,-4.0376140325000005,2.789623947,9.760837979
457.0,-8.435584582499999,-4.0302440645,2.8011353034999997,9.759524626000001
458.0,-8.436468039000001,-4.033541618499999,2.800119768,9.761363018499999
459.0,-8.434087695,-4.041544095,2.7809111834999998,9.757250398
460.0,-8.527764951,-4.473403392,1.5772568425,9.761247576999999
461.0,-8.552269875,-4.5112584955,1.3717474365,9.7660851975
462.0,-8.669866508,-4.2580321415,1.26285623,9.743578827
463.0,-8.719278461,-4.2463461485,1.2112092190000001,9.77984518
464.0,-8.7980396765,-4.058058283,1.168393842,9.7595674105
465.0,-8.7095516295,-4.297962341,0.99474612085,9.7631450205
466.0,-8.7795942105,-4.1360607819999995,1.0102623835,9.757553771
467.0,-8.803672081,-4.083339534,1.0941585095000002,9.76607859
468.0,-8.776079461,-4.127987864,1.102384051,9.7609034165
469.0,-8.778748909499999,-4.1174582895,1.120380451,9.7609010115
470.0,-8.778154557,-4.116621794,1.1265338315,9.7607218135
471.0,-8.752124862999999,-4.1852437995,1.1020479855,9.763998041499999
472.0,-8.7062995685,-4.3088367865,0.94940217855,9.7605354175
473.0,-8.717589327,-4.2976204055,0.9264704535999999,9.763415313
474.0,-8.709146589500001,-4.3132129804999995,0.92277959935,9.762407812
475.0,-8.7056421125,-4.321404769000001,0.93021707425,9.7636111055
476.0,-8.7048555125,-4.327387915499999,0.9695778701,9.769429887000001
477.0,-8.740237817,-4.153477505,1.2045289925,9.751840412
478.0,-8.767109878,-4.1299969215,1.191303554,9.764167198500001
479.0,-8.744236854,-4.18387312,1.16027543,9.762822928
480.0,-8.7334049675,-4.1969239225,1.168200127,9.7596759845
481.0,-8.733237668000001,-4.2116051575,1.1545344275,9.764223152500001
482.0,-8.741339937500001,-4.18930007,1.1442616719999998,9.760670317
483.0,-8.7541838165,-4.164734977,1.1488521265,9.762213188
484.0,-8.767349086500001,-4.124029918,1.190784046,9.761767986999999
485.0,-8.7649320535,-4.1321307195,1.1768806055,9.761340157500001
486.0,-8.76650085,-4.132311226,1.1746367420000001,9.7625510385
487.0,-8.7436336965,-4.1951702165,1.1190728760000002,9.762732222
488.0,-8.7140261485,-4.2879420024999995,0.9817408124,9.761390748
489.0,-8.7171241175,-4.288647887,0.9722737346,9.763507801500001
490.0,-8.714237473499999,-4.2915726875,0.97734554065,9.762721834499999
491.0,-8.713967447,-4.2887990435,0.98884662405,9.762423144
492.0,-8.712579157499999,-4.2899892155,0.99583503275,9.7624145105
493.0,-8.705832892,-4.303472941,0.9971426079999999,9.762474478
494.0,-8.7112231535,-4.2879478725,1.0033312088500002,9.761077648
495.0,-8.702014362,-4.310583155,1.0053930978,9.7630732495
496.0,-8.697243401000001,-4.3205976239999995,0.9871134636000001,9.7613810565
497.0,-8.697331453,-4.319087529,1.0179185215,9.763926875500001
498.0,-8.691759217,-4.3218244845000005,1.016625622,9.760039626000001
499.0,-8.691135513999999,-4.328407853,1.018195886,9.762565045999999
500.0,-8.692876012500001,-4.3281319565,1.013206262,9.763473426000001
501.0,-8.69145984,-4.3285780875,1.0109888145,9.762180728
502.0,-8.693505585499999,-4.3290741145,0.99220728255,9.76229639
503.0,-8.690219771,-4.332851553999999,0.9987891839,9.761716614000001
504.0,-8.6940852625,-4.328030696000001,0.99169511235,9.762296667000001
505.0,-8.693405793,-4.3348430005,0.97374127105,9.7629176225
506.0,-8.694996602500002,-4.330684002,0.9735607640999999,9.762460046000001
507.0,-8.694657602,-4.330678132,0.9796730535,9.762766231
508.0,-8.693947314,-4.332822203,0.9794191697000001,9.7630601745
509.0,-8.693292793000001,-4.334170869,0.9849826005,9.763634986500001
510.0,-8.694007483,-4.3319915775,0.9799445478,9.762797955
511.0,-8.6926573495,-4.334493727,0.98837114225,9.7635550005
512.0,-8.692064465,-4.3356574835,0.9914881897,9.763861042
513.0,-8.694519653,-4.330776457,0.9843119363,9.763153523
514.0,-8.6899130565,-4.337456682999999,0.9875126334,9.7623409495
515.0,-8.693330949,-4.3324582540000005,0.99192845065,9.7636131895
516.0,-8.679891249499999,-4.3357924965,1.0362157665,9.7577837325
517.0,-8.742302640999998,-4.176595607,1.2313438190000001,9.766856335
518.0,-8.7588124265,-4.0949007865,1.3186578365,9.7583480815
519.0,-8.756584706,-4.126135832499999,1.2781494274999998,9.764039157
520.0,-8.7160953745,-4.159161274,1.272671114,9.741191859499999
521.0,-8.19419978,-4.611482432,2.5794213595,9.7673014535
522.0,-7.676609937,-4.9072409285,3.4721531495,9.755340416500001
523.0,-6.601254973,-5.6820312145,4.5423174375,9.825561974
524.0,-5.992503231000001,-5.14648753,5.619150211,9.701398275
525.0,-6.439690947,-4.4638717425,5.4375601825,9.618837205
526.0,-7.799158038,-5.226227592000001,2.9930597235,9.859798979499999
527.0,-7.8656110245,-5.1846801665,2.496640562,9.747266784
528.0,-8.0541116825,-5.142007141000001,2.063420859,9.7761122895
529.0,-8.160704726999999,-5.0484047295,1.8585058055,9.774670561499999
530.0,-8.325495866,-4.745364317,1.8408865625000002,9.7581393425
531.0,-8.3737191145,-4.6818390655,1.7873068060000001,9.758895729999999
532.0,-8.367335331,-4.7189075695,1.7455818084999999,9.7635815695
533.0,-8.375389171,-4.6902040235,1.7696435369999999,9.7609898505
534.0,-8.377989645500001,-4.6973597315,1.749193416,9.7629711635
535.0,-8.3814750445,-4.6897373469999994,1.75460569,9.7632683075
536.0,-8.379426364,-4.688990371,1.754193313,9.7610776845
537.0,-8.3829308405,-4.6899530745,1.7455187045,9.762994688500001
538.0,-8.3802408465,-4.6851997245,1.766591061,9.7621912345
539.0,-8.377484812999999,-4.6923407565,1.7543562095,9.761058118000001
540.0,-8.382219085500001,-4.688123057,1.754043624,9.7630328905
541.0,-8.3811786025,-4.6868316245,1.7623249319999998,9.763008515
542.0,-8.380210028,-4.694273502,1.7438750635,9.7624422555
543.0,-8.383420998,-4.6897711005,1.7479063865,9.763754957
544.0,-8.381125771,-4.6904124135,1.75439143,9.763253999
545.0,-8.3814750445,-4.696157819,1.730149195,9.7619917925
546.0,-8.3778766455,-4.690033789499999,1.763930417,9.762057792
547.0,-8.3693678685,-4.693241823999999,1.8001051915,9.762850659000001
548.0,-8.37393631,-4.692268847,1.764874043,9.759865606
549.0,-8.3805035355,-4.6990782165,1.7394152205,9.764218988500001
550.0,-8.379407285500001,-4.6920810025,1.7505934459999999,9.7618989725
551.0,-8.381658486500001,-4.6961827675,1.737547046,9.7634772125
552.0,-8.381075875,-4.6984002144999994,1.7307435475,9.762834816000002
553.0,-8.379204766,-4.6946917500000005,1.739751286,9.7610421135
554.0,-8.3797859105,-4.708626009,1.7099588285,9.762999497
555.0,-8.383070257,-4.6992455154999995,1.711209169,9.761507096999999
556.0,-8.382379047,-4.6997973095,1.7176663300000001,9.762312818
557.0,-8.3817890975,-4.7088255935,1.6946362795,9.762132551
558.0,-8.3840491035,-4.700975741500001,1.714960193,9.763838488000001
559.0,-8.382807567499999,-4.702597368999999,1.7141721255,9.7634183975
560.0,-8.383325608,-4.7056630525,1.6952350345,9.7620340495
561.0,-8.3850793145,-4.698789112,1.708114135,9.762471141999999
562.0,-8.3824979175,-4.708856412,1.696817039,9.76313764
563.0,-8.3805211455,-4.704138282500001,1.7005548545,9.759815523
564.0,-8.364822908,-4.705237467,1.7806368525,9.761305164500001
565.0,-8.323351795,-4.7211470305,1.9303754695,9.7618719695
566.0,-8.32809634,-4.7379561925,1.884481201,9.76507603
567.0,-8.35031631,-4.7144624015000005,1.828943751,9.76218007
568.0,-8.2701888185,-4.852868702,1.836268225,9.763497281
569.0,-8.215250123,-4.985762935,1.734807156,9.765228599
570.0,-8.2297904745,-4.9759113625,1.682474805,9.7631894775
571.0,-8.227031506,-4.9849572575,1.6787942235,9.7648745185
572.0,-8.229850642999999,-4.971015660999999,1.695681166,9.763044233999999
573.0,-8.228920225500001,-4.984458295,1.662437062,9.7633850095
574.0,-8.210454214,-4.965271723000001,1.7985246545,9.7622393035
575.0,-8.2089896125,-4.9716716495,1.785532554,9.7618742115
576.0,-8.214955148,-4.982780901,1.740765354,9.764446980999999
577.0,-8.2056876555,-4.954460382,1.8541075990000002,9.7631350075
578.0,-8.204192235499999,-4.960273294,1.8467244225,9.7633931605
579.0,-8.2025529975,-4.959904942,1.8501687310000001,9.7624658725
580.0,-8.2026792055,-4.9617056095,1.8467156175000001,9.7628358415
581.0,-8.2020217495,-4.970952557,1.8279722415,9.763455993
582.0,-8.207822921,-4.961015867,1.817300316,9.761281472
583.0,-8.198543688,-4.988472007,1.80145826,9.764634012
584.0,-8.232160546,-4.9074537209999995,1.840758887,9.759420789
585.0,-8.269880636,-4.879852294999999,1.7817331025,9.766192294
586.0,-8.261255924,-4.8869052755,1.776483724,9.761459916
587.0,-8.269730947,-4.8747555405,1.7835264315,9.7638450765
588.0,-8.2685451775,-4.877535054999999,1.7764191525,9.7629339805
589.0,-8.267629435,-4.881168675,1.7654830705,9.7619917505
590.0,-8.270133051999998,-4.867836106,1.797117287,9.76322547
591.0,-8.265925625000001,-4.8759618555,1.7917901295,9.762744577500001
592.0,-8.263937113,-4.8815252865000005,1.785353515,9.7626656035
593.0,-8.27064082,-4.865677359999999,1.8004940885,9.763201371000001
594.0,-8.263639203,-4.8766281175,1.7930023149999998,9.761362029
595.0,-8.267432785,-4.8735844465,1.7932517964999999,9.763098667
596.0,-8.267686669,-4.8666444665,1.8037138635,9.7617754485
597.0,-8.264122022999999,-4.882344172,1.7829981185000001,9.762793113499999
598.0,-8.2677835265,-4.871892377,1.7927763145,9.762460454
599.0,-8.267777656,-4.86789921,1.8005513225,9.761894258
600.0,-8.2666652635,-4.8810160515,1.7775080645,9.763278577000001
601.0,-8.273021164,-4.8656392045,1.7895873574999999,9.7631978995
602.0,-8.269187958500002,-4.8708841795,1.7920880394999998,9.7630258165
603.0,-8.2694902715,-4.8762465575,1.7762107624999999,9.763054076
604.0,-8.2722184215,-4.865316346,1.787832184,9.762032035499999
605.0,-8.2704338975,-4.873402472,1.7823553374999999,9.7635597875
606.0,-8.269956947499999,-4.873310017,1.780818827,9.762821985
607.0,-8.271175003,-4.8648628775,1.789902878,9.7613006835
608.0,-8.2675443175,-4.8748905545,1.796139908,9.7643858055
609.0,-8.246372169,-4.8736064599999995,1.9845216955,9.7823794315
610.0,-8.1365975055,-4.983356175,2.060532747,9.761693739
611.0,-8.240638504500001,-4.907604877,1.846586474,9.767483558999999
612.0,-8.145793089000001,-4.988306176,1.9840843695000001,9.755824376
613.0,-8.202915479000001,-4.9856147135,1.826256691,9.771509124000001
614.0,-8.210561344,-4.985671948,1.7415314080000002,9.762372748499999
615.0,-8.208313078,-4.976684754,1.783395821,9.763417423
616.0,-8.211615035,-4.966974065,1.796434883,9.763638212
617.0,-8.216883491,-4.9662769855,1.7697609395,9.762847838999999
618.0,-8.219950642499999,-4.964907774,1.7643442624999999,9.763754084
619.0,-8.219297588500002,-4.9480692605000005,1.810075634,9.763029313499999
620.0,-8.219373900499999,-4.946529815,1.812726005,9.762803758
621.0,-8.223039806500001,-4.9616204925,1.7551589515,9.763028036000001
622.0,-8.227584767,-4.948979133,1.7688202485,9.762908085500001
623.0,-8.221738102,-4.941462411,1.81663112,9.7629548505
624.0,-8.2215370495,-4.9559704765,1.7717245035,9.761881705499999
625.0,-8.224191823,-4.938643274,1.812337108,9.7628174745
626.0,-8.215134187499999,-4.9497921485,1.823965867,9.7630089165
627.0,-8.212780258999999,-4.9527301564999995,1.826724836,9.763029832
628.0,-8.209378509499999,-4.9370612695,1.8769703495,9.7617397575
629.0,-8.2117544515,-4.95890555,1.8174514725000002,9.763545771
630.0,-8.2148656285,-4.9401944595,1.8479322054999998,9.762403896
631.0,-8.213182364000001,-4.950021083999999,1.8386001405,9.7642210675
632.0,-8.217401531499998,-4.9409546435,1.8397668325,9.763379332
633.0,-8.2169730105,-4.938167792,1.8473363855,9.763035155
634.0,-8.216826257000001,-4.9444077570000005,1.8352453519999998,9.763800435
635.0,-8.2166075945,-4.933093051,1.8584104155,9.7622610565
636.0,-8.216092489000001,-4.953334781500001,1.8170625755,9.7642991795
637.0,-8.2177434675,-4.9358960455,1.8421119555,9.761545999500001
638.0,-8.2178256495,-4.9387357285,1.8434356735000001,9.7633096515
639.0,-8.217681831,-4.9528754425,1.8136843065,9.764780087999998
640.0,-8.214404821999999,-4.9381134934999995,1.8547180934999998,9.762244733
641.0,-8.216540088,-4.948814769,1.829633493,9.764748396
642.0,-8.2167778285,-4.9424016344999995,1.8367011485,9.763014041000002
643.0,-8.215511344500001,-4.9362379815,1.8497152620000001,9.761281993499999
644.0,-8.2170904135,-4.950508306,1.8205611825,9.764355510000001
645.0,-8.2168937635,-4.934032274,1.850760148,9.7615234985
646.0,-8.21401886,-4.9517234265,1.82006222,9.7622996855
647.0,-8.2190701205,-4.940752123499999,1.8334681655,9.763497772000001
648.0,-8.21855208,-4.935888708,1.8484370380000001,9.763418542
649.0,-8.216949530499999,-4.9533083655,1.8123576529999998,9.764127318
650.0,-8.215081356,-4.939319808,1.84641624,9.761848943
651.0,-8.2180765985,-4.9336976754999995,1.8566229559999998,9.7634644295
652.0,-8.214178821,-4.956764414,1.8204687275,9.765059912
653.0,-8.217238635000001,-4.9377201930000005,1.8420385785,9.762030215500001
654.0,-8.213938145,-4.946051398,1.8338218419999999,9.761940037
655.0,-8.2127949345,-4.9493416145,1.832779891,9.762460367500001
656.0,-8.2125395835,-4.9191000905,1.910876312,9.7619163295
657.0,-8.211051501,-4.930677486,1.8999593085000002,9.764365723000001
658.0,-8.2167132565,-4.909065076,1.915299467,9.76123531
659.0,-8.2201017985,-4.9244184425,1.870165383,9.763103547499998
660.0,-8.214441510499999,-4.940925293,1.8534853635,9.763497872
661.0,-8.2175717655,-4.9023202785,1.9294846745,9.761362296000001
662.0,-8.214686589,-4.9320129435,1.872821624,9.7628814685
663.0,-8.217367778,-4.9266344225,1.8743053035,9.7626902425
664.0,-8.219633653999999,-4.9222362155,1.875595268,9.7626168255
665.0,-8.215258928,-4.9448113295,1.8476372305000002,9.765014201
666.0,-8.2179826755,-4.923768324,1.8766533615,9.762200919000001
667.0,-8.2157241375,-4.9312395525,1.868781496,9.7625690735
668.0,-8.2157476175,-4.939230288,1.848363661,9.762748606999999
669.0,-8.216567971,-4.9245681315,1.8824075725,9.7625249645
670.0,-8.212863908500001,-4.9416840095,1.854095858,9.762649441499999
671.0,-8.219441407000001,-4.929968665500001,1.8588051829999999,9.7631482165
672.0,-8.217027309999999,-4.9282912715,1.870510254,9.762508348
673.0,-8.216780763500001,-4.9412907095000005,1.84119181,9.763301681000002
674.0,-8.220335137,-4.919484585,1.8726396495,9.7612509575
675.0,-8.219501575999999,-4.940667007,1.8299651565,9.76317469
676.0,-8.2212362045,-4.928561298,1.8449090799999999,9.76131332
677.0,-8.220556734999999,-4.93075233,1.8454696789999998,9.7619601235
678.0,-8.218798626,-4.9591154075,1.7895741495,9.7644316695
679.0,-8.2276390655,-4.933876715,1.8110119225,9.763047037
680.0,-8.2234198985,-4.9391260930000005,1.8173472775,9.7633228175
681.0,-8.223019261000001,-4.945624345000001,1.8008580379999999,9.763217974
682.0,-8.227753534,-4.9363480465,1.813220565,9.764795902
683.0,-8.221975842500001,-4.9440335355,1.802823069,9.761920512500001
684.0,-8.20959277,-4.981529092,1.753805883,9.761602359
685.0,-8.227644936,-4.962257403,1.7311647300000002,9.762948962
686.0,-8.2246203435,-4.9672294165,1.7312058215000001,9.762939343500001
687.0,-8.2243253685,-4.9805781284999995,1.6988701225,9.763804707999999
688.0,-8.2315353755,-4.9691577595,1.7007382965,9.764385621999999
689.0,-8.219516252,-4.976021427499999,1.721455509,9.7613876285
690.0,-8.226969869000001,-4.9733152905,1.7054813745,9.7635059645
691.0,-8.2316116875,-4.9731861475,1.677906364,9.762550197500001
692.0,-8.2326624435,-4.9727752370000005,1.6821152585,9.763954183500001
693.0,-8.2343339675,-4.9618699735,1.7017641045,9.763217232999999
694.0,-8.233562043500001,-4.9635194845,1.6872105450000001,9.7608933825
695.0,-8.24138548,-5.0060839125,1.5319598614999999,9.763623316
696.0,-8.2479350955,-4.9832006165,1.566062474,9.7628518545
697.0,-8.24478723,-4.9922964075,1.5542091820000001,9.762948058500001
698.0,-8.2455914395,-4.9877455765,1.569244093,9.7637061565
699.0,-8.2453038025,-4.986741782,1.567281997,9.762633686000001
700.0,-8.244314682999999,-4.9961765735,1.5509145625,9.7640091845
701.0,-8.246383909,-4.986096066,1.5636483765,9.76263575
702.0,-8.246071323999999,-4.994205672,1.54920048,9.7642147865
703.0,-8.249382086499999,-4.9878571095,1.5470872275,9.763427775
704.0,-8.248404707,-4.985727714,1.5570884884999998,9.763103298
705.0,-8.245945116,-4.9954207925,1.5407063785,9.763381545
706.0,-8.248828825,-4.987842434,1.5540506879999998,9.764058411499999
707.0,-8.248780396499999,-4.989420036,1.553112932,9.764674616499999
708.0,-8.242676912,-4.9985774635,1.5440230110000002,9.7627622725
709.0,-8.227603845,-5.0030270340000005,1.61640191,9.7641134805
710.0,-8.239705150999999,-4.999452115,1.5569285265000001,9.762809078
711.0,-8.237983730500002,-4.9911311835,1.5945576300000002,9.763256451499998
712.0,-8.2324555205,-4.9822276395,1.646662512,9.762664932
713.0,-8.226514933,-5.004688285,1.6104084909999998,9.763004304999999
714.0,-8.232137065500002,-4.99059113,1.627499421,9.763349324
715.0,-8.2259117755,-4.990552974,1.6542482085,9.7625903035
716.0,-8.228548938500001,-5.000734742000001,1.6111760125,9.7627999825
717.0,-8.231049621,-5.0017400045,1.5982396790000002,9.7632969855
718.0,-8.2287485235,-5.0082881525000005,1.595113826,9.764205814499999
719.0,-8.228212873,-5.013888272,1.58190453,9.764475645
720.0,-8.229639318,-5.0049348315,1.5952459045,9.76325498
721.0,-8.229910812,-5.002553020000001,1.5999317485,9.763030061
722.0,-8.22891729,-5.0128316455,1.5845886545,9.764962398000002
723.0,-8.2300384885,-5.0035802955,1.6024074825,9.764069913499998
724.0,-8.226746804,-5.004746987,1.6061834535,9.7625164955
725.0,-8.2279090925,-5.014284506,1.5817783225,9.764404704499999
726.0,-8.228974524,-5.001795770999999,1.6023091575000001,9.762242857499999
727.0,-8.23110392,-4.9981915015,1.6093797479999998,9.7633546865
728.0,-8.230869113499999,-5.0038048285,1.5987313035,9.7642824285
729.0,-8.226990414500001,-5.0116620185,1.5849173825,9.762804895
730.0,-8.2279017545,-5.009476857,1.5857025144999999,9.762586686999999
731.0,-8.221785062999999,-5.0028597349999995,1.642725112,9.7634492625
732.0,-8.223013391,-5.014356416,1.6056786215,9.7642217125
733.0,-8.229221070000001,-5.0048966754999995,1.6021257155,9.764009874
734.0,-8.22659418,-5.004678012499999,1.609517697,9.762900830500001
735.0,-8.2252880725,-5.013189724,1.5887359125,9.762763432
736.0,-8.227633196,-4.987041159,1.6532018549999998,9.762061812999999
737.0,-8.225537553999999,-4.9917167305,1.6568618910000001,9.763300949
738.0,-8.221208320999999,-4.997714552,1.6537903375,9.7622011315
739.0,-8.2255390215,-4.9916668345,1.6599627954999998,9.763795786
740.0,-8.231325517999998,-5.011723655,1.5661945525,9.763572721
741.0,-8.2335341595,-4.996458341,1.599717488,9.7630911575
742.0,-8.232386546499999,-4.986056442000001,1.6426488,9.763816163
743.0,-8.229263629,-5.0031972685,1.602852146,9.763293753500001
744.0,-8.238724836500001,-4.9619961815,1.675264798,9.762428631999999
745.0,-8.237722509,-4.960031150000001,1.6943779935,9.763857678
746.0,-8.2328987165,-4.9811842209999995,1.6509491865,9.763159387
747.0,-8.2345482275,-4.992256784,1.6115898579999999,9.763597154500001
748.0,-8.2331907565,-4.965557893,1.683408158,9.7609498825
749.0,-8.232134129999999,-4.9952241425,1.6194793340000002,9.764374567
750.0,-8.233701458999999,-4.99010244,1.618083707,9.7628550205
751.0,-8.2347404745,-4.982951135,1.632455292,9.7624624195
752.0,-8.230695944,-4.9945534785,1.6157987525,9.762212112
753.0,-8.23536271,-4.983111097,1.628484138,9.762405224
754.0,-8.230383359000001,-4.979298437000001,1.70891541,9.7700361725
755.0,-8.221349204500001,-4.9776137049999996,1.6774264795,9.7560905765
756.0,-8.2367744805,-4.984224957,1.6395508305000002,9.7660398415
757.0,-8.236486843000002,-4.983737735,1.618184967,9.761963139
758.0,-8.2310775035,-4.9811988965000005,1.664485743,9.763898285
759.0,-8.232530364999999,-4.971844818999999,1.6575692435,9.7591893145
760.0,-8.237116416500001,-4.983504396,1.6381478655000001,9.7657020175
761.0,-8.2407250885,-4.987918746,1.6094648655000001,9.7662349785
762.0,-8.252110237,-4.95578997,1.609614554,9.759532229
763.0,-8.23343877,-4.9917446135,1.6103982184999999,9.7622015255
764.0,-8.236676156000001,-4.9908640915,1.604597047,9.763527678500001
765.0,-8.2338966415,-4.9872040559999995,1.6234049945,9.7624139625
766.0,-8.237139897,-4.9880346815,1.6100298665000001,9.763363484
767.0,-8.239474747500001,-4.984249905,1.601905585,9.762084809000001
768.0,-8.245748466,-4.975115958,1.6031984845,9.7629119455
769.0,-8.2402158535,-4.9831360445,1.6033496409999999,9.7623553255
770.0,-8.242537496,-4.9774302630000005,1.607451405,9.7620781105
771.0,-8.244644878999999,-4.974175267,1.614979867,9.763439426
772.0,-8.2417978575,-4.983809644,1.6000447485,9.763491613500001
773.0,-8.2431538615,-4.9751056855,1.614351762,9.76255068
774.0,-8.240835153999999,-4.977629847499999,1.616670469,9.762265478
775.0,-8.240120464,-4.983932917,1.605737323,9.763076738
776.0,-8.242732678500001,-4.977431730499999,1.61588387,9.763634181
777.0,-8.2396992805,-4.981432235,1.608424382,9.761884467
778.0,-8.2402026455,-4.9841090215,1.6051297625,9.763131037499999
779.0,-8.239998658,-4.986145962,1.608712019,9.7645969955
780.0,-8.2377621325,-4.993143176,1.5880006770000001,9.762889828
781.0,-8.241281285,-4.9847943610000005,1.597042169,9.7630660405
782.0,-8.241342922000001,-4.9855971035,1.6004277755,9.764082129
783.0,-8.2393323965,-4.994574024,1.585486787,9.764535502000001
784.0,-8.243136251500001,-4.9841457095,1.5941452520000001,9.7638272655
785.0,-8.2393808255,-4.9944434135,1.5814613345,9.763863115500001
786.0,-8.2401366065,-4.988646643999999,1.5860077625,9.762271234
787.0,-8.242853017,-4.98506879,1.591704739,9.763660209
788.0,-8.244142981,-4.9824712505,1.5896164345,9.7630850915
789.0,-8.2271753245,-4.977038431,1.706411793,9.76573438
790.0,-8.2297464485,-4.961445855499999,1.7193510614999998,9.7622149605
791.0,-8.2269082325,-4.9836408775,1.6767293995,9.7637824565
792.0,-8.233972953,-4.972238119,1.667169867,9.762219359
793.0,-8.236959389999999,-4.972769367,1.659176196,9.763650152
794.0,-8.234225369499999,-4.974279462,1.663203116,9.762800138
795.0,-8.232977963500002,-4.9653627105,1.690587347,9.761920499999999
796.0,-8.2389464345,-4.9701057885,1.6563335774999999,9.763561236000001
797.0,-8.243742344000001,-4.971836014,1.6258440395,9.763331805
798.0,-8.238625044,-4.939175989500001,1.738131126,9.7617536005
799.0,-8.241516091,-4.944175886,1.7190986455,9.7633393005
800.0,-8.238203861,-4.9412143975,1.7373577340000002,9.7622826825
801.0,-8.241439779,-4.943484677,1.712166003,9.76170655
802.0,-8.240047086499999,-4.9474572975,1.7169516395,9.7633848705
803.0,-8.240480009999999,-4.94080202,1.7306569625,9.7628109115
804.0,-8.232696196500001,-4.949024627,1.7376908649999998,9.761669957999999
805.0,-8.2382699005,-4.9634871985,1.6793430825,9.763502294999999
806.0,-8.237514119,-4.9340029235,1.75952634,9.762034312499999
807.0,-8.2321590785,-4.945167940999999,1.7576640365,9.762814483
808.0,-8.235326022,-4.9436050145,1.7501928085,9.763351296
809.0,-8.236209479,-4.9425161025,1.747860893,9.7631265305
810.0,-8.2335092115,-4.952463065,1.7362189259999998,9.7638136775
811.0,-8.2371648455,-4.941741243499999,1.7505024585,9.7640131715
812.0,-8.2344821885,-4.946070476,1.7469290075,9.763305967
813.0,-8.2335004065,-4.950787138,1.737808268,9.763242786
814.0,-8.234596656499999,-4.939542873500001,1.7564577215,9.761804544499999
815.0,-8.2328165345,-4.9519699725,1.7397512865,9.7636107055
816.0,-8.2346656305,-4.9408695265,1.7535652069999998,9.762018719
817.0,-8.232481936,-4.9437884565,1.7575481015,9.762367594499999
818.0,-8.232210442,-4.9519420895,1.7411058225,9.763327986
819.0,-8.232310235,-4.941233476,1.7612565655,9.761595503999999
820.0,-8.2327754435,-4.950587553,1.7401842090000001,9.762956646
821.0,-8.230346671,-4.945856216,1.754853704,9.761127576
822.0,-8.23424885,-4.941308319999999,1.7585944545,9.762788736000001
823.0,-8.2300619685,-4.954627681,1.7487047260000002,9.7642341885
