Time (s),Mouse Move,Key Press,Mouse Scroll,Mouse Click,PositionX,PositionY
2049,0,0,16,0,820.65234375,354.10546875
2054,0,0,18,0,820.65234375,354.10546875
2058,52,0,0,0,822.0286959134615,408.6080979567308
2059,0,0,1,0,819.37890625,420.72265625
2060,0,0,44,0,819.37890625,420.72265625
2065,0,0,15,0,819.37890625,420.72265625
2068,0,0,32,0,819.37890625,420.72265625
2069,0,0,7,0,819.37890625,420.72265625
2071,0,0,14,0,819.37890625,420.72265625
2077,0,0,18,0,819.37890625,420.72265625
2078,0,0,4,0,819.37890625,420.72265625
2080,0,0,22,0,819.37890625,420.72265625
2098,0,0,3,0,819.37890625,420.72265625
2099,0,0,17,0,819.37890625,420.72265625
2100,0,0,1,0,819.37890625,420.72265625
2101,0,0,18,0,819.37890625,420.72265625
2123,0,0,33,0,819.37890625,420.72265625
2124,0,0,17,0,819.37890625,420.72265625
2125,0,0,18,0,819.37890625,420.72265625
2126,0,0,20,0,819.37890625,420.72265625
2129,48,0,0,0,747.0986328125,247.33756510416666
2130,26,0,1,0,749.1100983796297,231.36082175925927
2131,0,0,15,0,753.9921875,244.59375
2133,0,0,16,0,753.9921875,244.59375
2134,0,0,6,0,753.9921875,244.59375
2135,0,0,8,0,753.9921875,244.59375
2155,7,0,32,0,753.9921875,239.53265224358975
2156,0,0,54,0,753.9921875,239.203125
2157,0,0,23,0,753.9921875,239.203125
2190,0,0,13,0,753.9921875,239.203125
2191,0,0,32,0,753.9921875,239.203125
2196,0,0,31,0,753.9921875,239.203125
2197,0,0,58,0,753.9921875,239.203125
2198,0,0,50,0,753.9921875,239.203125
2199,0,0,60,0,753.9921875,239.203125
2200,0,0,49,0,753.9921875,239.203125
2201,0,0,58,0,753.9921875,239.203125
2202,0,0,40,0,753.9921875,239.203125
2203,0,0,16,0,753.9921875,239.203125
2214,82,0,0,0,713.530059070122,294.8425114329268
2215,6,0,28,0,674.4068244485294,419.09168198529414
2216,0,0,57,0,674.96484375,420.40234375
2217,0,0,38,0,674.96484375,420.40234375
2218,0,0,35,0,674.96484375,420.40234375
2219,0,0,59,0,674.96484375,420.40234375
2220,0,0,33,0,674.96484375,420.40234375
2221,0,0,16,0,674.96484375,420.40234375
2222,0,0,46,0,674.96484375,420.40234375
2223,0,0,4,0,674.96484375,420.40234375
2224,0,0,29,0,674.96484375,420.40234375
2225,0,0,31,0,674.96484375,420.40234375
2226,0,0,47,0,674.96484375,420.40234375
2227,0,0,35,0,674.96484375,420.40234375
2228,0,0,20,0,674.96484375,420.40234375
2229,0,0,30,0,674.96484375,420.40234375
2230,0,0,15,0,674.96484375,420.40234375
2231,0,0,18,0,674.96484375,420.40234375
2232,0,0,28,0,674.96484375,420.40234375
2233,1,0,53,0,674.96484375,420.2273582175926
2234,0,0,14,0,674.96484375,420.171875
2237,89,0,0,0,745.7621576544943,389.70755793539325
2238,75,0,0,0,1296.24109375,309.8490625
2239,6,0,0,1,1366.166294642857,331.1796875
2240,48,0,0,0,1075.9249674479167,440.9717610677083
2241,22,1,0,0,950.1122159090909,699.5191761363636
2242,40,0,0,0,1086.224609375,875.83955078125
2244,29,0,0,0,1121.6938308189656,793.086880387931
2249,0,1,0,0,,
2270,0,1,0,0,,
2276,50,0,0,1,1034.378599877451,610.9127604166666
2278,52,0,0,0,1145.1041165865386,758.8217397836538
2279,57,0,0,1,1068.5220905172414,767.2567349137931
2280,0,0,0,1,811.53125,484.234375
2286,7,0,0,0,802.5887276785714,484.35546875
2287,28,0,26,0,717.4459635416666,567.3029513888889
2301,31,0,1,0,718.0362548828125,551.4381103515625
2302,0,0,34,0,713.73828125,566.97265625
2303,0,0,15,0,713.73828125,566.97265625
2304,0,0,15,0,713.73828125,566.97265625
2305,0,0,22,0,713.73828125,566.97265625
2307,0,0,52,0,713.73828125,566.97265625
2308,0,0,27,0,713.73828125,566.97265625
2310,0,0,11,0,713.73828125,566.97265625
2311,0,0,38,0,713.73828125,566.97265625
2312,0,0,61,0,713.73828125,566.97265625
2313,0,0,43,0,713.73828125,566.97265625
2314,0,0,31,0,713.73828125,566.97265625
2315,0,0,48,0,713.73828125,566.97265625
2316,0,0,42,0,713.73828125,566.97265625
2317,0,0,56,0,713.73828125,566.97265625
2318,0,0,31,0,713.73828125,566.97265625
2319,0,0,29,0,713.73828125,566.97265625
2320,0,0,58,0,713.73828125,566.97265625
2321,0,0,43,0,713.73828125,566.97265625
2323,0,0,36,0,713.73828125,566.97265625
2324,0,0,55,0,713.73828125,566.97265625
2325,0,0,43,0,713.73828125,566.97265625
2326,0,0,44,0,713.73828125,566.97265625
2327,0,0,37,0,713.73828125,566.97265625
2328,0,0,47,0,713.73828125,566.97265625
2329,0,0,45,0,713.73828125,566.97265625
2330,0,0,41,0,713.73828125,566.97265625
2331,0,0,18,0,713.73828125,566.97265625
2332,0,0,43,0,713.73828125,566.97265625
2333,0,0,60,0,713.73828125,566.97265625
2334,0,0,54,0,713.73828125,566.97265625
2335,0,0,13,0,713.73828125,566.97265625
2336,0,0,18,0,713.73828125,566.97265625
2337,0,0,5,0,713.73828125,566.97265625
2339,24,0,0,0,857.5826822916666,571.00439453125
2340,32,0,0,1,1202.6697443181818,581.0973011363636
2343,0,1,0,0,,
2344,84,0,0,0,1070.3621186755952,762.1229538690476
2345,35,0,0,1,835.9749348958334,716.4075520833334
2346,73,0,0,0,106.75326412671232,126.46586044520548
2347,18,0,0,1,62.70847039473684,45.18770559210526
