Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Mouse Move,Key Press,Mouse Scroll,Mouse Click,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted
1299.0,-6.629235023,-6.832515241,2.178458108,9.766048394,-75.57447479,-6.629235023,-6.832515241,2.178458108,9.766048394,-72.31579836,-71.8087632,612.6,559.6,767.6,556.4,5.0,0.0,0.0,0.0,-0.0005143117981,0.0002442380806,-0.002354686998,0.00242254406,0.01046175799,0.04960267561,-0.009455254402,0.05156816502,60.0,0.0,0.0,1.0,1033.682633196721,288.0869620901639,77.11091371,-135.8651337,-134.1348663,161.8087632,162.3157984,-135.8651337,1
1300.0,-6.6180817455,-6.8476132565,2.175207515,9.768333613,-76.07572335500001,-6.6180817455,-6.8476132565,2.175207515,9.768333613,-72.377069775,-71.80552416,610.5714285714286,563.5714285714286,765.8571428571429,560.4285714285714,0.0,7.0,0.0,0.0,0.0002247167605,-0.00066036404828,-0.000414822439,0.0037500306765,0.009822823563,0.0474230285249999,-0.007779653068,0.04905358233,21.0,0.0,15.0,0.0,929.9803602430557,582.7165798611111,77.133538985,-135.9765491,-134.0234509,161.8055242,162.37706980000002,-135.9765491,1
1301.0,-6.42563635,-7.039889885,2.1784874590000003,9.7780476135,-72.61309722,-6.42563635,-7.039889885,2.1784874590000003,9.7780476135,-72.802215525,-71.269663795,612.5714285714286,560.1428571428571,768.8571428571429,558.0,0.0,7.0,0.0,0.0,-0.004384159611,-0.009159942487,-0.02486024609,0.0667002553999999,0.0064813289925,0.033939624395,-0.0117157851045,0.041527416745,0.0,0.0,2.0,0.0,931.06640625,607.8671875,77.126739945,-137.61025185,-132.38974815,161.2696638,162.80221555,-137.61025185,1
1302.0,-6.7386046465,-6.6631776745,2.304054283,9.754822241,-72.58067289499999,-6.7386046465,-6.6631776745,2.304054283,9.754822241,-70.91271257,-71.12189497,614.1428571428571,561.7142857142857,770.7142857142857,559.5714285714286,0.0,7.0,0.0,0.0,0.02269372551,0.003133138951,0.066135143545,0.07315024792,0.023906455845,0.0537307984,-0.0059124379035,0.0596159576549999,0.0,0.0,38.0,0.0,931.06640625,607.8671875,76.337611235,-134.67567995,-135.32432005,161.12189495,160.91271255,-134.67567995,1
1303.0,-6.864931654,-6.551781383,2.309052712,9.766527085,-76.28832974,-6.864931654,-6.551781383,2.309052712,9.766527085,-70.585857355,-71.40939624500001,619.1428571428571,555.4285714285714,772.7142857142857,554.5714285714286,0.0,7.0,0.0,0.0,-0.0021147893848499,0.001892096265,-0.00579730285935,0.0083889042289999,0.0127587736049999,0.046827145655,-0.012904015285,0.05022186884,15.0,0.0,9.0,0.0,920.9866536458334,454.1819661458333,76.32434613999999,-133.6629106,-136.3370894,161.4093962,160.58585735,-133.6629106,1
1304.0,-6.8566958395,-6.55539299,2.324218234,9.766753368,-72.541750165,-6.8566958395,-6.55539299,2.324218234,9.766753368,-70.47800651,-71.27486163,618.8333333333334,579.1666666666666,766.6666666666666,580.8333333333334,1.0,5.0,0.0,0.0,-0.0001203972509499,-0.0024435566285,0.0004861888068999,0.0039194391865,0.01482855609,0.0458579582,-0.008521353743,0.048948171885,60.0,0.0,0.0,0.0,635.3242838541667,34.55,76.23309483,-133.71306414999998,-136.2869358,161.27486165,160.4780065,-133.71306414999998,1
1305.0,-6.8392820515,-6.5754204605,2.3188822714999997,9.766744649,-75.36234723999999,-6.8392820515,-6.5754204605,2.3188822714999997,9.766744649,-70.574270875,-71.27061184,625.5714285714286,590.1428571428571,782.0,592.5714285714286,2.0,5.0,0.0,0.0,-0.0017095925857,0.0006883889058,-0.002449678418,0.0049624676215,0.01673679492,0.0437847591,-0.008574685222,0.047728867065,52.0,0.0,0.0,1.0,395.1531544811321,147.61674528301887,76.265307175,-133.873149,-136.126851,161.27061185000002,160.57427085,-133.873149,1
1306.0,-6.8470335795,-6.565673083,2.3212875635,9.766186448,-74.348763035,-6.8470335795,-6.565673083,2.3212875635,9.766186448,-70.52896478,-71.27228508,624.0,583.2857142857143,779.4285714285714,586.2857142857143,2.0,5.0,0.0,0.0,0.00106022935625,-0.0018501254165,0.0021453315785,0.0030531082635,0.0179416939599999,0.04289730081,-0.0099967710635,0.04756759467,19.0,0.0,0.0,0.0,566.27734375,423.3801398026315,76.249982475,-133.79826975,-136.20173025,161.27228505,160.52896475,-133.79826975,1
1307.0,-6.8520099955,-6.556119421,2.3305741345,9.765466125,-72.674014255,-6.8520099955,-6.556119421,2.3305741345,9.765466125,-70.430678755,-71.21529359,626.1666666666666,569.0,776.8333333333334,569.5,0.0,5.0,1.0,0.0,-3.599468844999999e-05,-0.00026625830695,0.00063780820025,0.0016504483275,0.020489021995,0.04090631241,-0.01123805326,0.04711458155,28.0,1.0,0.0,0.0,412.20228794642856,641.1245814732143,76.192847295,-133.7358014,-136.26419855,161.2152936,160.43067875,-133.7358014,1
1308.0,-6.6146917365,-6.8231024614999995,2.224496195,9.765478663,-74.86234286,-6.6146917365,-6.8231024614999995,2.224496195,9.765478663,-71.90162089,-71.42075421,627.5714285714286,569.4285714285714,780.8571428571429,570.0,0.0,7.0,0.0,0.0,-0.03197244557,0.00738102485495,-0.090233077905,0.09608958571,0.016195514728,0.0435469608605,-0.009394245588,0.05096383371,71.0,0.0,0.0,1.0,85.31266276041667,869.1274956597222,76.82980849,-135.8770839,-134.1229161,161.4207542,161.9016209,-135.8770839,1
1309.0,-6.2843023145,-7.17956854,2.1028550315,9.7706020345,-72.142440475,-6.2843023145,-7.17956854,2.1028550315,9.7706020345,-73.673394945,-71.50000691,627.1428571428571,581.2857142857143,779.1428571428571,582.2857142857143,4.0,3.0,0.0,0.0,0.007492680543,-0.00971770907,0.01723153457,0.02131514134,0.0229186260899999,0.02997842815,-0.01203473209,0.039824534585,99.0,0.0,0.0,0.0,365.2160669191919,685.0516493055555,77.571117715,-138.80372285,-131.1962771,161.50000695,163.67339495,-138.80372285,1
1310.0,-6.347732176,-7.098453396,2.1664199065,9.766029516500002,-72.76866244,-6.347732176,-7.098453396,2.1664199065,9.766029516500002,-73.02793049499999,-71.15575334,623.25,573.125,775.875,569.375,5.0,3.0,0.0,0.0,-0.0021908132735,0.0016374839414999,-0.0019961341085,0.0061118778335,0.0239371307999999,0.0360393251399999,-0.009962765489,0.0446305582699999,101.0,0.0,0.0,1.0,373.16161151960785,554.9128753063726,77.18331684500001,-138.1955607,-131.8044393,161.15575335,163.0279305,-138.1955607,1
1311.0,-6.3380229544999995,-7.1198412725,2.143740598,9.7702773515,-71.553054175,-6.3380229544999995,-7.1198412725,2.143740598,9.7702773515,-73.243267535,-71.312677555,643.6666666666666,555.8333333333334,802.5,555.3333333333334,6.0,0.0,0.0,0.0,-0.0003383878057,-0.0003788520984,0.00110941978955,0.0013183290409999,0.02106231856,0.032204388625,-0.0117997012499999,0.040342090965,75.0,0.0,0.0,0.0,522.1426041666666,481.1611458333333,77.32535197,-138.3247902,-131.67520975000002,161.31267755,163.2432675,-138.3247902,0
1312.0,-6.347221473,-7.1078867205,2.1535408064999997,9.7697023365,-70.757551745,-6.347221473,-7.1078867205,2.1535408064999997,9.7697023365,-73.14426464499999,-71.25852915,631.0,551.6,783.0,550.4,1.0,2.0,2.0,0.0,0.00077106902265,-0.001639873738,0.0011259374753,0.002221111947,0.02159174954,0.03258143658,-0.01163181594,0.040802295035,49.0,0.0,0.0,2.0,625.0146292892157,409.0464920343137,77.26566769499999,-138.2356817,-131.76431825,161.25852915000002,163.14426465,-138.2356817,0
1313.0,-6.3394068415,-7.112939448500001,2.1533280135,9.768263394000002,-72.88112347500001,-6.3394068415,-7.112939448500001,2.1533280135,9.768263394000002,-73.08468785,-71.1969349,632.3333333333334,551.1666666666666,785.8333333333334,551.8333333333334,5.0,1.0,0.0,0.0,-0.00057201695332,0.00128641422605,-0.0034100814295,0.0037701900929999,0.019630874305,0.03661762623,-0.010558936423,0.042889459165,31.0,0.0,0.0,2.0,670.8227982954545,268.46638257575756,77.22067162,-138.2295423,-131.7704576,161.1969349,163.0846878,-138.2295423,0
1314.0,-6.3732247520000005,-7.107192575999999,2.1402243805000003,9.7832836035,-71.534294765,-6.3732247520000005,-7.107192575999999,2.1402243805000003,9.7832836035,-73.241187455,-71.43618154500001,631.1666666666666,552.0,785.0,553.1666666666666,6.0,0.0,0.0,0.0,-0.0042348523150299,-0.0095778504708499,0.0244758615825,0.0266458852075,0.0110797972204999,0.022298397018,-0.014491497075,0.031032187335,54.0,0.0,0.0,0.0,683.0734953703703,366.0622829861111,77.36348567499999,-138.11690190000002,-131.88309800000002,161.4361815,163.24118744999998,-138.11690190000002,0
1315.0,-6.816615950499999,-6.479377535999999,2.5186183885,9.743074725,-68.667494265,-6.816615950499999,-6.479377535999999,2.5186183885,9.743074725,-68.69912398,-69.73734988,627.1428571428571,554.2857142857143,783.4285714285714,553.7142857142857,0.0,7.0,0.0,0.0,0.052342172435,-0.010438687625,0.099908539845,0.122749087615,0.03622592584,0.0603971401599999,-0.003908975447,0.077281755955,0.0,0.0,52.0,0.0,667.015625,434.78515625,75.015056125,-133.534289,-136.465711,159.73734990000003,158.699124,-133.534289,0
1316.0,-6.924158491,-6.446454822,2.451974622,9.773990885,-69.714769615,-6.924158491,-6.446454822,2.451974622,9.773990885,-69.167710215,-70.50186365,629.0,551.6666666666666,782.8333333333334,551.5,2.0,4.0,0.0,0.0,-0.0044817694995,0.0171237356385,-0.0533172242765,0.058970718625,0.005309569906,0.04255427562,-0.01424184246,0.04539326599,0.0,0.0,50.0,0.0,667.015625,434.78515625,75.47092207,-132.95270305,-137.04729695,160.50186365000002,159.1677102,-132.95270305,0
1317.0,-6.8724630515000005,-6.4831270915,2.465712231,9.7643040345,-73.905216975,-6.8724630515000005,-6.4831270915,2.465712231,9.7643040345,-69.17672032,-70.26299667,629.25,556.75,759.25,554.75,0.0,4.0,0.0,0.0,-0.0003735088724999,-0.0060956721719999,0.0054373872099999,0.012692705745,0.014425728795,0.049111366185,-0.011414654935,0.052462729065,0.0,0.0,34.0,0.0,667.015625,434.78515625,75.37312993,-133.33019835,-136.66980165,160.26299665,159.1767203,-133.33019835,0
1318.0,-6.6722499850000005,-6.73320558,2.3346964445,9.7666723165,-71.11992436,-6.6722499850000005,-6.73320558,2.3346964445,9.7666723165,-70.84042445,-70.72476071,630.5,548.0,776.3333333333334,546.3333333333334,2.0,4.0,0.0,0.0,-0.032038955585,0.0041812726835,-0.07463493264,0.081812448865,0.006272984675,0.05308457215,-0.0088305911945,0.056562499925,0.0,0.0,0.0,0.0,0.0,0.0,76.16605287,-135.24990385,-134.75009615,160.7247607,160.84042445,-135.24990385,0
1319.0,-6.5785830015,-6.8152261935,2.3465996325000003,9.7636067455,-70.967831685,-6.5785830015,-6.8152261935,2.3465996325000003,9.7636067455,-70.962903015,-70.371755285,641.8571428571429,547.8571428571429,797.4285714285714,546.2857142857143,2.0,5.0,0.0,0.0,0.0280618722159999,0.0111043963705,0.05773536952,0.066700591845,0.02208066849265,0.041055605585,-0.012488349906,0.0600245185,0.0,0.0,43.0,0.0,667.015625,434.78515625,76.089859045,-135.9984002,-134.0015998,160.37175530000002,160.96290299999998,-135.9984002,0
1320.0,-6.4460336395,-7.0268596290000005,2.1508625525,9.7752265415,-71.275334175,-6.4460336395,-7.0268596290000005,2.1508625525,9.7752265415,-72.980890525,-71.54775082,644.2,547.4,796.2,546.0,1.0,4.0,0.0,0.0,0.00267949642,0.0058371414174999,-0.0069797445,0.19689460245,0.0029761066505,0.03376795129,-0.013699048874,0.03816882766,0.0,0.0,21.0,0.0,667.015625,434.78515625,77.28910569,-137.46854725,-132.53145275,161.54775080000002,162.98089055,-137.46854725,0
1321.0,-6.55719219,-6.853853221,2.285288894,9.760380924,-70.41620884,-6.55719219,-6.853853221,2.285288894,9.760380924,-71.53691634,-70.78566573,650.5,532.875,800.625,532.75,0.0,8.0,0.0,0.0,-0.038969933075,-0.01660608504,-0.0646728471699999,0.07785959287,0.014721213825,0.054106195375,-0.00504641224,0.06203557026,0.0,0.0,24.0,0.0,667.015625,434.78515625,76.457861915,-136.26075294999998,-133.73924705000002,160.78566569999998,161.5369163,-136.26075294999998,0
1322.0,-6.528510657,-6.910990286500001,2.2675669235,9.7752080775,-73.27744058,-6.528510657,-6.910990286500001,2.2675669235,9.7752080775,-71.8217409,-70.84721418999999,642.25,522.0,792.125,518.875,0.0,5.0,3.0,0.0,0.002050509765,0.007607446958,0.0204039452099999,0.13078236115,0.0119672899015,0.0261196843,-0.0207829377345,0.067245735855,0.0,0.0,19.0,0.0,667.015625,434.78515625,76.584935685,-136.6232173,-133.3767827,160.8472142,161.8217409,-136.6232173,0
1323.0,-6.610469633999999,-6.7966251685,2.282728043,9.754388722,-70.839932515,-6.610469633999999,-6.7966251685,2.282728043,9.754388722,-71.424653345,-70.94338898,645.2857142857143,536.4285714285714,796.8571428571429,534.7142857142857,0.0,6.0,1.0,0.0,0.000522708985,-0.01107541315765,-0.0055404156049999,0.11191479545,0.0100888145485,0.061255832472,-0.018631934839,0.072296847825,0.0,0.0,36.0,0.0,667.015625,434.78515625,76.465928005,-135.79002105,-134.20997895,160.94338895,161.42465335,-135.79002105,0
1324.0,-6.5787855215,-6.8278264615,2.355029162,9.771381999,-72.396013635,-6.5787855215,-6.8278264615,2.355029162,9.771381999,-70.956505125,-70.303500385,633.2857142857143,537.7142857142857,783.4285714285714,532.5714285714286,0.0,7.0,0.0,0.0,0.008766169975,-0.0002025983465,0.021967042915,0.0886197841499999,0.015502057885,0.03116449573,-0.0202372434695,0.079100601655,0.0,0.0,59.0,0.0,667.015625,434.78515625,76.05225204999999,-136.05711635,-133.94288360000002,160.30350040000002,160.95650510000002,-136.05711635,0
1325.0,-6.649472351,-6.7297700769999995,2.4058191325,9.763662341,-69.08928789000001,-6.649472351,-6.7297700769999995,2.4058191325,9.763662341,-70.31553579,-70.108228705,630.625,531.25,780.75,528.0,0.0,8.0,0.0,0.0,4.0889064999999856e-05,-0.004903302177,0.0149713671599999,0.05385630463,0.0106612283015,0.050042598315,-0.0182809471204999,0.076753736035,0.0,0.0,52.0,0.0,667.015625,434.78515625,75.73408678,-135.33767445,-134.6623255,160.10822869999998,160.3155358,-135.33767445,0
1326.0,-6.6108291805,-6.783208950000001,2.3521190374999996,9.7639026535,-72.763903695,-6.6108291805,-6.783208950000001,2.3521190374999996,9.7639026535,-70.846873555,-70.41055098999999,634.7142857142857,534.4285714285714,774.8571428571429,531.5714285714286,0.0,7.0,0.0,0.0,0.002429825667,0.0048716651655,-0.020152378075,0.038569579675,0.0091892376195,0.0515639406799999,-0.0195147511829999,0.083696679395,0.0,0.0,58.0,0.0,667.015625,434.78515625,76.05844508999999,-135.7247184,-134.2752816,160.410551,160.84687355,-135.7247184,0
1327.0,-6.6591903775,-6.7038475125,2.4057721709999997,9.7510747635,-70.75348959,-6.6591903775,-6.7038475125,2.4057721709999997,9.7510747635,-70.255675845,-70.136234895,639.4,543.0,776.6,540.0,2.0,3.0,0.0,0.0,-0.01135862923,-0.0153647205695,-0.008176656625,0.106605752395,0.0045773609245,0.070561406735,-0.0223655181835,0.0750467576,0.0,0.0,22.0,0.0,667.015625,434.78515625,75.71642132,-135.19042915,-134.80957085,160.1362349,160.25567585,-135.19042915,0
1328.0,-6.6237405665,-6.763552767,2.37234169,9.7598188875,-74.489106905,-6.6237405665,-6.763552767,2.37234169,9.7598188875,-70.67025655,-70.29362804499999,627.0,549.25,769.125,541.5,1.0,7.0,0.0,0.0,-0.00160999642,0.0045531977149999,0.00221660572,0.1144113726,0.0097729445215,0.05303693454,-0.021399000665,0.06056044122,0.0,0.0,22.0,0.0,667.015625,434.78515625,75.93208129,-135.59748094999998,-134.40251905000002,160.293628,160.6702565,-135.59748094999998,0
1329.0,-6.4050336055,-6.992462042,2.3747117615,9.7754182665,-74.03647613000001,-6.4050336055,-6.992462042,2.3747117615,9.7754182665,-71.241800665,-69.65743218,629.2857142857143,549.1428571428571,773.4285714285714,543.4285714285714,1.0,6.0,0.0,0.0,0.0002584459654999,-0.012204853263,0.003189136236,0.015159180125,0.008602589911,0.03427397048,-0.01812621374,0.04057528084,0.0,0.0,49.0,0.0,667.015625,434.78515625,75.94048405500001,-137.51053525,-132.48946475,159.65743214999998,161.24180065000002,-137.51053525,0
1330.0,-6.4418863815,-6.9409911345,2.393685541,9.767569625,-75.110883785,-6.4418863815,-6.9409911345,2.393685541,9.767569625,-70.972501005,-69.61585468000001,630.25,541.75,773.625,539.875,0.0,8.0,0.0,0.0,0.0007398453905,-0.0027557326727499,0.0104342023395,0.011548250055,0.0118311930925,0.04334214207,-0.0154356977149999,0.047723843995,0.0,0.0,41.0,0.0,667.015625,434.78515625,75.814345785,-137.1357949,-132.8642051,159.61585465000002,160.97250100000002,-137.1357949,0
1331.0,-6.4785454425,-6.8932125495,2.42202954,9.764946727,-74.85703285,-6.4785454425,-6.8932125495,2.42202954,9.764946727,-70.64032850999999,-69.50155145,641.5714285714286,540.4285714285714,784.2857142857143,539.8571428571429,0.0,7.0,0.0,0.0,-0.000193059739,0.0013548824684999,-0.002240563827,0.007227647329,0.011216885765,0.046856181095,-0.0181248694549999,0.051520006815,0.0,0.0,1.0,0.0,667.015625,434.78515625,75.6388497,-136.77620725,-133.2237927,159.50155145,160.6403285,-136.77620725,0
1332.0,-6.446174523,-6.9445484435,2.377613081,9.769004679,-75.45411029499999,-6.446174523,-6.9445484435,2.377613081,9.769004679,-71.100074605,-69.75411193,638.4285714285714,542.4285714285714,776.8571428571429,537.7142857142857,0.0,7.0,0.0,0.0,-0.0019091810305,0.00340144706135,-0.0057524741759,0.0071309158035,0.0092186628725,0.04333365214,-0.01674244436,0.04743401979,0.0,0.0,57.0,0.0,667.015625,434.78515625,75.913642675,-137.131376,-132.868624,159.7541119,161.1000746,-137.131376,0
1333.0,-6.436967199,-6.951693878,2.369736813,9.766076339,-77.44779567,-6.436967199,-6.951693878,2.369736813,9.766076339,-71.17646274,-69.78907192,646.625,542.625,784.375,539.75,0.0,8.0,0.0,0.0,0.0004128029698,-0.002724015994,0.001591156342,0.003181579471,0.01410624725,0.04254043148,-0.01781974799,0.0482308816,0.0,0.0,47.0,0.0,667.015625,434.78515625,75.95701128,-137.2016503,-132.7983497,159.7890719,161.1764627,-137.2016503,0
1334.0,-6.4430002415,-6.9481512455,2.376248272,9.769115521,-76.981604135,-6.4430002415,-6.9481512455,2.376248272,9.769115521,-71.119457295,-69.75548071,642.2857142857143,545.1428571428571,782.8571428571429,542.4285714285714,0.0,7.0,0.0,0.0,0.0006555295867999,-0.0016832582873,0.0004970514189,0.0024729576963,0.0095337016795,0.042467788425,-0.0179386657349999,0.04708501794,0.0,0.0,17.0,0.0,667.015625,434.78515625,75.922101105,-137.1603298,-132.83967015000002,159.7554807,161.11945730000002,-137.1603298,0
1335.0,-6.439610232,-6.944978431,2.3856199599999997,9.7669141445,-75.34632948999999,-6.439610232,-6.944978431,2.3856199599999997,9.7669141445,-71.04221881000001,-69.672380505,646.6666666666666,549.1666666666666,784.3333333333334,546.5,0.0,6.0,0.0,0.0,-0.00116986094265,0.0017575087052,-0.00252596026145,0.00330659752195,0.012678821525,0.0432616855299999,-0.016128147065,0.0478939156549999,0.0,0.0,0.0,0.0,0.0,0.0,75.862169275,-137.16230635,-132.83769365,159.6723805,161.0422188,-137.16230635,0
1336.0,-6.431616561,-6.962797259,2.3612309715,9.7684010305,-76.05807307500001,-6.431616561,-6.962797259,2.3612309715,9.7684010305,-71.26711824,-69.84036488000001,650.5714285714286,548.1428571428571,788.5714285714286,546.7142857142857,0.0,7.0,0.0,0.0,-0.00036196165045,1.4462889450000006e-05,0.000209357808,0.001978176191,0.0099659714275,0.042756102015,-0.018752969335,0.04774341914,0.0,0.0,0.0,0.0,0.0,0.0,76.01184219,-137.27098,-132.72901995,159.8403649,161.26711820000003,-137.27098,0
1337.0,-6.436855666,-6.9571986075,2.362385923,9.7681420335,-75.92284449,-6.436855666,-6.9571986075,2.362385923,9.7681420335,-71.2445683,-69.84639330499999,645.125,546.5,784.375,545.0,0.0,8.0,0.0,0.0,0.00031530543905,-0.00085099989105,9.6764142145e-05,0.00092595823685,0.010661084987,0.041947575405,-0.020381168095,0.047857672795,0.0,0.0,0.0,0.0,0.0,0.0,76.00448238000001,-137.2247528,-132.77524714999998,159.8463933,161.2445683,-137.2247528,0
1338.0,-6.4339734244999995,-6.9573747115,2.3647912150000003,9.7669520595,-77.313459415,-6.4339734244999995,-6.9573747115,2.3647912150000003,9.7669520595,-71.22724432499999,-69.81923032,642.1428571428571,546.2857142857143,783.5714285714286,544.2857142857143,0.0,7.0,0.0,0.0,-0.0007107149736499,0.00120390258275,-0.00256969376375,0.00339831983455,0.011689283465,0.043133293285,-0.018979030145,0.048563198315,0.0,0.0,0.0,0.0,0.0,0.0,75.98820161500001,-137.2382692,-132.7617308,159.81923035,161.2272443,-137.2382692,0
1339.0,-6.419594502,-6.980699737,2.345468162,9.769473263,-76.14204620999999,-6.419594502,-6.980699737,2.345468162,9.769473263,-71.43191187,-69.95223518,643.625,547.875,784.5,546.0,0.0,8.0,0.0,0.0,-0.0008435542606,0.0004478626534999,-0.0004032067509999,0.0036144881344999,0.010688928048,0.04051646364,-0.018861640125,0.046003801735,0.0,0.0,0.0,0.0,0.0,0.0,76.11777176,-137.3692978,-132.6307022,159.9522352,161.4319119,-137.3692978,0
1340.0,-6.4238180725,-6.9728073255,2.3479086755,9.767198323,-76.80156005,-6.4238180725,-6.9728073255,2.3479086755,9.767198323,-71.39040197,-69.922617325,643.2857142857143,548.0,782.4285714285714,545.7142857142857,0.0,7.0,0.0,0.0,0.00048463836805,-0.0007637765934,0.00018001935734,0.0009348997616999,0.01266847998,0.04196884895,-0.01866103907,0.04765714546,0.0,0.0,0.0,0.0,0.0,0.0,76.090607515,-137.34664705,-132.65335290000002,159.9226173,161.39040195,-137.34664705,0
1341.0,-6.4270334445,-6.968570547500001,2.3552595655,9.768059342,-78.20456548,-6.4270334445,-6.968570547500001,2.3552595655,9.768059342,-71.32561165999999,-69.874065185,642.875,547.75,784.125,546.625,0.0,8.0,0.0,0.0,5.057332215e-05,-7.631076399999999e-05,-0.0004872526025,0.0025376913765,0.01140897826,0.0421227224449999,-0.018076847765,0.04725442507,0.0,0.0,0.0,0.0,0.0,0.0,76.04743692,-137.3150057,-132.68499425,159.87406514999998,161.3256117,-137.3150057,0
1342.0,-6.4209637135,-6.9770939995,2.347716428,9.7683360155,-76.73754622999999,-6.4209637135,-6.9770939995,2.347716428,9.7683360155,-71.402472465,-69.91591890000001,640.7142857142857,548.7142857142857,783.0,547.0,0.0,7.0,0.0,0.0,0.00050290665049,-0.0003283917975,0.0004557410829999,0.00356157807,0.0101094747115,0.04261407773,-0.01894194475,0.047736318085,0.0,0.0,0.0,0.0,0.0,0.0,76.093424925,-137.37688475,-132.62311525,159.9159189,161.40247245,-137.37688475,0
1343.0,-6.429058645,-6.9621471405,2.36267943,9.7666035055,-73.682442885,-6.429058645,-6.9621471405,2.36267943,9.7666035055,-71.25480326499999,-69.82161708,646.5,547.875,785.875,546.0,0.0,8.0,0.0,0.0,-0.00026516956,-0.0016436363095,0.00107426626635,0.0020127516425,0.013559331945,0.042962904275,-0.0158086268249999,0.0477656580849999,0.0,0.0,0.0,0.0,0.0,0.0,76.00045797499999,-137.2796745,-132.72032545000002,159.82161705,161.25480325,-137.2796745,0
1344.0,-6.432020134,-6.959408717500001,2.3684556535,9.7680006585,-74.44078145,-6.432020134,-6.959408717500001,2.3684556535,9.7680006585,-71.20531467500001,-69.784834595,642.8571428571429,548.1428571428571,784.8571428571429,546.8571428571429,0.0,7.0,0.0,0.0,-0.00013366883034,-0.0001614186319499,-0.0004344897436,0.0010608992544,0.012023629545,0.0424994723049999,-0.015592110735,0.04685443934,0.0,0.0,0.0,0.0,0.0,0.0,75.96758008500001,-137.25528845,-132.74471155,159.7848346,161.2053147,-137.25528845,0
1345.0,-6.4237872540000005,-6.9696917455000005,2.3580831055,9.7674064645,-73.33865398,-6.4237872540000005,-6.9696917455000005,2.3580831055,9.7674064645,-71.307569985,-69.84252346,646.625,548.875,787.125,546.875,0.0,8.0,0.0,0.0,-0.00071996993465,0.00105540207655,-0.00198842733305,0.0024876707315,0.011506661155,0.04372994432,-0.015728120125,0.047894686515,0.0,0.0,0.0,0.0,0.0,0.0,76.029418445,-137.33402460000002,-132.66597539999998,159.8425235,161.30756995000002,-137.33402460000002,0
1346.0,-6.424860023,-6.968293183,2.3590736925,9.7673524705,-74.89127639,-6.424860023,-6.968293183,2.3590736925,9.7673524705,-71.29677587500001,-69.83782719999999,647.0,549.7142857142857,786.8571428571429,547.0,1.0,6.0,0.0,0.0,0.0001296343547,-0.001157341751,0.0015429533587,0.002006679555,0.0136501930899999,0.04229185602,-0.014398563605,0.046715633775,0.0,0.0,0.0,0.0,0.0,0.0,76.02335115,-137.32352635,-132.67647365,159.8378272,161.2967759,-137.32352635,0
1347.0,-6.450424508499999,-6.9439496885,2.383437733,9.772793342,-72.462834725,-6.450424508499999,-6.9439496885,2.383437733,9.772793342,-71.055687925,-69.72068152,645.625,549.25,785.5,548.0,0.0,8.0,0.0,0.0,0.0065998480765,0.00284470363025,0.007820269211,0.0109383397475,0.0104914010795,0.03718157872,-0.015706158671,0.0425806337049999,0.0,0.0,0.0,0.0,0.0,0.0,75.884055665,-137.11016765,-132.88983235,159.7206815,161.05568795,-137.11016765,0
1348.0,-6.6787291584999995,-6.768034623,2.2145844534999997,9.764238134,-72.5992112,-6.6787291584999995,-6.768034623,2.2145844534999997,9.764238134,-71.88971619,-71.6465394,648.1428571428571,549.1428571428571,785.8571428571429,548.1428571428571,0.0,7.0,0.0,0.0,0.0013553597305,0.054423338705,0.031323310025,0.06298079412,0.009506666905,0.05204130276,-0.01369422205355,0.0582472218,0.0,0.0,0.0,0.0,0.0,0.0,76.8892267,-135.382743,-134.617257,161.6465394,161.8897162,-135.382743,0
1349.0,-6.9412508885,-6.536339964,2.107404395,9.764877075,-70.223351925,-6.9412508885,-6.536339964,2.107404395,9.764877075,-72.127044235,-73.113559625,650.125,551.125,787.75,550.125,0.0,8.0,0.0,0.0,0.008997509797,-0.0131615552949999,0.026521819655,0.03174540278,0.015802237885,0.045184966605,-0.016276653445,0.05077349546,0.0,0.0,30.0,0.0,667.015625,434.78515625,77.53640874999999,-133.27863100000002,-136.72136899999998,163.11355959999997,162.12704424999998,-133.27863100000002,0
1350.0,-6.9688082885,-6.480582383,2.1919638465,9.7656079835,-72.691073245,-6.9688082885,-6.480582383,2.1919638465,9.7656079835,-71.31259812,-72.53957029,650.2857142857143,552.2857142857143,796.7142857142857,550.7142857142857,3.0,4.0,0.0,0.0,0.0016017750215,-0.0004446515175,-0.004460913069,0.0051353514025,0.0105209352495,0.04973774056,-0.01705302897,0.05363707197,0.0,0.0,27.0,0.0,667.015625,434.78515625,77.02902135,-132.92101730000002,-137.07898269999998,162.53957029999998,161.3125981,-132.92101730000002,0
