Time (s),Tilt up/down (deg),Tilt left/right (deg)
281.0,-148.66925795,114.2399145
282.0,-148.603963,114.224048
283.0,-148.4714861,114.15176735
284.0,-148.5785214,114.1503171
285.0,-148.5301513,114.11120685
286.0,-148.54755965,114.13540125
287.0,-148.63087324999998,114.16219385
288.0,-148.4421418,114.1233625
289.0,-148.59985204999998,114.16061495
290.0,-148.59835835,114.15497045
291.0,-148.46471485,114.1268303
292.0,-148.5893547,114.1492465
293.0,-148.55549295,114.1473202
294.0,-148.5949317,114.1535885
295.0,-148.60293105,114.15347965000001
296.0,-148.54908310000002,114.16124405
297.0,-148.5339394,114.58596575
298.0,-148.6342825,114.97128430000001
299.0,-148.1917866,114.73080060000001
300.0,-148.2627645,114.8020823
301.0,-148.1466221,114.76703085
302.0,-148.2361625,114.78023350000001
303.0,-148.22364455,114.78841975
304.0,-148.1832195,114.76838235
305.0,-148.2659961,114.79042140000001
306.0,-148.1676608,114.8003076
307.0,-148.5957001,114.5563936
308.0,-148.43914685,114.7741311
309.0,-148.21838685,114.9951001
310.0,-147.89427174999997,115.01206725
311.0,-147.7634108,114.99612335
312.0,-147.78212265000002,115.00961609999999
313.0,-147.7861083,115.0070912
314.0,-144.93080035,114.56697545
315.0,-143.64546919999998,114.8715846
316.0,-144.2944812,115.43459755
317.0,-145.63276695000002,115.69557094999999
318.0,-147.50735815000002,117.73600210000001
319.0,-157.2504623,117.1726822
320.0,-100.0050992,96.03570389000001
321.0,-89.58984201,88.8410105
322.0,-81.652346975,64.51811887
323.0,-83.17459961,25.898722217499998
324.0,-86.19442788,71.24723098
325.0,-85.65166723499999,50.03914967
326.0,-85.118456185,22.8039409405
327.0,-82.88553974,17.53021739
328.0,-83.12129056,18.283447895000002
329.0,-85.779078165,66.317268705
330.0,-84.56624912999999,79.496959815
331.0,-82.589357665,39.7290027
332.0,-84.18904635999999,55.875535325
333.0,-85.68830563,61.79242095
334.0,-81.77161421,53.991688315000005
335.0,-91.840073485,112.5565765
336.0,-88.51753286499999,89.858832815
337.0,-121.45432675500001,96.4921736
338.0,-119.3173235,98.13345008
339.0,-148.3464806,115.4636111
340.0,-147.00809285,116.6736746
341.0,-148.30137235,121.90782245
342.0,-151.87369865,109.8082564
343.0,-122.29810325,105.917716
344.0,-141.85685025,116.39044720000001
345.0,-146.8700235,119.7268034
346.0,-143.92106745,117.63986345000001
347.0,-142.7416351,115.90557955
348.0,-142.7825675,115.6488097
349.0,-142.95563005,115.67841340000001
350.0,-142.93848255,115.65175875
351.0,-142.74132444999998,115.44109555
352.0,-142.1959503,113.6943601
353.0,-143.3856638,114.19934715
354.0,-143.53489639999998,115.16125224999999
355.0,-143.36872655000002,115.14417515
356.0,-143.33008265,115.1218803
357.0,-143.21572655,115.09683705
358.0,-143.0893897,115.0634571
359.0,-143.09726365,115.0511052
360.0,-143.20337080000002,115.13636585
361.0,-143.28897325,115.1315384
362.0,-143.47297555,115.2276344
363.0,-143.44539945,115.2267717
364.0,-143.3480091,115.18670935
365.0,-143.4691364,115.2510837
366.0,-143.40356215,115.21655100000001
367.0,-143.3610502,115.2047464
368.0,-143.46145235,115.247011
369.0,-143.3135437,115.1747799
370.0,-143.39498835,115.22305725000001
371.0,-143.444816,115.2644236
372.0,-143.30445064999998,115.1691953
373.0,-143.4621523,115.2513864
374.0,-143.3946952,115.22476359999999
375.0,-143.33979305000003,115.20590544999999
376.0,-143.4330789,115.24681770000001
377.0,-143.4018119,115.2338515
378.0,-143.41092550000002,115.23328975
379.0,-143.4036607,115.24000575
380.0,-143.2978314,115.19790565
381.0,-143.39559144999998,115.2367785
382.0,-143.340302,115.21815615
383.0,-143.3674851,115.2258182
384.0,-143.41874495000002,115.25842555
385.0,-143.30467305000002,115.2118394
386.0,-143.42851115000002,115.26914465
387.0,-143.3101059,115.22447149999999
388.0,-143.37799660000002,115.24501839999999
389.0,-143.4238077,115.1570275
390.0,-144.0542026,116.5386387
391.0,-144.78249525,118.20295540000001
392.0,-143.63710495,116.77977505
393.0,-143.72581555,116.82757255000001
394.0,-143.69005729999998,116.73982785
395.0,-143.4921943,116.6807671
396.0,-143.62064175,116.60685445
397.0,-143.70669025,116.64099680000001
398.0,-143.82980924999998,116.2744002
399.0,-142.17375045,114.90103149999999
400.0,-143.27939415,115.15649635
401.0,-144.4250724,115.5064639
402.0,-144.4199284,115.5146183
403.0,-144.1662164,115.5494853
404.0,-143.96767590000002,115.30762805
405.0,-144.3720058,115.25652579999999
406.0,-144.5524455,115.36685645
407.0,-144.6087259,115.4507559
408.0,-144.5782271,115.5043384
409.0,-144.5814224,115.5038571
410.0,-144.57433244999999,115.43743285
411.0,-144.63035765,115.3975797
412.0,-144.72791805,115.3512742
413.0,-144.9244566,115.350195
414.0,-145.28428350000002,115.43312159999999
415.0,-145.293983,115.41385775
416.0,-145.19131019999998,115.48086515
417.0,-145.25024645,115.3824219
418.0,-144.5323715,115.80842795000001
419.0,-140.7943733,114.1064523
420.0,-141.92629515,114.94703295
421.0,-141.87781885,114.9669044
422.0,-142.27781075000001,115.22817165000001
423.0,-142.10300615,115.0791128
424.0,-141.9265462,114.7726601
425.0,-142.8902336,115.3447526
426.0,-143.2193118,115.63102875
427.0,-143.24841255,115.6508116
428.0,-143.28815939999998,115.70957870000001
429.0,-143.21851064999998,115.6759102
430.0,-143.2731164,115.68139529999999
431.0,-143.3876983,115.5760205
432.0,-143.3824682,115.5027873
433.0,-143.61451935,115.63038829999999
434.0,-143.65367105,115.71286875
435.0,-143.6570307,115.47240525000001
436.0,-143.60123005000003,115.3912712
437.0,-143.61388695,115.4078216
439.0,-143.60212145,115.41345515
440.0,-143.62003694999999,115.42176695
441.0,-143.52423449999998,115.3612192
442.0,-143.6310231,115.39420770000001
443.0,-143.62797895,115.38277775
444.0,-143.5513989,115.36755015
445.0,-143.6463196,115.3962091
446.0,-143.6010228,115.3887208
447.0,-143.5568124,115.35861969999999
448.0,-143.5494061,115.39128115
449.0,-143.29577510000001,115.21686635
450.0,-143.2304425,115.1108015
451.0,-142.29174104999998,114.70690765
452.0,-143.24601725,115.16018135
453.0,-144.14861935,115.5783931
454.0,-143.91457365,115.72210390000001
455.0,-143.89294339999998,115.70605235
456.0,-142.3783281,115.10046615
457.0,-143.7010453,115.372215
458.0,-143.6288977,115.26240825
459.0,-143.7548531,115.34223865
460.0,-143.80788990000002,115.3684021
461.0,-143.85158925000002,115.3862478
462.0,-143.78006365,115.32375985
463.0,-143.7369227,115.2950446
464.0,-143.79390254999998,115.3505074
465.0,-143.8328341,115.3946324
466.0,-143.7591198,115.3666231
467.0,-143.8243685,115.3434914
468.0,-144.2553727,115.2113131
469.0,-143.98866249999998,115.0937793
470.0,-144.0168658,115.1464842
471.0,-144.09820365000002,115.2148723
472.0,-143.98122204999999,115.20490715
473.0,-144.04507115,115.22027915000001
474.0,-144.05130445,115.23170275
475.0,-143.9789347,115.21980225
476.0,-144.0520821,115.2533813
477.0,-143.95812834999998,115.2254814
478.0,-143.8049539,115.1822659
479.0,-143.9398675,115.2393873
480.0,-143.8811631,115.414538
481.0,-143.97644655,115.49529725
482.0,-143.9952545,115.3689186
483.0,-143.9937366,115.3609276
484.0,-143.98053015,115.33341655000001
485.0,-144.04792075,115.37149435
486.0,-143.99114070000002,115.35589005
487.0,-143.96227905,115.3688343
488.0,-144.3526876,115.5615189
489.0,-143.9429251,115.33077845
490.0,-143.9304324,115.46966695
491.0,-143.9232108,115.45175929999999
492.0,-143.96047755,115.4545603
493.0,-143.8690133,115.37033235
494.0,-144.1192316,115.4273266
495.0,-144.0690031,115.35944215
496.0,-144.02733615,115.34010495
