,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Event,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted
1033,1033.0,-2.3331082719999996,-1.729458273,9.601949761,10.031561425,-55.20078588,-2.3268206585,-1.7333686445,9.603534051,10.032303735,-10.210373975,-13.65717212,278.53333333333336,220.2,371.6666666666667,218.06666666666663,1.0,1.0,0.0,0.0,-0.0012817126105,-0.0012955058579999,-0.00257403542035,0.0039241981095,-0.04215407019,-0.038708358455,0.22204055835,0.22950474795,43.0,433.6925872093023,612.9237827034884,16.828556634999998,-126.54956285,-143.45043715,103.6571721,100.21037395,-126.54956285,0
1034,1034.0,-2.347095576,-1.7419780605,9.6053393025,10.04021492,-46.94379599,-2.3486975565,-1.7413000335,9.6034768285,10.038697965,-10.27916601,-13.73132971,279.6666666666667,219.6,372.93333333333334,215.86666666666667,1.0,1.0,1.0,0.0,-0.0004053097746999,0.005286003474,-0.00144723178425,0.0055747886745,-0.052130245165,-0.02701375291,0.21753286765,0.2256328786999999,77.0,783.9156351461039,231.5936992694805,16.92499375,-126.5823322,-143.4176678,103.7313297,100.27916605,-126.5823322,0
1035,1035.0,-2.3329730975,-1.7313750645,9.602537284,10.032470445,-45.33493118,-2.333578801,-1.7299538055,9.601564343,10.03145626,-10.2207821,-13.65565902,283.22222222222223,219.22222222222223,374.0,215.22222222222223,1.0,0.0,0.0,0.0,-0.00030132984015,0.0016997546724,-0.0024159433934,0.003007182488,-0.04832967897,-0.03741687434,0.2210985712,0.2299250722,104.0,1273.3568584735576,91.87488731971152,16.833958635000002,-126.5843192,-143.41568080000002,103.655659,100.2207821,-126.5843192,0
1036,1036.0,-2.354229964,-1.732667552,9.60017649,10.03537721,-46.772974950000005,-2.3544731995,-1.73162784,9.600171724,10.03521907,-10.23075929,-13.77850142,285.5833333333333,218.16666666666663,375.4166666666667,217.41666666666663,1.0,0.0,0.0,0.0,-0.0005559746873499,0.0015427236121999,-0.0002790483895,0.003455386001,-0.043981080598,-0.03499104213,0.2247313517999999,0.23555808065,47.0,597.704454787234,756.7320478723404,16.935267924999998,-126.35492,-143.64508,103.77850145,100.2307593,-126.35492,0
1037,1037.0,-2.315405355,-1.742045804,9.6039082045,10.03150036,-47.32626141,-2.325000209,-1.73859529,9.6027806565,10.03204167,-10.26357412,-13.49263247,284.0,218.66666666666663,375.06666666666666,217.73333333333332,1.0,0.0,0.0,0.0,-0.00032619165765,0.0007148603162,-0.0036531228505,0.003795744889,-0.037491487605,-0.04289615558,0.2238259275,0.2317169592,90.0,1183.0587673611112,865.0190538194445,16.73077885,-127.0402306,-142.9597694,103.4926325,100.2635741,-127.0402306,0
1038,1038.0,-2.3383433695,-1.7347231289999998,9.600453137,10.03223964,-48.56404614,-2.3356677765,-1.736335162,9.601054074,10.03246968,-10.242358885,-13.688767325,277.2,214.53333333333333,366.26666666666665,211.2,1.0,0.0,1.0,0.0,-0.000661015694915,0.002238752981,-0.00204776941355,0.0033615080505,-0.04062302751,-0.03366165929,0.22242414205,0.22860251905,47.0,388.9633477393617,279.52086103723406,16.87109576,-126.5702677,-143.42973225,103.6887673,100.2423589,-126.5702677,0
1039,1039.0,-2.3382540015,-1.7344889955,9.602616272,10.034249249999998,-48.51336106,-2.345207964,-1.7344646715,9.602148073,10.035418115,-10.238748605,-13.685289785,266.26666666666665,211.8,358.93333333333334,208.4,1.0,1.0,0.0,0.0,-0.00054896346445,0.001522309597,-0.0020787214065499,0.0033570621909999,-0.04479103114,-0.03120829553,0.22048990755,0.22722381105,50.0,116.840625,66.993203125,16.8663691,-126.56766375,-143.43233625,103.68528975,100.2387486,-126.56766375,0
1040,1040.0,-2.3393019825000003,-1.733349564,9.601974506,10.03368102,-64.29596934,-2.3282896099999997,-1.7407038645,9.6067247505,10.03694057,-10.23283696,-13.692074865,265.8,213.86666666666667,358.8666666666667,211.2,1.0,1.0,1.0,0.0,-0.002171908655,0.002374563565,-0.0005061067077,0.003502174361,-0.0492923984349999,-0.027829810275,0.21660833265,0.2238984125999999,29.0,401.2342403017241,203.0879579741379,16.868297535,-126.53727525,-143.46272475,103.69207485,100.23283695,-126.53727525,0
1041,1041.0,-2.3295964225,-1.7398549255,9.60688212,10.037261225,-60.720128505000005,-2.3280893145,-1.7362826990000002,9.6040682225,10.033596765,-10.265235255,-13.630705335,275.0,218.93333333333337,363.46666666666664,217.93333333333337,1.0,0.0,0.0,0.0,0.0010366169125,0.001970314824,-0.0006206969091,0.0024060034925,-0.035131020345,-0.041835230805,0.2277133459999999,0.23429500185,0.0,0.0,0.0,16.839133385,-126.75434785,-143.24565215,103.6307053,100.26523525,-126.75434785,0
1042,1042.0,-2.3202008385,-1.736893173,9.609929706,10.037474185,-55.16526025,-2.3223518055000003,-1.735972694,9.61034464,10.03821726,-10.24500169,-13.57360624,266.0769230769231,220.07692307692307,357.9230769230769,217.3846153846154,1.0,0.0,0.0,0.0,-0.00028647548465,0.00139948586635,-0.005158681045,0.006394484867,-0.04352568329,-0.03282073607,0.22317884445,0.2299766381,0.0,0.0,0.0,16.783008289999998,-126.81837845,-143.18162155,103.57360625,100.24500165,-126.81837845,0
1043,1043.0,-2.3244737915,-1.729077807,9.605381052,10.0327586,-61.84622208500001,-2.3241832415,-1.7301161265,9.6062127605,10.0336666,-10.2046027,-13.603876005,285.5,189.5,377.0,212.0,0.0,0.0,1.0,0.0,-0.0005433273031,0.00147213180955,-0.0007641468914,0.002047557811,-0.045842447445,-0.03083456851,0.2212965795,0.2281254608,0.0,0.0,0.0,16.783678494999997,-126.6440171,-143.35598285,103.603876,100.2046027,-126.6440171,0
1044,1044.0,-2.3268200595,-1.730076867,9.606428188,10.034476945,-62.87629604999999,-2.325885311,-1.7300394755,9.605998514,10.03384219,-10.21332045,-13.63121154,290.2142857142857,191.07142857142856,377.8571428571428,214.0,0.0,0.0,1.0,0.0,-0.00079986930675,0.0020744433703999,-0.0017363046615,0.003416004684,-0.03651406515,-0.02846853618,0.2243004083499999,0.22904882085,1.0,0.0,0.0,16.80987515,-126.6107221,-143.3892779,103.6312115,100.2133204,-126.6107221,0
1045,1045.0,-2.3276380975,-1.733224843,9.605364792,10.0341917,-50.535183805,-2.328347238,-1.73304214,9.6053297065,10.034291410000002,-10.228580015,-13.62172461,288.8333333333333,190.66666666666663,377.4166666666667,212.16666666666663,0.0,0.0,1.0,0.0,-0.0005802508224,0.0022282955715,-0.00152676588094,0.0030643019225,-0.038159455245,-0.0267632808049999,0.22313693355,0.22796026175,1.0,0.0,0.0,16.811106505,-126.6724144,-143.32758560000002,103.6217246,100.22858005,-126.6724144,0
1046,1046.0,-2.3409411065,-1.722377843,9.60300044,10.03329828,-40.74238706,-2.3327474835,-1.723270596,9.6041168495,10.03264841,-10.1681355745,-13.699774075,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.004695663766,-0.001023364885,0.003838084415,0.02162830501,-0.049254881215,-0.01886180043,0.220405139,0.2270434095,0.0,0.0,0.0,16.840826385,-126.3469059,-143.6530941,103.6997741,100.168135575,-126.3469059,0
1047,1047.0,-2.318297857,-1.6811636035,9.619621015,10.0368308,-57.27355364,-2.325671234,-1.6802240455000002,9.61866238,10.037466565,-9.913116786,-13.549715785,257.5,232.0,347.75,222.0,1.0,0.0,0.0,0.0,0.000992054031,-0.00367855767245,-0.0106462784175,0.012335292775,-0.05575896655,-0.041801570885,0.22114886005,0.2323381322,0.0,0.0,0.0,16.57795999,-125.94844985,-144.05155015000005,103.5497158,99.91311678,-125.94844985,0
1048,1048.0,-2.240986906,-1.703464573,9.62886593,10.03190869,-54.23535768,-2.2410528945,-1.702137213,9.6295421995,10.032339575,-10.03251195,-13.10155624,254.375,185.875,344.75,201.375,0.0,0.0,1.0,0.0,-0.0002914368389999,-0.006092998613,0.0017298536806499,0.006553983524,-0.0563392449949999,-0.033268492375,0.21488039075,0.22477164245,0.0,0.0,0.0,16.296092835,-127.2409932,-142.7590068,103.10155625,100.03251195,-127.2409932,1
1049,1049.0,-2.2318856924999997,-1.704979453,9.633038685,10.034131325,-51.473596095,-2.2299937795,-1.706531657,9.633113394,10.034049385,-10.037004505,-13.044738825,261.2857142857143,196.5,351.14285714285717,201.71428571428572,1.0,0.0,1.0,0.0,-0.0010331282663,0.00021881634825,-0.0020789123965,0.002378694699,-0.05764232137,-0.041685487265,0.2178163907999999,0.2291518757,0.0,0.0,0.0,16.254564584999997,-127.3770389,-142.62296105,103.0447388,100.0370045,-127.3770389,1
1050,1050.0,-2.236141263,-1.7071472195,9.6301256085,10.032646795,-54.269454445,-2.238051834,-1.7050594769999998,9.630460796,10.03303959,-10.05106252,-13.06233213,281.6,190.8,369.2,202.53333333333333,1.0,0.0,1.0,0.0,0.0009267800757,0.0018812570285,0.0020453077465,0.0032290755755,-0.05533664301,-0.0436532581199999,0.21532033385,0.22656624485,0.0,0.0,0.0,16.27625173,-127.377811,-142.622189,103.0623321,100.0510625,-127.377811,1
1051,1051.0,-2.2757651185,-1.6946129425,9.6246419465,10.034197295,-46.10685732,-2.2815536315,-1.697794101,9.6235759445,10.03505144,-9.9857694925,-13.30338746,317.0,190.66666666666663,408.0,205.66666666666663,1.0,0.0,1.0,0.0,-0.0063302130944999,0.0110869711315,-0.000185984161,0.0186334902485,-0.042572650245,-0.03550152456,0.2199682118499999,0.22797876165,0.0,0.0,0.0,16.42580271,-126.67256295,-143.32743699999995,103.30338745,99.98576948,-126.67256295,1
1052,1052.0,-2.3998689685,-1.834811855,9.56876154,10.034319635,-47.8314286,-2.398651246,-1.8386656235,9.568061327,10.034060435,-10.854746375,-14.0795254,389.2,189.0,483.0,213.2,0.0,0.0,1.0,0.0,-0.0099360441323,0.0031135260785,0.00208605518215,0.012235564356,-0.0744608998849999,-0.04561438074,0.21329780725,0.2304975712,0.0,0.0,0.0,17.521357055,-127.3982752,-142.6017248,104.0795254,100.8547464,-127.3982752,1
1053,1053.0,-2.405619501,-1.8583106765,9.5634526845,10.03493836,-46.35057182,-2.4035305385,-1.8557257015,9.5634765285,10.033982075,-10.99632817,-14.119420625,384.0,193.0,481.0,217.0,0.0,0.0,1.0,0.0,0.000108224076,0.0004530556916,5.411200100000003e-05,0.004506930246,-0.055256088575,-0.04513599002,0.21663655175,0.22826553905,0.0,0.0,0.0,17.633126750000002,-127.68552525,-142.31447475,104.1194206,100.99632815,-127.68552525,1
1054,1054.0,-2.3598884815,-1.828534431,9.57883426,10.033372295,-47.419547955,-2.357791537,-1.8279694955,9.578826974,10.03274603,-10.80742738,-13.840086385,382.0,193.55555555555551,476.22222222222223,217.44444444444449,0.0,0.0,1.0,0.0,0.0095271395975,-0.0085535133255,-0.019950264245,0.0238951209949999,-0.049591698605,-0.043671704575,0.2165227458999999,0.2271920928,0.0,0.0,0.0,17.31068805,-127.77373835,-142.22626165,103.8400864,100.80742735,-127.77373835,1
1055,1055.0,-2.3123278275,-1.827440501,9.588981598,10.03170281,-50.57351209,-2.313595291,-1.828039776,9.5890687265,10.032190095,-10.78988007,-13.55770503,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.003133193155,0.0030323962275,0.0060372059325,0.0076258222829999,-0.04420497424,-0.04397568597,0.2165295100499999,0.22533619795,0.0,0.0,0.0,17.085331325,-128.3195409,-141.6804591,103.557705,100.78988005,-128.3195409,1
1056,1056.0,-2.344691173,-1.8334263075,9.581366723,10.0330264,-56.86636954,-2.3443386420000003,-1.8338847155,9.58099372,10.032671570000002,-10.832786375,-13.750821915,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0003006677096,0.0004640224064999,-5.7027723099999984e-05,0.0011333083655,-0.05220047889,-0.043778834805,0.21625928725,0.2267495841,0.0,0.0,0.0,17.257191565,-128.02355345,-141.97644655,103.7508219,100.8327864,-128.02355345,1
1057,1057.0,-2.3381144835,-1.838031507,9.5821341175,10.03306863,-45.718313175,-2.3386295725,-1.837602268,9.582305815,10.033274115,-10.87716552,-13.68588037,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0012456379195,-0.0017878193275,-0.003653093143,0.0043010768105,-0.05691003604,-0.050038847345,0.2126595062,0.22577354585,22.0,576.4144176136364,243.32475142045453,17.23375895,-128.2770469,-141.7229531,103.6858804,100.8771655,-128.2770469,1
1058,1058.0,-2.337782542,-1.8350806895,9.5825830145,10.032878775,-44.1081216,-2.3375137815,-1.8351087525,9.582572232,10.032811085,-10.84098397,-13.710163515,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00114799009075,-0.000121185504,-3.0438552499999997e-05,0.0017448271345,-0.06588322397,-0.052054715535,0.21161616795,0.2276657601,0.0,0.0,0.0,17.23104574,-128.1307363,-141.8692637,103.71016355,100.84098395,-128.1307363,1
1059,1059.0,-2.3433750795,-1.8351603755,9.5820673415,10.033705095,-50.45036664,-2.3442621735,-1.8351937605,9.5820387315,10.033890995,-10.84201499,-13.74243048,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.00040106570155,0.0003013297854,-0.0031469864289999,0.0031922010445,-0.06571647983,-0.04674160902,0.21328589025,0.22805019405,0.0,0.0,0.0,17.256182455,-128.06546235000002,-141.93453764999998,103.74243045,100.842015,-128.06546235000002,1
1060,1060.0,-2.339748511,-1.842083828,9.580711919,10.03283313,-50.582167415,-2.3393211415,-1.8419661975,9.580679466,10.03268135,-10.88344653,-13.723833925,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00108966792445,0.000259949989895,0.000563401819,0.0028509275785,-0.06019751421,-0.04822268914,0.2119552685,0.2255569097,0.0,0.0,0.0,17.266242815,-128.2133507,-141.7866493,103.72383395,100.88344655,-128.2133507,1
1061,1061.0,-2.343626673,-1.8356536,9.581604744,10.03341222,-55.42331557,-2.3430185459999997,-1.836510723,9.5816909375,10.033509435,-10.845370945,-13.744487155000002,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0004910869141999,-0.000243945560406,0.0011238540013,0.0013285481145,-0.058905336945,-0.05098439555,0.21405324195,0.22779152665,0.0,0.0,0.0,17.259702920000002,-128.0699398,-141.9300602,103.74448715,100.8453709,-128.0699398,1
1062,1062.0,-2.33838597,-1.837406898,9.5828628375,10.03371283,-47.672358275,-2.338634337,-1.836133317,9.582901962,10.033574555,-10.854092645,-13.71317959,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00114442930825,-0.00058105295755,-0.00156031958335,0.002850775691,-0.05645857283,-0.0537118104,0.21462963905,0.22834528085,0.0,0.0,0.0,17.241005649999998,-128.15880385,-141.8411961,103.7131796,100.8540926,-128.15880385,1
1063,1063.0,-2.335956746,-1.832262575,9.584563249,10.03382963,-51.410066975,-2.335637753,-1.832204427,9.5839211835,10.033131625,-10.82117406,-13.68510929,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00028762564615,0.0001210327189499,0.0014782305621,0.002102052833,-0.05113699701,-0.050572902435,0.21504914575,0.2267672521,0.0,0.0,0.0,17.20041787,-128.131475,-141.868525,103.6851093,100.8211741,-128.131475,1
1064,1064.0,-2.3080705715,-1.8241283425,9.5926486285,10.033621715,-46.67951248,-2.3069138525,-1.8240417315,9.5937529145,10.034395395,-10.76675623,-13.528681555,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.00099495700095,-0.00061146179655,0.0001555286097,0.0020478782145,-0.0383030852699999,-0.043438492285,0.21930014195,0.22685912405,0.0,0.0,0.0,17.049747500000002,-128.3201606,-141.67983935,103.52868155,100.76675625,-128.3201606,1
1065,1065.0,-2.302096386,-1.829771042,9.593780803,10.03435859,-60.43709428,-2.30192469,-1.8299379685,9.5939381965,10.034500015,-10.79803573,-13.49341244,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00068860222305,0.0024414078804999,0.0029050737815,0.00391309752,-0.03059270041,-0.045476069055,0.2213268361499999,0.22802533725,0.0,0.0,0.0,17.041432200000003,-128.47864520000002,-141.52135479999998,103.49341245,100.79803575,-128.47864520000002,1
1066,1066.0,-2.303896108,-1.8278215915,9.592842205,10.033519675,-59.29062757,-2.3036148704999997,-1.828334027,9.5923599265,10.033088675,-10.78783255,-13.504848105,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0003772394252,-0.0002112576482,-0.0009057082104,0.00154923368765,-0.03147681365,-0.047160905505,0.2208284499,0.22799971025,0.0,0.0,0.0,17.044087095000002,-128.42718745000002,-141.57281254999998,103.5048481,100.78783255,-128.42718745000002,1
1067,1067.0,-2.3055833615,-1.815782373,9.5961318995,10.03486658,-53.81315632,-2.305554173,-1.8151530705,9.5964134625,10.035016355,-10.714838735,-13.509911745,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0015607609655,-0.0004583607998999,-0.001551211783,0.0036053637394999,-0.051216373465,-0.046509757015,0.21738964965,0.2281737592,0.0,0.0,0.0,17.005052095,-128.2225091,-141.7774909,103.5099117,100.71483875,-128.2225091,1
1068,1068.0,-2.2964213475,-1.8165470495,9.597694635,10.03439799,-56.811881165,-2.296463031,-1.816039746,9.5978016205,10.03441787,-10.71754342,-13.456070830000002,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0015237653125,-0.0006101928182499,0.0037100953995,0.0040667904515,-0.048457348725,-0.039642132415,0.21911418365,0.2278856307,0.0,0.0,0.0,16.96574148,-128.34519645,-141.65480355,103.4560708,100.7175434,-128.34519645,1
1069,1069.0,-2.2919949605000003,-1.817718967,9.59830688,10.03418437,-63.17704737,-2.2925985655,-1.8176904085,9.5984623605,10.03446633,-10.72362753,-13.430250135,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00036259734685,-0.00066613405475,-0.003189796479,0.003409679421,-0.04852913318,-0.038025465605,0.21948525285,0.2279846294999999,0.0,0.0,0.0,16.949759575,-128.4170187,-141.5829813,103.43025015,100.72362755,-128.4170187,1
1070,1070.0,-2.2779801165,-1.828161358,9.599502141,10.034033055,-50.35111395,-2.2775625525,-1.8282707665,9.5993963005,10.033857885,-10.77024548,-13.36340122,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.001060056968,0.0016732673265,0.0017741958266999,0.0035320208775,-0.03870887227,-0.046554730055,0.21973675775,0.2279354928499999,0.0,0.0,0.0,16.92673382,-128.6855494,-141.3144505,103.3634012,100.7702455,-128.6855494,1
1071,1071.0,-2.2786432055,-1.821827699,9.598941377,10.032494765,-49.23718334,-2.2780283445,-1.8224884795,9.5992610535,10.03278116,-10.74661041,-13.353972725,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0008065749564,0.001539527827,0.0023645263445,0.0029513927075,-0.02979728075,-0.051671556265,0.21949645955,0.2274618043,0.0,0.0,0.0,16.90561508,-128.6431504,-141.3568496,103.3539727,100.7466104,-128.6431504,1
1072,1072.0,-2.2801855855,-1.825909113,9.599229121,10.033862275,-42.46192733,-2.281007055,-1.826249833,9.5989937835,10.033886115,-10.769808375,-13.362301265,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.000253706947875,0.00162932834695,-0.00060899174235,0.002167641265,-0.031033369295,-0.052740885205,0.22049776235,0.2288560428,0.0,0.0,0.0,16.925644390000002,-128.68677445,-141.31322555,103.36230125,100.7698084,-128.68677445,1
1073,1073.0,-2.277710842,-1.8246344825,9.5995612185,10.03338688,-47.309098565,-2.27687144,-1.824553404,9.599542143,10.03316288,-10.762101165,-13.347873165,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0007883381383,-0.00063979528505,0.00235334318665,0.0026974791709999,-0.03809001332,-0.05234412636,0.2177304615999999,0.22716587235,0.0,0.0,0.0,16.91019581,-128.69754565,-141.30245430000002,103.3478732,100.76210115,-128.69754565,1
1074,1074.0,-2.2778064369999997,-1.8248569435,9.598633395,10.032561094999998,-53.31711541,-2.2783407725,-1.824049135,9.5986288725,10.03253119,-10.76440187,-13.349656905,329.0,192.0,425.0,212.0,0.0,0.0,1.0,0.0,0.0006705776089,0.0006694529263,-0.00062418555425,0.0015498490890999,-0.0414037051349999,-0.05110570335,0.2169815776,0.2267579727999999,0.0,0.0,0.0,16.9129067,-128.6998119,-141.30018805,103.3496569,100.7644019,-128.6998119,1
1075,1075.0,-2.276919133,-1.8247155615,9.5987647275,10.032459905,-45.846179695,-2.2761465034999997,-1.82585066,9.5986979565,10.032427785,-10.76344007,-13.344466655,333.5,185.0,427.0,206.0,0.0,0.0,1.0,0.0,-0.00054748651325,0.000511411817735,-0.0008456332385,0.001673419401,-0.03998667019,-0.047279671715,0.2173087215,0.22597289345,0.0,0.0,0.0,16.908411765,-128.7085203,-141.2914797,103.34446665,100.76344005,-128.7085203,1
1076,1076.0,-2.2724557545,-1.8241016735,9.6004592995,10.032957365,-50.81643756,-2.271604774,-1.8235030855,9.600510658,10.03270513,-10.77887891,-13.31879339,321.2857142857143,181.28571428571428,417.0,201.1428571428571,0.0,0.0,1.0,0.0,0.00105858427145,-0.00042171740215,0.00111425813255,0.0017142666489999,-0.04066869025,-0.0470853196149999,0.2176895196,0.22640873305,0.0,0.0,0.0,16.89822115,-128.8054787,-141.1945213,103.3187934,100.7788789,-128.8054787,1
1077,1077.0,-2.2667414045000003,-1.8217251965,9.60275666,10.033431035,-49.823789235,-2.2674784365,-1.821609989,9.602567489,10.033395515,-10.741850175,-13.2816103,318.0,186.0,417.5,204.0,0.0,1.0,1.0,0.0,-0.00039298072536,0.0008710552987,0.0031664370425,0.003514283416,-0.03905148542,-0.050146032795,0.21788253725,0.2269736083,0.0,0.0,0.0,16.848186995,-128.78800565,-141.21199435,103.2816103,100.7418502,-128.78800565,1
1078,1078.0,-2.2761560495,-1.8165600135,9.602179571,10.034075415,-63.67841991,-2.2765280565,-1.817275412,9.601406937,10.03354997,-10.712728455,-13.33558303,331.0,249.0,433.0,238.0,0.0,1.0,0.0,0.0,-0.00046154386292,-9.3369792049e-05,0.0002111430572999,0.0009009490943,-0.046920159895,-0.040413567735,0.2188160408,0.22747041205,0.0,0.0,0.0,16.87167202,-128.59287005,-141.40712995,103.33558305,100.71272845,-128.59287005,1
1079,1079.0,-2.2871302765,-1.8247155575,9.596027137,10.03216718,-53.51874352,-2.2878795175,-1.824122769,9.597286924,10.03343747,-10.76643152,-13.40584148,336.125,241.875,436.375,231.5,1.0,1.0,1.0,0.0,-0.0025383384629999,0.0024456222505,0.004338792409,0.005672088899,-0.05413066968,-0.03471306339,0.2169560641,0.2262853507,0.0,0.0,0.0,16.95661173,-128.58334335,-141.41665665,103.4058415,100.76643155,-128.58334335,1
1080,1080.0,-2.4125232955,-1.8909816155,9.544532185,10.025322625,-38.12189475,-2.4234662885,-1.899460429,9.5402594675,10.025653325,-11.207674845,-14.186441475,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.018516927576,0.0234082315349999,-0.0056244690805,0.03103603399,-0.04718304053,-0.037649529055,0.2198795378,0.22815667295,0.0,0.0,0.0,17.80556333,-128.09663505,-141.90336495,104.18644145,101.20767485,-128.09663505,1
1081,1081.0,-2.4076845955,-1.9421840525,9.5492496565,10.037905765,-49.950136085,-2.398670571,-1.936088853,9.551372002,10.03656137,-11.49638911,-14.151253955,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.010789516177,-0.017629914567,0.0080425344455,0.0255831952035,-0.0544145984868695,-0.05199262151,0.20895844435,0.2302360833,0.0,0.0,0.0,17.94913529,-128.88903125000002,-141.11096874999998,104.15125395,101.4963891,-128.88903125000002,1
1082,1082.0,-2.357778406,-1.885781986,9.5658135015,10.030957945,-44.77535064,-2.3565288385,-1.8859298355,9.5670439905,10.03186779,-11.16553571,-13.87939673,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00100054221855,-0.0022270817615,-0.0026663441927,0.0040207775675,-0.05294161963,-0.03475610115,0.21559518875,0.22470698275,0.0,0.0,0.0,17.54956449,-128.6181576,-141.3818424,103.8793967,101.1655357,-128.6181576,1
1083,1083.0,-2.3620525624999997,-1.8983080245,9.5650114445,10.03356105,-46.65093977,-2.3634130455,-1.897483978,9.564847145,10.03356792,-11.225273625,-13.871502035,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0022251761642,0.0012220917529,0.003450472192885,0.0044799977458999,-0.0543292176349999,-0.03818676847,0.2153526625,0.225394884,0.0,0.0,0.0,17.578909225,-128.78784180000002,-141.21215815,103.871502,101.2252736,-128.78784180000002,1
1084,1084.0,-2.37041238,-1.8995319625,9.5615163265,10.032431,-62.53528637,-2.3701309905,-1.900271211,9.5610393945,10.032049955,-11.23632722,-13.92357935,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0005623407985,0.000508228759355,-0.00036605202921,0.0008675086999,-0.0564408314899999,-0.037498407255,0.21574163035,0.2261380371,0.0,0.0,0.0,17.62459878,-128.7069725,-141.29302745,103.92357935,101.2363272,-128.7069725,1
1085,1085.0,-2.3664395335,-1.9053887135,9.5609392515,10.032053995,-48.045014640000005,-2.366611229,-1.9056224105,9.560862948,10.03206608,-11.27074822,-13.901955354999998,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0006090256949499,0.0001952277487,-0.0005825001855,0.0030613758,-0.04988307503,-0.042811131495,0.2150940384,0.2249269121,0.0,0.0,0.0,17.628703875,-128.83999384999998,-141.16000615000002,103.90195535,101.2707482,-128.83999384999998,1
1086,1086.0,-2.369506209,-1.9017878695,9.5622555765,10.03334886,-56.56503257,-2.369224819,-1.901492171,9.562651429,10.03360366,-11.248484045,-13.91742935,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0005984154912,1.273224449e-05,0.004171932111,0.004214650726,-0.04909896338,-0.050039816045,0.215749495,0.2268552042,0.0,0.0,0.0,17.627154465,-128.75085525,-141.24914475,103.91742935,101.24848405,-128.75085525,1
1087,1087.0,-2.371025276,-1.9009400875,9.562503647,10.0337836,-50.539220755,-2.372395388,-1.899310633,9.562192616,10.0335023,-11.243312725,-13.92565718,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0008143416255499,0.00047038004055,-0.001123705458,0.0014908166075,-0.050036207345,-0.04612057546,0.2165815234999999,0.2270656998,0.0,0.0,0.0,17.63028936,-128.7204544,-141.2795456,103.9256572,101.24331275,-128.7204544,1
1088,1088.0,-2.3679514055,-1.906905367,9.561201565,10.03294893,-50.2390992,-2.3701189715,-1.905308304,9.561329518,10.033279555,-11.28147977,-13.92535983,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,4.087050484999999e-05,8.630764125000003e-05,-0.0021789666143,0.002504350572,-0.047382541125,-0.042473640355,0.2175393779,0.22669580235,0.0,0.0,0.0,17.65262867,-128.8183667,-141.1816333,103.9253598,101.2814798,-128.8183667,1
