Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
408.0,-4.1180840365,-2.9289242460000002,8.6320604685,10.00248461
409.0,-4.117979056999999,-2.928504546,8.632027086499999,10.00228937
410.0,-4.108874447,-2.9228004375000003,8.6386993835,10.002638375
411.0,-4.103246606,-2.9127562465,8.6423574445,10.000559509999999
412.0,-4.098601292,-2.898972907,8.6506131465,10.001784950000001
413.0,-4.1011147195,-2.8748925955000004,8.657934033,10.002199595
414.0,-4.117869365000001,-2.8530157025,8.6592885415,10.00399342
415.0,-4.1149171545000005,-2.8499442335,8.6605905535,10.00302881
416.0,-4.1235306045,-2.866861058,8.652597169,10.00449283
417.0,-4.109008012,-2.850492712,8.660404551,10.0005947785
418.0,-4.162505667,-2.966096367,8.6072457055,10.010809485
419.0,-3.9327779095,-3.1232361424999997,8.6405445615,9.994271034
420.0,-4.0058189265,-3.1381879765000003,8.611313947,10.0025824035
421.0,-4.005752137,-3.1432673204999997,8.603277632000001,9.997194768
422.0,-4.0479701705,-3.1311103265,8.591397245500001,10.000111388
423.0,-4.0253111215,-3.1331134350000003,8.601217285,10.000112778
424.0,-3.9801265595000004,-3.1178372430000003,8.624668053,9.997378960999999
425.0,-4.089193462,-3.080828616,8.5905522595,10.000546551500001
426.0,-4.1167629895,-3.0775650785,8.580418261999998,10.002139369999998
427.0,-4.119447993,-3.0763155385,8.5784199285,10.001142841
428.0,-4.128228313999999,-3.0784140695,8.574156175999999,10.00175274
429.0,-4.1228008245000005,-3.082172308,8.5757729675,10.002057825000001
430.0,-4.123807150999999,-3.0768020305,8.575763415499999,10.000810715
431.0,-4.111483271,-3.0548487404999998,8.590572142500001,10.001731588
432.0,-4.0986299504999995,-3.050179539,8.5973398105,10.0008313095
433.0,-4.122247678,-3.0375217255,8.592069711499999,10.0021771215
434.0,-4.1332267545,-3.0411798274999997,8.583289393,10.000326513000001
435.0,-4.100695026,-3.0169945365,8.6079563295,10.000746832
436.0,-4.0889659225,-3.0145076445,8.614727882499999,10.00102278
437.0,-4.091475921000001,-3.0149675745,8.6135936715,10.001211
438.0,-4.091132529499999,-3.0188593409999998,8.6128830245,10.001631745000001
439.0,-4.091776388,-3.016674992,8.61155239,10.00008983
440.0,-4.0934885745,-3.0157688205,8.612420403000002,10.001266059999999
441.0,-4.084670099,-3.019822744,8.617342337,10.003122795
442.0,-4.0900594325,-3.012034442,8.615892465,10.001727005
443.0,-4.0888718715,-3.0114955085,8.6178287965,10.002747335
444.0,-4.085352112,-3.017333158,8.6163217155,10.001770865000001
445.0,-4.089739888,-3.0110948855000004,8.6152390975,10.000750475
446.0,-4.0885988565,-3.0142621735,8.614945334000002,10.00098558
447.0,-4.084059626,-3.0157831285,8.617065731499999,10.001415675
448.0,-4.0884235945,-3.019827533,8.6135841215,10.001422685000001
449.0,-4.0614626135,-3.0277827535000004,8.624448632,10.0022081495
450.0,-4.034091445,-3.0326045414999996,8.634335444000001,10.001127895
451.0,-3.977904068,-3.075290085,8.6457579675,10.001608695
452.0,-4.053683852000001,-3.0274393689999997,8.630062135500001,10.00379668
453.0,-4.121770726499999,-2.978415495,8.6111517825,10.000640482000001
454.0,-4.138673128,-3.0163602165,8.5910443155,10.00165421
455.0,-4.1371183745,-3.017619324,8.593972679,10.0039065
456.0,-4.0314206995,-3.1070251984999997,8.6059722865,9.998445724500002
457.0,-4.0699459000000004,-3.0130045225,8.626074832499999,10.002614045
458.0,-4.0719741655,-2.9989283469999997,8.628965178,10.0016887855
459.0,-4.084341016,-2.9942305649999996,8.6240289335,10.001057431
460.0,-4.088781254000001,-2.991669439,8.6232229055,10.001410185000001
461.0,-4.0918266185,-2.9891101065,8.622707824999999,10.00144574
462.0,-4.0822615915,-2.989942945,8.6268285165,10.001341194999998
463.0,-4.0829865285,-2.991192507,8.6257601985,10.001089208
464.0,-4.086248744500001,-2.9913498945,8.62483972,10.00167305
465.0,-4.09316903,-2.9921463714999996,8.622278591499999,10.00253274
466.0,-4.088123088,-2.996534147,8.622526608000001,10.001997315
467.0,-4.085886276,-2.9877490570000003,8.62680469,10.002143375
468.0,-4.07434517,-2.932698713,8.654053884500001,10.004776132
469.0,-4.0539461305,-2.9466088900000003,8.656698793,10.0027796
470.0,-4.0671858665,-2.951964844,8.6489391195,10.003014345
471.0,-4.0723748015000005,-2.9481016875000003,8.648409704999999,10.003526915
472.0,-4.0697898165,-2.9589137395,8.64682152,10.004293375
473.0,-4.0721792465,-2.9537199485,8.6458771995,10.00291453
474.0,-4.0744589819999995,-2.9546976595,8.646244433,10.004449595
475.0,-4.071522148,-2.9604214175,8.644668432,10.003583514999999
476.0,-4.0762045535,-2.957215861,8.643955164,10.00392581
477.0,-4.0720647825,-2.9630773570000004,8.643597451000002,10.003666105
478.0,-4.0641906325,-2.9739991029999997,8.643788244500001,10.00386917
479.0,-4.0736815825,-2.9662394169999997,8.641589571,10.003526279999999
480.0,-4.0972706565,-2.9899000245,8.6232181295,10.004400785000001
481.0,-4.1089841245,-2.9879493685,8.616483868500001,10.002778554999999
482.0,-4.0939130509999995,-2.974294801,8.630858615,10.00491258
483.0,-4.0918860825,-2.973612788,8.63268049,10.00545238
484.0,-4.0875221535,-2.9718815245,8.634182829,10.004450675000001
485.0,-4.0933792234999995,-2.9687863875,8.631717215999998,10.00379874
486.0,-4.090188204,-2.972663693,8.631058935999999,10.00307785
487.0,-4.0920037895,-2.977133406,8.629851382,10.00410741
488.0,-4.109537421,-2.9659723319999998,8.625068655,10.00386845
489.0,-4.085562008,-2.9745761914999997,8.631087542500001,10.0018214945
490.0,-4.104996947,-2.990076486,8.6180434285,10.003111175
491.0,-4.1023261269999995,-2.98892231,8.6193740645,10.002817075
492.0,-4.103776001,-2.9858937909999996,8.621334252499999,10.004196815
493.0,-4.0904123625,-2.9861704115,8.625912832000001,10.00275283
494.0,-4.0970322205,-2.9694634785,8.629098721,10.003237535
495.0,-4.0915283865,-2.9651472425,8.632504047000001,10.002641205
496.0,-4.088791041,-2.967700337,8.6342559665,10.003791835
497.0,-4.0901786655,-2.9609120850000004,8.635952252500001,10.003811044999999
498.0,-4.0872216859999995,-2.962838891,8.636252709,10.003433675
499.0,-4.089921122,-2.963711677,8.6344117605,10.003205125000001
500.0,-4.0927302525,-2.959548059,8.6358711635,10.004380995
501.0,-4.085762274,-2.965271245,8.635904538,10.003256775
502.0,-4.0925060945,-2.958756352,8.635131929,10.003417095
503.0,-4.090231128,-2.9597006775,8.6360094805,10.00352428
504.0,-4.086601674500001,-2.9626862725,8.6352606865,10.002278715
505.0,-4.091700079000001,-2.958684812,8.637115946,10.004779175
506.0,-4.093421804,-2.9631441274999997,8.6348219125,10.004823015
507.0,-4.0893344955,-2.963783217,8.63377266,10.002435089999999
508.0,-4.09492414,-2.9600345299999997,8.633982523499999,10.00379388
509.0,-4.0841931670000005,-2.9653332465,8.6373687225,10.003898795
510.0,-4.087603231499999,-2.962896123,8.635212987500001,10.002709535000001
511.0,-4.092205627,-2.958384345,8.635999936000001,10.003933790000001
512.0,-4.08824709,-2.9631250505000004,8.636572251,10.00421371
513.0,-4.092535053500001,-2.9591846175,8.635101962,10.003529835
514.0,-4.0905029795,-2.9591617445000002,8.636643778,10.004023530000001
515.0,-4.0893058794999995,-2.9614367105,8.636267035,10.00388155
516.0,-4.087441075,-2.967560519,8.635556380499999,10.0043271225
517.0,-4.0509557659999995,-2.9956279765,8.6405832455,10.002214689999999
518.0,-4.033247275,-3.0148483415,8.6429393015,10.002843555
519.0,-4.2205197640000005,-3.07603885,8.5394545495,10.01024711
520.0,-4.133140907,-3.0485198469999997,8.580766468,10.0006949775
521.0,-3.8550128800000003,-3.1880464770000003,8.655201243,9.9976402115
522.0,-3.9444711249999997,-3.0516150924999996,8.6719129345,10.00366606
523.0,-3.9474487085,-3.046350344,8.6733368805,10.004468565
524.0,-3.9672637125000003,-3.040702851,8.666776374000001,10.004906225
525.0,-3.9815812155000003,-3.033391464,8.662612767,10.004767659999999
526.0,-3.9922263410000003,-3.030033861,8.6577337235,10.003766689999999
527.0,-3.9921881865,-3.0279973605,8.660070693000002,10.005157025
528.0,-3.991048319,-3.029041842,8.660142258499999,10.00508088
529.0,-3.988215342,-3.0333485395000004,8.658969007,10.00423987
530.0,-3.9969193535,-3.023623893,8.657342656,10.003362095
531.0,-3.9959034884999998,-3.0253217715,8.6498262075,9.996965068
532.0,-3.990709697,-3.0301626335,8.6403352695,9.9881464015
533.0,-3.996184878,-3.023676356,8.633930045,9.9828283095
534.0,-3.999933565,-3.0280068995000002,8.628927056,9.981317315
535.0,-3.9941040615,-3.031471792,8.630753684999998,9.9816141595
536.0,-3.9997857155,-3.023323426,8.631836312,9.9823529825
537.0,-3.9978112169999998,-3.0198942835,8.634421303,9.98276186
538.0,-3.9972341284999997,-3.0214490845,8.633610499500001,9.982299253
539.0,-4.000691887,-3.015640049,8.636319482,9.984269431000001
540.0,-3.9941722244999998,-3.0276825855,8.633806040500001,9.983133485
541.0,-4.00109251,-3.020852917,8.63483144,9.9847187335
542.0,-4.0007614235,-3.0200327655,8.636703424,9.98595705
543.0,-3.9912515495000003,-3.0299396575,8.640329230999999,9.988289313500001
544.0,-3.9995281725000003,-3.0237765115000004,8.640010944,9.9894566255
545.0,-4.003868255,-3.022937111,8.639710486999999,9.990681323499999
546.0,-3.996499653,-3.0291563085,8.6404878625,9.990288182499999
547.0,-4.0062884185000005,-3.022982114,8.643904047,9.995291544
548.0,-3.995727023,-3.0250260815,8.651466858,9.9982289135
549.0,-3.9933087865,-3.0293736155,8.655364454499999,10.001948259999999
550.0,-3.9993087835,-3.0219260145,8.6556113825,10.002305565
551.0,-3.988174593,-3.0345414435,8.660797059,10.00616968
552.0,-3.991919464,-3.0228471614999997,8.663835367499999,10.00675162
553.0,-3.994958457,-3.018811457,8.663010692,10.00603239
554.0,-3.9853355875,-3.024539393,8.66601146,10.00652269
555.0,-3.9938145255,-3.0145240275000003,8.6681642475,10.00874524
556.0,-3.9929083545,-3.0173283905000003,8.667258048,10.00844552
557.0,-3.988615965,-3.0204141395,8.667205613,10.007618315
558.0,-3.9983358425,-3.0131838479999997,8.664386945,10.006876035
559.0,-3.9896461385,-3.023547584,8.665278799500001,10.00730969
560.0,-3.9933471320000002,-3.017419006,8.665450504999999,10.00708165
561.0,-4.00222551,-3.0085547029999997,8.6638664665,10.006589609999999
562.0,-3.9860262234999997,-3.0014799334999998,8.674068671499999,10.006838805000001
563.0,-3.9224034365,-3.1174509135,8.6692278055,10.013351475
564.0,-3.963249837,-3.2141597165,8.5958667805,9.998011188500001
565.0,-3.8657438885,-3.0140280400000004,8.7261353585,10.008719549999999
566.0,-3.8544883375,-3.0050378474999997,8.731820365,10.006602165
567.0,-3.8660539419999997,-3.0197559735,8.720741247,10.0058309
568.0,-3.8756355090000003,-3.0145955675,8.7175171805,10.005171215
569.0,-3.8655388549999996,-3.016727456,8.720583857,10.004587685
570.0,-3.8594979465000003,-3.0195544610000002,8.722652848500001,10.00490614
571.0,-3.8691341225,-3.0110759035,8.720801174,10.004456565
572.0,-3.864848849,-3.02237,8.719715422,10.005259705
573.0,-3.873990093,-3.0127450710000003,8.720316771,10.006416945
574.0,-3.8782157115,-3.011042423,8.718843067,10.006256005000001
575.0,-3.8746577980000003,-3.0195413540000002,8.715785928999999,10.004775734999999
576.0,-3.881730702,-3.010236408,8.7166539455,10.00547051
577.0,-3.8801949799999997,-3.0137084735000004,8.715237458,10.00468554
578.0,-3.8786048885,-3.012836756,8.714617236,10.003267285
579.0,-3.885736932,-3.0076800515,8.715370989,10.00513802
580.0,-3.8792893815,-3.0169307035,8.715418655499999,10.005462569999999
581.0,-3.885560467,-3.0069074215000002,8.7158574585,10.005260985
582.0,-3.888407752,-3.00768959,8.716491781,10.00715471
583.0,-3.8826511420000003,-2.9863182615,8.723793626500001,10.004896245
584.0,-3.9197135635,-2.9800036805000003,8.7187190495,10.01303049
585.0,-3.8449184985000002,-3.0276490445,8.726725672,10.005300435
586.0,-3.8572688045000003,-2.9890297915,8.7372663895,10.007635055
587.0,-3.876617989,-2.9986183425,8.726073356,10.00821481
588.0,-3.8704368805,-2.955608613,8.763212165999999,10.02558345
589.0,-4.5088684085,-3.4778355039999997,8.1859663585,9.978322521
590.0,-4.843660826500001,-3.982301434,7.750207383499999,9.969688083000001
591.0,-6.461936071,-4.401382121,6.6873010485,10.3174741905
592.0,-6.522430218,-1.3913316550000001,6.9658487565,9.681730151499998
593.0,-2.127987461,-1.600552448,9.592297587000001,9.959481472
594.0,-4.5773225645,-1.2517430175,8.815693875000001,10.0577114365
595.0,-2.3797800324,1.8162177145,9.421582068,9.997235723500001
596.0,-0.90442028005,3.919646572,8.8413630575,9.77961175
597.0,-0.8879722106500001,5.3250861369999996,8.392368477,9.9980018195
598.0,-0.027404548099999995,6.0369796115,7.7866879430000004,9.8851436785
599.0,-0.60902864215,2.09331444705,8.9919967875,9.706250834
600.0,-5.7465821695,-4.576050751,6.8849816505,10.187185495000001
601.0,-5.368887621,-4.065058788,7.295347189,9.937806714
602.0,-5.3157096025,-2.739190906,8.046349095,10.031904234999999
603.0,-4.6794959545,-2.5772910935000004,8.4421467835,9.991126411500002
604.0,-4.844892742,-2.5699152585,8.355637573,9.9947589605
605.0,-4.8804878145,-2.5833734474999996,8.339521879,10.002036095000001
606.0,-4.8733961005,-2.607533811,8.338501024,10.003993305
607.0,-4.86804641,-2.6100376095,8.342176164000001,10.005108365
608.0,-4.8309045985,-2.6231744855,8.358708347,10.004391247000001
609.0,-4.849713138,-2.619652581,8.350455794999998,10.005632595
610.0,-4.828841862999999,-2.6256115085,8.357559383,10.003050009999999
611.0,-4.852106975,-2.611468602,8.350385949500001,10.004585944999999
612.0,-4.8561946465,-2.6096703960000003,8.347851795,10.003981385
613.0,-4.8592466835,-2.604793621,8.348763692,10.00495359
614.0,-4.857630212,-2.6100090209999998,8.3474797975,10.004455929999999
615.0,-4.8609305825,-2.6077197465,8.3485719695,10.006374165
616.0,-4.861564902,-2.603055341,8.3465688335,10.003797395
617.0,-4.8531136645,-2.6061363315,8.352153761,10.005157085
618.0,-4.8600577965,-2.599244653,8.351648194,10.00631117
619.0,-4.85975256,-2.5980857115,8.3506895685,10.005062035
620.0,-4.859175472,-2.59994575,8.3507086725,10.005280855
621.0,-4.861011661,-2.5986198655,8.351476510000001,10.00646899
622.0,-4.857677905,-2.601948863,8.351047267,10.005358035
623.0,-4.859013315,-2.5994640469999997,8.352139431000001,10.006270915
624.0,-4.861059354,-2.5986389555000002,8.350875579,10.00599548
625.0,-4.859008546,-2.603584742,8.349854944499999,10.005433295
626.0,-4.861674597,-2.5988201885,8.350365255,10.00591564
627.0,-4.859948102500001,-2.5990205035000002,8.3503128105,10.005085575
628.0,-4.860653962000001,-2.6083349835,8.3471172965,10.0051865
629.0,-4.858564999,-2.60744312,8.3498740105,10.00624756
630.0,-4.84885943,-2.603088734,8.3566512375,10.00605477
631.0,-4.850771928,-2.5971890815,8.3579914425,10.006567969999999
632.0,-4.8498323715,-2.600603917,8.3587068165,10.007597235
633.0,-4.8483157275,-2.6008042275,8.3587640515,10.00696203
634.0,-4.851163012000001,-2.5967216895,8.3592934475,10.00772384
635.0,-4.8469517015,-2.601262082,8.359088358000001,10.006690975
636.0,-4.848124954,-2.596511837,8.360261628,10.0070058
637.0,-4.849403132,-2.5969982985,8.3589691415,10.00667175
638.0,-4.847586021,-2.601452856,8.3579580375,10.00610394
639.0,-4.850538231,-2.5962876785,8.3567132455,10.00515304
640.0,-4.8464795380000005,-2.601128537,8.3589118945,10.00628098
641.0,-4.849736985,-2.598109551,8.356050305,10.00468384
642.0,-4.832844048,-2.653419383,8.3503221785,10.006260350000002
643.0,-4.8429740875,-2.621717705,8.3564843085,10.007928755
644.0,-4.8405941955,-2.617973787,8.357814952,10.006908280000001
645.0,-4.840460654499999,-2.6168243804999998,8.35836819,10.00700499
646.0,-4.839783411,-2.6207161474999996,8.356918321999999,10.00648502
647.0,-4.840198342,-2.618126406,8.357648042000001,10.00661734
648.0,-4.842354075499999,-2.6177543985,8.3563460065,10.00647552
649.0,-4.841753141,-2.6216557035,8.356307850499999,10.00717444
650.0,-5.0106730375,-2.5490426665,8.267245236,9.997945988000001
651.0,-4.8314609235,-2.5164681355000003,8.4013301235,10.013600865
652.0,-4.6805689489999995,-2.4052188835,8.513223308,10.00841463
653.0,-4.656774727,-2.3853403560000004,8.5341510865,10.010353185
654.0,-4.6583534085,-2.3756681725,8.5350525045,10.009555005
655.0,-4.6598271355000005,-2.3679895645,8.5377662285,10.010735069999999
656.0,-4.6665137945,-2.3652710355,8.533306931,10.009404905
657.0,-4.6667093610000006,-2.362280686,8.534837871,10.010095395
658.0,-4.670744295,-2.359967566,8.5344324835,10.01108571
659.0,-4.663633123,-2.3636828675,8.5364546415,10.010371585
660.0,-4.664572748,-2.355756253,8.537704236,10.01000623
661.0,-4.666647414,-2.353900989,8.538600882,10.01130137
662.0,-4.660732643,-2.361051649,8.538522881,10.010163405
663.0,-4.662617255,-2.353047279,8.540422767999999,10.010776895
664.0,-4.662717414499999,-2.3518644845,8.5406469155,10.010737265
665.0,-4.697669470999999,-2.337972284,8.526909263499999,10.012269695
666.0,-4.8258412835,-2.3504565785000002,8.443483271000002,10.00592102
667.0,-4.847023206499999,-2.5399284480000004,8.378847480000001,10.007825010000001
668.0,-4.774515247,-2.4942335040000003,8.4355930465,10.008819025
669.0,-4.7849219065,-2.497242946,8.4292403295,10.009185800000001
670.0,-4.778564401000001,-2.518552274,8.426807985,10.009441965
671.0,-4.761499755499999,-2.5469202555,8.4241896015,10.00632793
672.0,-4.7494095035,-2.486912607,8.4530583055,10.009789265
673.0,-4.752647908,-2.5003811595,8.444945689,10.007831685
674.0,-4.752581129,-2.479744305,8.452772138499999,10.00928324
675.0,-4.766011547,-2.4700387360000002,8.4467007995,10.00813274
676.0,-4.7734326110000005,-2.4684600905,8.443634115,10.008691815
677.0,-4.7753117235,-2.4663234345,8.442150853000001,10.007810325000001
678.0,-4.776256049000001,-2.4714743015,8.441373479,10.0088761
679.0,-4.7777297695000005,-2.4671103724999996,8.4417740795,10.0088404
680.0,-4.7768283675,-2.466819444,8.442098414,10.008612085
681.0,-4.774739405,-2.4720609285,8.440839304,10.007846619999999
682.0,-4.774882485,-2.4668480600000002,8.442966430999999,10.00842267
683.0,-4.776566055,-2.4651167965000003,8.441898101,10.00789827
684.0,-4.7753784945,-2.471612612,8.4409537695,10.008137385
685.0,-4.7764945155,-2.4660706605,8.4429664175,10.00900047
686.0,-4.7759555825,-2.4649546395,8.442413182,10.008001759999999
687.0,-4.773537536,-2.4712739900000003,8.4412733135,10.007444804999999
688.0,-4.774853868999999,-2.465050026,8.4429664385,10.007966045
689.0,-4.776594671,-2.4657368085,8.4416691485,10.00787171
690.0,-4.773699692999999,-2.46916595,8.441030088,10.006797370000001
691.0,-4.7756360375,-2.464534939,8.4413114565,10.006816345
692.0,-4.775345109,-2.4674251480000002,8.439475278,10.005841105
693.0,-4.774887253999999,-2.470839982,8.4399712815,10.006883705
694.0,-4.7748538685,-2.4646732495,8.4417025465,10.00680743
695.0,-4.7758983505,-2.464902177,8.441607156,10.007281365
696.0,-4.7725216705,-2.4697764235,8.44265642,10.00775852
697.0,-4.7740096990000005,-2.4655221885,8.4427088875,10.00746246
698.0,-4.7739000045,-2.469423494,8.4421079395,10.00786548
699.0,-4.774319705,-2.4656366524999997,8.442055496999998,10.00708758
700.0,-4.776847445,-2.4624459759999997,8.443390886,10.008634435000001
701.0,-4.774338781999999,-2.4682502404999997,8.442360722,10.007998839999999
702.0,-4.775788656,-2.4648210985,8.442966421,10.00835569
703.0,-4.7753641865,-2.4637050775000002,8.440224063999999,10.00556488
704.0,-4.7750541805,-2.464372782,8.440514982,10.005826965
705.0,-4.7736424615,-2.473038639,8.439475287499999,10.006415454999999
706.0,-4.774977871,-2.464058007,8.4417359385,10.006743140000001
707.0,-4.774992179,-2.4659418885,8.440777303499999,10.006405185
708.0,-4.773279992499999,-2.4697764235,8.439365590000001,10.00534394
709.0,-4.776666211,-2.4636096910000003,8.439985586999999,10.00596174
710.0,-4.7744270150000006,-2.4669426835,8.439734125000001,10.005503935
711.0,-4.774710789,-2.467038833,8.4397137615,10.005644884999999
712.0,-4.7782925495,-2.460647942,8.441020530500001,10.006883055
713.0,-4.739513154,-2.455888159,8.46351266,10.006282235
714.0,-4.7455272495,-2.4743835875,8.4533349265,10.00507725
715.0,-4.762978251,-2.4646017095,8.447444825,10.00597717
716.0,-4.7242465475,-2.4381748975,8.474525035500001,10.004047204999999
717.0,-4.7350252555,-2.4330764945,8.473318386999999,10.006878845
718.0,-4.782408474,-2.482892067,8.431004965,10.005928910000002
719.0,-4.801919767999999,-2.4848522485,8.417731952,10.004556185
720.0,-4.8006738685000006,-2.4854449415,8.4182879085,10.004573885
721.0,-4.798314161,-2.492368699,8.418690585,10.00550307
722.0,-4.80303102,-2.485028713,8.4191484145,10.00632474
723.0,-4.809607894,-2.4868649165,8.409633615499999,10.001943822000001
724.0,-4.9231845355,-2.553692722,8.317575927,9.997568101
725.0,-5.88274436,-2.563860946,7.777611898,10.09502759
726.0,-6.6311231535,-1.1813239195,7.224117321,9.9716762855
727.0,-0.37958093224999995,-0.22127395156500002,10.046375995,10.10290775
728.0,1.8062630235000001,1.2386893739999998,9.857825019,10.098802615
729.0,0.22110118913000001,3.5995057404999997,9.143723389,9.8421405365
730.0,0.157254219825,4.027691063,9.1805234885,10.02695623
731.0,0.24042172779999998,3.832382473,9.28507666,10.047832055
732.0,0.20858170574999998,4.8638732225000005,8.5972873555,9.9064503285
733.0,-0.31645909265000005,3.9232237984999996,9.126906735,9.983258675
734.0,-0.45579495535000003,4.8298679005,8.808263290500001,10.05618812
735.0,1.1631384768,5.4393687365000005,8.4345198085,10.142211096
736.0,1.6603454897999999,4.756496617,8.342424122,9.7822797265
737.0,5.8851649999996924e-05,4.7326818584999994,8.8150153605,10.019065320500001
738.0,0.19508928105,3.1429095885000002,9.3528869475,9.9660191265
739.0,1.145873518,2.772070639,9.5587692125,10.020749175
740.0,0.71210330925,3.0728052625,9.5082525235,10.02065545
741.0,-0.429730585725,3.403243249,9.298631088,9.916853896
742.0,-2.751037913,0.78459706665,9.3856522075,10.0343920185
743.0,-6.9031845805,-4.106117917,5.714902239,9.9538505955
744.0,-5.878146709499999,-3.5108869385,7.2640031865,10.0068242385
745.0,-4.9506562945,-2.437348484,8.3764568415,10.03092273
746.0,-4.9237724400000005,-2.4854897155,8.345297009,10.003269872
747.0,-4.8944255299999995,-2.4438933075,8.380926964,10.00854238
748.0,-4.8645552665,-2.4490107975,8.396212762000001,10.00790396
749.0,-4.8691338155,-2.4630087565,8.3880524595,10.00671292
750.0,-4.858002222,-2.4511951485,8.4034954735,10.011395175
751.0,-4.8487878900000005,-2.4515528460000002,8.405727563,10.0088521
752.0,-4.850371304499999,-2.457209261,8.400996404,10.007033589999999
753.0,-4.8480821075,-2.4557136255,8.4049252725,10.00885609
754.0,-4.846088454,-2.458067739,8.404420788,10.00804516
755.0,-4.8454255185,-2.4605096315,8.404969228999999,10.00878483
756.0,-4.846202918,-2.456355553,8.4046592255,10.007880005
757.0,-4.843708563,-2.4615016505,8.4051600055,10.008357745
758.0,-4.8445527325,-2.4584397465,8.4069055695,10.009479475
759.0,-4.8413763645,-2.4586925205,8.4076114325,10.00859756
760.0,-4.842616388,-2.4618259645,8.4060852575,10.008686860000001
761.0,-4.8409876835,-2.4583500255,8.4080484045,10.00869265
762.0,-4.8389344715,-2.4579103515,8.409347483000001,10.008683115
763.0,-4.839463866499999,-2.4599754674999996,8.408250524,10.008524869999999
764.0,-4.838758007,-2.4586257495,8.409843479,10.009190245
765.0,-4.83634473,-2.4583538985,8.4114412045,10.009301090000001
766.0,-4.836902740499999,-2.457619423,8.411169356,10.009160484999999
767.0,-4.836812124,-2.457161568,8.4111836765,10.00901621
768.0,-4.8357342575,-2.4607480975,8.409552543499998,10.008006125
769.0,-4.8371459765,-2.4567514065,8.409614549499999,10.00775827
770.0,-4.837217516,-2.4603999375,8.4102870365,10.009254625
771.0,-4.8354147130000005,-2.461282262,8.409938873,10.008308419999999
772.0,-4.8344465405,-2.455902467,8.4121136645,10.008346205
773.0,-4.8305786205,-2.465073872,8.411932452999999,10.008580949999999
774.0,-4.830292461499999,-2.4595748449999997,8.4130484575,10.008027850000001
775.0,-4.8277837985000005,-2.4615159584999997,8.414798803,10.0087674
776.0,-4.825945301,-2.4596271355,8.4174656365,10.009657529999998
777.0,-4.8242735775,-2.4606527115,8.416878229,10.00861033
778.0,-4.824364195,-2.4634236874999997,8.416201006,10.008765575
779.0,-4.8134662955,-2.4718749245,8.419086428,10.008046165
780.0,-4.7727696735,-2.472013235,8.443223957499999,10.008929045
781.0,-4.790630724,-2.467463315,8.436289269500001,10.010604915
782.0,-4.7256582495,-2.4767157844999996,8.4631692635,10.004560175
783.0,-4.719162502,-2.4875850699999997,8.4665936265,10.00708734
784.0,-4.7310619554999995,-2.4889443265,8.45950165,10.007050905
785.0,-4.7672276485000005,-2.5818937505,8.4076542455,10.0044269065
786.0,-4.754598467499999,-2.6289145410000003,8.401625825,10.005326915000001
787.0,-4.732755068,-2.5578801165,8.438154167499999,10.007206445
788.0,-4.7246853735,-2.5618148175,8.440367146,10.006265724999999
789.0,-4.723803051999999,-2.556578091,8.4425562485,10.006356145
790.0,-4.726001709,-2.5609181845,8.440805929,10.007028335000001
791.0,-4.726726646,-2.5595493830000002,8.4395754445,10.005982205
792.0,-4.7271749624999995,-2.5583379600000002,8.4409108505,10.007010185
793.0,-4.7259206305,-2.5627352995,8.439136658999999,10.00604662
794.0,-4.7303656385,-2.5568833205,8.438879113999999,10.006432665
795.0,-4.7287536075,-2.561151879,8.438302034500001,10.00627604
796.0,-4.727523123,-2.5598307709999997,8.439370343499998,10.006257475
797.0,-4.730627951000001,-2.5574794890000003,8.439189132,10.006970445
798.0,-4.72929731,-2.562492062,8.437109708000001,10.005870765000001
799.0,-4.730227328,-2.5566782354999997,8.4396565275,10.0069704
800.0,-4.728953919,-2.560632031,8.438230495500001,10.006177565000002
801.0,-4.7293497725,-2.5576511809999998,8.439952210000001,10.007053800000001
802.0,-4.7261543275,-2.5484463865,8.4449838335,10.007443134999999
803.0,-4.746733532,-2.5305631785,8.438973404999999,10.00770949
804.0,-4.733189051,-2.5084890055,8.4515082825,10.006177614999999
805.0,-4.737056996,-2.5107305865000002,8.4499582505,10.00726244
806.0,-4.7508395530000005,-2.527146668,8.436951770499999,10.006953055
807.0,-4.7560532035000005,-2.5332942469999997,8.4318300625,10.00666691
808.0,-4.754689178,-2.5399665275,8.431133737500002,10.00712428
809.0,-4.7566302915000005,-2.5339047205,8.431748967499999,10.007027579999999
810.0,-4.755824276,-2.539723292,8.4307188095,10.00725172
811.0,-4.757315147,-2.5380049825,8.431049285,10.007802565
812.0,-4.7568067565,-2.5356979845,8.4311384925,10.007052555000001
813.0,-4.75580043,-2.540896546,8.4299128145,10.006859339999998
814.0,-4.7596254255,-2.535826756,8.4300415545,10.007500400000001
815.0,-4.7574506145,-2.5411445555,8.429526479,10.007381355
816.0,-4.756844911,-2.537243245,8.4313149775,10.007609604999999
817.0,-4.7568544495000005,-2.5401573004999998,8.4313960435,10.00842273
818.0,-4.757259842,-2.5405245395,8.43223067,10.009410715000001
819.0,-4.75987343,-2.5391128355,8.428815837999998,10.007418659999999
820.0,-4.7663738895000005,-2.5437200605,8.421013209,10.00511811
821.0,-4.7576653985,-2.538390186,8.4108432825,9.991052408
822.0,-4.763698339499999,-2.537710692,8.400133093,9.9847407305
