"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)","Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute Linear acceleration (m/s^2)","Time (s)","Attitude x (m/s^2)","Attitude y (m/s^2)","Attitude z (m/s^2)","Absolute Attitude (m/s^2)","Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.881157050E2,-8.146033765E0,-5.072037937E0,1.795451633E0,9.762534584E0,8.881169490E2,4.513309836E-2,1.914528598E-2,8.102435137E-4,4.903259159E-2,8.881157050E2,-8.146033765E0,-5.072037937E0,1.795451633E0,9.762534584E0,8.881169490E2,-4.031444288E-4,1.022696395E-3,-5.147368442E-4,1.213831687E-3
8.886231280E2,-8.146071921E0,-5.072713004E0,1.791172297E0,9.762131077E0,8.886243720E2,4.397263243E-2,2.121717232E-2,-7.936649375E-4,4.883022331E-2,8.886231280E2,-8.146071921E0,-5.072713004E0,1.791172297E0,9.762131077E0,8.886243720E2,-1.183155376E-3,-2.371123809E-4,-3.452788087E-4,1.255108115E-3
8.891305510E2,-8.145699167E0,-5.072416561E0,1.792628093E0,9.761933219E0,8.891317950E2,4.489266315E-2,2.068644005E-2,8.146633208E-4,4.943625879E-2,8.891305510E2,-8.145699167E0,-5.072416561E0,1.792628093E0,9.761933219E0,8.891317950E2,-8.023786359E-5,-1.942975145E-4,5.567513472E-4,5.951148642E-4
8.896379730E2,-8.143374589E0,-5.082140458E0,1.784785578E0,9.763614131E0,8.896392170E2,4.324754329E-2,2.028504589E-2,1.391534139E-3,4.778880052E-2,8.896379730E2,-8.143374589E0,-5.082140458E0,1.784785578E0,9.763614131E0,8.896392170E2,-2.477764179E-3,1.889891274E-3,-2.662186491E-3,4.098565758E-3
8.901453969E2,-8.146330207E0,-5.080799130E0,1.777054596E0,9.763971460E0,8.901466409E2,4.299670921E-2,1.974224084E-2,6.937291429E-4,4.731759013E-2,8.901453969E2,-8.146330207E0,-5.080799130E0,1.777054596E0,9.763971460E0,8.901466409E2,7.950379331E-4,5.384274329E-4,3.235904465E-3,3.375361776E-3
8.906528199E2,-8.147730237E0,-5.073015316E0,1.783417834E0,9.762252383E0,8.906540639E2,4.400804821E-2,2.147167525E-2,8.006787300E-4,4.897328080E-2,8.906528199E2,-8.147730237E0,-5.073015316E0,1.783417834E0,9.762252383E0,8.906540639E2,5.349897341E-4,-8.939753752E-4,4.902933998E-6,1.041839731E-3
8.911602413E2,-8.146412389E0,-5.072818666E0,1.788970992E0,9.762066444E0,8.911614853E2,4.583327378E-2,1.995900056E-2,3.802527461E-3,5.013491701E-2,8.911602413E2,-8.146412389E0,-5.072818666E0,1.788970992E0,9.762066444E0,8.911614853E2,-6.183446659E-4,1.153132760E-3,9.013503201E-5,1.311559991E-3
8.916676643E2,-8.146972988E0,-5.070367880E0,1.792915730E0,9.761984743E0,8.916689083E2,4.474739997E-2,2.136369667E-2,2.368904834E-3,4.964221036E-2,8.916676643E2,-8.146972988E0,-5.070367880E0,1.792915730E0,9.761984743E0,8.916689083E2,1.114425049E-3,-2.491990584E-3,4.783890212E-4,2.771428569E-3
8.921750870E2,-8.148968838E0,-5.072305029E0,1.784650565E0,9.763142376E0,8.921763310E2,4.349917994E-2,2.093321548E-2,1.829054917E-3,4.830862871E-2,8.921750870E2,-8.148968838E0,-5.072305029E0,1.784650565E0,9.763142376E0,8.921763310E2,-2.788655556E-3,4.661145150E-3,-7.573939933E-4,5.484206376E-3
8.926825090E2,-8.144419475E0,-5.083340903E0,1.768666157E0,9.762177180E0,8.926837530E2,4.406106297E-2,2.114214452E-2,-2.603816723E-4,4.887162104E-2,8.926825090E2,-8.144419475E0,-5.083340903E0,1.768666157E0,9.762177180E0,8.926837530E2,-2.504060602E-3,3.763385729E-4,-2.210740701E-3,3.361446811E-3
8.931899318E2,-8.146617845E0,-5.079190710E0,1.777703247E0,9.763492685E0,8.931911758E2,4.397407704E-2,1.942411791E-2,1.655272228E-3,4.810151488E-2,8.931899318E2,-8.146617845E0,-5.079190710E0,1.777703247E0,9.763492685E0,8.931911758E2,3.541722944E-3,-2.893626224E-4,3.511283732E-3,4.995662677E-3
8.936973548E2,-8.152458640E0,-5.069948165E0,1.767527349E0,9.761716509E0,8.936985988E2,4.489723774E-2,1.973786116E-2,-2.856817719E-3,4.912745187E-2,8.936973548E2,-8.152458640E0,-5.069948165E0,1.767527349E0,9.761716509E0,8.936985988E2,3.115777748E-4,-6.202714239E-3,-6.086625440E-4,6.240289636E-3
8.942047770E2,-8.139497358E0,-5.085800494E0,1.794758956E0,9.764115096E0,8.942060210E2,4.252443762E-2,2.040092395E-2,1.087656635E-3,4.717741504E-2,8.942047770E2,-8.139497358E0,-5.085800494E0,1.794758956E0,9.764115096E0,8.942060210E2,-2.705000108E-3,7.719464244E-4,-4.745743689E-3,5.516793456E-3
8.947122000E2,-8.142086092E0,-5.083631475E0,1.787300936E0,9.763775885E0,8.947134440E2,4.424451649E-2,1.815050262E-2,7.324583478E-4,4.782838572E-2,8.947122000E2,-8.142086092E0,-5.083631475E0,1.787300936E0,9.763775885E0,8.947134440E2,2.680968598E-3,2.997158894E-3,4.782725959E-3,6.248601576E-3
8.952196230E2,-8.143207290E0,-5.080696402E0,1.781248815E0,9.762077045E0,8.952208670E2,4.516640456E-2,1.871634112E-2,-2.716378491E-3,4.896615400E-2,8.952196230E2,-8.143207290E0,-5.080696402E0,1.781248815E0,9.762077045E0,8.952208670E2,-4.097558385E-3,3.719439767E-3,-2.596028387E-3,6.112575584E-3
8.957270460E2,-8.140621490E0,-5.094893350E0,1.760310005E0,9.763521281E0,8.957282900E2,4.359930491E-2,1.897250649E-2,-1.219241917E-3,4.756408248E-2,8.957270460E2,-8.140621490E0,-5.094893350E0,1.760310005E0,9.763521281E0,8.957282900E2,-8.432710653E-4,-2.076005175E-3,8.378479568E-4,2.392256837E-3
8.962344685E2,-8.143538953E0,-5.080661181E0,1.780362423E0,9.762173686E0,8.962357125E2,4.620516816E-2,1.805445924E-2,6.967788672E-4,4.961216145E-2,8.962344685E2,-8.143538953E0,-5.080661181E0,1.780362423E0,9.762173686E0,8.962357125E2,3.446787751E-3,-1.677248285E-3,2.254715972E-3,4.447162210E-3
8.967418915E2,-8.147809484E0,-5.077552939E0,1.773465002E0,9.762864403E0,8.967431355E2,4.400323286E-2,1.797728745E-2,-5.825208338E-3,4.788946041E-2,8.967418915E2,-8.147809484E0,-5.077552939E0,1.773465002E0,9.762864403E0,8.967431355E2,-7.581635716E-4,4.597691107E-4,6.938400226E-4,1.125883481E-3
8.972493147E2,-8.146928962E0,-5.073338174E0,1.782088246E0,9.761508606E0,8.972505588E2,4.546888905E-2,1.914212160E-2,-3.228803820E-3,4.943951724E-2,8.972493147E2,-8.146928962E0,-5.073338174E0,1.782088246E0,9.761508606E0,8.972505588E2,-4.538646717E-5,2.010865657E-3,-1.514992339E-4,2.017075269E-3
8.977567368E2,-8.146876131E0,-5.080065361E0,1.777045791E0,9.764043553E0,8.977579808E2,4.258479006E-2,1.744916923E-2,-7.368976456E-3,4.660729198E-2,8.977567368E2,-8.146876131E0,-5.080065361E0,1.777045791E0,9.764043553E0,8.977579808E2,-3.985269132E-4,-2.866362774E-3,-1.074692555E-3,3.087041195E-3
8.982641595E2,-8.140028606E0,-5.085533402E0,1.784914721E0,9.762614212E0,8.982654035E2,4.491520359E-2,1.817219464E-2,-2.533343443E-3,4.851826461E-2,8.982641595E2,-8.140028606E0,-5.085533402E0,1.784914721E0,9.762614212E0,8.982654035E2,2.945436521E-4,-1.001810701E-3,-6.033459441E-4,1.205987965E-3
8.987715825E2,-8.146115947E0,-5.077808290E0,1.786349972E0,9.763933033E0,8.987728265E2,4.478458138E-2,1.566619266E-2,-2.988030385E-3,4.753963239E-2,8.987715825E2,-8.146115947E0,-5.077808290E0,1.786349972E0,9.763933033E0,8.987728265E2,2.979856368E-3,5.641681937E-4,3.397930354E-3,4.554531855E-3
8.992790038E2,-8.146632520E0,-5.070464738E0,1.793699395E0,9.761894877E0,8.992802478E2,4.521954543E-2,1.770269762E-2,-6.359683976E-3,4.897589583E-2,8.992790038E2,-8.146632520E0,-5.070464738E0,1.793699395E0,9.761894877E0,8.992802478E2,-1.262440282E-3,-3.471875006E-4,-5.743772182E-4,1.429756558E-3
8.997864268E2,-8.147310522E0,-5.071045882E0,1.795331295E0,9.763062508E0,8.997876708E2,4.549694422E-2,1.662361117E-2,-1.782538023E-3,4.847157748E-2,8.997864268E2,-8.147310522E0,-5.071045882E0,1.795331295E0,9.763062508E0,8.997876708E2,1.991899072E-4,1.042210689E-3,1.310208696E-3,1.685979408E-3
9.002938504E2,-8.144809840E0,-5.077925693E0,1.788243094E0,9.763250997E0,9.002950944E2,4.529946885E-2,1.542550522E-2,-5.049560850E-3,4.811949869E-2,9.002938504E2,-8.144809840E0,-5.077925693E0,1.788243094E0,9.763250997E0,9.002950944E2,-2.727115933E-3,1.563654993E-4,-3.337752663E-3,4.313027280E-3
9.008012724E2,-8.142954873E0,-5.088330527E0,1.774994175E0,9.764703065E0,9.008025164E2,4.405568582E-2,1.562111178E-2,-2.256314404E-3,4.679758050E-2,9.008012724E2,-8.142954873E0,-5.088330527E0,1.774994175E0,9.764703065E0,9.008025164E2,-2.048100911E-3,1.759020739E-3,-1.006951069E-4,2.701668153E-3
9.013086954E2,-8.144117162E0,-5.083455371E0,1.777104492E0,9.763516950E0,9.013099394E2,4.524821972E-2,1.471432328E-2,-5.867414343E-3,4.794099758E-2,9.013086954E2,-8.144117162E0,-5.083455371E0,1.777104492E0,9.763516950E0,9.013099394E2,3.812888277E-3,-2.957531794E-3,2.687535343E-3,5.523400904E-3
9.018161184E2,-8.146606104E0,-5.072401886E0,1.797532600E0,9.763584145E0,9.018173624E2,4.444769004E-2,1.680823414E-2,-3.210419487E-3,4.762794010E-2,9.018161184E2,-8.146606104E0,-5.072401886E0,1.797532600E0,9.763584145E0,9.018173624E2,-6.078180866E-4,-1.685374960E-3,-8.384165852E-5,1.793588862E-3
9.023235420E2,-8.146391844E0,-5.069965775E0,1.792343391E0,9.761185782E0,9.023247860E2,4.733832415E-2,1.558814953E-2,-6.535172103E-3,5.026545348E-2,9.023235420E2,-8.146391844E0,-5.069965775E0,1.792343391E0,9.761185782E0,9.023247860E2,2.184087611E-3,-4.221119247E-3,1.396508270E-3,4.953617036E-3
9.028309640E2,-8.141440376E0,-5.062202507E0,1.847202840E0,9.763252734E0,9.028322080E2,4.640028172E-2,1.568726557E-2,5.030095928E-4,4.898295074E-2,9.028309640E2,-8.141440376E0,-5.062202507E0,1.847202840E0,9.763252734E0,9.028322080E2,4.399812808E-3,-5.414506749E-3,9.545759234E-4,7.041764784E-3
9.033383867E2,-8.142171209E0,-5.062883444E0,1.833754335E0,9.761679965E0,9.033396307E2,4.772743916E-2,1.568403241E-2,-1.909927068E-3,5.027469684E-2,9.033383867E2,-8.142171209E0,-5.062883444E0,1.833754335E0,9.761679965E0,9.033396307E2,-3.690147152E-3,7.626910762E-3,-1.930843973E-4,8.474918015E-3
9.038458097E2,-8.146394779E0,-5.062381547E0,1.822923916E0,9.762914853E0,9.038470537E2,4.650275704E-2,1.473189932E-2,-3.380097659E-3,4.889744707E-2,9.038458097E2,-8.146394779E0,-5.062381547E0,1.822923916E0,9.762914853E0,9.038470537E2,2.546477351E-3,-3.810023136E-3,1.745370182E-3,4.903788359E-3
9.043532313E2,-8.146899612E0,-5.053878641E0,1.836756915E0,9.761523373E0,9.043544753E2,4.726689640E-2,1.606351670E-2,-3.737030047E-3,5.006157666E-2,9.043532313E2,-8.146899612E0,-5.053878641E0,1.836756915E0,9.761523373E0,9.043544753E2,-4.260229385E-4,6.936756465E-4,1.376244088E-3,1.598977559E-3
9.048606546E2,-8.149238865E0,-5.052995184E0,1.841030381E0,9.763823394E0,9.048618986E2,4.574775538E-2,1.512986541E-2,-8.148381640E-4,4.819163735E-2,9.048606546E2,-8.149238865E0,-5.052995184E0,1.841030381E0,9.763823394E0,9.048618986E2,-4.971994945E-4,-7.882652914E-4,-2.613645184E-4,9.679260914E-4
9.053680776E2,-8.147383899E0,-5.051266426E0,1.839727209E0,9.761134826E0,9.053693216E2,4.716688608E-2,1.634027344E-2,-5.476505046E-3,5.021664850E-2,9.053680776E2,-8.147383899E0,-5.051266426E0,1.839727209E0,9.761134826E0,9.053693216E2,1.740656903E-3,3.790204897E-4,9.877570590E-5,1.784180379E-3
9.058754995E2,-8.146884936E0,-5.062936276E0,1.832213422E0,9.765350169E0,9.058767435E2,4.506766687E-2,1.441785798E-2,2.347212811E-3,4.737592885E-2,9.058754995E2,-8.146884936E0,-5.062936276E0,1.832213422E0,9.765350169E0,9.058767435E2,-5.572289201E-3,3.655814041E-3,-2.611274752E-3,7.157802671E-3
9.063829225E2,-8.142429495E0,-5.071172090E0,1.822040459E0,9.764004091E0,9.063841665E2,4.548308288E-2,1.409653629E-2,-3.937807381E-3,4.778001141E-2,9.063829225E2,-8.142429495E0,-5.071172090E0,1.822040459E0,9.764004091E0,9.063841665E2,4.515106123E-4,-3.809586747E-3,7.504970178E-5,3.836983903E-3
9.068903459E2,-8.142353184E0,-5.067092339E0,1.824297530E0,9.762243677E0,9.068915899E2,4.640247156E-2,1.662388633E-2,-2.222535268E-3,4.934047655E-2,9.068903459E2,-8.142353184E0,-5.067092339E0,1.824297530E0,9.762243677E0,9.068915899E2,-1.442643051E-3,3.083121840E-3,-3.605176062E-4,3.422985860E-3
9.073977679E2,-8.141819000E0,-5.075850597E0,1.814356438E0,9.764495133E0,9.073990119E2,4.593460258E-2,1.414944785E-2,8.818403763E-4,4.807257255E-2,9.073977679E2,-8.141819000E0,-5.075850597E0,1.814356438E0,9.764495133E0,9.073990119E2,-9.653408573E-4,7.247941833E-4,-1.288298186E-4,1.214004407E-3
9.079051905E2,-8.140392555E0,-5.068401382E0,1.822175472E0,9.760891709E0,9.079064345E2,4.766220258E-2,1.794965649E-2,-1.547247785E-4,5.093034127E-2,9.079051905E2,-8.140392555E0,-5.068401382E0,1.822175472E0,9.760891709E0,9.079064345E2,1.816702504E-4,-1.129500057E-3,-1.286207470E-4,1.151224459E-3
9.084126135E2,-8.136770675E0,-5.081656171E0,1.811559314E0,9.762787184E0,9.084138575E2,4.751036988E-2,1.477921591E-2,4.960330620E-4,4.975848186E-2,9.084126135E2,-8.136770675E0,-5.081656171E0,1.811559314E0,9.762787184E0,9.084138575E2,-3.217112684E-3,3.122289638E-3,-1.737544014E-3,4.808072982E-3
9.089200349E2,-8.137874262E0,-5.082888902E0,1.807012886E0,9.763506166E0,9.089212789E2,4.611856057E-2,1.466958635E-2,-2.185388251E-3,4.844475529E-2,9.089200349E2,-8.137874262E0,-5.082888902E0,1.807012886E0,9.763506166E0,9.089212789E2,1.211897858E-3,-5.428031776E-3,9.517476816E-4,5.642521514E-3
9.094274579E2,-8.138094393E0,-5.072108379E0,1.830795782E0,9.762513864E0,9.094287019E2,4.742980442E-2,1.566653662E-2,1.092219756E-3,4.996218230E-2,9.094274579E2,-8.138094393E0,-5.072108379E0,1.830795782E0,9.762513864E0,9.094287019E2,2.559549846E-3,-2.278870465E-4,1.564890710E-3,3.008672607E-3
9.099348817E2,-8.136532934E0,-5.075557089E0,1.834901949E0,9.763775556E0,9.099361258E2,4.703343199E-2,1.329807033E-2,-5.533615719E-4,4.888034991E-2,9.099348817E2,-8.136532934E0,-5.075557089E0,1.834901949E0,9.763775556E0,9.099361258E2,-1.733947262E-3,2.104026612E-4,-7.851133842E-4,1.915005330E-3
9.104423047E2,-8.133204561E0,-5.090772508E0,1.803743214E0,9.763117880E0,9.104435488E2,4.899081609E-2,1.078880079E-2,-2.277596549E-3,5.021638905E-2,9.104423047E2,-8.133204561E0,-5.090772508E0,1.803743214E0,9.763117880E0,9.104435488E2,-6.556850703E-3,4.020676085E-3,-2.564548548E-3,8.107714633E-3
9.109497264E2,-8.129838032E0,-5.102292669E0,1.792469599E0,9.764251337E0,9.109509704E2,4.874095654E-2,9.373935110E-3,-1.320338556E-3,4.965173509E-2,9.109497264E2,-8.129838032E0,-5.102292669E0,1.792469599E0,9.764251337E0,9.109509704E2,-2.320407584E-3,3.277612996E-3,-4.078859358E-4,4.036509537E-3
9.114571494E2,-8.136086803E0,-5.095480365E0,1.776232776E0,9.762931500E0,9.114583934E2,4.969625399E-2,9.688790476E-3,-3.172435515E-3,5.073120015E-2,9.114571494E2,-8.136086803E0,-5.095480365E0,1.776232776E0,9.762931500E0,9.114583934E2,1.517197081E-3,-5.005058677E-4,2.936305549E-3,3.342795743E-3
9.119645724E2,-8.138587485E0,-5.086842445E0,1.791427648E0,9.763287629E0,9.119658164E2,5.024807064E-2,9.222962295E-3,1.241100185E-5,5.108749153E-2,9.119645724E2,-8.138587485E0,-5.086842445E0,1.791427648E0,9.763287629E0,9.119658164E2,1.347292416E-3,-1.619100173E-3,2.045698304E-3,2.936249951E-3
9.124719944E2,-8.143362849E0,-5.078051901E0,1.797834912E0,9.763871157E0,9.124732384E2,5.001465208E-2,8.045115225E-3,-1.123298854E-3,5.067002173E-2,9.124719944E2,-8.143362849E0,-5.078051901E0,1.797834912E0,9.763871157E0,9.124732384E2,3.508305771E-3,-4.650754535E-4,1.946204320E-3,4.038838424E-3
9.129794174E2,-8.143594719E0,-5.076628391E0,1.795492724E0,9.762893265E0,9.129806614E2,5.079557640E-2,9.063585541E-3,1.918402665E-5,5.159786364E-2,9.129794174E2,-8.143594719E0,-5.076628391E0,1.795492724E0,9.762893265E0,9.129806614E2,-2.651900290E-3,-1.947398654E-4,-4.646676038E-4,2.699335983E-3
9.134868404E2,-8.142969549E0,-5.074832126E0,1.805184335E0,9.763225116E0,9.134880844E2,5.125171654E-2,8.902741250E-3,3.395051053E-3,5.212987265E-2,9.134868404E2,-8.142969549E0,-5.074832126E0,1.805184335E0,9.763225116E0,9.134880844E2,-1.695826736E-3,1.972351913E-3,-3.220637400E-4,2.621016108E-3
9.139942630E2,-8.142338508E0,-5.081274612E0,1.787559222E0,9.762806770E0,9.139955070E2,4.995695956E-2,9.941860262E-3,-1.816586589E-3,5.096899430E-2,9.139942630E2,-8.142338508E0,-5.081274612E0,1.787559222E0,9.762806770E0,9.139955070E2,-7.139456495E-4,3.103308434E-3,5.323472319E-4,3.228565503E-3
9.145016850E2,-8.148308447E0,-5.079211255E0,1.779963253E0,9.765325734E0,9.145029290E2,5.003864860E-2,6.861420940E-3,3.720308157E-3,5.064371771E-2,9.145016850E2,-8.148308447E0,-5.079211255E0,1.779963253E0,9.765325734E0,9.145029290E2,7.742729047E-4,2.484221021E-4,2.161679274E-3,2.309560424E-3
9.150091082E2,-8.149529437E0,-5.071371675E0,1.782745702E0,9.762777420E0,9.150103523E2,5.008470402E-2,9.887710459E-3,-1.414306751E-3,5.107097667E-2,9.150091082E2,-8.149529437E0,-5.071371675E0,1.782745702E0,9.762777420E0,9.150103523E2,-4.424388046E-5,-8.832614038E-4,-5.413719839E-4,1.036914583E-3
9.155165312E2,-8.146383039E0,-5.076302598E0,1.791556791E0,9.764326931E0,9.155177753E2,5.058482440E-2,7.036149502E-3,1.174252752E-3,5.108532792E-2,9.155165312E2,-8.146383039E0,-5.076302598E0,1.791556791E0,9.764326931E0,9.155177753E2,1.238348971E-3,-2.282269861E-3,8.374091669E-4,2.728281145E-3
9.160239534E2,-8.142461781E0,-5.075665687E0,1.790165567E0,9.760469189E0,9.160251974E2,5.397797511E-2,8.268433003E-3,-9.398883231E-4,5.461567697E-2,9.160239534E2,-8.142461781E0,-5.075665687E0,1.790165567E0,9.760469189E0,9.160251974E2,-2.579265165E-3,2.322211373E-3,-1.394894558E-3,3.740455224E-3
9.165313764E2,-8.140909128E0,-5.083924982E0,1.777063401E0,9.761078269E0,9.165326204E2,5.386691241E-2,8.247451817E-3,1.823941469E-3,5.452514536E-2,9.165313764E2,-8.140909128E0,-5.083924982E0,1.777063401E0,9.761078269E0,9.165326204E2,-3.516087290E-3,3.148845328E-3,-1.894571785E-3,5.086010124E-3
9.170387995E2,-8.143122173E0,-5.093387658E0,1.761390112E0,9.765015703E0,9.170400435E2,5.040420276E-2,6.277857353E-3,1.952239126E-3,5.083115567E-2,9.170387995E2,-8.143122173E0,-5.093387658E0,1.761390112E0,9.765015703E0,9.170400435E2,-8.331892336E-4,-3.397178051E-5,2.281157998E-3,2.428793979E-3
9.175462225E2,-8.144434150E0,-5.082442771E0,1.768651482E0,9.761719122E0,9.175474665E2,5.275687011E-2,8.489171126E-3,1.009561910E-3,5.344504266E-2,9.175462225E2,-8.144434150E0,-5.082442771E0,1.768651482E0,9.761719122E0,9.175474665E2,1.096586469E-3,-2.195240103E-3,3.230248980E-4,2.475060823E-3
9.180536449E2,-8.143086952E0,-5.079337463E0,1.779754863E0,9.760996954E0,9.180548889E2,5.276055041E-2,9.823333761E-3,8.166783172E-4,5.367346206E-2,9.180536449E2,-8.143086952E0,-5.079337463E0,1.779754863E0,9.760996954E0,9.180548889E2,6.512093139E-4,-1.932854408E-4,-1.238456028E-4,6.904857460E-4
9.185610669E2,-8.144407735E0,-5.080954689E0,1.785542827E0,9.763997188E0,9.185623109E2,5.202151968E-2,6.494983961E-3,4.395707425E-3,5.260936771E-2,9.185610669E2,-8.144407735E0,-5.080954689E0,1.785542827E0,9.763997188E0,9.185623109E2,1.261002361E-3,-8.045698872E-4,2.366601743E-3,2.799689888E-3
9.190684903E2,-8.145781349E0,-5.082143393E0,1.777213090E0,9.764241989E0,9.190697343E2,4.880595235E-2,1.047542442E-2,2.397186441E-3,4.997501380E-2,9.190684903E2,-8.145781349E0,-5.082143393E0,1.777213090E0,9.764241989E0,9.190697343E2,-3.779737041E-3,3.681889950E-3,-3.277553856E-3,6.211689382E-3
9.195759133E2,-8.141094037E0,-5.090138532E0,1.761566216E0,9.761661638E0,9.195771573E2,5.074603558E-2,1.208441766E-2,1.686506105E-3,5.219231342E-2,9.195759133E2,-8.141094037E0,-5.090138532E0,1.761566216E0,9.761661638E0,9.195771573E2,-7.125008121E-4,9.555135347E-4,-1.465831073E-4,1.200895553E-3
9.200833364E2,-8.142740613E0,-5.088896996E0,1.763567936E0,9.762749059E0,9.200845804E2,4.969951009E-2,1.050984274E-2,-1.665418867E-3,5.082589613E-2,9.200833364E2,-8.142740613E0,-5.088896996E0,1.763567936E0,9.762749059E0,9.200845804E2,1.507417879E-3,-1.870588943E-3,1.792803491E-3,2.997591702E-3
9.205907594E2,-8.142003910E0,-5.077884602E0,1.792777782E0,9.761720744E0,9.205920034E2,4.902219615E-2,1.337570071E-2,-2.240263224E-3,5.086358092E-2,9.205907594E2,-8.142003910E0,-5.077884602E0,1.792777782E0,9.761720744E0,9.205920034E2,3.025459523E-3,-5.965537492E-3,7.739100119E-4,6.733496833E-3
9.210981823E2,-8.140190035E0,-5.081615080E0,1.795099424E0,9.762575867E0,9.210994263E2,4.877101811E-2,1.255702173E-2,-1.093478054E-3,5.037347215E-2,9.210981823E2,-8.140190035E0,-5.081615080E0,1.795099424E0,9.762575867E0,9.210994263E2,-3.617460716E-3,3.828076185E-3,-1.308332660E-3,5.426962655E-3
9.216056053E2,-8.142790509E0,-5.077068652E0,1.784148667E0,9.760371399E0,9.216068493E2,4.769564636E-2,1.687207197E-2,-5.762817974E-3,5.091906878E-2,9.216056053E2,-8.142790509E0,-5.077068652E0,1.784148667E0,9.760371399E0,9.216068493E2,1.937523612E-3,-2.547042488E-3,-2.017279382E-4,3.206574082E-3
9.221130284E2,-8.139776189E0,-5.088844165E0,1.783772978E0,9.763920185E0,9.221142724E2,4.586499779E-2,1.421907558E-2,-2.308331693E-3,4.807399014E-2,9.221130284E2,-8.139776189E0,-5.088844165E0,1.783772978E0,9.763920185E0,9.221142724E2,-3.727811014E-3,4.075671704E-3,-1.647536356E-3,5.763857288E-3
9.226204514E2,-8.139594215E0,-5.090875235E0,1.773130403E0,9.762888716E0,9.226216954E2,4.634294461E-2,1.420545501E-2,-5.796307615E-3,4.881660219E-2,9.226204514E2,-8.139594215E0,-5.090875235E0,1.773130403E0,9.762888716E0,9.226216954E2,2.920976813E-3,-2.551893722E-3,3.079270057E-3,4.952390452E-3
9.231278745E2,-8.145076931E0,-5.078782735E0,1.779026965E0,9.762235872E0,9.231291185E2,4.660386801E-2,1.476794569E-2,-6.527811490E-3,4.932164896E-2,9.231278745E2,-8.145076931E0,-5.078782735E0,1.779026965E0,9.762235872E0,9.231291185E2,-2.547878973E-5,-3.373446217E-5,3.055903316E-4,3.085006215E-4
9.236352975E2,-8.146344883E0,-5.076581430E0,1.788941641E0,9.763960578E0,9.236365415E2,4.528611197E-2,1.442127459E-2,-4.092211136E-3,4.770273881E-2,9.236352975E2,-8.146344883E0,-5.076581430E0,1.788941641E0,9.763960578E0,9.236365415E2,-5.520763077E-4,-8.703380659E-5,-2.415226190E-4,6.088483460E-4
9.241427199E2,-8.146101272E0,-5.074450567E0,1.784183888E0,9.761778866E0,9.241439639E2,4.517999074E-2,1.725230150E-2,-8.455647090E-3,4.909553379E-2,9.241427199E2,-8.146101272E0,-5.074450567E0,1.784183888E0,9.761778866E0,9.241439639E2,1.535432719E-3,-2.270591509E-3,1.407479160E-3,3.081255754E-3
9.246501429E2,-8.145176724E0,-5.077685017E0,1.782663520E0,9.762411496E0,9.246513869E2,4.472966341E-2,1.675605634E-2,-8.453953117E-3,4.850749980E-2,9.246501429E2,-8.145176724E0,-5.077685017E0,1.782663520E0,9.762411496E0,9.246513869E2,-3.924387251E-3,4.404769544E-3,-3.230501834E-3,6.725990792E-3
9.251575667E2,-8.139368214E0,-5.096237613E0,1.761577956E0,9.763406661E0,9.251588107E2,4.524017120E-2,1.359064895E-2,-9.841612043E-3,4.825179952E-2,9.251575667E2,-8.139368214E0,-5.096237613E0,1.761577956E0,9.763406661E0,9.251588107E2,-7.842001870E-4,-1.492036922E-3,8.470690900E-4,1.886443785E-3
9.256649897E2,-8.144569164E0,-5.079677932E0,1.777644546E0,9.762026167E0,9.256662337E2,4.502728669E-2,1.730715068E-2,-7.668121729E-3,4.884459133E-2,9.256649897E2,-8.144569164E0,-5.079677932E0,1.777644546E0,9.762026167E0,9.256662337E2,1.420809787E-3,-8.476406801E-4,1.793031596E-3,2.439704383E-3
9.261724121E2,-8.146811559E0,-5.075970935E0,1.784453915E0,9.763211320E0,9.261736561E2,4.254532709E-2,1.853694625E-2,-9.005872949E-3,4.727397784E-2,9.261724121E2,-8.146811559E0,-5.075970935E0,1.784453915E0,9.763211320E0,9.261736561E2,1.829465933E-3,-3.017052093E-3,4.381218128E-4,3.555488666E-3
9.266798351E2,-8.145285321E0,-5.070711284E0,1.794441968E0,9.761035184E0,9.266810791E2,4.473243798E-2,1.969190892E-2,-7.642018497E-3,4.946880563E-2,9.266798351E2,-8.145285321E0,-5.070711284E0,1.794441968E0,9.761035184E0,9.266810791E2,-5.178351558E-4,4.380609288E-4,3.535766600E-4,7.648967776E-4
9.271872579E2,-8.144645475E0,-5.076249767E0,1.786358777E0,9.761897320E0,9.271885019E2,4.291995017E-2,1.944406723E-2,-1.191044006E-2,4.860095118E-2,9.271872579E2,-8.144645475E0,-5.076249767E0,1.786358777E0,9.761897320E0,9.271885019E2,2.027912586E-4,-6.746465737E-4,-1.515492647E-3,1.671224180E-3
