"t (s)","Inclination (deg)","Rotation (deg)"
1.153499787E3,7.260718999E1,-1.237944538E2
1.154007259E3,7.255390370E1,-1.236999529E2
1.154514730E3,7.255214178E1,-1.236425407E2
1.155022202E3,7.242211136E1,-1.236639859E2
1.155529675E3,7.221288730E1,-1.234219463E2
1.156037147E3,7.209350181E1,-1.229823946E2
1.156544617E3,7.242839120E1,-1.229851107E2
1.157052087E3,7.234965405E1,-1.210449358E2
1.157559558E3,7.188335583E1,-1.191980081E2
1.158067028E3,6.881362963E1,-1.281002092E2
1.158574497E3,6.916835165E1,-1.310282176E2
1.159081966E3,7.285331961E1,-1.335692493E2
1.159589434E3,7.397077791E1,-1.348206018E2
1.160096901E3,7.630760836E1,-1.369019854E2
1.160604368E3,7.668215232E1,-1.387786880E2
1.161619298E3,7.737885682E1,-1.369962081E2
1.162126764E3,7.703838560E1,-1.371460858E2
1.162634229E3,7.675752628E1,-1.371891176E2
1.163141693E3,7.661568810E1,-1.373192317E2
1.163649156E3,7.692747968E1,-1.359360954E2
1.164156618E3,7.679596123E1,-1.346035553E2
1.164664080E3,7.668057503E1,-1.363428477E2
1.165171542E3,7.766983586E1,-1.384385340E2
1.165679003E3,7.742211575E1,-1.383100695E2
1.166186463E3,7.653920377E1,-1.360872713E2
1.166693923E3,7.608242061E1,-1.347821958E2
1.167201384E3,7.612282229E1,-1.356356359E2
1.167708843E3,7.713670018E1,-1.387533745E2
1.168216301E3,7.603351547E1,-1.365751579E2
1.168723759E3,7.518221627E1,-1.348954684E2
1.169231218E3,7.511156340E1,-1.349832853E2
1.169738675E3,7.469839497E1,-1.348372637E2
1.170246132E3,7.460785118E1,-1.348481234E2
1.170753588E3,7.468529063E1,-1.348563029E2
1.171261044E3,7.475413277E1,-1.349485107E2
1.171768500E3,7.470888163E1,-1.349305417E2
1.172275955E3,7.473014842E1,-1.349410713E2
1.172783410E3,7.478729664E1,-1.351147385E2
1.173290864E3,7.488370435E1,-1.351597857E2
1.173798318E3,7.480276434E1,-1.352589598E2
1.174305772E3,7.601992458E1,-1.369426409E2
1.174813225E3,7.725325762E1,-1.381418471E2
1.175320678E3,7.494037549E1,-1.343435188E2
1.175828131E3,7.447358754E1,-1.332194710E2
1.176335582E3,7.593825994E1,-1.363698479E2
1.176843034E3,7.710471309E1,-1.374737998E2
1.177350487E3,7.468729383E1,-1.336415500E2
1.177857939E3,7.478086283E1,-1.342926375E2
1.178365389E3,7.715424689E1,-1.378752971E2
1.178872840E3,7.599179596E1,-1.358785979E2
1.179380291E3,7.487079492E1,-1.343842400E2
1.179887741E3,7.494191211E1,-1.345439002E2
1.180395193E3,7.503473121E1,-1.345973230E2
1.180902643E3,7.497549641E1,-1.347538408E2
1.181410091E3,7.492208697E1,-1.348566239E2
1.181917541E3,7.485620852E1,-1.348890533E2
1.182424991E3,7.508336725E1,-1.350222065E2
1.182932440E3,7.512985388E1,-1.349444980E2
1.183439887E3,7.501247303E1,-1.349568155E2
1.183947335E3,7.500864392E1,-1.349280972E2
1.184454783E3,7.487158713E1,-1.348193887E2
1.184962231E3,7.489994385E1,-1.348569541E2
1.185469680E3,7.523957878E1,-1.352350076E2
1.186484573E3,7.589937760E1,-1.367938021E2
1.186992020E3,7.677915267E1,-1.383968100E2
1.187499467E3,7.639524464E1,-1.380896175E2
1.188006913E3,7.571074835E1,-1.384305115E2
1.188514359E3,7.535962609E1,-1.383273569E2
1.189021805E3,7.601949666E1,-1.388082636E2
1.189529251E3,7.720099597E1,-1.386897649E2
1.190036696E3,7.660813973E1,-1.386174336E2
1.190544143E3,7.574899045E1,-1.389489907E2
1.191051588E3,7.620146200E1,-1.387146434E2
1.191559033E3,7.677741708E1,-1.382400035E2
1.192066477E3,7.687042020E1,-1.381037451E2
1.192573921E3,7.585012825E1,-1.386111294E2
1.193081365E3,7.664353445E1,-1.392683145E2
1.193588810E3,7.744164866E1,-1.391132698E2
1.194096254E3,7.655926723E1,-1.390507143E2
1.194603697E3,7.643857933E1,-1.397415116E2
1.195111140E3,7.781051762E1,-1.397573892E2
1.195618585E3,7.754917697E1,-1.395351310E2
1.196126028E3,7.637604247E1,-1.396029602E2
1.196633471E3,7.695910028E1,-1.394624526E2
1.197140914E3,7.741081035E1,-1.396995856E2
1.197648357E3,7.643428676E1,-1.391856529E2
1.198155799E3,7.616034405E1,-1.393628162E2
1.198663242E3,7.676170687E1,-1.393981705E2
1.199170684E3,7.709679454E1,-1.393571528E2
1.199678126E3,7.693975056E1,-1.391341119E2
1.200185567E3,7.701674566E1,-1.390688817E2
1.200693008E3,7.627955416E1,-1.366683114E2
1.201200451E3,7.526684613E1,-1.339044117E2
1.201707892E3,7.528107009E1,-1.327335705E2
1.202215333E3,7.540780667E1,-1.328555329E2
1.202722774E3,7.475427558E1,-1.327930164E2
1.203230215E3,7.396447631E1,-1.322014964E2
1.203737656E3,7.401591660E1,-1.322976022E2
1.204245097E3,7.396147794E1,-1.321768637E2
1.204752538E3,7.390102178E1,-1.321629870E2
1.205259977E3,7.391429323E1,-1.321522278E2
1.205767418E3,7.399392118E1,-1.322793983E2
1.206274858E3,7.413907061E1,-1.324803243E2
1.206782298E3,7.415816178E1,-1.324349519E2
1.207289739E3,7.413269859E1,-1.323263897E2
1.207797179E3,7.412335796E1,-1.322845507E2
1.208304618E3,7.414396278E1,-1.322704391E2
1.208812057E3,7.416099056E1,-1.324178216E2
1.209319498E3,7.423356181E1,-1.325311248E2
1.209826937E3,7.411655143E1,-1.323863540E2
1.210334375E3,7.413862012E1,-1.322443863E2
1.210841814E3,7.400779784E1,-1.320813474E2
1.211349253E3,7.402849177E1,-1.320199115E2
1.211856692E3,7.422617771E1,-1.322528559E2
1.212364131E3,7.419072997E1,-1.322146093E2
1.213379008E3,7.441085226E1,-1.323010864E2
1.213886447E3,7.454773892E1,-1.324955976E2
1.214393885E3,7.454846890E1,-1.324787015E2
1.214901324E3,7.443558915E1,-1.325254329E2
1.215408762E3,7.442069547E1,-1.325471762E2
1.215916200E3,7.435923026E1,-1.324323798E2
1.216423638E3,7.435928347E1,-1.324363753E2
1.216931076E3,7.430304364E1,-1.324256166E2
1.217438514E3,7.434709546E1,-1.324112048E2
1.217945952E3,7.441440839E1,-1.323461718E2
1.218453389E3,7.437888440E1,-1.324362901E2
1.218960827E3,7.447210187E1,-1.325860694E2
1.219468264E3,7.443741246E1,-1.324280778E2
1.219975702E3,7.435042879E1,-1.322864450E2
1.220483139E3,7.431808300E1,-1.324398875E2
1.220990576E3,7.443974387E1,-1.326593268E2
1.221498013E3,7.445395894E1,-1.324567430E2
1.222005450E3,7.435590244E1,-1.323691066E2
1.222512888E3,7.412232247E1,-1.324367068E2
1.223020325E3,7.407058021E1,-1.325141951E2
1.223527761E3,7.431240549E1,-1.327117472E2
1.224035198E3,7.415705319E1,-1.325262423E2
1.224542634E3,7.402353300E1,-1.322663916E2
1.225050071E3,7.410340873E1,-1.324237930E2
1.225557508E3,7.418612347E1,-1.324604890E2
1.226064945E3,7.425863746E1,-1.325414286E2
1.226572380E3,7.436986433E1,-1.325787180E2
1.227079816E3,7.434043485E1,-1.326635870E2
1.227587253E3,7.429204212E1,-1.326646887E2
1.228094689E3,7.434313405E1,-1.325940477E2
1.228602126E3,7.434394859E1,-1.325865052E2
1.229109562E3,7.441144957E1,-1.324408728E2
1.229616997E3,7.434108878E1,-1.326094848E2
1.230124433E3,7.434305991E1,-1.326772693E2
1.230631868E3,7.428264991E1,-1.327949720E2
1.231139305E3,7.435855995E1,-1.328650094E2
1.231646740E3,7.428463769E1,-1.328771051E2
1.232154175E3,7.426282548E1,-1.326022668E2
1.232661612E3,7.412079759E1,-1.325614373E2
1.233169047E3,7.410758240E1,-1.326684391E2
1.233676481E3,7.426578302E1,-1.326439410E2
1.234183917E3,7.410916682E1,-1.325299923E2
1.234691352E3,7.432929981E1,-1.326468502E2
1.235198787E3,7.432730560E1,-1.324880578E2
1.235706222E3,7.423232196E1,-1.323299491E2
1.236213657E3,7.432117556E1,-1.325013429E2
1.236721092E3,7.429851075E1,-1.325594891E2
1.237228527E3,7.427954078E1,-1.322537729E2
1.237735962E3,7.409661905E1,-1.321549150E2
1.238750831E3,7.423895205E1,-1.323945629E2
1.239258266E3,7.445582596E1,-1.334475014E2
1.239765700E3,7.615635989E1,-1.365667876E2
1.240273135E3,7.749298538E1,-1.385537110E2
1.240780570E3,7.700215908E1,-1.383498526E2
1.241288004E3,7.722157693E1,-1.389266254E2
1.241795439E3,7.807791158E1,-1.385729798E2
1.242302873E3,7.721666542E1,-1.390035883E2
1.242810307E3,7.783035929E1,-1.397999405E2
1.243317741E3,7.727936221E1,-1.390915624E2
1.243825175E3,7.689245408E1,-1.384100730E2
1.244332609E3,7.764950983E1,-1.392447516E2
1.244840044E3,7.676128042E1,-1.389083228E2
1.245347478E3,7.754981115E1,-1.395150557E2
1.245854912E3,7.717113863E1,-1.388729419E2
1.246362346E3,7.755289480E1,-1.393111453E2
1.246869779E3,7.706327272E1,-1.394304188E2
1.247377215E3,7.732341858E1,-1.393453195E2
1.247884649E3,7.725827647E1,-1.389312809E2
1.248392081E3,7.702566288E1,-1.388389994E2
1.248899515E3,7.693086706E1,-1.384344463E2
1.249406948E3,7.740877170E1,-1.395548495E2
1.249914382E3,7.762658990E1,-1.397122666E2
1.250421816E3,7.673366291E1,-1.396015757E2
1.250929249E3,7.754497485E1,-1.397803505E2
1.251436684E3,7.706340628E1,-1.387893572E2
1.251944117E3,7.725545120E1,-1.392838385E2
1.252451550E3,7.689708388E1,-1.392442463E2
1.252958983E3,7.650939231E1,-1.394363743E2
1.253466417E3,7.731757247E1,-1.395056132E2
1.253973850E3,7.730145832E1,-1.387222655E2
1.254481284E3,7.690640233E1,-1.392212140E2
1.254988717E3,7.728885647E1,-1.394727374E2
1.255496151E3,7.666410536E1,-1.389922177E2
1.256003585E3,7.740854938E1,-1.392791004E2
1.256511018E3,7.717448119E1,-1.388308863E2
1.257018452E3,7.711307885E1,-1.392972348E2
1.257525884E3,7.721617915E1,-1.391039686E2
1.258033318E3,7.662668972E1,-1.390579731E2
1.258540752E3,7.730400867E1,-1.392051564E2
1.259048186E3,7.719303017E1,-1.388317443E2
1.259555618E3,7.664334297E1,-1.390791436E2
1.260063052E3,7.737167539E1,-1.391099578E2
1.260570485E3,7.757462079E1,-1.389011376E2
1.261077919E3,7.740458264E1,-1.391330460E2
1.261585352E3,7.746722741E1,-1.391198059E2
1.262092785E3,7.742092132E1,-1.390783064E2
1.262600220E3,7.747571700E1,-1.391808040E2
1.263615086E3,7.746395847E1,-1.390650421E2
1.264122519E3,7.745742814E1,-1.390801732E2
1.264629954E3,7.744375319E1,-1.390587533E2
1.265137387E3,7.746587272E1,-1.391378524E2
1.265644820E3,7.744580579E1,-1.391990930E2
1.266152254E3,7.744929589E1,-1.391042587E2
1.266659687E3,7.743850071E1,-1.390948288E2
1.267167120E3,7.742967832E1,-1.391022099E2
1.267674553E3,7.741173019E1,-1.390979666E2
1.268181986E3,7.741598731E1,-1.391120168E2
1.268689421E3,7.745833511E1,-1.391992057E2
1.269196854E3,7.745046324E1,-1.391724359E2
1.269704287E3,7.740313438E1,-1.391436893E2
1.270211720E3,7.741106002E1,-1.391187447E2
1.270719153E3,7.736566950E1,-1.390960315E2
1.271226587E3,7.743596668E1,-1.391364383E2
1.271734021E3,7.744453824E1,-1.392448646E2
1.272241453E3,7.745254821E1,-1.392194626E2
1.272748886E3,7.741484132E1,-1.391757595E2
1.273256320E3,7.738923796E1,-1.391341623E2
1.273763754E3,7.737832769E1,-1.390659046E2
1.274271187E3,7.744131387E1,-1.391418739E2
1.274778620E3,7.748764611E1,-1.392331604E2
1.275286053E3,7.748715478E1,-1.391997945E2
1.275793486E3,7.745366188E1,-1.391597160E2
1.276300920E3,7.732245130E1,-1.389916895E2
1.276808353E3,7.724328071E1,-1.388655283E2
1.277315785E3,7.725220738E1,-1.389660305E2
1.277823219E3,7.737619409E1,-1.390331016E2
1.278330652E3,7.737271121E1,-1.390424220E2
1.278838085E3,7.728743874E1,-1.389514947E2
1.279345519E3,7.722164184E1,-1.388372831E2
1.279852952E3,7.700446917E1,-1.387238525E2
1.280360385E3,7.692252909E1,-1.387136367E2
1.280867817E3,7.691280783E1,-1.387707834E2
1.281375250E3,7.692716623E1,-1.387269821E2
1.281882683E3,7.691159259E1,-1.387326915E2
1.282390117E3,7.704334359E1,-1.385121566E2
1.282897551E3,7.672535471E1,-1.343900547E2
1.283404983E3,7.678158535E1,-1.333196786E2
1.283912416E3,7.601830343E1,-1.334749585E2
1.284419850E3,7.694437011E1,-1.357222134E2
1.284927282E3,7.711626360E1,-1.362960192E2
1.285434714E3,7.618798746E1,-1.335063473E2
1.285942147E3,7.732881963E1,-1.361148301E2
1.286449580E3,7.736168506E1,-1.368942712E2
1.286957013E3,7.675389139E1,-1.351702894E2
1.287464446E3,7.677973997E1,-1.353351670E2
1.287971879E3,7.676729004E1,-1.352875833E2
1.288479313E3,7.659294766E1,-1.351623593E2
1.288986746E3,7.657453837E1,-1.354531147E2
1.289494178E3,7.697109765E1,-1.356804777E2
1.290509043E3,7.665417961E1,-1.353319875E2
1.291016476E3,7.657323634E1,-1.352656759E2
1.291523909E3,7.659999667E1,-1.353317001E2
1.292031341E3,7.671021857E1,-1.355459965E2
1.292538774E3,7.674115517E1,-1.354540836E2
1.293046207E3,7.684684056E1,-1.351321671E2
1.293553639E3,7.775086597E1,-1.385954797E2
1.294061072E3,7.812735420E1,-1.390342105E2
1.294568504E3,7.790027998E1,-1.362533017E2
1.295075936E3,7.738113869E1,-1.356485638E2
1.295583370E3,7.696431923E1,-1.354702677E2
1.296090802E3,7.703484132E1,-1.355966999E2
1.296598235E3,7.702650949E1,-1.356055280E2
1.297105667E3,7.709932672E1,-1.357690291E2
1.297613098E3,7.717848618E1,-1.358759910E2
1.298120530E3,7.712222985E1,-1.358826933E2
1.298627962E3,7.713284432E1,-1.358584314E2
1.299135395E3,7.709957693E1,-1.358597670E2
1.299642827E3,7.711091371E1,-1.358651337E2
1.300150259E3,7.713151306E1,-1.359804773E2
1.300657691E3,7.713556491E1,-1.359726209E2
1.301165123E3,7.708437986E1,-1.368618252E2
1.301672556E3,7.716910003E1,-1.383586785E2
1.302179988E3,7.654809327E1,-1.358828476E2
1.302687419E3,7.612712920E1,-1.334685123E2
1.303194851E3,7.629972319E1,-1.335811544E2
1.303702282E3,7.634896909E1,-1.337446668E2
1.304209714E3,7.626042688E1,-1.337253883E2
1.304717146E3,7.620576278E1,-1.337007400E2
1.305224577E3,7.623723604E1,-1.338043071E2
1.305732009E3,7.629337831E1,-1.339419909E2
1.306239441E3,7.627696649E1,-1.338483548E2
1.306746873E3,7.622299846E1,-1.337481847E2
1.307254305E3,7.621023486E1,-1.337424909E2
1.307761736E3,7.617545973E1,-1.337291119E2
1.308269168E3,7.619275833E1,-1.340142384E2
1.308776599E3,7.746685865E1,-1.377399294E2
1.309284030E3,7.780471322E1,-1.390990052E2
1.309791461E3,7.733752221E1,-1.385084405E2
1.310298892E3,7.714612555E1,-1.381164841E2
1.310806324E3,7.722050814E1,-1.382746373E2
1.311313755E3,7.734725604E1,-1.383408082E2
1.311821186E3,7.730344790E1,-1.383087722E2
1.312328618E3,7.730762329E1,-1.382629051E2
1.312836050E3,7.722371210E1,-1.382084583E2
1.313343480E3,7.722067162E1,-1.382295423E2
1.314358342E3,7.729259813E1,-1.383680592E2
1.314865773E3,7.743437322E1,-1.378657446E2
1.315373205E3,7.589044885E1,-1.355843140E2
1.315880636E3,7.413966340E1,-1.314842640E2
1.316388066E3,7.517752146E1,-1.321996484E2
1.316895497E3,7.576432268E1,-1.337057577E2
1.317402928E3,7.541574228E1,-1.334065389E2
1.317910359E3,7.533051758E1,-1.332538578E2
1.318417790E3,7.547357540E1,-1.336721078E2
1.318925221E3,7.685853034E1,-1.368276999E2
1.319432653E3,7.661696773E1,-1.377958465E2
1.319940084E3,7.556275036E1,-1.342009539E2
1.320447515E3,7.721588663E1,-1.373235619E2
1.320954946E3,7.736232475E1,-1.376135326E2
1.321462377E3,7.608892513E1,-1.347038224E2
1.321969807E3,7.682679870E1,-1.378176835E2
1.322477238E3,7.628591751E1,-1.356331411E2
1.322984669E3,7.688395386E1,-1.376132935E2
1.323492099E3,7.642450977E1,-1.345114224E2
1.323999529E3,7.650734624E1,-1.370686197E2
1.324506961E3,7.581577337E1,-1.349680933E2
1.325014392E3,7.628873073E1,-1.371461394E2
1.325521822E3,7.553400545E1,-1.342098857E2
1.326029253E3,7.593416811E1,-1.364654632E2
1.326536684E3,7.576644355E1,-1.339733936E2
1.327044114E3,7.635044663E1,-1.374760432E2
1.327551544E3,7.561956283E1,-1.346133024E2
1.328058974E3,7.581327981E1,-1.357675559E2
1.328566406E3,7.591951611E1,-1.360842928E2
1.329073836E3,7.594464647E1,-1.351106691E2
1.329581267E3,7.607528815E1,-1.375470304E2
1.330088697E3,7.580567996E1,-1.374740401E2
1.330596128E3,7.584118737E1,-1.372578425E2
1.331103558E3,7.578750420E1,-1.370137473E2
1.331610987E3,7.562415397E1,-1.367485129E2
1.332118418E3,7.565354543E1,-1.368039016E2
1.332625848E3,7.582519030E1,-1.370335073E2
1.333133278E3,7.600209505E1,-1.372292447E2
1.333640709E3,7.595701128E1,-1.372016503E2
1.334148139E3,7.593428938E1,-1.371588469E2
1.334655570E3,7.590991283E1,-1.371618127E2
1.335163001E3,7.581373741E1,-1.371171140E2
1.335670431E3,7.591060114E1,-1.372074987E2
1.336177860E3,7.601545302E1,-1.372894660E2
1.336685290E3,7.600823136E1,-1.372524940E2
1.337192720E3,7.600861586E1,-1.372415396E2
1.337700151E3,7.600034890E1,-1.372079660E2
1.338207581E3,7.596921695E1,-1.372064678E2
1.338715011E3,7.600718628E1,-1.372700706E2
1.339729872E3,7.611777176E1,-1.373692978E2
1.340237302E3,7.610440844E1,-1.373547076E2
1.340744732E3,7.607680659E1,-1.373385865E2
1.341252162E3,7.604883072E1,-1.373217753E2
1.341759592E3,7.604604312E1,-1.373082361E2
1.342267022E3,7.609012886E1,-1.373752631E2
1.342774452E3,7.609672099E1,-1.373785064E2
1.343281882E3,7.599693893E1,-1.372717348E2
1.343789312E3,7.600397702E1,-1.372876142E2
1.344296742E3,7.597550355E1,-1.372528898E2
1.344804172E3,7.595965662E1,-1.372576871E2
1.345311602E3,7.601181858E1,-1.373080970E2
1.345819032E3,7.604701831E1,-1.373599522E2
1.346326460E3,7.603268928E1,-1.373393549E2
1.346833890E3,7.601401302E1,-1.373076978E2
1.347341321E3,7.590948629E1,-1.372116575E2
1.347848751E3,7.585862504E1,-1.370086778E2
1.348356180E3,7.617268664E1,-1.359649458E2
1.348863609E3,7.760576676E1,-1.348005402E2
1.349371039E3,7.786288670E1,-1.336525164E2
1.349878469E3,7.720993080E1,-1.329047456E2
1.350385899E3,7.702844610E1,-1.328456287E2
1.350893329E3,7.702959660E1,-1.329964059E2
1.351400758E3,7.696723937E1,-1.330607927E2
1.351908187E3,7.686907907E1,-1.332003286E2
1.352415617E3,7.689478050E1,-1.331449724E2
1.352923047E3,7.681260858E1,-1.331152784E2
1.353430476E3,7.675615960E1,-1.331187788E2
1.353937906E3,7.675256501E1,-1.331581961E2
1.354445336E3,7.678740468E1,-1.331683988E2
1.354952765E3,7.685754071E1,-1.332791560E2
1.355460196E3,7.686044148E1,-1.332519752E2
1.355967625E3,7.686744128E1,-1.331884663E2
1.356475054E3,7.682877193E1,-1.331661536E2
1.356982483E3,7.681231434E1,-1.331666097E2
1.357489914E3,7.681592588E1,-1.332550132E2
1.357997343E3,7.688199071E1,-1.333502381E2
1.358504772E3,7.684558063E1,-1.333185546E2
1.359012201E3,7.709584092E1,-1.349994246E2
1.359519631E3,7.680946687E1,-1.381592749E2
1.360027060E3,7.559767043E1,-1.371465619E2
1.360534490E3,7.496651045E1,-1.355803070E2
1.361041919E3,7.554463998E1,-1.341627572E2
1.361549349E3,7.597224155E1,-1.343321967E2
1.362056779E3,7.577300979E1,-1.344903139E2
1.362564208E3,7.581945185E1,-1.339940325E2
1.363071637E3,7.591305767E1,-1.340161132E2
1.363579067E3,7.589640114E1,-1.340530724E2
1.364593924E3,7.591032857E1,-1.340870830E2
1.365101354E3,7.600286897E1,-1.341822357E2
1.365608784E3,7.603885371E1,-1.342779852E2
1.366116213E3,7.597590695E1,-1.341525149E2
1.366623642E3,7.594907343E1,-1.341499024E2
1.367131071E3,7.596585394E1,-1.341503342E2
1.367638500E3,7.592255162E1,-1.341817941E2
1.368145929E3,7.591637883E1,-1.342137274E2
1.368653359E3,7.600297596E1,-1.343388584E2
1.369160788E3,7.605964980E1,-1.344201016E2
1.369668217E3,7.600536787E1,-1.344202432E2
1.370175646E3,7.598890315E1,-1.343822763E2
1.370683076E3,7.596888995E1,-1.345535779E2
1.371190505E3,7.581363421E1,-1.351562648E2
1.371697934E3,7.387264690E1,-1.341453361E2
1.372205364E3,7.290118284E1,-1.281853100E2
1.372712792E3,7.218433485E1,-1.273171495E2
1.373220221E3,6.950915795E1,-1.330187754E2
1.373727650E3,6.061653209E1,-1.260989059E2
1.374235079E3,5.785877460E1,-1.223519138E2
1.374742508E3,5.850380260E1,-1.184927305E2
1.375249937E3,7.373852956E1,-1.189824433E2
1.375757366E3,6.928687699E1,-1.275566330E2
1.376264796E3,7.238665938E1,-1.262453584E2
1.376772226E3,7.096707972E1,-1.276587047E2
1.377279655E3,7.128185259E1,-1.292107810E2
1.377787084E3,7.468129155E1,-1.335787159E2
1.378294513E3,7.872695220E1,-1.329417337E2
1.378801942E3,8.020027806E1,-1.351728729E2
1.379309371E3,8.007300926E1,-1.353280812E2
1.379816800E3,7.985780993E1,-1.351701203E2
1.380324229E3,7.979638403E1,-1.351093415E2
1.380831658E3,7.977884808E1,-1.352004031E2
1.381339089E3,7.976826537E1,-1.352096971E2
1.381846518E3,7.988892361E1,-1.353236528E2
1.382353946E3,8.005827809E1,-1.353093742E2
1.382861375E3,8.010179092E1,-1.353193730E2
1.383368803E3,7.977428680E1,-1.365709707E2
1.383876232E3,7.949680664E1,-1.392186302E2
1.384383662E3,7.983742392E1,-1.351495707E2
1.384891092E3,8.002149024E1,-1.355641061E2
1.385398521E3,8.016179092E1,-1.402007751E2
1.385905950E3,7.939776122E1,-1.350759121E2
1.386413378E3,7.938731009E1,-1.340500516E2
1.386920807E3,7.905472035E1,-1.343135941E2
1.387428236E3,7.896799444E1,-1.341409080E2
1.387935665E3,7.867529475E1,-1.345553086E2
1.388443094E3,7.910904607E1,-1.345790181E2
1.388950522E3,7.902584243E1,-1.346244873E2
1.389457952E3,7.940712213E1,-1.350320689E2
1.390472809E3,7.931055916E1,-1.349013897E2
1.390980238E3,7.924717986E1,-1.348610881E2
1.391487668E3,7.916736914E1,-1.347942798E2
1.391995097E3,7.915697199E1,-1.347834885E2
1.392502525E3,7.919557377E1,-1.347621215E2
1.393009954E3,7.918722176E1,-1.347809755E2
1.393517382E3,7.915187562E1,-1.347509300E2
1.394024811E3,7.919498963E1,-1.348062116E2
1.394532239E3,7.968690526E1,-1.356250095E2
1.395039668E3,8.086780568E1,-1.396552493E2
1.395547097E3,8.087610873E1,-1.382721337E2
1.396054525E3,7.887845703E1,-1.343212078E2
1.396561954E3,7.930566241E1,-1.370130300E2
1.397069383E3,7.872158755E1,-1.350208331E2
1.397576812E3,7.879953245E1,-1.366333220E2
1.398084241E3,7.793642425E1,-1.351237690E2
1.398591668E3,7.810430387E1,-1.355883642E2
1.399099097E3,7.797295981E1,-1.358417693E2
1.399606525E3,7.809460963E1,-1.352721552E2
1.400113954E3,7.780312061E1,-1.349615364E2
1.400621383E3,7.763325367E1,-1.348851287E2
1.401128811E3,7.794112975E1,-1.347235154E2
1.401636240E3,7.912962176E1,-1.353469471E2
1.402143668E3,8.060077074E1,-1.362196355E2
1.402651098E3,7.929815667E1,-1.354131701E2
1.403158526E3,7.824880168E1,-1.343410459E2
1.403665954E3,7.922211846E1,-1.352981971E2
1.404173382E3,7.951120154E1,-1.357263662E2
1.404680812E3,7.837538246E1,-1.346573087E2
1.405188240E3,7.866266416E1,-1.349194528E2
1.405695668E3,7.953402903E1,-1.360189167E2
1.406203097E3,7.909728791E1,-1.356551317E2
1.406710526E3,7.821268739E1,-1.348807308E2
1.407217953E3,7.878444292E1,-1.354418611E2
1.407725382E3,7.929769185E1,-1.361460956E2
1.408232810E3,7.855711505E1,-1.355831844E2
1.408740239E3,7.827722533E1,-1.351673415E2
1.409247667E3,7.934468395E1,-1.361812311E2
1.409755097E3,7.949570968E1,-1.364487042E2
1.410262525E3,7.836922233E1,-1.352490674E2
1.410769954E3,7.827567495E1,-1.350106954E2
1.411277381E3,7.932174496E1,-1.362836074E2
1.411784810E3,7.911454623E1,-1.360645327E2
1.412292239E3,7.831296158E1,-1.349763475E2
1.412799666E3,7.904748422E1,-1.356380059E2
1.413307095E3,7.940117227E1,-1.363943447E2
1.413814524E3,7.841603447E1,-1.353519100E2
1.414321953E3,7.821366300E1,-1.350033133E2
1.414829381E3,7.912298817E1,-1.361278091E2
1.415336810E3,7.944851173E1,-1.366520808E2
1.416351665E3,7.755968445E1,-1.340498537E2
1.416859095E3,7.864684968E1,-1.353594796E2
1.417366523E3,7.920690843E1,-1.364689884E2
1.417873952E3,7.833965528E1,-1.356547344E2
1.418381379E3,7.768060701E1,-1.349648541E2
1.418888808E3,7.843934994E1,-1.356482327E2
1.419396236E3,7.856106342E1,-1.361204715E2
1.419903665E3,7.815149501E1,-1.359292650E2
1.420411094E3,7.827909596E1,-1.358531283E2
1.420918523E3,7.840410258E1,-1.359560941E2
1.421425950E3,7.837001217E1,-1.360496334E2
1.421933379E3,7.843056640E1,-1.361743206E2
1.422440807E3,7.861815823E1,-1.359994314E2
1.422948236E3,7.838818894E1,-1.359499106E2
1.423455665E3,7.845314194E1,-1.360284523E2
1.423963093E3,7.842953572E1,-1.360263093E2
1.424470522E3,7.838890114E1,-1.359917866E2
1.424977950E3,7.843597426E1,-1.360423668E2
1.425485379E3,7.809684541E1,-1.357399679E2
1.425992807E3,7.825821424E1,-1.369557777E2
1.426500235E3,7.925998904E1,-1.395818843E2
1.427007664E3,8.124710306E1,-1.404667990E2
1.427515093E3,8.237352962E1,-1.380222828E2
1.428022522E3,8.137524710E1,-1.360957645E2
1.428529949E3,7.982258360E1,-1.376850834E2
1.429037378E3,7.989886693E1,-1.391397204E2
1.429544806E3,8.002938097E1,-1.362490010E2
1.430052235E3,7.874236471E1,-1.343116177E2
1.430559664E3,7.695878603E1,-1.340897228E2
1.431067093E3,7.701412018E1,-1.338896842E2
1.431574520E3,7.718838463E1,-1.341643590E2
1.432081948E3,7.719632963E1,-1.342955172E2
1.432589378E3,7.713620599E1,-1.342892015E2
1.433096806E3,7.712827426E1,-1.340261260E2
1.433604235E3,7.746289669E1,-1.347463994E2
1.434111663E3,7.935407211E1,-1.388879088E2
1.434619092E3,7.940283280E1,-1.353218866E2
1.435126519E3,7.891822634E1,-1.367221692E2
1.435633949E3,7.802160795E1,-1.356711828E2
1.436141377E3,7.841518826E1,-1.380310642E2
1.436648805E3,7.838093356E1,-1.386671547E2
1.437156234E3,7.842864817E1,-1.388101461E2
1.437663661E3,7.840502814E1,-1.386368475E2
1.438171090E3,7.848629349E1,-1.385375050E2
1.438678519E3,7.852739438E1,-1.385263594E2
1.439185948E3,7.855406215E1,-1.385267838E2
1.439693376E3,7.874965411E1,-1.385026596E2
1.440200804E3,7.874993225E1,-1.385590957E2
1.440708232E3,7.908023288E1,-1.382617051E2
1.441215660E3,7.869888174E1,-1.354926803E2
1.442230517E3,7.852887298E1,-1.338128409E2
1.442737946E3,7.851672536E1,-1.339054659E2
