"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)","Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute Linear acceleration (m/s^2)","Time (s)","Attitude x (m/s^2)","Attitude y (m/s^2)","Attitude z (m/s^2)","Absolute Attitude (m/s^2)","Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.094394605E3,-6.279041071E0,-2.445525027E0,7.383565999E0,9.996199092E0,1.098775647E3,-9.852173079E-2,-4.771185277E-2,1.577385646E-1,1.920010602E-1,1.094394605E3,-6.279041071E0,-2.445525027E0,7.383565999E0,9.996199092E0,1.094412793E3,-1.750077291E-3,1.111764082E-3,2.885091244E-3,3.552821609E-3
1.094895123E3,-6.271473119E0,-2.437478578E0,7.387218696E0,9.992180791E0,1.099277387E3,-9.597401465E-2,-4.326076277E-2,1.563671404E-1,1.885024872E-1,1.094895123E3,-6.271473119E0,-2.437478578E0,7.387218696E0,9.992180791E0,1.094913037E3,-6.584692450E-3,6.852069569E-3,4.492360260E-3,1.051143819E-2
1.095396192E3,-6.249352995E0,-2.442457750E0,7.403014688E0,9.991228112E0,1.099779126E3,-9.572265187E-2,-4.534582623E-2,1.621487102E-1,1.936782751E-1,1.095396192E3,-6.249352995E0,-2.442457750E0,7.403014688E0,9.991228112E0,1.095414380E3,-9.655285204E-4,-2.171272094E-2,7.164009557E-3,2.288443858E-2
1.095896283E3,-6.141241843E0,-2.433710799E0,7.502168940E0,9.996016128E0,1.100281445E3,-9.000733495E-2,-4.558726028E-2,1.612386778E-1,1.902036537E-1,1.095896283E3,-6.141241843E0,-2.433710799E0,7.502168940E0,9.996016128E0,1.095916242E3,-5.939272232E-4,-2.303211652E-2,1.346375906E-3,2.307907860E-2
1.096396588E3,-5.997666017E0,-2.277181501E0,7.631923326E0,9.970145781E0,1.100783460E3,-9.387820108E-2,-4.676161494E-2,1.611195670E-1,1.922479653E-1,1.096396588E3,-5.997666017E0,-2.277181501E0,7.631923326E0,9.970145781E0,1.096416638E3,-8.933792184E-4,1.019852809E-2,4.963028897E-2,5.067517819E-2
1.096896771E3,-6.198883921E0,-2.350018682E0,7.514998537E0,1.002117521E1,1.101287000E3,-9.778727078E-2,-5.029182747E-2,1.540939065E-1,1.893054417E-1,1.096896771E3,-6.198883921E0,-2.350018682E0,7.514998537E0,1.002117521E1,1.096916638E3,-1.486489545E-2,6.467980117E-3,-1.148660654E-2,1.986811550E-2
1.097398307E3,-6.215860717E0,-2.385365966E0,7.463325179E0,1.000140580E1,1.101788349E3,-1.011171946E-1,-5.573632604E-2,1.491639198E-1,1.886295312E-1,1.097398307E3,-6.215860717E0,-2.385365966E0,7.463325179E0,1.000140580E1,1.097418439E3,-1.075832583E-3,1.557949272E-2,-7.256057319E-3,1.721999933E-2
1.097898565E3,-6.230275694E0,-2.396462405E0,7.442132667E0,9.997234913E0,1.102291150E3,-1.076842405E-1,-4.487943245E-2,1.356864541E-1,1.789437703E-1,1.097898565E3,-6.230275694E0,-2.396462405E0,7.442132667E0,9.997234913E0,1.097918450E3,-6.003253249E-3,1.395029590E-2,1.113010371E-2,1.882894086E-2
1.098398633E3,-6.270519270E0,-2.390290907E0,7.410864993E0,9.997690858E0,1.102794110E3,-1.006503731E-1,-8.587521021E-2,1.554795875E-1,2.041542345E-1,1.098398633E3,-6.270519270E0,-2.390290907E0,7.410864993E0,9.997690858E0,1.098418653E3,-4.683343924E-3,6.446759793E-3,4.392624339E-3,9.098877443E-3
1.098898877E3,-6.270538345E0,-2.394869452E0,7.407383391E0,9.996218261E0,1.103295697E3,-6.175549569E-2,1.035742029E-2,1.356875743E-1,1.494394031E-1,1.098898877E3,-6.270538345E0,-2.394869452E0,7.407383391E0,9.996218261E0,1.098918836E3,-2.357587274E-3,3.925775400E-3,1.464208111E-3,4.807685061E-3
1.099400827E3,-6.283069406E0,-2.393232675E0,7.397636673E0,9.996476987E0,1.103798596E3,-5.516473831E-2,5.656653170E-2,1.133451386E-1,1.381667156E-1,1.099400827E3,-6.283069406E0,-2.393232675E0,7.397636673E0,9.996476987E0,1.099420772E3,-3.301474358E-3,4.261057805E-3,3.901742430E-3,6.654317437E-3
1.099902401E3,-6.280200164E0,-2.394211253E0,7.398377735E0,9.995456704E0,1.104300462E3,-2.655152977E-1,2.985966206E-2,1.796162948E-1,3.219502851E-1,1.099902401E3,-6.280200164E0,-2.394211253E0,7.398377735E0,9.995456704E0,1.099922284E3,-2.601866156E-3,3.301474353E-3,2.553252902E-3,4.918184703E-3
1.100403150E3,-6.279495140E0,-2.396901191E0,7.397510891E0,9.995016855E0,1.104803327E3,-7.124790549E-2,-1.656250842E-1,1.602579951E-1,2.412271907E-1,1.100403150E3,-6.279495140E0,-2.396901191E0,7.397510891E0,9.995016855E0,1.100423017E3,-2.391539917E-3,2.824436231E-3,-1.061020374E-5,3.700947956E-3
1.100903302E3,-6.271272830E0,-2.411161463E0,7.400630028E0,9.995593395E0,1.105305841E3,-1.648128979E-1,-6.683685288E-2,1.080768146E-1,2.081130800E-1,1.100903302E3,-6.271272830E0,-2.411161463E0,7.400630028E0,9.995593395E0,1.100923322E3,-1.012213432E-3,8.233518013E-4,2.001084415E-3,2.388895782E-3
1.101404322E3,-6.271921458E0,-2.405667204E0,7.400591873E0,9.994648245E0,1.105809442E3,-1.098095500E-1,-6.647687488E-2,1.393806518E-1,1.894842428E-1,1.101404322E3,-6.271921458E0,-2.405667204E0,7.400591873E0,9.994648245E0,1.101424298E3,-6.832971212E-4,-8.466942588E-4,4.713052476E-3,4.837008348E-3
1.101905541E3,-6.273568615E0,-2.403949567E0,7.398216221E0,9.993509891E0,1.106311762E3,-1.098096409E-1,-6.141486622E-2,1.391038819E-1,1.875628774E-1,1.101905541E3,-6.273568615E0,-2.403949567E0,7.398216221E0,9.993509891E0,1.101925611E3,1.606351164E-4,5.305186080E-4,3.324724181E-3,3.370614857E-3
1.102406690E3,-6.250354543E0,-2.411304546E0,7.390681227E0,9.975143634E0,1.106815088E3,-1.082441653E-1,-3.378148617E-2,1.355874615E-1,1.767539189E-1,1.102406690E3,-6.250354543E0,-2.411304546E0,7.390681227E0,9.975143634E0,1.102426679E3,-3.367678665E-3,-2.042039805E-2,-3.276430911E-2,3.875350136E-2
1.102908063E3,-6.101761343E0,-2.649208037E0,7.536908746E0,1.005260106E1,1.107317804E3,-1.218323026E-1,-4.632019618E-2,1.300301779E-1,1.841100695E-1,1.102908063E3,-6.101761343E0,-2.649208037E0,7.536908746E0,1.005260106E1,1.102927960E3,7.382579788E-3,-3.822432006E-2,3.976704386E-3,3.913330176E-2
1.103409619E3,-6.070080350E0,-2.182865893E0,7.534115718E0,9.918350599E0,1.107820459E3,-1.153487698E-1,-5.180259289E-2,1.329955363E-1,1.835120159E-1,1.103409619E3,-6.070080350E0,-2.182865893E0,7.534115718E0,9.918350599E0,1.103429791E3,5.670842240E-3,9.289148309E-2,4.227662645E-2,1.022169224E-1
1.103909992E3,-6.165718005E0,-2.499746877E0,7.481107676E0,1.001158254E1,1.108322596E3,-1.164309627E-1,-4.958993880E-2,1.361891637E-1,1.859107835E-1,1.103909992E3,-6.165718005E0,-2.499746877E0,7.481107676E0,1.001158254E1,1.103929845E3,1.182974059E-1,-1.714821149E-2,-1.174507112E-1,1.675798525E-1
1.104410230E3,-6.267380958E0,-2.119507600E0,7.491161421E0,9.994492281E0,1.108824976E3,-1.236044361E-1,-5.092632771E-2,1.287658522E-1,1.856130172E-1,1.104410230E3,-6.267380958E0,-2.119507600E0,7.491161421E0,9.994492281E0,1.104430249E3,-5.447278428E-3,1.039163437E-2,-1.322031392E-2,1.767584813E-2
1.104911389E3,-6.137941461E0,-2.419002199E0,7.514025510E0,9.999323796E0,1.109326654E3,-1.212290507E-1,-5.171734568E-2,1.322783818E-1,1.867317243E-1,1.104911389E3,-6.137941461E0,-2.419002199E0,7.514025510E0,9.999323796E0,1.104931256E3,-3.770442017E-2,-1.214443921E-2,1.252640645E-2,4.154541567E-2
1.105411890E3,-6.267066237E0,-2.524766773E0,7.395708088E0,1.001733820E1,1.109828699E3,-1.245050046E-1,-5.342710018E-2,1.243913097E-1,1.839270212E-1,1.105411890E3,-6.267066237E0,-2.524766773E0,7.395708088E0,1.001733820E1,1.105431910E3,-6.907242604E-3,7.172497785E-3,-3.597495689E-2,3.732763384E-2
1.105913263E3,-6.185587115E0,-2.639707561E0,7.396270868E0,9.996717797E0,1.110331873E3,-1.290353995E-1,-5.473365050E-2,1.189081045E-1,1.838070840E-1,1.105913263E3,-6.185587115E0,-2.639707561E0,7.396270868E0,9.996717797E0,1.105933161E3,-4.337451319E-3,2.915683985E-3,-9.941760875E-3,1.123179889E-2
1.106413568E3,-6.208060134E0,-2.627288209E0,7.373559361E0,9.990597160E0,1.110833940E3,-1.312651942E-1,-5.376710046E-2,1.204081351E-1,1.860633529E-1,1.106413568E3,-6.208060134E0,-2.627288209E0,7.373559361E0,9.990597160E0,1.106433618E3,-9.651041348E-3,1.581344763E-2,1.630151701E-2,2.467685518E-2
1.106914911E3,-6.277081854E0,-2.629825542E0,7.314038227E0,9.990640329E0,1.111336321E3,-1.252910523E-1,-5.825554378E-2,1.247075702E-1,1.861277363E-1,1.106914911E3,-6.277081854E0,-2.629825542E0,7.314038227E0,9.990640329E0,1.106934778E3,-3.344336222E-3,8.280202991E-3,2.344855011E-3,9.232805173E-3
1.107415644E3,-6.310200028E0,-2.628995661E0,7.288407892E0,9.992553837E0,1.111838121E3,-1.251030737E-1,-5.659993618E-2,1.247515909E-1,1.855189782E-1,1.107415644E3,-6.310200028E0,-2.628995661E0,7.288407892E0,9.992553837E0,1.107435572E3,-4.613316581E-3,8.237762143E-3,6.368244273E-3,1.138850078E-2
1.107916254E3,-6.327703442E0,-2.624569753E0,7.274319318E0,9.992192891E0,1.112340563E3,-1.230319469E-1,-5.812912603E-2,1.229803408E-1,1.834121574E-1,1.107916254E3,-6.327703442E0,-2.624569753E0,7.274319318E0,9.992192891E0,1.107936212E3,-4.244081498E-5,1.332641587E-3,3.087569271E-3,3.363156081E-3
1.108416590E3,-6.344920692E0,-2.615202803E0,7.260469201E0,9.990581430E0,1.112843340E3,-1.236878322E-1,-5.765358118E-2,1.234272810E-1,1.840024700E-1,1.108416590E3,-6.344920692E0,-2.615202803E0,7.260469201E0,9.990581430E0,1.108436487E3,2.461567250E-4,2.922050106E-3,1.177732619E-3,3.160067100E-3
1.108916925E3,-6.353314698E0,-2.617625627E0,7.255842967E0,9.993189117E0,1.113345659E3,-1.157474078E-1,-5.699103796E-2,1.292198181E-1,1.826012109E-1,1.108916925E3,-6.353314698E0,-2.617625627E0,7.255842967E0,9.993189117E0,1.108937067E3,-4.944354945E-4,2.491275836E-3,5.262661020E-4,2.593815290E-3
1.109418543E3,-6.359683786E0,-2.615722438E0,7.247543170E0,9.990718880E0,1.113848192E3,-1.147824377E-1,-6.088691205E-2,1.271474659E-1,1.817930201E-1,1.109418543E3,-6.359683786E0,-2.615722438E0,7.247543170E0,9.990718880E0,1.109438410E3,9.722651744E-4,-2.494071525E-4,-3.466336777E-4,1.061912616E-3
1.109920496E3,-6.360358342E0,-2.614439834E0,7.245871035E0,9.989599639E0,1.114351579E3,-1.159555167E-1,-5.986075103E-2,1.273538843E-1,1.823403499E-1,1.109920496E3,-6.360358342E0,-2.614439834E0,7.245871035E0,9.989599639E0,1.109938471E3,1.063142415E-3,-1.839809326E-3,-3.331603976E-4,2.150852389E-3
1.110421564E3,-6.360039441E0,-2.615841901E0,7.247324959E0,9.990818265E0,1.114854143E3,-1.164918407E-1,-6.048313264E-2,1.291651341E-1,1.841526274E-1,1.110421564E3,-6.360039441E0,-2.615841901E0,7.247324959E0,9.990818265E0,1.110439722E3,1.184098738E-3,-1.563944028E-3,1.442987709E-4,1.966934895E-3
1.110921892E3,-6.362166559E0,-2.614983423E0,7.246609561E0,9.991428914E0,1.115357591E3,-1.154614479E-1,-6.042679908E-2,1.286622986E-1,1.831303663E-1,1.110921892E3,-6.362166559E0,-2.614983423E0,7.246609561E0,9.991428914E0,1.110939806E3,8.212297698E-4,7.448362992E-4,1.273224449E-5,1.108765781E-3
1.111421922E3,-6.363425659E0,-2.615441278E0,7.245751083E0,9.991727976E0,1.115860460E3,-1.184698235E-1,-6.140224500E-2,1.274785417E-1,1.845429852E-1,1.111421922E3,-6.363425659E0,-2.615441278E0,7.245751083E0,9.991727976E0,1.111440019E3,4.222861090E-4,6.429783469E-4,4.244081498E-5,7.704206223E-4
1.111923692E3,-6.365422264E0,-2.617138058E0,7.244151392E0,9.992284103E0,1.116362810E3,-1.192996098E-1,-6.216266705E-2,1.256314498E-1,1.840648127E-1,1.111923692E3,-6.365422264E0,-2.617138058E0,7.244151392E0,9.992284103E0,1.111941759E3,1.479533967E-5,4.037014109E-4,-6.488813254E-4,7.643563996E-4
1.112424577E3,-6.363234887E0,-2.620410911E0,7.240123283E0,9.988828596E0,1.116865251E3,-1.196394572E-1,-6.212268178E-2,1.246935981E-1,1.836336590E-1,1.112424577E3,-6.363234887E0,-2.620410911E0,7.240123283E0,9.988828596E0,1.112442613E3,1.016457519E-3,-9.761387445E-4,-2.206922379E-3,2.618499403E-3
1.112924761E3,-6.362633952E0,-2.623663588E0,7.240380827E0,9.989486270E0,1.117368334E3,-1.209232584E-1,-6.021819264E-2,1.249556616E-1,1.840178864E-1,1.112924761E3,-6.362633952E0,-2.623663588E0,7.240380827E0,9.989486270E0,1.112942919E3,-5.305101872E-4,4.647269222E-4,3.055738675E-3,3.136072547E-3
1.113425127E3,-6.365753088E0,-2.618226558E0,7.239436497E0,9.989362517E0,1.117871813E3,-1.215830876E-1,-5.948559321E-2,1.263961132E-1,1.851943855E-1,1.113425127E3,-6.365753088E0,-2.618226558E0,7.239436497E0,9.989362517E0,1.113443132E3,-3.862114089E-4,1.506648950E-4,3.140620301E-3,3.167862850E-3
1.113926470E3,-6.369749780E0,-2.615536663E0,7.236212440E0,9.988869544E0,1.118374864E3,-1.187826049E-1,-6.180810159E-2,1.273432470E-1,1.847859605E-1,1.113926470E3,-6.369749780E0,-2.615536663E0,7.236212440E0,9.988869544E0,1.113944627E3,-1.063142415E-3,1.114071395E-3,3.384654983E-3,3.718509947E-3
1.114427416E3,-6.373870473E0,-2.612283987E0,7.233980397E0,9.989030225E0,1.118877327E3,-1.173849851E-1,-6.159494072E-2,1.302064881E-1,1.858141571E-1,1.114427416E3,-6.373870473E0,-2.612283987E0,7.233980397E0,9.989030225E0,1.114445512E3,-8.700367071E-5,-2.122040749E-4,9.061113998E-4,9.346860847E-4
1.114927934E3,-6.373736932E0,-2.612875383E0,7.234104400E0,9.989189492E0,1.119379585E3,-1.177166757E-1,-6.084005416E-2,1.296733523E-1,1.854020125E-1,1.114927934E3,-6.373736932E0,-2.612875383E0,7.234104400E0,9.989189492E0,1.114945879E3,8.594265033E-4,5.878052875E-4,-1.215929349E-3,1.600816402E-3
1.115429094E3,-6.373670162E0,-2.621278927E0,7.232349289E0,9.990077617E0,1.119880989E3,-1.192265018E-1,-5.948875027E-2,1.285061606E-1,1.851153787E-1,1.115429094E3,-6.373670162E0,-2.621278927E0,7.232349289E0,9.990077617E0,1.115447008E3,1.506648932E-3,6.260020209E-4,-2.678015425E-3,3.135862904E-3
1.115930376E3,-6.374671719E0,-2.618961037E0,7.232053591E0,9.989894674E0,1.120383705E3,-1.149203080E-1,-5.850256040E-2,1.313679915E-1,1.840836114E-1,1.115930376E3,-6.374671719E0,-2.618961037E0,7.232053591E0,9.989894674E0,1.115948290E3,1.633971377E-4,-1.080118741E-3,3.480146825E-3,3.647571389E-3
1.116431047E3,-6.377371155E0,-2.615412662E0,7.230746797E0,9.989742013E0,1.120885384E3,-1.210175015E-1,-5.429882095E-2,1.277536286E-1,1.841591357E-1,1.116431047E3,-6.377371155E0,-2.615412662E0,7.230746797E0,9.989742013E0,1.116448961E3,-2.525228491E-4,-2.037159119E-4,2.380929720E-3,2.402934517E-3
1.116931139E3,-6.379631814E0,-2.613829247E0,7.230565563E0,9.990639808E0,1.121387795E3,-1.217628196E-1,-5.732884258E-2,1.281643063E-1,1.858463608E-1,1.116931139E3,-6.379631814E0,-2.613829247E0,7.230565563E0,9.990639808E0,1.116949144E3,3.989436608E-4,-5.177779446E-4,-1.018579559E-4,6.615323783E-4
1.117432237E3,-6.380442598E0,-2.615622512E0,7.229449542E0,9.990819263E0,1.121890236E3,-1.191918055E-1,-5.447603029E-2,1.295936675E-1,1.843063836E-1,1.117432237E3,-6.380442598E0,-2.615622512E0,7.229449542E0,9.990819263E0,1.117450304E3,1.846175452E-4,-5.008016168E-4,1.527869339E-4,5.551844239E-4
1.117933641E3,-6.376236057E0,-2.615069271E0,7.231509889E0,9.989479907E0,1.122392433E3,-1.151566736E-1,-5.466728826E-2,1.317958601E-1,1.833568123E-1,1.117933641E3,-6.376236057E0,-2.615069271E0,7.231509889E0,9.989479907E0,1.117951708E3,1.103461189E-3,-3.204281531E-4,-1.644581580E-3,2.006227647E-3
1.118434496E3,-6.376150209E0,-2.619256735E0,7.232864376E0,9.991502610E0,1.122894417E3,-1.155067428E-1,-5.650838868E-2,1.339552207E-1,1.856852358E-1,1.118434496E3,-6.376150209E0,-2.619256735E0,7.232864376E0,9.991502610E0,1.118452379E3,1.101339149E-3,1.824955007E-4,8.721587478E-4,1.416655713E-3
1.118934853E3,-6.377924397E0,-2.614020020E0,7.233140997E0,9.991463804E0,1.123396523E3,-1.149813505E-1,-5.761314172E-2,1.346856998E-1,1.862262677E-1,1.118934853E3,-6.377924397E0,-2.614020020E0,7.233140997E0,9.991463804E0,1.118952858E3,1.080118741E-3,2.694991751E-4,1.413279139E-3,1.799067599E-3
1.119435250E3,-6.376836991E0,-2.614029554E0,7.232892992E0,9.990592653E0,1.123899147E3,-1.163364764E-1,-5.891169656E-2,1.309803917E-1,1.848259363E-1,1.119435250E3,-6.376836991E0,-2.614029554E0,7.232892992E0,9.990592653E0,1.119453133E3,-4.647269240E-4,1.867395896E-4,4.859473315E-4,6.978449665E-4
1.119936684E3,-6.383986810E0,-2.609812948E0,7.228437083E0,9.990831491E0,1.124401772E3,-1.177622601E-1,-5.448372290E-2,1.304496005E-1,1.839932723E-1,1.119936684E3,-6.383986810E0,-2.609812948E0,7.228437083E0,9.990831491E0,1.119954567E3,-1.054696354E-3,1.189968031E-3,1.547169803E-3,2.218590254E-3
1.120437264E3,-6.385307306E0,-2.612598762E0,7.226835954E0,9.991245147E0,1.124903633E3,-1.165438220E-1,-5.152158812E-2,1.325954273E-1,1.838980256E-1,1.120437264E3,-6.385307306E0,-2.612598762E0,7.226835954E0,9.991245147E0,1.120455330E3,2.122040749E-6,-2.376685639E-4,2.164481564E-4,3.214664115E-4
1.120939156E3,-6.382637698E0,-2.615893455E0,7.227410998E0,9.990817398E0,1.125406349E3,-1.150623503E-1,-5.337644380E-2,1.337020889E-1,1.842949750E-1,1.120939156E3,-6.382637698E0,-2.615893455E0,7.227410998E0,9.990817398E0,1.120957039E3,8.221981615E-4,-4.692236294E-4,-3.075317031E-3,3.217725201E-3
1.121439430E3,-6.382083245E0,-2.619733667E0,7.227684893E0,9.991667526E0,1.125909249E3,-1.133772865E-1,-5.414144070E-2,1.360526316E-1,1.851918553E-1,1.121439430E3,-6.382083245E0,-2.619733667E0,7.227684893E0,9.991667526E0,1.121457375E3,3.013297864E-4,-5.453644725E-4,3.883334571E-4,7.341831664E-4
1.121940071E3,-6.382483868E0,-2.614716341E0,7.227103036E0,9.990188194E0,1.126411934E3,-1.154655653E-1,-5.375146866E-2,1.338811299E-1,1.847854813E-1,1.121940071E3,-6.382483868E0,-2.614716341E0,7.227103036E0,9.990188194E0,1.121957955E3,-6.832971212E-4,1.447231793E-3,2.417004413E-3,2.898842036E-3
1.122440071E3,-6.386709487E0,-2.612694149E0,7.225834396E0,9.991441913E0,1.126913429E3,-1.171986381E-1,-5.381147185E-2,1.357680150E-1,1.872542367E-1,1.122440071E3,-6.386709487E0,-2.612694149E0,7.225834396E0,9.991441913E0,1.122458229E3,-1.294444857E-4,7.193718139E-4,9.591624185E-4,1.205920489E-3
1.122940132E3,-6.385898702E0,-2.611950134E0,7.225767626E0,9.990680834E0,1.127415505E3,-1.136245652E-1,-5.463356442E-2,1.335554047E-1,1.836638623E-1,1.122940132E3,-6.385898702E0,-2.611950134E0,7.225767626E0,9.990680834E0,1.122959999E3,-1.817713159E-4,2.536343924E-4,9.511289785E-5,3.262172277E-4
1.123440224E3,-6.385717468E0,-2.614659109E0,7.227265193E0,9.992356679E0,1.127917183E3,-1.134785395E-1,-5.256104091E-2,1.345574969E-1,1.837001958E-1,1.123440224E3,-6.385717468E0,-2.614659109E0,7.227265193E0,9.992356679E0,1.123460121E3,3.883334571E-4,-1.803734637E-4,1.421767302E-4,4.511670233E-4
1.123941139E3,-6.385040224E0,-2.615574819E0,7.223650047E0,9.989549054E0,1.128419930E3,-1.112132527E-1,-5.681926864E-2,1.372399936E-1,1.855576263E-1,1.123941139E3,-6.385040224E0,-2.615574819E0,7.223650047E0,9.989549054E0,1.123961067E3,3.628689681E-4,-6.175138579E-4,-1.256248123E-3,1.446083193E-3
1.124441628E3,-6.383933742E0,-2.618169330E0,7.226330406E0,9.991459943E0,1.128922127E3,-1.105834461E-1,-5.632254335E-2,1.389826556E-1,1.863252693E-1,1.124441628E3,-6.383933742E0,-2.618169330E0,7.226330406E0,9.991459943E0,1.124461647E3,-3.543808051E-4,4.095538645E-4,5.305101872E-5,5.441824451E-4
1.124943550E3,-6.385155407E0,-2.614335325E0,7.225871869E0,9.990905016E0,1.129424507E3,-1.122591570E-1,-5.382831767E-2,1.373862997E-1,1.854038874E-1,1.124943550E3,-6.385155407E0,-2.614335325E0,7.225871869E0,9.990905016E0,1.124961708E3,-2.546448899E-4,-1.442987709E-4,7.618126289E-4,8.161033248E-4
1.125444130E3,-6.385326384E0,-2.612570146E0,7.225223923E0,9.990083910E0,1.129926369E3,-1.090462592E-1,-5.176118497E-2,1.400471349E-1,1.848878225E-1,1.125444130E3,-6.385326384E0,-2.612570146E0,7.225223923E0,9.990083910E0,1.125462258E3,1.039799967E-4,5.665848800E-4,2.164481564E-4,6.153698647E-4
1.125944985E3,-6.384868529E0,-2.616128060E0,7.227475043E0,9.992350457E0,1.130428688E3,-1.083609238E-1,-5.566324666E-2,1.417892501E-1,1.869349573E-1,1.125944985E3,-6.384868529E0,-2.616128060E0,7.227475043E0,9.992350457E0,1.125962990E3,2.313024416E-4,1.612750969E-4,8.700367071E-5,2.950934007E-4
1.126445809E3,-6.387434424E0,-2.613648013E0,7.224918687E0,9.991492605E0,1.130931709E3,-1.044385049E-1,-5.613468155E-2,1.443270176E-1,1.867854164E-1,1.126445809E3,-6.387434424E0,-2.613648013E0,7.224918687E0,9.991492605E0,1.126463692E3,3.713571311E-4,-2.779873381E-4,-3.819673348E-5,4.654482457E-4
1.126947243E3,-6.385896469E0,-2.613119224E0,7.228275570E0,9.992799082E0,1.131434456E3,-1.052545593E-1,-5.726745772E-2,1.439716551E-1,1.873123633E-1,1.126947243E3,-6.385896469E0,-2.613119224E0,7.228275570E0,9.992799082E0,1.126965279E3,3.741107316E-4,4.438601900E-4,-1.289308171E-3,1.413961197E-3
1.127447334E3,-6.381615852E0,-2.618541337E0,7.226454408E0,9.990166311E0,1.131937294E3,-1.081248099E-1,-5.415510362E-2,1.430812574E-1,1.873392537E-1,1.127447334E3,-6.381615852E0,-2.618541337E0,7.226454408E0,9.990166311E0,1.127465492E3,1.612750969E-4,-4.456285573E-4,1.235027716E-3,1.322833295E-3
1.127949043E3,-6.383616279E0,-2.611627600E0,7.228389579E0,9.991034552E0,1.132439827E3,-1.099194777E-1,-5.316004597E-2,1.424342687E-1,1.876054449E-1,1.127949043E3,-6.383616279E0,-2.611627600E0,7.228389579E0,9.991034552E0,1.127967018E3,-4.227239905E-4,7.418806033E-4,1.910712437E-3,2.092822118E-3
1.128449867E3,-6.383657121E0,-2.611673514E0,7.229630776E0,9.991970674E0,1.132942238E3,-1.121726279E-1,-5.602769528E-2,1.423605175E-1,1.897058724E-1,1.128449867E3,-6.383657121E0,-2.611673514E0,7.229630776E0,9.991970674E0,1.128467995E3,8.742807886E-4,1.824955044E-4,-4.668489648E-4,1.007779471E-3
1.128949959E3,-6.383580812E0,-2.611997828E0,7.229945551E0,9.992234450E0,1.133442726E3,-1.111997366E-1,-5.482310802E-2,1.410429180E-1,1.877872714E-1,1.128949959E3,-6.383580812E0,-2.611997828E0,7.229945551E0,9.992234450E0,1.128969948E3,1.902257957E-4,7.926074821E-4,-2.071347553E-4,8.410215698E-4
1.129450386E3,-6.384048205E0,-2.610929500E0,7.228066439E0,9.990894293E0,1.133947243E3,-1.096238047E-1,-5.953639001E-2,1.418599263E-1,1.889079114E-1,1.129450386E3,-6.384048205E0,-2.610929500E0,7.228066439E0,9.990894293E0,1.129470467E3,4.286522313E-4,2.313024416E-4,-3.777232533E-4,6.163752193E-4
1.129952339E3,-6.383198244E0,-2.611722607E0,7.230869286E0,9.992586523E0,1.134449745E3,-1.105533453E-1,-5.769963631E-2,1.427679649E-1,1.895626070E-1,1.129952339E3,-6.383198244E0,-2.611722607E0,7.230869286E0,9.992586523E0,1.129970497E3,7.490803844E-4,9.421860925E-4,-1.990474223E-3,2.326117728E-3
1.130452736E3,-6.379021341E0,-2.615164657E0,7.231700662E0,9.991421015E0,1.134952278E3,-1.117106468E-1,-5.624545567E-2,1.389821295E-1,1.869728649E-1,1.130452736E3,-6.379021341E0,-2.615164657E0,7.231700662E0,9.991421015E0,1.130470864E3,-1.612750969E-4,1.001603234E-3,1.958643611E-3,2.205788632E-3
1.130953652E3,-6.381329692E0,-2.612713226E0,7.232988378E0,9.993185674E0,1.135454048E3,-1.166576280E-1,-5.490836643E-2,1.382646636E-1,1.890530298E-1,1.130953652E3,-6.381329692E0,-2.612713226E0,7.232988378E0,9.993185674E0,1.130971779E3,-6.026595727E-4,6.578326322E-4,2.805337870E-3,2.943783772E-3
1.131454354E3,-6.383237421E0,-2.612341219E0,7.232120362E0,9.993678579E0,1.135956551E3,-1.151225028E-1,-5.410854278E-2,1.365768525E-1,1.866391216E-1,1.131454354E3,-6.383237421E0,-2.612341219E0,7.232120362E0,9.993678579E0,1.131472389E3,-1.718853007E-4,7.405922214E-4,9.061113998E-4,1.182818356E-3
1.131955269E3,-6.383189728E0,-2.608802382E0,7.232644987E0,9.993103346E0,1.136459419E3,-1.125467054E-1,-5.599683331E-2,1.381473926E-1,1.867809099E-1,1.131955269E3,-6.383189728E0,-2.608802382E0,7.232644987E0,9.993103346E0,1.131973335E3,2.992077456E-4,7.002734472E-5,-8.976232368E-4,9.487658190E-4
1.132455696E3,-6.384210362E0,-2.609937481E0,7.231300039E0,9.993078397E0,1.136962013E3,-1.097562643E-1,-6.019608424E-2,1.402181625E-1,1.879657927E-1,1.132455696E3,-6.384210362E0,-2.609937481E0,7.231300039E0,9.993078397E0,1.132473610E3,5.411203910E-4,3.989436608E-4,-1.909836674E-5,6.725563691E-4
1.132956185E3,-6.383876510E0,-2.611978750E0,7.234228402E0,9.995517638E0,1.137464729E3,-1.099175885E-1,-5.624986440E-2,1.380694360E-1,1.852271380E-1,1.132956185E3,-6.383876510E0,-2.611978750E0,7.234228402E0,9.995517638E0,1.132974159E3,5.687069207E-4,-2.694991751E-4,-1.888616267E-4,6.570586588E-4
