"t (s)","Inclination (deg)","Rotation (deg)"
2.971862610E2,4.405397005E1,-1.359261878E2
2.976866882E2,3.858894247E1,-1.301405968E2
2.981871155E2,3.146777957E1,-1.205844370E2
2.986890075E2,2.823355869E1,-1.176672747E2
2.991891296E2,2.723853790E1,-1.123159237E2
2.996908386E2,2.669972567E1,-1.127728391E2
3.001908996E2,2.593315485E1,-1.110265735E2
3.006910217E2,2.628692107E1,-1.098360454E2
3.016940735E2,2.632247952E1,-1.103094074E2
3.021957519E2,2.606098527E1,-1.093468256E2
3.026977051E2,2.633856245E1,-1.099225235E2
3.031994751E2,2.640261799E1,-1.103162325E2
3.037010925E2,2.614533302E1,-1.098000403E2
3.042028930E2,2.646002755E1,-1.114888991E2
3.047041462E2,2.625386022E1,-1.113143204E2
3.052058552E2,2.648246231E1,-1.108099639E2
3.057078389E2,2.648961456E1,-1.099360814E2
3.062094563E2,2.675586768E1,-1.109131653E2
3.067107075E2,2.632553536E1,-1.106025967E2
3.072107075E2,2.426848071E1,-1.117635486E2
3.082126606E2,2.318105122E1,-1.101629390E2
3.087142170E2,2.404085764E1,-1.111487030E2
3.092144612E2,2.435092919E1,-1.097744476E2
3.097162922E2,2.506017213E1,-1.098889433E2
3.102177571E2,2.520051351E1,-1.099013524E2
3.107183064E2,2.524629857E1,-1.099072773E2
3.112188862E2,2.568512750E1,-1.111204028E2
3.117193745E2,2.571221713E1,-1.113854853E2
3.122207783E2,2.555129794E1,-1.112356339E2
3.127208393E2,2.536780883E1,-1.107488681E2
3.132211445E2,2.531130271E1,-1.104456157E2
3.142229451E2,2.546475661E1,-1.107349350E2
3.147232807E2,2.546307060E1,-1.108308534E2
3.152238911E2,2.547519321E1,-1.107547625E2
3.157245930E2,2.551672604E1,-1.107104100E2
3.162256001E2,2.557709274E1,-1.106983277E2
3.167269123E2,2.551413065E1,-1.107263826E2
3.172278992E2,2.549092598E1,-1.108569317E2
3.177279602E2,2.549537210E1,-1.107254533E2
3.182292419E2,2.552620653E1,-1.107126638E2
3.187292419E2,2.555161180E1,-1.106409122E2
3.192306763E2,2.552704275E1,-1.108036359E2
3.197308899E2,2.553009921E1,-1.108302973E2
3.207319275E2,2.556634386E1,-1.107032540E2
3.212325684E2,2.554667774E1,-1.106941718E2
3.217338501E2,2.553759774E1,-1.108303239E2
3.222352539E2,2.555442076E1,-1.107239215E2
3.227356201E2,2.565941721E1,-1.105708525E2
3.232362610E2,2.554007176E1,-1.108066324E2
3.237364136E2,2.558202999E1,-1.106882003E2
3.242372681E2,2.558234571E1,-1.108047036E2
3.247373291E2,2.556824731E1,-1.108326745E2
3.252381492E2,2.564409485E1,-1.106234913E2
3.257386680E2,2.699300790E1,-1.119976414E2
3.262401328E2,2.900173817E1,-1.130766507E2
3.267403159E2,3.137620044E1,-1.139043726E2
3.277422691E2,3.650084367E1,-1.033146520E2
3.282425742E2,4.006767191E1,-1.042597148E2
3.287438255E2,4.253582056E1,-1.168060853E2
3.292452903E2,4.399700977E1,-1.147692616E2
3.297461753E2,4.637777117E1,-1.122221503E2
3.302473655E2,5.383176979E1,-1.196880349E2
3.307485557E2,5.957611519E1,-1.078478545E2
3.312499900E2,1.760961879E1,-1.432139620E2
3.317514854E2,4.923980285E0,1.355021653E2
3.322515159E2,5.340353532E0,1.357067453E2
3.327519737E2,7.400648867E0,1.366299108E2
3.332528587E2,7.480724007E0,1.401442806E2
3.342548118E2,7.757305549E0,1.345460750E2
3.347563377E2,1.941731057E0,1.104150990E2
3.352566429E2,2.112889945E1,-1.072478761E1
3.357585044E2,7.154307413E0,3.789430707E1
3.362604270E2,5.664990494E0,8.562624368E1
3.367606101E2,2.729279501E0,1.080234603E2
3.372619224E2,3.417110087E0,1.445228252E2
3.377622581E2,5.416759294E0,-2.131368209E1
3.382623496E2,1.617966837E1,-9.760246878E1
3.387636009E2,3.208176583E1,-1.170963411E2
3.392638755E2,4.870574705E1,-1.276822091E2
3.397658592E2,5.593159810E1,-1.435445859E2
3.402675681E2,4.246338749E1,-1.432421980E2
3.407693113E2,3.171417476E1,-1.264864820E2
3.412708030E2,2.422231290E1,-1.157930923E2
3.417708946E2,2.297025731E1,-1.166363464E2
3.427742210E2,2.023730247E1,-1.181131066E2
3.432761741E2,1.928263625E1,-1.178799606E2
3.437780052E2,1.988213578E1,-1.173582256E2
3.442780052E2,2.018742481E1,-1.171772679E2
3.447797141E2,2.011477788E1,-1.172305979E2
3.452814231E2,2.028059105E1,-1.179117559E2
3.457831724E2,2.029067533E1,-1.183723754E2
3.462847706E2,2.025834385E1,-1.175924434E2
3.467863059E2,2.032829035E1,-1.172175467E2
3.472877708E2,2.053308195E1,-1.171321042E2
3.477881065E2,2.042158945E1,-1.170737918E2
3.487890217E2,2.044055446E1,-1.170435015E2
3.492897849E2,2.047077766E1,-1.170115598E2
3.497905174E2,2.049739120E1,-1.170276170E2
3.502907920E2,2.048274731E1,-1.169268709E2
3.507924400E2,2.048433866E1,-1.170418762E2
3.512942100E2,2.041557918E1,-1.172651503E2
3.517959959E2,2.032774336E1,-1.169425701E2
3.522970176E2,2.036734063E1,-1.169880611E2
3.527984201E2,2.040609885E1,-1.169947567E2
3.533004356E2,2.038898717E1,-1.169289257E2
3.543020835E2,2.035485749E1,-1.169785640E2
3.548032432E2,2.027904137E1,-1.168160673E2
3.553051658E2,2.029799249E1,-1.167403579E2
3.558063961E2,2.034341381E1,-1.167949802E2
3.563074642E2,2.036819204E1,-1.168767834E2
3.568081356E2,2.058901053E1,-1.167401124E2
3.573093258E2,2.074390349E1,-1.165886892E2
3.578095089E2,2.117692561E1,-1.168181859E2
3.583107907E2,2.134578253E1,-1.174970201E2
3.588121639E2,2.252336109E1,-1.168640426E2
3.598152157E2,2.453792566E1,-1.188540457E2
3.603163754E2,2.614334643E1,-1.193190092E2
3.608180233E2,2.581232041E1,-1.205745903E2
3.613195187E2,2.526593958E1,-1.206208700E2
3.618208920E2,2.525129924E1,-1.203535577E2
3.623209225E2,2.521709500E1,-1.204760425E2
3.628211361E2,2.511969174E1,-1.207726949E2
3.633226315E2,2.521992601E1,-1.208494546E2
3.638226315E2,2.517263221E1,-1.208779363E2
3.643237606E2,2.521968476E1,-1.208447920E2
3.648251950E2,2.525080080E1,-1.208159836E2
3.653267208E2,2.521769848E1,-1.208926432E2
3.663287350E2,2.554460473E1,-1.197807481E2
3.668301998E2,2.590672255E1,-1.188881857E2
3.673301998E2,2.511625566E1,-1.163400378E2
3.678319393E2,2.464237589E1,-1.161171575E2
3.683323361E2,2.473429181E1,-1.156373259E2
3.688329769E2,2.523501371E1,-1.177365447E2
3.693331295E2,2.455294904E1,-1.164099772E2
3.698345028E2,2.462638237E1,-1.170588647E2
3.703359677E2,2.498033048E1,-1.161438198E2
3.708367001E2,2.451530961E1,-1.162920508E2
3.713379750E2,2.473922362E1,-1.172738293E2
3.723409115E2,2.260877223E1,-1.167693704E2
3.728412167E2,2.135315253E1,-1.155475296E2
3.733431088E2,2.064541349E1,-1.148535709E2
3.738432614E2,2.106755410E1,-1.159575058E2
3.743450619E2,2.049651567E1,-1.154391762E2
3.748466488E2,2.063825881E1,-1.150908441E2
3.753466793E2,2.066059641E1,-1.146577892E2
3.758482968E2,2.068700596E1,-1.145601859E2
3.763500973E2,2.071545645E1,-1.144677524E2
3.768514401E2,2.084070977E1,-1.142007127E2
3.773522030E2,2.082166832E1,-1.141363730E2
3.783539425E2,2.084679082E1,-1.140785169E2
3.788556820E2,2.088015680E1,-1.140976700E2
3.793573080E2,2.087711118E1,-1.140590058E2
3.798589942E2,2.089259551E1,-1.141659091E2
3.803606813E2,2.089895114E1,-1.140239871E2
3.808620297E2,2.091771339E1,-1.139353433E2
3.813634885E2,2.091895891E1,-1.139545134E2
3.818643185E2,2.092634280E1,-1.140432797E2
3.823653256E2,2.091946976E1,-1.141208109E2
3.828669430E2,2.090868373E1,-1.139949053E2
3.833676119E2,2.093393624E1,-1.139199685E2
3.838695915E2,2.095312852E1,-1.139191268E2
3.848703610E2,2.090619915E1,-1.139381424E2
3.853713375E2,2.172281657E1,-1.145701154E2
3.858724972E2,2.312212125E1,-1.145789048E2
3.863735637E2,2.271611454E1,-1.096241833E2
3.868748759E2,2.267040703E1,-1.023869573E2
3.873749370E2,2.384178192E1,-1.137938162E2
3.878761272E2,2.461142119E1,-1.143521296E2
3.883769511E2,2.541017080E1,-1.133755338E2
3.888784465E2,2.521022744E1,-1.154050064E2
3.893799724E2,2.527350859E1,-1.154619620E2
3.898817729E2,2.572297131E1,-1.168194924E2
3.908840312E2,2.494995080E1,-1.164394116E2
3.913847026E2,2.496155070E1,-1.164094311E2
3.918848857E2,2.493043205E1,-1.163763934E2
3.923858317E2,2.495466126E1,-1.163763523E2
3.928861980E2,2.490283072E1,-1.164421569E2
3.933872356E2,2.490440992E1,-1.164165239E2
3.938879985E2,2.475498059E1,-1.164548785E2
3.943889445E2,2.459354735E1,-1.159999122E2
3.948898906E2,2.421641554E1,-1.160326475E2
3.953914775E2,2.414486364E1,-1.163071899E2
3.958926677E2,2.419595297E1,-1.162521942E2
3.968946818E2,2.411409787E1,-1.162052271E2
3.973955363E2,2.412071218E1,-1.162590943E2
3.978970927E2,2.404188189E1,-1.162890427E2
3.983987102E2,2.409310108E1,-1.161963292E2
3.988997478E2,2.409754677E1,-1.162411557E2
3.994003276E2,2.409259424E1,-1.162031493E2
3.999017314E2,2.409015503E1,-1.162946902E2
4.004033488E2,2.410049478E1,-1.162378593E2
4.009038676E2,2.408400704E1,-1.162572281E2
4.014051799E2,2.391009932E1,-1.164608181E2
4.019067668E2,2.408968387E1,-1.159779736E2
4.029085673E2,2.415644766E1,-1.160960113E2
4.034098386E2,2.414702920E1,-1.160407721E2
4.039110088E2,2.397232752E1,-1.162188337E2
4.044112224E2,2.413211915E1,-1.161325037E2
4.049130534E2,2.405713672E1,-1.162337679E2
4.054149428E2,2.414571393E1,-1.161896338E2
4.059149760E2,2.407965902E1,-1.162497605E2
4.064164104E2,2.440978219E1,-1.158077782E2
4.069166850E2,2.448775946E1,-1.160973655E2
4.074175867E2,2.520283741E1,-1.177680858E2
4.084210185E2,2.475151331E1,-1.209253485E2
4.089218260E2,2.490773638E1,-1.203044036E2
4.094234904E2,2.491550089E1,-1.200285017E2
4.099249553E2,2.514870046E1,-1.199260337E2
4.104259929E2,2.516315085E1,-1.194650936E2
4.109272746E2,2.499722696E1,-1.195963515E2
4.114277997E2,2.502930522E1,-1.194818610E2
4.119281901E2,2.512743640E1,-1.194095991E2
4.124284711E2,2.485957594E1,-1.190682730E2
4.129286479E2,2.399121492E1,-1.180784627E2
4.134290141E2,2.247359983E1,-1.171800896E2
4.144304790E2,2.364848359E1,-1.160203708E2
4.149311198E2,2.389090628E1,-1.155649981E2
4.154312062E2,2.398371010E1,-1.157802938E2
4.159318800E2,2.387960079E1,-1.158751747E2
4.164319096E2,2.362672334E1,-1.153032206E2
4.169324653E2,2.365916676E1,-1.154009613E2
4.174341735E2,2.367687351E1,-1.155664717E2
4.179346599E2,2.370711240E1,-1.157217915E2
4.184347819E2,2.370762837E1,-1.157294466E2
4.189356904E2,2.373476723E1,-1.156751248E2
4.194358174E2,2.372686587E1,-1.156495168E2
4.204374959E2,2.372250397E1,-1.157614581E2
4.209391743E2,2.372762768E1,-1.157459728E2
4.214397542E2,2.373775283E1,-1.156867245E2
4.219410664E2,2.375313631E1,-1.156475132E2
4.224417988E2,2.375518207E1,-1.156916591E2
4.229420735E2,2.374397626E1,-1.157553343E2
4.234424397E2,2.374499195E1,-1.156806426E2
4.239444233E2,2.375615546E1,-1.156887001E2
4.244444539E2,2.378435486E1,-1.156903534E2
4.249450337E2,2.376396086E1,-1.156803366E2
4.254457356E2,2.376641556E1,-1.158065801E2
4.264481770E2,2.378107545E1,-1.156834323E2
4.269489705E2,2.378613166E1,-1.156955605E2
4.274490315E2,2.380189996E1,-1.156524611E2
4.279493977E2,2.377427333E1,-1.158171151E2
4.284497334E2,2.376864869E1,-1.157466149E2
4.289508626E2,2.377683257E1,-1.157403309E2
4.294513203E2,2.378344531E1,-1.157582745E2
4.299516255E2,2.377560685E1,-1.157120809E2
4.304523579E2,2.376739795E1,-1.158410544E2
4.309541890E2,2.376308445E1,-1.157809151E2
4.319558369E2,2.379062897E1,-1.157159215E2
4.324568440E2,2.377964196E1,-1.157515361E2
4.329576375E2,2.377844280E1,-1.158610015E2
4.334590413E2,2.377749724E1,-1.158044245E2
4.339594380E2,2.378813051E1,-1.157459175E2
4.344611470E2,2.379826320E1,-1.157708435E2
4.349630696E2,2.378852966E1,-1.158058211E2
4.354631917E2,2.378028901E1,-1.158478262E2
4.359633442E2,2.383988204E1,-1.157728951E2
4.364652363E2,2.381761729E1,-1.157598450E2
4.369652891E2,2.379387058E1,-1.157789133E2
4.374672200E2,2.385532042E1,-1.157342937E2
4.384674328E2,2.381245723E1,-1.157393357E2
4.389686543E2,2.383008868E1,-1.158448392E2
4.394705464E2,2.379532324E1,-1.157747501E2
4.399724690E2,2.382056795E1,-1.158004106E2
4.404727042E2,2.379979438E1,-1.157969938E2
4.409744221E2,2.379675044E1,-1.158843664E2
4.414744526E2,2.376714378E1,-1.158964380E2
4.419751240E2,2.379119195E1,-1.158295319E2
4.424751546E2,2.378513376E1,-1.158137736E2
4.429760563E2,2.379162951E1,-1.157902711E2
4.434780537E2,2.379235987E1,-1.158974574E2
4.439787251E2,2.378119592E1,-1.158709606E2
4.444805291E2,2.380464580E1,-1.158408400E2
4.454828145E2,2.381913541E1,-1.158127179E2
4.459829727E2,2.383636012E1,-1.159356856E2
4.464839741E2,2.380537285E1,-1.158080921E2
4.469855916E2,2.384584318E1,-1.158463196E2
4.474874837E2,2.384254310E1,-1.157957898E2
4.479876057E2,2.381397450E1,-1.158403846E2
4.484890706E2,2.385195472E1,-1.158806107E2
4.489892086E2,2.378217218E1,-1.158434925E2
4.494905439E2,2.383764257E1,-1.158169341E2
4.499905463E2,2.383833407E1,-1.157658429E2
4.509917976E2,2.378485571E1,-1.158459602E2
4.514921333E2,2.375503460E1,-1.158738392E2
4.519924995E2,2.377784319E1,-1.158235300E2
4.524943610E2,2.377733347E1,-1.158171986E2
4.529945136E2,2.379688162E1,-1.158301289E2
4.534959174E2,2.378774833E1,-1.158883642E2
4.539962226E2,2.378888277E1,-1.158724603E2
4.544967109E2,2.378538823E1,-1.158270330E2
4.549968024E2,2.379439943E1,-1.158283067E2
4.554968940E2,2.380518231E1,-1.158185336E2
4.559971687E2,2.377991231E1,-1.158397572E2
4.569980537E2,2.379066853E1,-1.158059808E2
4.574983894E2,2.379666004E1,-1.158034668E2
4.579991218E2,2.379408527E1,-1.158034642E2
4.584997627E2,2.378369008E1,-1.158935458E2
4.590009528E2,2.376968361E1,-1.158031269E2
4.595020515E2,2.379580252E1,-1.157956869E2
4.600031501E2,2.379394964E1,-1.157962937E2
4.605033942E2,2.379160273E1,-1.158499643E2
4.610040656E2,2.377492658E1,-1.158902362E2
4.615044013E2,2.378051998E1,-1.157826873E2
4.620047370E2,2.380381336E1,-1.157663003E2
4.630051948E2,2.379639852E1,-1.158743385E2
4.635053779E2,2.376729232E1,-1.158645030E2
4.640071784E2,2.379358951E1,-1.157875660E2
4.645072700E2,2.379647298E1,-1.157692220E2
4.650076972E2,2.379184465E1,-1.158864907E2
4.655081550E2,2.377768932E1,-1.158542799E2
4.660090400E2,2.369427592E1,-1.157222703E2
4.665101997E2,2.383758185E1,-1.157377243E2
4.670105354E2,2.361501737E1,-1.158828901E2
4.675114204E2,2.368852309E1,-1.159360247E2
4.680117561E2,2.368045650E1,-1.158308183E2
4.690134040E2,2.374857110E1,-1.158100622E2
4.695138313E2,2.373442411E1,-1.158546247E2
4.700156318E2,2.373240671E1,-1.159553782E2
4.705166907E2,2.373546277E1,-1.158124920E2
4.710167810E2,2.375945899E1,-1.158026273E2
4.715187446E2,2.375483127E1,-1.157667861E2
4.720189582E2,2.371040808E1,-1.157926470E2
4.725204841E2,2.371613402E1,-1.157374650E2
4.730223607E2,2.371806817E1,-1.157482473E2
4.735241767E2,2.375821998E1,-1.157400345E2
4.740251228E2,2.374200325E1,-1.156924488E2
4.745268861E2,2.377796301E1,-1.157049505E2
4.755292543E2,2.378280277E1,-1.156049143E2
4.760301239E2,2.377008087E1,-1.157241741E2
4.765304633E2,2.375881278E1,-1.156074724E2
4.770317451E2,2.378292620E1,-1.156296647E2
4.775334541E2,2.377510994E1,-1.156283969E2
4.780347053E2,2.378330062E1,-1.157001958E2
4.785348273E2,2.371693842E1,-1.157314840E2
4.790358344E2,2.371001339E1,-1.156590241E2
4.795359870E2,2.357402893E1,-1.156989379E2
4.800369509E2,2.366676013E1,-1.155591170E2
4.805387431E2,2.379976439E1,-1.158743780E2
4.815404521E2,2.389872986E1,-1.155312897E2
4.820420390E2,2.380728956E1,-1.159558706E2
4.825436564E2,2.375262015E1,-1.166211262E2
4.830448771E2,2.343939517E1,-1.162410737E2
4.835449992E2,2.355110376E1,-1.161026241E2
4.840450602E2,2.350808455E1,-1.160198872E2
4.845451518E2,2.351577511E1,-1.160022211E2
4.850453044E2,2.348358220E1,-1.158769817E2
4.855472575E2,2.353670613E1,-1.160498076E2
4.860480204E2,2.349482500E1,-1.159787045E2
4.865487223E2,2.336075614E1,-1.162358395E2
4.875497905E2,2.304230476E1,-1.166454972E2
4.880514689E2,2.369185897E1,-1.156652676E2
4.885530558E2,2.329052987E1,-1.164817216E2
4.890538188E2,2.291758302E1,-1.177264139E2
4.895547343E2,2.292835076E1,-1.153480597E2
4.900558024E2,2.125238061E1,-1.159324355E2
4.905565348E2,2.169752135E1,-1.157021890E2
4.910572367E2,2.402834723E1,-1.141034530E2
4.915577555E2,2.209244038E1,-1.162614308E2
4.920584269E2,2.381777368E1,-1.146950104E2
4.925594645E2,2.290744293E1,-1.156623132E2
4.930600749E2,2.486819005E1,-1.148023121E2
4.940606547E2,3.291923809E1,-1.126111578E2
4.945612040E2,3.082246345E1,-1.097369747E2
4.950620890E2,4.256385098E1,-1.206240915E2
4.955629741E2,4.737598073E1,-1.115930868E2
4.960641032E2,1.201277766E1,-1.456217769E2
4.965653544E2,4.380535293E0,-1.622866852E2
4.970668803E2,2.297652529E1,-3.896754577E1
4.975687114E2,2.906885453E1,-5.446168557E1
4.980702067E2,4.215592231E1,-1.072805016E2
4.985721293E2,5.983530807E1,-1.241035814E2
4.990725243E2,5.033938509E1,-1.223831326E2
4.995744792E2,4.280412391E1,-1.172376857E2
5.005760051E2,4.047101116E1,-1.139705390E2
5.010761882E2,4.018830438E1,-1.145598695E2
5.015770427E2,4.028831445E1,-1.147946997E2
5.020775004E2,3.976693471E1,-1.151809277E2
5.025780803E2,3.978080592E1,-1.152177128E2
5.030782328E2,3.968421031E1,-1.152786084E2
5.035788737E2,3.969516610E1,-1.152735002E2
5.040798198E2,3.964342924E1,-1.152316992E2
5.045804716E2,3.965180804E1,-1.151717010E2
5.050810586E2,3.962706301E1,-1.151618260E2
5.055826763E2,3.960338614E1,-1.152099394E2
5.060844447E2,3.959925889E1,-1.152193274E2
5.070871440E2,3.956257185E1,-1.151685553E2
5.075874589E2,3.957209187E1,-1.151578845E2
5.080880179E2,3.955334562E1,-1.151967519E2
5.085880900E2,3.954274057E1,-1.152329093E2
5.090886699E2,3.953888508E1,-1.151802534E2
5.095894633E2,3.953593384E1,-1.151785201E2
5.100912333E2,3.953157016E1,-1.151663637E2
5.105931254E2,3.952588042E1,-1.152101971E2
5.110942536E2,3.952360356E1,-1.152074715E2
5.115948978E2,3.950389383E1,-1.151750579E2
5.120966678E2,3.949498053E1,-1.151875626E2
5.130971256E2,3.949476370E1,-1.151955972E2
5.135976138E2,3.945798855E1,-1.152090852E2
5.140984073E2,3.949133243E1,-1.151926384E2
5.145985294E2,3.947834117E1,-1.151806924E2
5.150987125E2,3.948889384E1,-1.151710901E2
5.155988040E2,3.949186260E1,-1.152069510E2
5.160999637E2,3.947277795E1,-1.151851230E2
5.166012454E2,3.948362473E1,-1.151752122E2
5.171017337E2,3.947639153E1,-1.151853867E2
5.176026493E2,3.947703597E1,-1.151667362E2
5.186039310E2,3.946687998E1,-1.152125249E2
5.191050907E2,3.946048785E1,-1.151959043E2
5.196056400E2,3.946301012E1,-1.151758054E2
5.201057010E2,3.946762913E1,-1.151769044E2
5.206063114E2,3.945405611E1,-1.151850100E2
5.211075321E2,3.944778627E1,-1.152382769E2
5.216081119E2,3.944763180E1,-1.151907766E2
5.221085697E2,3.944695182E1,-1.151813821E2
5.226099124E2,3.942630321E1,-1.152127222E2
5.231115604E2,3.931066987E1,-1.152078978E2
5.236124149E2,3.903464285E1,-1.151785113E2
5.241130252E2,3.909162206E1,-1.150888937E2
5.251154972E2,3.915291360E1,-1.151269758E2
5.256160465E2,3.917066107E1,-1.150879950E2
5.261165958E2,3.913278093E1,-1.152074440E2
5.266185489E2,3.915722829E1,-1.151115016E2
5.271198612E2,3.912678972E1,-1.150784682E2
5.276203189E2,3.913636519E1,-1.150819166E2
5.281203494E2,3.913830312E1,-1.150924587E2
5.286205326E2,3.913439803E1,-1.150918937E2
5.291219750E2,3.912768551E1,-1.151227387E2
5.296223941E2,3.911609102E1,-1.150760992E2
5.301241336E2,3.913717066E1,-1.150500057E2
5.311266666E2,3.912210565E1,-1.150661331E2
5.316284671E2,3.911869534E1,-1.151105361E2
5.321286197E2,3.910921988E1,-1.150881290E2
5.326290775E2,3.909615520E1,-1.150813668E2
5.331291385E2,3.912649162E1,-1.150623332E2
5.336308475E2,3.911293115E1,-1.150607498E2
5.341326480E2,3.911102414E1,-1.151086240E2
5.346338727E2,3.910715512E1,-1.151040147E2
5.351356998E2,3.909622159E1,-1.150964897E2
5.356374940E2,3.910584797E1,-1.150526707E2
5.361393734E2,3.910201429E1,-1.150812964E2
5.366396060E2,3.910525165E1,-1.150654294E2
5.371399112E2,3.909459082E1,-1.151135163E2
5.381406131E2,3.908996317E1,-1.151019409E2
5.386419254E2,3.910799104E1,-1.150589248E2
5.391438785E2,3.910681763E1,-1.150814096E2
5.396455944E2,3.910984779E1,-1.150697052E2
5.401472335E2,3.911856495E1,-1.151191132E2
5.406472506E2,3.909456707E1,-1.150817533E2
5.411477847E2,3.911776413E1,-1.150592948E2
5.416484256E2,3.910677085E1,-1.150595209E2
5.421493411E2,3.910173034E1,-1.150562067E2
5.426494632E2,3.909213112E1,-1.151124264E2
5.431511843E2,3.908797139E1,-1.151472263E2
5.441529312E2,3.908859733E1,-1.150865191E2
5.446547013E2,3.907293934E1,-1.150847612E2
5.451550370E2,3.909396265E1,-1.150986415E2
5.456551285E2,3.908442375E1,-1.151442113E2
5.461553116E2,3.907046754E1,-1.151007310E2
5.466571122E2,3.907195147E1,-1.151021830E2
5.471588211E2,3.908652709E1,-1.150816068E2
5.476604996E2,3.908486045E1,-1.151375837E2
5.481605912E2,3.904868492E1,-1.151265735E2
5.486606217E2,3.907799992E1,-1.151219753E2
5.491622086E2,3.883273912E1,-1.149555856E2
5.496641617E2,3.837332006E1,-1.143196159E2
5.506645890E2,3.816787686E1,-1.146551548E2
5.511649857E2,3.862081348E1,-1.149453489E2
5.516651078E2,3.840771782E1,-1.151687769E2
5.521652604E2,3.844720995E1,-1.151211871E2
5.526671524E2,3.845686789E1,-1.151981736E2
5.531673050E2,3.842335210E1,-1.151576556E2
5.536677018E2,3.844519353E1,-1.151278564E2
5.541695938E2,3.844178567E1,-1.151013860E2
5.546698685E2,3.844764571E1,-1.151630764E2
5.551715775E2,3.845670062E1,-1.151864667E2
5.556716080E2,3.843003277E1,-1.151486231E2
5.566751480E2,3.846696918E1,-1.151243953E2
5.571769486E2,3.846308849E1,-1.151473257E2
5.576786881E2,3.842858352E1,-1.152056727E2
5.581789017E2,3.830661948E1,-1.151998425E2
5.586806107E2,3.856477174E1,-1.152013850E2
5.591824417E2,3.905595233E1,-1.152858048E2
5.596843338E2,3.839230208E1,-1.150774302E2
5.601852188E2,3.823998694E1,-1.145963106E2
5.606868973E2,3.818523921E1,-1.149053597E2
5.611874929E2,3.800661804E1,-1.150620141E2
5.616894608E2,3.763919388E1,-1.156556963E2
5.621914139E2,3.778683502E1,-1.154067339E2
5.631931493E2,3.609742000E1,-1.135787084E2
5.636945572E2,3.736215561E1,-1.133523080E2
5.641955948E2,3.794163292E1,-1.164421793E2
5.646965624E2,3.793230211E1,-1.153801603E2
5.651974779E2,3.753543021E1,-1.153847830E2
5.656994311E2,3.789979264E1,-1.151354712E2
5.662013231E2,3.799163516E1,-1.150265455E2
5.667023913E2,3.796564671E1,-1.150558987E2
5.672041002E2,3.790119770E1,-1.149871737E2
5.677060534E2,3.796115781E1,-1.149052693E2
5.682062060E2,3.799629287E1,-1.148408492E2
5.692082506E2,3.802013359E1,-1.148146851E2
5.697101122E2,3.799538991E1,-1.148636115E2
5.702113024E2,3.799605950E1,-1.148237157E2
5.707130114E2,3.800304457E1,-1.147811980E2
5.712147814E2,3.801818193E1,-1.147688963E2
5.717160631E2,3.802076717E1,-1.147422172E2
5.722162157E2,3.802152465E1,-1.147913232E2
5.727162157E2,3.800361481E1,-1.148009072E2
5.732181424E2,3.802237092E1,-1.147434171E2
5.737187222E2,3.802815933E1,-1.147389482E2
5.742199734E2,3.803864909E1,-1.147304529E2
5.747199734E2,3.802580961E1,-1.148115932E2
5.752199734E2,3.801663945E1,-1.147802711E2
5.762229947E2,3.803651919E1,-1.147507653E2
5.767246732E2,3.802577690E1,-1.147375269E2
5.772248563E2,3.802507949E1,-1.147691261E2
5.777267789E2,3.801277140E1,-1.147740357E2
5.782283963E2,3.804773218E1,-1.146371959E2
5.787301663E2,3.825347583E1,-1.149972345E2
5.792315396E2,3.820624745E1,-1.150142177E2
5.797316006E2,3.821537881E1,-1.149969986E2
5.802317532E2,3.817314687E1,-1.151013477E2
5.807322415E2,3.839508197E1,-1.153216086E2
5.812326077E2,3.725106190E1,-1.173139223E2
5.822337979E2,3.711843416E1,-1.171384196E2
5.827340726E2,3.717120224E1,-1.169106181E2
5.832345608E2,3.720004302E1,-1.166675148E2
5.837349576E2,3.881126472E1,-1.166617260E2
5.842360867E2,4.091003998E1,-1.154130468E2
5.847365750E2,4.199131000E1,-1.473126959E2
5.852374905E2,6.489492426E1,-1.557297986E2
5.857392911E2,7.330309809E1,-1.585996319E2
5.862394131E2,7.547422445E1,-1.649772511E2
5.867411221E2,7.445669208E1,-1.688344104E2
5.872429227E2,8.267325828E1,-1.760304741E2
5.877429532E2,8.646114207E1,-1.754555235E2
5.887448758E2,9.078182849E1,-1.786981601E2
5.892449979E2,8.025767063E1,-1.771644954E2
5.897467679E2,8.326010520E1,-1.765769533E2
5.902477139E2,8.309322371E1,1.797754247E2
5.907477750E2,7.737439052E1,1.796636050E2
5.912483243E2,8.110526310E1,1.781898124E2
5.917487515E2,8.487099031E1,-1.734306388E2
5.922505215E2,8.107419335E1,-1.700159905E2
5.927523831E2,9.210393672E1,-1.732956390E2
5.932525662E2,8.688113583E1,-1.775408595E2
5.937529935E2,7.273286375E1,1.755985147E2
5.942531760E2,9.146578033E1,1.788443970E2
5.947545499E2,8.544481401E1,-1.785445811E2
5.957569140E2,8.369245170E1,-1.755582278E2
5.962573539E2,8.206044760E1,-1.740299373E2
5.967577256E2,7.755158892E1,-1.738833897E2
5.972585477E2,8.588910274E1,-1.760545662E2
5.977586087E2,7.421871237E1,-1.752389157E2
5.982604922E2,6.776103782E1,-1.710431769E2
5.987622661E2,7.907871108E1,-1.755661052E2
5.992635220E2,5.560109551E1,-1.754274313E2
5.997649718E2,7.863592988E1,-1.765644398E2
6.002652310E2,6.653530153E1,-1.770193187E2
6.007665433E2,7.306324969E1,-1.761154995E2
