Time,Event,Key/Button,PositionX,PositionY
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:09, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:10, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:11, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:12, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:16, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:17, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:19, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:20, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:21, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:22, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:23, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:24, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:24, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:24, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:24, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:24, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:24, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:25, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:26, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
2024-06-08 18:51:27, Mouse Scroll,,1091.7578125,374.15234375
