Time (s),Mouse Move,Key Press,Mouse Scroll,Mouse Click,PositionX,PositionY
1465,48,0,0,1,374.83673469387753,678.265306122449
1466,0,2,0,0,,
1467,0,1,0,0,,
1469,0,3,0,0,,
1470,0,4,0,0,,
1471,0,6,0,0,,
1472,0,2,0,0,,
1473,0,4,0,0,,
1474,0,5,0,0,,
1475,0,6,0,0,,
1476,0,2,0,0,,
1477,28,0,0,0,1133.4642857142858,69.42857142857143
1478,32,0,0,0,1246.5625,227.375
1479,34,0,0,0,1371.1764705882354,11.882352941176471
1480,17,0,0,0,1173.3529411764705,35.411764705882355
1481,41,0,0,0,1414.341463414634,14.707317073170731
1482,33,0,0,0,1081.4242424242425,19.393939393939394
1483,12,0,0,1,989.8461538461538,736.6153846153846
1484,52,0,0,0,1171.9038461538462,1053.3076923076924
1485,34,0,0,0,958.5,1070.9411764705883
1486,8,0,0,1,900.0,1034.0
1487,16,0,0,0,849.5,976.6875
1488,18,0,0,0,781.9444444444445,923.7222222222222
1489,0,5,0,0,,
1490,0,1,0,0,,
1491,27,0,0,0,974.9629629629629,906.8518518518518
1492,26,0,0,0,1343.1538461538462,676.8461538461538
1494,24,0,0,0,1241.7916666666667,522.7916666666666
1497,29,0,0,0,1271.8275862068965,307.6896551724138
1498,63,0,0,0,1305.015873015873,448.8095238095238
1499,23,0,0,0,1110.4782608695652,431.60869565217394
1500,0,0,8,0,1061.0,426.0
1501,0,0,80,0,1061.0,426.0
1502,0,0,47,0,1061.0,426.0
1503,0,0,1,0,1061.0,426.0
1504,0,0,51,0,1061.0,426.0
1505,0,0,10,0,1061.0,426.0
1514,0,1,0,0,,
1530,0,1,0,0,,
1536,0,5,0,0,,
1537,0,28,0,0,,
1538,0,2,0,0,,
1539,0,1,0,0,,
1540,0,17,0,0,,
1541,0,12,0,0,,
1542,0,5,0,0,,
1543,0,2,0,0,,
1544,0,2,0,0,,
1545,0,1,0,0,,
1546,37,0,0,0,1367.4864864864865,235.13513513513513
1547,29,0,0,0,1239.0689655172414,410.9655172413793
1548,0,0,38,0,982.0,430.0
1549,0,0,44,0,982.0,430.0
1550,0,0,55,0,982.0,430.0
1552,0,0,9,0,982.0,430.0
1557,0,0,1,0,982.0,430.0
1558,0,0,14,0,982.0,430.0
1559,0,0,2,0,982.0,430.0
1560,0,0,7,0,982.0,430.0
1561,0,0,21,0,982.0,430.0
1563,0,0,5,0,982.0,430.0
1564,0,0,5,0,982.0,430.0
1565,0,0,11,0,982.0,430.0
1566,0,0,2,0,982.0,430.0
1567,0,0,14,0,982.0,430.0
1569,0,0,3,0,982.0,430.0
1570,0,0,5,0,982.0,430.0
1572,0,0,39,0,982.0,430.0
1573,0,0,20,0,982.0,430.0
1574,27,0,0,0,1033.7037037037037,791.1111111111111
1575,41,0,0,0,1106.341463414634,769.8780487804878
1576,0,0,40,0,1134.0,738.0
1577,0,0,36,0,1134.0,738.0
1578,0,0,32,0,1134.0,738.0
1579,0,0,45,0,1134.0,738.0
1580,0,0,50,0,1134.0,738.0
1581,0,0,17,0,1134.0,738.0
1582,0,0,55,0,1134.0,738.0
1583,0,0,73,0,1134.0,738.0
1584,0,0,46,0,1134.0,738.0
1586,0,0,31,0,1134.0,738.0
1587,0,0,54,0,1134.0,738.0
1588,0,0,29,0,1134.0,738.0
1590,49,0,0,0,1339.0204081632653,72.22448979591837
1591,11,0,0,1,1192.5,97.91666666666667
1592,52,0,0,0,598.7692307692307,686.5769230769231
1593,0,2,0,0,,
1595,0,1,0,0,,
1596,0,5,0,0,,
1597,0,5,0,0,,
1598,0,5,0,0,,
1600,53,0,0,0,678.8679245283018,686.8490566037735
1601,21,0,0,1,667.0909090909091,667.8181818181819
1602,58,0,0,0,477.2241379310345,617.948275862069
1603,3,0,0,0,382.3333333333333,618.3333333333334
1604,0,2,0,0,,
1605,5,0,0,0,384.6,619.4
1606,31,0,0,0,951.2258064516129,939.2903225806451
1607,62,0,0,0,1199.6612903225807,1047.5
1608,8,0,0,0,1163.375,1039.75
1609,28,0,0,0,1204.9642857142858,1010.0357142857143
1610,18,0,0,0,1028.6666666666667,987.0
1611,51,0,0,0,982.9803921568628,1038.1176470588234
1612,44,0,0,0,1159.2045454545455,1069.409090909091
1613,1,0,0,0,1210.0,1063.0
1617,17,0,0,1,1210.888888888889,1027.2777777777778
1621,46,0,0,0,1105.5217391304348,1008.4782608695652
1622,37,0,0,0,1111.7837837837837,1051.0
1639,19,0,0,0,1161.9473684210527,1046.157894736842
1640,67,0,0,0,1089.089552238806,760.9402985074627
1641,24,0,0,0,986.1666666666666,749.7916666666666
1642,9,0,0,1,1034.6,934.0
1643,44,0,0,0,1122.4772727272727,1064.2045454545455
1644,14,0,0,0,1209.2857142857142,1014.0714285714286
1645,29,0,0,0,1102.8620689655172,873.0689655172414
1647,52,0,0,0,651.0384615384615,735.5576923076923
1648,7,0,0,0,600.4285714285714,767.4285714285714
1652,0,1,0,0,,
1653,0,1,0,0,,
1654,38,0,0,0,568.5526315789474,735.6842105263158
1655,1,1,0,1,548.0,712.0
1656,0,5,0,0,,
1657,0,3,0,0,,
1658,0,3,0,0,,
1659,0,3,0,0,,
1660,0,7,0,0,,
1661,0,3,0,0,,
1662,0,5,0,0,,
1663,0,3,0,0,,
1666,0,3,0,0,,
1667,0,3,0,0,,
1668,0,4,0,0,,
1669,0,5,0,0,,
1670,0,5,0,0,,
1671,0,3,0,0,,
1673,0,5,0,0,,
1674,0,4,0,0,,
1675,0,4,0,0,,
1676,0,5,0,0,,
1677,0,2,0,0,,
1678,0,3,0,0,,
1679,0,2,0,0,,
1680,0,1,0,0,,
1682,14,0,0,0,911.8571428571429,252.64285714285714
1683,8,0,0,0,1444.125,65.125
1686,0,1,0,0,,
1703,0,1,0,0,,
1714,0,2,0,0,,
1715,30,0,0,0,1743.7333333333333,45.0
1716,40,0,0,0,753.925,508.375
1717,28,0,0,0,1297.5357142857142,5.892857142857143
1718,48,0,0,0,999.1458333333334,891.7083333333334
1719,0,0,0,1,986.0,1072.0
1720,20,0,0,0,1023.15,604.4
1721,15,0,0,0,1041.4666666666667,494.53333333333336
1723,40,0,0,0,1154.425,563.875
1724,47,0,0,0,695.6382978723404,585.6808510638298
1725,19,0,0,0,658.4736842105264,495.05263157894734
1726,25,0,0,0,1585.24,603.16
1727,15,0,0,1,1771.875,629.9375
1729,16,0,0,0,1247.8125,687.625
1730,49,0,0,0,521.7551020408164,711.4285714285714
1731,22,0,0,0,939.6818181818181,787.1818181818181
1732,44,0,0,0,1216.1363636363637,2.8863636363636362
1733,27,0,0,1,945.5714285714286,283.14285714285717
1734,14,0,0,0,978.5,438.5
1735,0,0,11,0,988.0,467.0
1736,0,0,13,0,988.0,467.0
1737,5,0,12,0,984.4117647058823,509.94117647058823
1738,60,0,0,0,971.0166666666667,1002.95
1739,22,0,0,0,1180.409090909091,176.5909090909091
1740,24,0,0,1,1121.28,87.32
1741,48,0,0,0,680.9375,553.5416666666666
1742,44,0,0,0,745.1136363636364,572.9772727272727
1743,1,0,0,0,742.0,600.0
1744,63,0,0,0,630.2063492063492,632.4126984126984
1747,49,0,0,1,782.72,689.3
1751,0,1,0,0,,
1752,0,4,0,0,,
1753,0,4,0,0,,
1754,0,4,0,0,,
1755,0,5,0,0,,
1756,0,1,0,0,,
1757,0,6,0,0,,
1759,0,2,0,0,,
1760,0,5,0,0,,
1761,0,4,0,0,,
1762,0,4,0,0,,
1763,0,1,0,0,,
1764,0,6,0,0,,
1765,0,3,0,0,,
1766,0,2,0,0,,
1767,0,6,0,0,,
1768,0,6,0,0,,
1769,0,4,0,0,,
1770,0,6,0,0,,
1771,0,5,0,0,,
1772,0,3,0,0,,
1773,0,2,0,0,,
1774,0,5,0,0,,
1775,0,4,0,0,,
1776,0,2,0,0,,
1777,0,4,0,0,,
1778,0,3,0,0,,
1779,0,7,0,0,,
1780,6,0,0,0,704.1666666666666,620.8333333333334
1781,29,2,0,0,799.4137931034483,685.448275862069
1782,33,0,0,0,992.5151515151515,828.1818181818181
1783,35,0,0,0,1120.8857142857144,1056.6285714285714
1784,27,0,0,0,1075.148148148148,1046.7037037037037
1785,37,0,0,0,963.5135135135135,1047.7837837837837
1786,4,0,0,1,979.0,998.6
1787,29,0,0,0,934.551724137931,883.6551724137931
1788,15,0,0,0,744.0666666666667,878.0
1792,0,6,0,0,,
1793,0,4,0,0,,
1794,0,5,0,0,,
1795,0,4,0,0,,
1796,0,2,0,0,,
1797,0,2,0,0,,
1798,0,5,0,0,,
1799,0,4,0,0,,
1800,0,3,0,0,,
1801,0,5,0,0,,
1802,0,4,0,0,,
1803,0,1,0,0,,
1804,0,6,0,0,,
1805,0,4,0,0,,
1807,0,6,0,0,,
1808,0,6,0,0,,
1809,0,5,0,0,,
1810,0,7,0,0,,
1816,0,4,0,0,,
1817,0,2,0,0,,
1818,0,5,0,0,,
1819,0,5,0,0,,
1820,0,6,0,0,,
1821,0,5,0,0,,
1822,0,6,0,0,,
1823,0,5,0,0,,
1824,0,5,0,0,,
1825,0,3,0,0,,
1829,0,1,0,0,,
1831,17,0,0,0,1184.0588235294117,760.8235294117648
1832,11,0,0,0,1603.0,623.8181818181819
1834,27,0,0,0,1562.6666666666667,568.7777777777778
1835,1,0,0,0,1711.0,525.0
1836,51,0,0,0,1662.0588235294117,588.2156862745098
1837,37,0,0,0,1214.5135135135135,821.5945945945946
1839,0,1,0,0,,
1840,0,5,0,0,,
1841,0,4,0,0,,
1842,0,5,0,0,,
1843,0,4,0,0,,
1844,0,4,0,0,,
1845,0,1,0,0,,
1846,0,2,0,0,,
1847,0,4,0,0,,
1848,0,3,0,0,,
1849,0,4,0,0,,
1850,0,5,0,0,,
1851,0,4,0,0,,
1852,0,6,0,0,,
1853,0,5,0,0,,
1854,0,4,0,0,,
1855,0,2,0,0,,
1856,0,4,0,0,,
1858,0,4,0,0,,
1859,0,3,0,0,,
1860,0,3,0,0,,
1861,0,7,0,0,,
1862,0,3,0,0,,
1863,0,3,0,0,,
1864,0,2,0,0,,
1865,0,2,0,0,,
1866,0,4,0,0,,
1867,0,2,0,0,,
1868,0,5,0,0,,
1869,0,3,0,0,,
1870,0,1,0,0,,
1871,0,3,0,0,,
1872,0,5,0,0,,
1873,0,3,0,0,,
1874,0,2,0,0,,
1875,0,4,0,0,,
1877,0,3,0,0,,
1878,0,2,0,0,,
1879,0,1,0,0,,
1880,0,4,0,0,,
1882,0,1,0,0,,
1883,0,5,0,0,,
1884,0,2,0,0,,
1885,0,6,0,0,,
1886,0,4,0,0,,
1887,0,4,0,0,,
1888,0,4,0,0,,
1889,0,4,0,0,,
1890,10,1,0,0,1152.3,899.7
1891,73,0,0,0,1344.7808219178082,637.027397260274
1892,40,0,0,0,922.925,783.025
1893,33,0,0,0,694.7575757575758,768.6060606060606
1895,0,1,0,0,,
1904,0,1,0,0,,
1908,0,2,0,0,,
1909,18,0,0,0,1299.4444444444443,774.6111111111111
1935,35,0,0,0,1576.4857142857143,714.0571428571428
1936,39,0,0,0,1406.6153846153845,162.48717948717947
1938,9,0,0,1,1364.5,309.0
1939,30,0,0,0,1401.1666666666667,639.6666666666666
1941,16,0,0,0,1350.625,948.125
1942,53,0,0,0,1248.4716981132076,991.0943396226415
1943,16,0,0,1,1101.9411764705883,1012.3529411764706
1944,19,0,0,1,1047.7,975.75
1945,21,0,0,0,390.04761904761904,478.0952380952381
1946,36,0,0,0,144.30555555555554,412.05555555555554
1947,21,0,0,0,726.1904761904761,512.8095238095239
1948,52,0,0,0,998.8076923076923,921.1153846153846
1949,35,0,0,0,1126.057142857143,1028.9142857142858
1950,38,0,0,0,1174.2368421052631,1009.7894736842105
1951,0,0,0,1,1196.0,991.0
1952,29,0,0,0,1153.344827586207,828.1724137931035
1956,0,1,0,0,,
1984,0,1,0,0,,
1985,20,0,0,0,932.4,934.2
1986,24,0,0,0,757.7083333333334,1028.9583333333333
1987,4,0,0,1,778.2,963.2
1988,50,0,0,0,941.98,75.76
1989,26,0,0,0,895.4230769230769,281.34615384615387
1990,30,0,0,0,743.7333333333333,728.4333333333333
1991,19,0,0,0,802.3684210526316,660.421052631579
1992,29,0,0,0,979.7586206896551,29.79310344827586
1994,8,0,0,0,842.0,81.875
1995,40,0,0,0,683.75,502.475
1996,19,0,0,1,950.8,-2.1
1997,21,0,0,0,1068.142857142857,361.6190476190476
1998,0,0,4,0,1156.0,474.0
1999,0,0,14,0,1156.0,474.0
2000,0,0,2,0,1156.0,474.0
2001,0,0,2,0,1156.0,474.0
2002,0,0,14,0,1156.0,474.0
2003,0,0,3,0,1156.0,474.0
2005,0,0,5,0,1156.0,474.0
2006,0,0,4,0,1156.0,474.0
2007,0,0,2,0,1156.0,474.0
2008,0,0,51,0,1156.0,474.0
2009,0,0,44,0,1156.0,474.0
2010,0,0,11,0,1156.0,474.0
2011,0,0,50,0,1156.0,474.0
2012,0,0,37,0,1156.0,474.0
2013,0,0,41,0,1156.0,474.0
2014,0,0,31,0,1156.0,474.0
2015,0,0,23,0,1156.0,474.0
2016,0,0,19,0,1156.0,474.0
2017,0,0,19,0,1156.0,474.0
2019,0,0,14,0,1156.0,474.0
2020,24,0,1,0,1052.6,606.68
2021,16,0,0,0,1126.1875,686.875
2022,15,0,0,0,1094.8,1027.4
2023,29,0,0,0,1157.9310344827586,1049.7586206896551
2024,25,0,0,0,1158.32,1026.52
2025,69,0,0,0,977.2463768115942,1050.159420289855
2026,19,0,0,1,911.0,986.95
2027,12,0,0,0,667.5833333333334,833.6666666666666
2028,0,1,0,0,,
2030,0,2,0,0,,
2031,0,7,0,0,,
2032,0,3,0,0,,
2033,0,2,0,0,,
2034,0,4,0,0,,
2035,0,3,0,0,,
2036,0,2,0,0,,
2037,0,3,0,0,,
2038,0,2,0,0,,
2039,0,1,0,0,,
2040,0,3,0,0,,
2041,0,5,0,0,,
2043,0,3,0,0,,
2044,0,2,0,0,,
2045,0,4,0,0,,
2046,0,5,0,0,,
2047,0,3,0,0,,
2048,0,5,0,0,,
2049,0,5,0,0,,
2050,0,2,0,0,,
2051,0,5,0,0,,
2052,0,4,0,0,,
2053,0,6,0,0,,
2054,0,4,0,0,,
2056,0,3,0,0,,
2057,0,4,0,0,,
2058,0,2,0,0,,
2059,0,3,0,0,,
2060,0,5,0,0,,
2061,0,5,0,0,,
2062,0,5,0,0,,
2063,0,5,0,0,,
2064,0,3,0,0,,
2065,0,6,0,0,,
2066,0,3,0,0,,
2067,0,3,0,0,,
2069,0,2,0,0,,
2070,12,0,0,0,867.1666666666666,803.0833333333334
2071,54,0,0,0,1119.037037037037,755.7222222222222
2072,0,0,36,0,1124.0,785.0
2073,0,0,29,0,1124.0,785.0
2074,0,0,3,0,1124.0,785.0
2075,0,0,15,0,1124.0,785.0
2076,30,0,0,0,1114.5,929.1333333333333
2077,41,0,0,0,1039.4634146341464,1047.658536585366
2078,22,0,0,0,984.0454545454545,1032.6818181818182
2079,22,0,0,1,738.1304347826087,548.5217391304348
2080,37,0,0,0,505.4864864864865,544.1891891891892
2081,2,0,0,1,551.0,594.0
2082,51,0,0,0,872.4901960784314,814.7450980392157
2083,0,4,0,0,,
2089,0,1,0,0,,
2091,0,2,0,0,,
2092,0,1,0,0,,
2096,0,1,0,0,,
2097,0,2,0,0,,
2098,0,3,0,0,,
2099,0,1,0,0,,
2100,32,0,0,0,744.15625,940.59375
2101,60,0,0,0,200.7,1012.95
2102,9,0,0,1,438.0,1036.8
2103,28,0,0,0,884.7857142857143,1057.5714285714287
2104,22,0,0,1,925.3913043478261,1008.6086956521739
2105,24,0,0,0,1047.875,720.2916666666666
2106,9,0,8,0,1127.4705882352941,687.1176470588235
2107,0,0,14,0,1127.0,685.0
2110,63,0,0,0,1008.2222222222222,551.6666666666666
2114,5,0,0,0,1023.2,560.2
2115,37,0,0,0,1172.162162162162,510.56756756756755
2116,42,0,0,0,1067.0238095238096,232.45238095238096
2117,27,0,0,0,1006.5555555555555,262.5925925925926
2125,0,1,0,0,,
2129,0,1,0,0,,
2137,0,1,0,0,,
2141,0,1,0,0,,
2145,0,4,0,0,,
2152,28,0,0,0,1055.607142857143,271.5
2153,0,0,18,0,1083.0,273.0
2154,55,0,0,0,1289.0727272727272,391.90909090909093
2155,15,0,0,0,1061.8666666666666,406.4
2156,45,0,0,0,995.8,380.1333333333333
2157,33,0,0,0,1205.060606060606,259.6060606060606
2158,28,0,0,0,1249.107142857143,302.32142857142856
2159,36,0,0,0,1128.2222222222222,336.77777777777777
2160,57,0,0,0,1333.3157894736842,255.42105263157896
2161,7,0,0,0,1398.857142857143,294.85714285714283
2162,13,0,0,0,1368.4615384615386,299.2307692307692
2163,14,0,0,0,1150.857142857143,351.57142857142856
2164,20,0,0,0,1048.05,367.75
2166,79,0,0,0,1140.0759493670887,315.0886075949367
2167,28,0,0,0,1094.7142857142858,369.60714285714283
2168,17,0,0,0,997.0,378.0
2170,27,0,0,0,973.0,366.2962962962963
2179,21,0,0,0,1037.095238095238,406.42857142857144
2193,28,0,0,0,1004.0,464.5
2194,48,0,0,0,664.7916666666666,649.6875
2195,54,0,0,0,393.1296296296296,792.1111111111111
2196,2,0,0,0,400.5,822.0
2197,0,1,0,0,,
2198,0,3,0,0,,
2199,0,4,0,0,,
2200,0,6,0,0,,
2201,0,6,0,0,,
2202,0,6,0,0,,
2203,0,5,0,0,,
2204,0,6,0,0,,
2205,0,4,0,0,,
2206,0,3,0,0,,
2207,0,6,0,0,,
2208,0,5,0,0,,
2211,0,1,0,0,,
2212,0,5,0,0,,
2213,0,5,0,0,,
2214,0,2,0,0,,
2215,0,6,0,0,,
2216,0,3,0,0,,
2217,0,5,0,0,,
2218,0,1,0,0,,
2219,0,3,0,0,,
2220,0,3,0,0,,
2221,0,1,0,0,,
2222,0,1,0,0,,
2223,0,6,0,0,,
2224,0,5,0,0,,
2225,0,3,0,0,,
2226,0,3,0,0,,
2227,0,4,0,0,,
2228,0,5,0,0,,
2229,0,5,0,0,,
2230,0,4,0,0,,
2231,0,3,0,0,,
2233,0,2,0,0,,
2234,0,4,0,0,,
2236,0,3,0,0,,
2237,0,5,0,0,,
2238,0,6,0,0,,
2239,0,5,0,0,,
2240,0,2,0,0,,
2242,0,5,0,0,,
2243,0,3,0,0,,
2244,0,6,0,0,,
2245,0,5,0,0,,
2246,0,4,0,0,,
2247,0,2,0,0,,
2248,0,4,0,0,,
2249,0,6,0,0,,
2250,0,2,0,0,,
2251,0,5,0,0,,
2252,0,3,0,0,,
2253,0,4,0,0,,
2255,0,2,0,0,,
2256,0,1,0,0,,
2257,0,4,0,0,,
2258,0,6,0,0,,
2259,0,3,0,0,,
2260,0,4,0,0,,
2261,0,4,0,0,,
2262,0,2,0,0,,
2263,0,1,0,0,,
2266,0,1,0,0,,
2278,0,1,0,0,,
2283,0,2,0,0,,
2284,0,1,0,0,,
2285,16,0,0,0,658.8125,631.3125
2286,43,0,0,0,781.9302325581396,424.4186046511628
2287,30,0,0,0,1150.5,333.26666666666665
2288,0,0,25,0,1199.0,367.0
2289,0,0,35,0,1199.0,367.0
2290,0,0,21,0,1199.0,367.0
2291,36,0,0,0,1191.9722222222222,295.22222222222223
2292,47,0,0,0,963.8510638297872,344.97872340425533
2296,0,0,6,0,1006.0,354.0
2297,0,0,1,0,1006.0,354.0
2299,0,0,4,0,1006.0,354.0
2300,0,0,1,0,1006.0,354.0
2301,0,0,1,0,1006.0,354.0
2302,0,0,23,0,1006.0,354.0
2304,0,0,21,0,1006.0,354.0
2305,0,0,3,0,1006.0,354.0
2306,0,0,1,0,1006.0,354.0
2307,3,0,2,0,1024.2,334.8
2308,68,0,0,0,1149.1470588235295,285.52941176470586
2309,35,0,0,0,1107.5428571428572,335.7142857142857
2310,28,0,0,0,1202.857142857143,315.0
2311,35,0,0,0,911.5142857142857,369.54285714285714
2312,19,0,0,0,1043.3157894736842,337.36842105263156
2313,18,0,0,0,1079.111111111111,332.27777777777777
2314,67,0,0,0,966.820895522388,349.64179104477614
2315,17,0,0,0,1084.3529411764705,345.05882352941177
2317,41,0,0,0,816.4634146341464,363.4634146341463
2318,36,0,0,0,930.3055555555555,383.0
2319,16,0,0,0,1195.125,364.4375
2320,40,0,0,0,1213.775,363.5
2321,24,0,0,0,1206.75,388.2083333333333
2322,35,0,0,0,922.7142857142857,396.62857142857143
2323,38,0,0,0,882.6578947368421,403.2894736842105
2324,49,0,0,0,995.3265306122449,405.44897959183675
2325,40,0,0,0,1080.8,403.6
2326,12,0,0,0,1125.5,414.1666666666667
2327,70,0,0,0,911.0714285714286,449.1714285714286
2328,44,0,0,0,1050.7272727272727,424.90909090909093
2329,15,0,0,0,1148.3333333333333,426.6666666666667
2337,55,0,0,0,1088.0727272727272,445.92727272727274
2338,30,0,0,0,1088.5,485.7
2341,29,0,0,0,1107.655172413793,440.3448275862069
2343,27,0,0,0,1131.2962962962963,30.88888888888889
2344,23,0,0,0,1265.1304347826087,4.6521739130434785
2345,0,0,0,1,1257.0,7.0
2346,31,0,0,0,831.516129032258,424.4516129032258
2347,34,0,0,0,718.1176470588235,575.7941176470588
2348,8,0,0,0,725.25,552.5
2349,51,0,0,0,674.5294117647059,498.3137254901961
2350,24,0,6,0,660.1666666666666,410.3666666666667
2351,0,0,32,0,673.0,413.0
2354,12,0,9,0,666.3333333333334,265.7142857142857
2355,47,0,0,0,639.1702127659574,193.06382978723406
2356,54,0,0,0,660.4814814814815,340.0925925925926
2357,48,0,0,0,631.375,330.25
2358,12,0,0,0,649.4166666666666,321.1666666666667
2359,6,0,0,0,648.6666666666666,322.6666666666667
2361,0,0,9,0,651.0,323.0
2362,0,0,75,0,651.0,323.0
2363,0,0,51,0,651.0,323.0
2364,0,0,23,0,651.0,323.0
2365,13,0,0,0,652.6153846153846,22.846153846153847
2366,60,0,0,0,991.9666666666667,8.25
2367,61,0,0,0,1137.0,11.885245901639344
2368,3,0,0,1,979.25,17.0
2369,49,0,0,0,1004.0816326530612,372.6734693877551
2379,0,1,0,0,,
2383,0,1,0,0,,
2396,0,1,0,0,,
2407,0,1,0,0,,
2410,41,0,0,0,1164.5853658536585,350.2926829268293
2411,21,0,0,0,1169.6666666666667,336.95238095238096
2448,0,0,25,0,1204.0,380.0
2449,0,0,77,0,1204.0,380.0
2450,0,0,35,0,1204.0,380.0
2451,0,0,55,0,1204.0,380.0
2452,0,0,23,0,1204.0,380.0
2454,0,0,38,0,1204.0,380.0
2455,0,0,43,0,1204.0,380.0
2456,0,0,24,0,1204.0,380.0
2457,0,0,72,0,1204.0,380.0
2458,0,0,55,0,1204.0,380.0
2459,0,0,34,0,1204.0,380.0
2460,0,0,59,0,1204.0,380.0
2464,0,0,28,0,1204.0,380.0
2466,0,0,4,0,1204.0,380.0
2467,0,0,9,0,1204.0,380.0
2468,0,0,26,0,1204.0,380.0
2469,0,0,19,0,1204.0,380.0
2485,2,0,0,0,1203.5,379.5
2486,11,0,2,0,1198.7692307692307,373.46153846153845
2487,0,0,24,0,1196.0,371.0
2488,0,0,2,0,1196.0,371.0
2576,0,0,12,0,1196.0,371.0
2577,34,0,0,0,1060.6470588235295,425.6764705882353
2578,0,0,10,0,963.0,390.0
2579,0,0,2,0,963.0,390.0
2581,0,0,11,0,963.0,390.0
2582,0,0,9,0,963.0,390.0
2583,0,0,15,0,963.0,390.0
2584,0,0,7,0,963.0,390.0
2585,0,0,7,0,963.0,390.0
2586,0,0,19,0,963.0,390.0
2588,0,0,11,0,963.0,390.0
2589,0,0,20,0,963.0,390.0
2590,0,0,11,0,963.0,390.0
2591,0,0,1,0,963.0,390.0
2592,0,0,10,0,963.0,390.0
2593,0,0,2,0,963.0,390.0
2595,0,0,3,0,963.0,390.0
2602,0,0,5,0,963.0,390.0
2605,0,0,21,0,963.0,390.0
2607,0,0,2,0,963.0,390.0
2610,0,1,0,0,,
2618,0,1,0,0,,
2619,0,2,0,0,,
2621,17,0,0,0,984.5882352941177,433.70588235294116
2622,36,0,0,0,1008.6111111111111,475.27777777777777
2624,0,0,8,0,1038.0,504.0
2625,0,0,14,0,1038.0,504.0
2633,0,0,16,0,1038.0,504.0
2634,0,0,15,0,1038.0,504.0
2636,0,0,5,0,1038.0,504.0
2643,17,0,0,0,844.1764705882352,573.2352941176471
2644,10,0,0,0,908.7,442.0
2645,8,0,0,0,973.125,378.625
2646,0,0,16,0,972.0,372.0
2647,0,0,28,0,972.0,372.0
2648,0,0,1,0,972.0,372.0
2650,0,0,5,0,972.0,372.0
2652,0,0,10,0,972.0,372.0
2653,0,0,2,0,972.0,372.0
2654,0,0,1,0,972.0,372.0
2655,0,0,2,0,972.0,372.0
2656,0,0,3,0,972.0,372.0
2663,31,0,0,0,976.8064516129032,415.4193548387097
2666,0,0,1,0,977.0,429.0
2668,0,0,11,0,977.0,429.0
2673,0,0,1,0,977.0,429.0
2674,0,0,3,0,977.0,429.0
2675,0,0,21,0,977.0,429.0
2676,0,0,7,0,977.0,429.0
2677,0,0,9,0,977.0,429.0
2678,0,0,6,0,977.0,429.0
2679,0,0,27,0,977.0,429.0
2681,0,0,6,0,977.0,429.0
2682,0,0,3,0,977.0,429.0
2683,0,0,1,0,977.0,429.0
2684,0,0,8,0,977.0,429.0
2685,2,0,0,0,943.5,330.0
2686,48,0,0,0,1199.2708333333333,11.958333333333334
2687,18,0,0,0,1294.5,22.5
2688,35,0,0,0,1310.1714285714286,20.257142857142856
2689,39,0,0,0,1252.4615384615386,4.948717948717949
2690,13,0,0,0,1401.3076923076924,14.538461538461538
2691,36,0,0,1,1237.5945945945946,32.37837837837838
2692,15,0,0,0,974.8666666666667,521.2666666666667
2693,33,0,0,0,871.5454545454545,712.1212121212121
2694,39,0,0,0,553.7179487179487,852.974358974359
2695,0,1,0,1,527.0,830.0
2696,0,2,0,0,,
2697,0,3,0,0,,
2698,0,3,0,0,,
2699,0,6,0,0,,
2700,0,4,0,0,,
2701,0,6,0,0,,
2702,0,3,0,0,,
2703,0,4,0,0,,
2704,0,3,0,0,,
2705,0,5,0,0,,
2706,0,3,0,0,,
2707,0,3,0,0,,
2709,0,7,0,0,,
2711,0,4,0,0,,
2712,0,1,0,0,,
2713,0,2,0,0,,
2714,0,6,0,0,,
2715,0,4,0,0,,
2716,0,3,0,0,,
2717,0,3,0,0,,
2718,0,2,0,0,,
2719,0,5,0,0,,
2720,0,3,0,0,,
2721,0,5,0,0,,
2722,0,2,0,0,,
2728,0,1,0,0,,
2737,0,1,0,0,,
2742,11,0,0,0,833.7272727272727,985.9090909090909
2743,48,0,0,0,1115.5625,1026.4166666666667
2744,47,0,0,0,1161.212765957447,1055.0851063829787
2745,26,0,0,0,1123.1923076923076,1008.2692307692307
2746,0,0,0,1,1076.0,975.0
2747,11,0,0,0,1016.4545454545455,950.3636363636364
2748,0,1,0,0,,
2749,0,1,0,0,,
2750,77,0,0,0,1053.7532467532467,1035.6753246753246
2751,26,0,0,0,1141.5384615384614,1049.5
2752,38,0,0,1,1203.2564102564102,996.1282051282051
2753,39,0,0,0,1571.076923076923,735.4358974358975
2754,2,0,0,1,1788.6666666666667,695.0
2755,20,0,0,0,1380.0,758.1
