Time (s),Inclination (deg),Rotation (deg)
775.0,11.657945445,-49.32142028
776.0,11.897303735,-49.862903665
777.0,11.691277955,-49.829620164999994
778.0,11.77097936,-50.094735895
779.0,11.81534039,-50.24705873
780.0,11.806847874999999,-50.136445635
781.0,11.714484460000001,-49.83720151
782.0,11.66879435,-49.855518575
783.0,11.609506255,-50.105485045
784.0,11.624359134999999,-49.94374251
785.0,11.68725446,-50.0201291
786.0,11.539907065000001,-49.781563965000004
787.0,11.539854315,-49.875937785000005
788.0,11.554092834999999,-50.199992095
789.0,11.51293017,-49.91525265
790.0,11.447318315,-49.051452045000005
791.0,11.54794367,-49.94454174
792.0,11.46910382,-49.78180482
793.0,11.381582989999998,-49.732621589999994
794.0,11.40142565,-49.22780241
795.0,11.37941785,-49.68701705
796.0,11.41415328,-49.797394645
797.0,11.40428463,-49.69162602
798.0,11.34050294,-49.52413705
799.0,11.367267545,-49.66331184
800.0,11.39846357,-49.6409085
801.0,11.305875570000001,-49.39897786
802.0,11.348915774999998,-49.522692750000004
803.0,11.41016728,-49.62707431
804.0,11.33460329,-49.44731102
805.0,11.338319325,-49.576062335
806.0,11.40989199,-49.695582275
807.0,11.364359555,-49.428179475
808.0,11.302740074999999,-49.509482745
809.0,11.39878801,-49.74529011
810.0,11.39620199,-49.566642845000004
811.0,11.38312196,-49.260958275
812.0,11.40946227,-49.39042986
813.0,11.470498235,-49.54613859
814.0,11.408576825,-49.444883759999996
815.0,11.379012075,-49.42629135
816.0,11.48187007,-49.68817407
817.0,11.429260075,-49.740558445000005
818.0,11.374586399999998,-49.513190115
819.0,11.35026275,-49.32820541
820.0,11.417675135,-49.742561295
821.0,11.450602425,-49.71731837
822.0,11.399441020000001,-49.59483454
823.0,11.421838645000001,-49.675910275
824.0,11.43166131,-49.57371035
825.0,11.43304534,-49.644869944999996
826.0,11.442938345,-49.649763335
827.0,11.183963004999999,-48.5502617
828.0,11.172102265,-49.412180105000004
829.0,10.91593465,-50.611696335
830.0,9.9573877145,-47.20475339
831.0,10.7169167295,-49.92030867
832.0,13.25025108,-51.015514135000004
833.0,12.66992484,-47.629381675000005
834.0,13.00859362,-49.773491845
835.0,12.855596779999999,-49.36238544
836.0,12.799117370000001,-48.94657916
837.0,12.84712378,-49.24775377500001
838.0,12.73479254,-48.993202874999994
839.0,12.70757483,-49.17166666
840.0,12.758438055,-49.145682230000006
841.0,12.705650965,-48.903138495
842.0,12.65481091,-49.039809434999995
843.0,12.63992999,-49.219356905
844.0,12.540641064999999,-49.168119955
845.0,12.49849041,-49.03697428
846.0,12.47737136,-48.743273564999996
847.0,12.430104045,-48.56429736
848.0,12.49012231,-48.862409514999996
849.0,12.47934378,-48.74104423
850.0,12.39430654,-48.47767507
851.0,12.36781004,-48.676268725
852.0,12.40686863,-48.752049485
853.0,12.356094070000001,-48.512696835
854.0,12.271423519999999,-48.420283850000004
855.0,12.320762219999999,-48.936471825
856.0,12.295579875000001,-48.9139712
857.0,12.234831725,-49.14444084
858.0,12.265023105000001,-49.160270155
859.0,12.342653505,-48.99026107
860.0,12.367979875,-48.85402004
861.0,12.388695644999999,-48.777142795
862.0,12.31494895,-48.487900710000005
863.0,12.246955935,-48.4882026
864.0,12.2835149,-48.68714353
865.0,12.256682435,-48.42217451
866.0,12.17067773,-48.386924545
867.0,12.184206615,-48.43117915
868.0,12.206783935,-48.500575354999995
869.0,12.161239165,-48.368538275
870.0,12.116242095,-48.32263942
871.0,12.13112761,-48.35597084
872.0,12.181376185000001,-48.50962572
873.0,12.17812608,-48.441814375
874.0,12.503611724999999,-48.90950253
875.0,12.875765635,-49.795067765
876.0,12.940564080000001,-50.1610289
877.0,12.579898100000001,-49.065352345
878.0,12.57379825,-49.312458285
879.0,12.662583465,-49.768268485
880.0,12.5600956,-49.61298198
881.0,12.53797575,-49.60084712
882.0,12.695654654999998,-49.81359768
883.0,12.683520099999999,-49.58889746
884.0,12.590644869999998,-49.56925351
885.0,12.69461505,-49.916894935
886.0,12.607847935,-49.376239850000005
887.0,12.574953505,-49.342344749999995
888.0,12.667695864999999,-49.380264245
889.0,12.58936152,-49.348939314999996
890.0,12.55823873,-49.227729714999995
891.0,12.661222384999999,-49.38394189
892.0,12.57578528,-49.281140719999996
893.0,12.49390228,-49.012284019999996
894.0,12.624810195,-49.360413025
895.0,12.526999785000001,-49.01886422
896.0,12.45430567,-48.98952365
897.0,12.481877755,-49.218550289999996
898.0,12.48192254,-49.09751553
899.0,12.47208299,-49.127488490000005
900.0,12.563404055,-49.202926025
901.0,12.36684275,-48.641003715
902.0,12.222044085,-48.287767009999996
903.0,12.355616359999999,-49.179983230000005
904.0,12.25200139,-49.11887633
905.0,12.278924625,-48.97994175
906.0,12.29550639,-48.94550119
907.0,12.24353227,-48.84888948
908.0,12.123473624999999,-48.688991834999996
909.0,12.385324465,-49.286183805
910.0,12.71351967,-49.931601040000004
911.0,12.48009344,-48.8743247
912.0,12.80997937,-49.509816115
913.0,12.48304483,-48.08222328
914.0,12.721616435000001,-49.044902925
915.0,12.769395385,-49.165103
916.0,12.282257139999999,-49.888369825
917.0,12.304202674999999,-50.73731342
918.0,12.93384947,-51.558690174999995
919.0,12.310053615,-49.632912175
920.0,12.5411946,-50.490905735
921.0,12.618562755,-50.546812105
922.0,12.54552861,-50.66311294
923.0,12.557608125,-50.6622349
924.0,12.51358965,-50.556925140000004
925.0,12.462637560000001,-50.490906714999994
926.0,12.484567644999998,-50.423025635
927.0,12.513557705,-50.99938741
928.0,12.48170317,-50.564087490000006
929.0,12.626996575,-51.11845606
930.0,12.760313884999999,-51.628477495
931.0,12.62914167,-51.485133864999995
932.0,12.699237305,-51.68361426
933.0,12.74374526,-51.703620075
934.0,12.75846282,-51.74834289
935.0,12.75476021,-51.667239640000005
936.0,12.72224647,-51.23536446
937.0,12.575870585,-50.982502690000004
938.0,11.946654254999999,-49.739015865
939.0,12.8434397,-50.65882412
940.0,13.486385765,-50.547446570000005
941.0,13.150106704999999,-49.650154810000004
942.0,12.890359695,-50.841107425000004
943.0,12.830088935,-51.003794715
944.0,12.72517678,-50.840879575
945.0,12.53262473,-50.563192715
946.0,12.42069182,-50.461462925
947.0,12.4108047,-50.44831215
948.0,12.364809685,-50.544727800000004
949.0,12.323362095,-50.562115
950.0,12.27759282,-50.435188984999996
951.0,12.29140018,-50.466832929999995
952.0,12.3354909,-50.77854206
953.0,12.31029623,-50.47015795
954.0,12.26876135,-50.286197200000004
955.0,12.23561347,-50.563520405
956.0,12.22743539,-50.306458515
957.0,12.220930175,-50.270405085
958.0,12.240235235,-50.195476735
959.0,12.156002910000002,-50.105117840000005
960.0,12.19650533,-50.38856841
961.0,12.19362591,-50.27842518999999
962.0,12.186152065,-50.25286717
963.0,12.203190115,-50.4332498
964.0,12.234788175,-50.41021576
965.0,12.203727109999999,-50.351112525000005
966.0,12.191796454999999,-50.362496234999995
967.0,12.23317826,-50.57798915
968.0,12.17956665,-50.30514655
969.0,12.140122735,-50.30738086
970.0,12.12299945,-50.334637580000006
971.0,12.087431585000001,-50.05311019
972.0,12.073110374999999,-50.057890709999995
973.0,12.06492497,-50.05415495
974.0,12.091067875,-50.240072299999994
975.0,12.09361332,-50.207722915000005
976.0,12.07231528,-49.97693821
977.0,12.063983955000001,-50.12062401
978.0,12.108136585,-50.30912085
979.0,12.103849495,-50.181613639999995
980.0,12.0272226,-49.897490655
981.0,12.036334705000002,-50.095544204999996
982.0,12.053338125,-50.079825535
983.0,12.030936624999999,-49.98205897
984.0,12.005420489999999,-50.05476795
985.0,12.068172545,-50.244678050000005
986.0,12.051328005,-49.83784487
987.0,12.066012815,-49.929063685
988.0,12.049667155,-49.996480864999995
989.0,12.091329175,-50.02169653
990.0,12.048786615000001,-49.826061615
991.0,12.041893345,-49.864859565
992.0,12.065127615000002,-50.04701097
993.0,12.04513414,-49.87821688
994.0,12.028634485000001,-49.870636575
995.0,12.071796729999999,-50.14781695
996.0,12.044190655,-49.90188766
997.0,12.03047215,-49.952531015
998.0,12.06736346,-50.05875761
999.0,12.087506399999999,-50.018796595
1000.0,12.07086038,-49.91665302
1001.0,12.09300323,-50.04112868
1002.0,12.13567981,-50.035592449999996
1003.0,12.092216605,-49.77194764
1004.0,12.082771435,-49.895294135
1005.0,12.10340841,-50.0200756
1006.0,12.08652806,-49.863481164999996
1007.0,12.067635495000001,-49.92058204
1008.0,12.14452,-50.131283815
1009.0,12.468502364999999,-49.116038149999994
1010.0,12.392307745,-48.93963086
1011.0,12.36587084,-49.43268358
1012.0,12.628181565,-50.349756185000004
1013.0,12.65098458,-49.92397269
1014.0,12.559291095,-50.08231431
1015.0,12.62925323,-50.257626395
1016.0,12.544282965,-49.693855935
1017.0,12.577474145,-50.12712498
1018.0,12.565776005,-49.952488235000004
1019.0,12.522117065,-49.62202201
1020.0,12.535375335000001,-49.65505904
1021.0,12.64739685,-49.98882045
1022.0,12.56135677,-49.67752551
1023.0,12.63917102,-49.840392745
1024.0,12.85151286,-50.45487086
1025.0,12.92811001,-50.397595190000004
1026.0,12.968449865,-50.172553199999996
1027.0,12.96604503,-49.983360495
1028.0,12.801521444999999,-49.88319335
1029.0,12.627098095000001,-49.88410831
1030.0,12.63736404,-50.03435613
1031.0,12.63225023,-49.713178455000005
1032.0,12.661554200000001,-49.928842135
1033.0,12.688521080000001,-49.66119349
1034.0,12.658294795,-49.62160106
1035.0,12.64021376,-49.82577016
1036.0,12.62369901,-49.66598893
1037.0,12.60447115,-49.62632327
1038.0,12.55291395,-49.34559522
1039.0,12.572213405,-49.421960080000005
1040.0,12.433992535,-49.55004798
1041.0,11.468441004999999,-47.47255634
1042.0,12.17548299,-49.355481870000006
1043.0,12.181578065,-49.06540433
1044.0,12.169123955,-48.923083399999996
1045.0,12.159389625,-48.708599125
1046.0,12.13921001,-48.772165064999996
1047.0,12.067649289999999,-48.731212385
1048.0,11.893235775,-48.84241653
1049.0,11.32586379,-46.874748045000004
1050.0,11.33901354,-47.1757271
1051.0,11.48251192,-47.333502495000005
1052.0,11.486851269999999,-47.240234895
1053.0,11.436739410000001,-47.099393504999995
1054.0,11.46377609,-47.29027163000001
1055.0,11.499976765,-47.402933614999995
1056.0,11.460028439999999,-47.240905525
1057.0,11.431282385,-47.22516783499999
1058.0,11.49855522,-47.393449079999996
1059.0,11.45452911,-47.108526055
1060.0,11.414228959999999,-47.195421735
1061.0,11.48003344,-47.05869294
1062.0,11.479873099999999,-47.207118595
1063.0,11.506922370000002,-47.46842945
1064.0,11.517714640000001,-47.29411578
1065.0,11.452887555,-46.85620564
1066.0,11.487260275,-47.141760635
1067.0,11.523569135,-47.18847197
1068.0,11.456673235,-46.930165259999995
1069.0,11.561640035,-47.675681465
1070.0,11.609271005,-47.756244545
1071.0,11.73262704,-47.70795218
1072.0,11.729502974999999,-47.4491512
1073.0,11.74632054,-47.60615287
1074.0,11.801235965,-47.82252765
1075.0,11.73692514,-47.65521342
1076.0,11.735818315,-47.550999454999996
1077.0,11.746207779999999,-47.77986258
1078.0,11.831625644999999,-47.453329815000004
1079.0,11.79473257,-47.64304726
1080.0,11.804819025,-47.68171785
1081.0,11.820888165,-47.70987374
1082.0,11.732496815000001,-47.5253637
1083.0,11.781113195,-48.02116816
1084.0,11.756148645,-47.677385295
1085.0,11.77067628,-47.5595968
1086.0,11.936217525,-47.7918856
1087.0,11.927319695,-47.79345327
1088.0,11.850969735,-47.623699735
1089.0,11.89434476,-47.874359999999996
1090.0,11.86809449,-47.741000125
1091.0,11.82594082,-47.70397795
1092.0,11.904017625,-47.811960225
1093.0,11.95935418,-47.643320325
1094.0,11.96979953,-47.500566715000005
1095.0,12.03552457,-47.78993139
1096.0,11.992177250000001,-47.437833635000004
1097.0,11.936280765,-47.39463808
1098.0,11.973416665,-47.662590585000004
1099.0,11.91906507,-47.484355390000005
1100.0,11.91567498,-47.3699419
1101.0,11.98759395,-47.81261578
1102.0,11.951475904999999,-47.501766405
1103.0,11.911021439999999,-47.310005635
1104.0,11.979767055,-47.560490945
1105.0,11.97503838,-47.53462121
1106.0,11.888049745,-47.200141125
1107.0,11.967456405,-47.1368107
1108.0,11.97152867,-47.448157245
1109.0,11.87952564,-47.302203954999996
1110.0,11.894797279999999,-47.237367815
1111.0,12.00734158,-47.5653261
1112.0,12.03371979,-47.415037760000004
1113.0,12.008646605,-47.41192877
1114.0,12.06090519,-47.576034835
1115.0,11.988903924999999,-47.346511065
1116.0,12.018997930000001,-47.600154425
1117.0,12.053733075,-47.74427509
1118.0,12.07389609,-47.74256034
1119.0,11.87386961,-47.62681073
1120.0,12.129983984999999,-48.26274803
1121.0,12.383383095,-48.504866774999996
1122.0,12.518069395,-48.88688239
1123.0,12.451393045,-48.885514485
1124.0,12.58339672,-49.30107327
1125.0,12.59081078,-48.188127515000005
1126.0,11.72871567,-46.02181639
1127.0,12.95904765,-50.778256670000005
1128.0,11.102243475,-47.57550346
1129.0,10.74116935,-49.203271599999994
1130.0,10.76434356,-49.23753038
1131.0,12.415077010000001,-54.434081664999994
1132.0,11.59281309,-48.54120059
1133.0,12.11069524,-50.182916445000004
1134.0,15.17760202,-56.5974276
1135.0,15.46393831,-57.117362150000005
1136.0,16.39243184,-58.404630835000006
1137.0,16.489472805,-60.36430413
1138.0,13.18704847,-55.76923642
1139.0,15.83173944,-57.27559734
1140.0,14.25211658,-53.030919284999996
1141.0,12.409597455,-48.573194130000005
1142.0,13.15200811,-56.33445708
1143.0,12.53926829,-53.110481750000005
1144.0,12.367749695,-55.14178412
1145.0,12.359868445,-55.113081565
1146.0,12.149928055,-54.99963887
1147.0,12.035328889999999,-54.473040355
1148.0,11.965275545,-54.41567688
1149.0,11.986494865000001,-54.40366944
1150.0,11.97513515,-54.31772449
1151.0,11.975940215000001,-54.41417276
1152.0,11.90652107,-54.07559439
1153.0,12.018594494999999,-54.58331887
1154.0,12.043328859999999,-54.503310535
1155.0,12.137948715,-54.705990195
1156.0,12.03234118,-54.417779675
1157.0,12.01149679,-54.21591588
1158.0,11.995482075,-54.538182235
1159.0,12.05700513,-54.323328204999996
1160.0,11.979108005,-54.060949539999996
1161.0,11.935766845,-54.08039995
1162.0,12.00544316,-54.293359
1163.0,11.985606529999998,-54.14913643
1164.0,11.92227401,-53.96623601
1165.0,11.93004075,-53.953027090000006
1166.0,11.79485515,-54.244010610000004
1167.0,11.69226704,-54.16288257
1168.0,11.78135104,-53.741653865
1169.0,11.65333813,-53.623834965
1170.0,11.763235354999999,-53.739244479999996
1171.0,11.749643705,-53.927557109999995
1172.0,11.640670985,-53.470256315
1173.0,11.61713872,-53.461139035
1174.0,11.63057568,-53.545978840000004
1175.0,11.64167062,-53.552249685
1176.0,11.567706765,-53.322950475
1178.0,11.614502569999999,-53.447593010000006
1179.0,11.62107613,-53.24427197
1180.0,11.543055545,-53.16706107500001
1181.0,11.559868915,-53.066746325
1182.0,11.54868132,-53.0925759
1183.0,11.549747100000001,-52.97097807
1184.0,11.381900105,-52.666723375000004
1185.0,11.391596225,-52.44707482
1186.0,11.3762168,-52.4969899
1187.0,11.352010615,-52.191444634999996
1188.0,11.324430849999999,-52.251732685
1189.0,11.783577995,-54.009950375
1190.0,11.875137545000001,-54.181034235
1191.0,11.847910365,-54.346191135
1192.0,11.743820280000001,-54.131692325
1193.0,11.69204682,-53.887647845000004
1194.0,11.76214168,-54.153633944999996
1195.0,11.646297035,-53.702615675000004
1196.0,11.635604155,-53.58968487
1197.0,11.653147235,-53.66737415
1198.0,11.547199205,-53.67342848
1199.0,11.488213495,-53.486472455
1200.0,11.461724185000001,-52.81279811
1201.0,11.7070626,-52.86195679
1202.0,11.403179815000001,-52.918017215000006
1203.0,11.48249018,-52.59681077
1204.0,11.459145249999999,-52.48370342
1205.0,11.50212511,-52.37627029
1206.0,11.667899215,-52.402523535
1207.0,11.65976681,-53.27010763
1208.0,11.702420440000001,-53.790223315
1209.0,11.596972335,-53.429944715000005
1210.0,11.658225405,-53.711399745
1211.0,11.64625025,-53.60019977
1212.0,11.655840340000001,-53.744737895
1213.0,11.605119825,-53.547696404999996
1214.0,11.64144438,-53.628008235
1215.0,11.6406004,-53.621026755
1216.0,11.688289025,-53.768032125
1217.0,11.729336995,-53.692718865
1218.0,11.756801759999998,-53.573090555
1219.0,11.8757848,-53.92133302
1220.0,11.89881244,-53.835447099999996
1221.0,11.897672355000001,-53.828250515
1222.0,11.877319360000001,-53.986366860000004
1223.0,11.956836635,-54.31864867
1224.0,11.890717299999999,-53.853234235
1225.0,11.906744255,-54.05345035
1226.0,11.91359749,-54.088851015
1227.0,11.859948965000001,-53.809149245
1228.0,11.9220476,-53.86195677
1229.0,11.943751259999999,-54.06214373500001
1230.0,11.903084759999999,-53.821130159999996
1231.0,11.86162787,-53.74182463
1232.0,11.867289294999999,-54.007235615
1233.0,11.855812584999999,-53.940194004999995
1234.0,11.782004879999999,-53.79719441
1235.0,11.778400595,-53.735645425
1236.0,11.777574295,-53.777282885
1237.0,11.76428764,-53.680977375
1238.0,11.774485474999999,-53.63955751
1239.0,11.820189995,-53.747219279999996
1240.0,11.81370293,-53.68844453
1241.0,11.831402085,-53.575646425
1242.0,11.85458742,-53.752708595
1243.0,11.87334701,-53.783643255
1244.0,11.80417709,-53.47187987
1245.0,11.87496039,-53.772357525000004
1246.0,11.8746952,-53.79811728999999
1247.0,11.77016826,-53.62847352
1248.0,12.10821296,-53.6422094
1249.0,12.350389074999999,-53.460579030000005
1250.0,12.147571445,-52.914559285
1251.0,12.088961035,-52.933528374999995
1252.0,12.112781275,-53.063246660000004
1253.0,12.167354745,-52.825151700000006
1254.0,12.01562414,-52.37766286
1255.0,11.998884180000001,-53.163188055000006
1256.0,12.009383835000001,-53.41765479
1257.0,11.95618144,-53.162012090000005
1258.0,11.93385957,-53.067373185
1259.0,11.912955335,-53.1275596
1260.0,11.95930745,-53.20192717
1261.0,11.895017525,-52.965345355
1262.0,11.89489779,-52.995421745
1263.0,11.93005925,-53.11227994
1264.0,11.936414345,-53.156266705
1265.0,11.910490515,-53.22846197
1266.0,11.903643985,-53.22423733
1267.0,11.99136195,-53.46537181
1268.0,11.97009976,-53.438118515
1269.0,12.006742424999999,-53.68347134
1270.0,12.065941904999999,-53.53883756
1271.0,11.98506854,-53.11861486
1272.0,12.10237047,-53.376436964999996
1273.0,12.13266333,-53.238485125
1274.0,12.061932695,-53.096090149999995
1275.0,12.15793863,-53.319502955
1276.0,12.107962845,-53.166626315
1277.0,12.013415825,-52.99815391
1278.0,12.034061625,-53.29298824
1279.0,12.10511621,-53.57303604
1280.0,11.997923320000002,-53.26751854
1281.0,12.052855585,-53.425959864999996
1282.0,12.107401045,-53.454674595
1283.0,12.023801435,-53.279774505
1284.0,12.107512695,-53.647203895000004
1285.0,12.08558691,-53.576287245
1286.0,11.961481435,-53.61202064
1287.0,12.020093385,-53.83103783
1288.0,12.027608775000001,-53.64773377
1289.0,11.998400505,-53.047380035
1290.0,11.999443124999999,-53.26104137
1291.0,11.945098210000001,-53.09228664
1292.0,11.917622575,-53.247678820000004
1293.0,11.992088675000002,-53.222653865
1294.0,11.928927484999999,-53.03756926
1295.0,11.898742285,-53.19004972
1296.0,11.95649547,-53.24119926
1297.0,11.912571,-53.137920625
1298.0,11.875639155,-53.17250401
1299.0,11.956138395,-53.340114715
1300.0,11.73986596,-52.53279417
1301.0,11.81539711,-53.017360245
1302.0,11.86476923,-53.05994313
1303.0,11.80984581,-52.959218899999996
1304.0,11.877859699999998,-53.114618480000004
1305.0,11.88583289,-53.08268626
1306.0,11.884516510000001,-52.915750384999996
1307.0,11.842660365,-52.917353295
1308.0,11.909900799999999,-53.07362234
1309.0,11.849953445,-52.978138475
1310.0,11.83554491,-52.989285525
1311.0,11.871899595,-53.13236971
1312.0,11.8461791,-53.00968532
1313.0,11.83707291,-53.058439405
1314.0,11.8770256,-53.19661057
1315.0,11.90451317,-53.017204205
1316.0,11.85400186,-53.146065335
1317.0,11.92423704,-53.29278316
1318.0,11.917657335,-53.039766825
1319.0,11.86111778,-53.16194003
1320.0,11.93683425,-53.08713444
1321.0,11.680026824999999,-52.884240129999995
1322.0,12.10402025,-54.13684911
1323.0,12.219449115,-54.87071766
1324.0,12.052634355,-54.260571514999995
1325.0,12.072633374999999,-54.19654799
1326.0,12.174962104999999,-54.60280352
1327.0,12.011635665,-54.080300375
1328.0,11.953330365,-53.874979159999995
1329.0,11.90030431,-53.752094854999996
1330.0,11.91591496,-53.56132275
1331.0,11.91509299,-53.88212928
1332.0,11.970838185,-53.984681635
1333.0,11.92049773,-53.725744649999996
1334.0,11.883914805,-53.770025739999994
1335.0,11.918738245,-53.79167332
1336.0,11.889493665,-53.655884990000004
1337.0,11.857714470000001,-53.63240333
1338.0,11.875252705000001,-53.885530110000005
1339.0,11.873673974999999,-53.67096109
1340.0,11.827014134999999,-53.603867905
1341.0,11.65000144,-53.578903999999994
1342.0,11.52626142,-52.591903200000004
1343.0,12.573858914999999,-55.220626195
1344.0,11.767879229999998,-54.691607680000004
1345.0,9.922757982,-54.309406625
1346.0,7.9343851945,-58.158676055
1347.0,6.4387702165,-61.782368895000005
1348.0,25.2506788735,-0.5275060800000002
1349.0,41.095566289999994,3.3079034685
1350.0,33.476886109999995,-3.3117946629999997
1351.0,32.225042789999996,-4.3627903015
1352.0,35.05353773,-9.176712456499999
1353.0,35.293724975,-11.673924509999999
1354.0,35.505880919999996,-12.578048585
1355.0,34.10640353,-11.541296625000001
1356.0,33.15583263,-9.8022562
1357.0,38.1304888,-13.66399913
1358.0,23.904415184999998,12.8568055175
1359.0,14.924846955,-8.927833844
1360.0,20.535936104999998,-33.64773138
1361.0,27.911312629999998,-61.744446679999996
1362.0,19.567582765,-54.48223594
1363.0,16.97963266,-53.793674545
1364.0,14.260395345,-55.60510559
1365.0,15.818184255000002,-54.258786375
1366.0,15.86176157,-56.336802129999995
1367.0,14.47284282,-60.95836648
1368.0,14.78923488,-61.775336205
1369.0,14.63814512,-57.584720555000004
1370.0,14.634521285,-57.768628725
1371.0,14.420132415000001,-56.71976993
1372.0,14.441616419999999,-56.66900117
1373.0,14.61666935,-57.160157604999995
1374.0,14.578173840000002,-56.924080675
1375.0,14.54697023,-56.708798869999995
1376.0,14.486324669999998,-56.29723653
1377.0,14.448758484999999,-56.203279095
1378.0,14.60587805,-56.65599674
1379.0,14.594947055,-56.547370244999996
1380.0,14.489803415,-56.264989695
1381.0,14.46279518,-56.193676685
1382.0,14.46144878,-56.48693995
1383.0,14.59435903,-56.6619544
1384.0,14.602200765,-56.537613675
1385.0,14.602351835,-56.26565618
1386.0,14.455653595,-56.343731625000004
1387.0,14.486999465,-56.318230115000006
1388.0,14.532086315,-56.52345281
1389.0,14.406771814999999,-56.17850758
1390.0,14.38729822,-55.988528079999995
1391.0,14.427382435,-56.086049745
1392.0,14.465221965,-56.20704929
1393.0,14.39933855,-55.953272905
1394.0,14.336282115,-55.86201395
1395.0,14.40458311,-56.073859865
1396.0,14.425160495,-56.05698305
1397.0,14.344732149999999,-55.866586285
1398.0,14.328801259999999,-55.732497625
1399.0,14.409590645000002,-56.11598875
1400.0,14.35668179,-55.804062849999994
1401.0,14.24803109,-55.576677725
1402.0,14.267624940000001,-55.90852939
1403.0,14.27843336,-55.93283111
1404.0,14.229585375,-55.542253849999994
1405.0,14.26172739,-55.66245618
1406.0,14.2980406,-55.92376163
1407.0,14.45179758,-56.4952097
1408.0,14.368004535,-55.894611545000004
1409.0,14.379326925,-55.922421545
1410.0,14.45985482,-56.24636130499999
1411.0,14.278500715,-55.612827075
1412.0,14.132535964999999,-55.3373661
1413.0,14.23899028,-55.69356755
1414.0,14.19892513,-55.51698207
1415.0,14.18360983,-55.522058924999996
1416.0,14.478251725,-56.469329744999996
1417.0,14.68096502,-56.159728365
1418.0,14.71631086,-56.07743565
1419.0,14.754424445000001,-56.374416034999996
1420.0,14.468946469999999,-55.88547751
1421.0,14.303664035,-55.64334463
1422.0,14.343735405,-55.803289930000005
1423.0,14.464851675,-57.11437005
1424.0,14.51440966,-56.74182795
1425.0,14.591912010000001,-57.03194522
1426.0,14.550228194999999,-56.821294995
1427.0,14.56020337,-56.918963585
1428.0,14.502604604999998,-56.848628954999995
1429.0,14.37652622,-56.60816312
1430.0,14.34943106,-56.401077675
1431.0,14.459173035,-56.38953044
1432.0,14.48053458,-56.271654425
1433.0,14.3626578,-56.31507623
1434.0,14.451471609999999,-56.362907545
1435.0,14.444399144999998,-56.327028145
1436.0,14.35152016,-56.17115259
1437.0,14.41817674,-56.28947564
1438.0,14.455488599999999,-56.33395658
1439.0,14.396464265,-56.11303376
1440.0,14.398733525,-56.28434509
1441.0,14.445879134999998,-56.291211695
1442.0,14.371795630000001,-56.11506052
1443.0,14.4666222,-56.503167205
1444.0,14.426830495,-56.294693145
1445.0,14.41707579,-56.39548266
1446.0,14.48623052,-56.55260567
1447.0,14.39761685,-56.209199505
1448.0,14.357377055,-56.134011485
1449.0,14.407758470000001,-56.23748693
1450.0,14.34631328,-56.104326775000004
1451.0,14.29158752,-56.030785775
1452.0,14.38682988,-56.36657018
1453.0,14.2818236,-56.063203
1454.0,14.42161135,-56.48570424
1455.0,14.384966685,-56.35250284
1456.0,14.364675585,-56.32293428
1457.0,14.447738919999999,-56.607747525
1458.0,14.48562602,-56.43193533
1459.0,14.474187135000001,-56.32414732
1460.0,14.38483715,-56.06106388
1461.0,14.51508439,-56.318192515
1462.0,14.48436184,-56.180383195000005
1463.0,14.565724125,-56.45830396
1464.0,14.518738240000001,-56.282517764999994
1465.0,14.45305694,-56.241584184999994
1466.0,14.510548159999999,-56.500127045
1467.0,14.49892953,-56.508940745000004
1468.0,14.470306220000001,-56.611445715
1469.0,14.588517790000001,-56.833119105
1470.0,14.515461405,-56.463488145
1471.0,14.541138270000001,-56.36891138
1472.0,14.65204873,-56.65554343
1473.0,14.60901072,-56.673442375
1474.0,14.571229984999999,-56.547839679999996
1475.0,14.663634405,-56.779967775
1476.0,14.913567325,-57.418196019999996
1477.0,15.10080384,-57.17593799
1478.0,14.494674060000001,-55.782267590000004
1479.0,14.46193324,-55.89978802
1480.0,14.41882478,-55.75840024
1481.0,14.365383545,-55.65498642
1482.0,14.31269958,-55.51351857
1483.0,14.36129151,-55.639597124999995
1484.0,14.34413923,-55.35495862
1485.0,14.304201285000001,-55.38598825
1486.0,14.210031690000001,-55.078096155
1487.0,14.22102763,-55.102690089999996
1488.0,14.265078670000001,-55.184078615
1489.0,14.398462425,-55.518948255
1490.0,14.49234684,-55.63518284
1491.0,14.565843465,-56.04948818
1492.0,14.600823845,-55.8411356
1493.0,14.569281375,-55.855264649999995
1494.0,14.56305862,-55.867840154999996
1495.0,14.600016165,-56.065274915
1496.0,14.44293934,-55.733192715
1497.0,14.360796735000001,-55.46581272
1498.0,14.414085575,-55.62024146
1499.0,14.39702851,-55.550093509999996
1500.0,14.45321816,-55.57029017
1501.0,14.375275760000001,-55.55267018
1502.0,14.44594591,-55.65268885
1503.0,14.36353401,-55.509236735
1504.0,14.320497455,-55.456795125
1505.0,14.32035102,-55.489192939999995
1506.0,14.026260385,-54.755383155000004
1507.0,13.555276670000001,-53.452480135
1508.0,13.805349960000001,-54.51578187
1509.0,13.79737852,-54.33256081
1510.0,13.890331374999999,-54.15794181
1511.0,14.716065964999999,-56.880388659999994
1512.0,14.395159435,-55.706298939999996
1513.0,14.336342855,-56.328750064999994
1514.0,12.763268844999999,-49.55756911
1515.0,14.205888465000001,-56.730627095
1516.0,13.323129155,-53.312622965
1517.0,12.815685505000001,-48.235547945
1518.0,13.4875349125,-12.32634972
1519.0,38.985716415,16.636921045
1520.0,68.034824685,7.99780727
1521.0,60.402464925000004,7.773603675
1522.0,43.720113915,19.57596041
