,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Event,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted
336,336.0,-1.6018116625,1.2429828505,9.6573028295,9.8678646065,-70.037501485,-1.6018116625,1.2429828505,9.6573028295,9.8678646065,7.3341436535,-9.417647024,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.001576910437,0.0005460335299999,0.0025463799705,0.0134083843799999,-0.032399457755,0.01375851276,0.05206061004,0.065380628305,2.0,0.0,0.0,11.857314175,-52.186595495,142.1865955,99.41764702,82.66585634500001,-52.186595495,0
337,337.0,-1.567009035,1.2355468435,9.6648855905,9.8687485975,-71.97143086,-1.567009035,1.2355468435,9.6648855905,9.8687485975,7.285116456,-9.20947705,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.0016877337601,-0.0028625584755,0.0042882907075,0.006539926908,-0.030589662825,0.018348857225,0.053044811085,0.064135972945,3.0,0.0,0.0,11.665998625,-51.74539512,141.7453951,99.209477045,82.71488353999999,-51.74539512,0
338,338.0,-1.5528223595,1.2321583020000002,9.6670648825,9.8682128435,-60.78020939,-1.5528223595,1.2321583020000002,9.6670648825,9.8682128435,7.263718857,-9.125478782,290.0,290.0,358.0,278.0,20.0,20.0,20.0,20.0,-5.231798149999995e-06,-0.0008207733660499,-0.0008348636535,0.00117900687015,-0.026461392425,0.01596576215,0.05332979979,0.06178297394,3.0,0.0,0.0,11.58821232,-51.56821281,141.5682128,99.12547878,82.736281135,-51.56821281,0
339,339.0,-1.544767052,1.2319102885,9.668817121,9.8686351425,-63.46091124,-1.544767052,1.2319102885,9.668817121,9.8686351425,7.2609708985,-9.077309434,293.0,293.0,362.0,281.0,20.0,20.0,20.0,20.0,-0.000388479321335,-0.0016445012755,-0.0002517641919,0.0018618337065,-0.029045921935,0.01905857234,0.05280445039,0.063221778205,5.0,0.0,0.0,11.549437105,-51.42839257,141.4283926,99.077309425,82.739029095,-51.42839257,0
340,340.0,-1.542681683,1.2283823305,9.669266187,9.868310092,-62.714534495,-1.542681683,1.2283823305,9.669266187,9.868310092,7.2400711445,-9.064852267,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,2.353655305e-05,0.00079456523335,0.0013099778214,0.0016426321011499,-0.028961509925,0.01791427511,0.052517271845,0.06281952088,3.0,0.0,0.0,11.527133865,-51.471142145,141.4711421,99.06485226,82.75992885,-51.471142145,0
341,341.0,-1.555243795,1.2334262530000002,9.6670237915,9.8687118435,-60.924142885,-1.555243795,1.2334262530000002,9.6670237915,9.8687118435,7.2711451045,-9.1395066225,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-8.929807319999996e-05,-0.0002058850105,0.0006902648466999,0.0026037663715,-0.02926351145,0.01725954245,0.05330952944,0.063220145625,5.0,0.0,0.0,11.603524005,-51.582910639999994,141.58291065,99.13950662,82.72885489000001,-51.582910639999994,0
342,342.0,-1.542275175,1.2315360665,9.669211888,9.868584238,-66.96461285,-1.542275175,1.2315360665,9.669211888,9.868584238,7.258495513,-9.062549279,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.00023482839905,-0.0013348152838,-0.0018595217905,0.002507384831,-0.029213887505,0.016936103285,0.052690813765,0.062653520945,1.0,0.0,0.0,11.536565105,-51.391954105,141.3919541,99.06254927,82.74150448,-51.391954105,0
343,343.0,-1.5361702235,1.2258332195,9.6714704265,9.869135385,-63.061758299999994,-1.5361702235,1.2258332195,9.6714704265,9.869135385,7.2235705215,-9.0251940055,291.0,296.0,360.0,283.0,18.0,18.0,18.0,18.0,-0.000594225073,0.00072818096975,0.0014405845592,0.0018448837661,-0.027478977065,0.01493340756,0.05405990492,0.062480402285,4.0,0.0,0.0,11.48657236,-51.41083834,141.41083830000002,99.025194,82.776429475,-51.41083834,0
344,344.0,-1.550130898,1.23469714,9.667895508,9.8689204195,-59.72813942,-1.550130898,1.23469714,9.667895508,9.8689204195,7.2779070575,-9.1091576405,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.0004678826695,0.00065157352615,0.00112045881125,0.00211082305935,-0.02652547533,0.01554889723,0.053678700855,0.062045141935,4.0,0.0,0.0,11.5842444,-51.462274745,141.46227475,99.109157635,82.722092935,-51.462274745,0
345,345.0,-1.5436840105,1.229929114,9.669864942,9.8692439115,-67.098079075,-1.5436840105,1.229929114,9.669864942,9.8692439115,7.2486408525,-9.07008725,288.0,298.0,359.0,284.0,19.0,19.0,19.0,19.0,-9.0359299255e-05,-0.00102934510655,-0.000376605698,0.0025218299025,-0.02591008598,0.011365201535,0.05496290992,0.0618387251299999,6.0,0.0,0.0,11.536369105,-51.45393134,141.4539313,99.070087245,82.75135914500001,-51.45393134,0
346,346.0,-1.538312827,1.23601939,9.6691722645,9.868487582,-55.582796515,-1.538312827,1.23601939,9.6691722645,9.868487582,7.284664577999999,-9.039686185,288.0,299.0,359.0,284.0,20.0,20.0,20.0,20.0,-0.00017668726835,0.0002358397015,-0.0001683864725,0.003857651687,-0.02502849067,0.01594577628,0.053803819805,0.06146373075,4.0,0.0,0.0,11.53495821,-51.21847024,141.21847025,99.03968618,82.71533542,-51.21847024,0
347,347.0,-1.551993202,1.236073689,9.667006181,9.8685145735,-60.351348689999995,-1.551993202,1.236073689,9.667006181,9.8685145735,7.28659595,-9.1207426215,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.00068328006885,-0.00012646114025,0.0005179414744999,0.0024078490475,-0.0280630623099999,0.0121621540949999,0.053630581705,0.0617644373899999,5.0,0.0,0.0,11.59845318,-51.46471098,141.464711,99.120742615,82.713404045,-51.46471098,0
348,348.0,-1.544149219,1.232495835,9.668837666,9.8686336195,-59.0030682,-1.544149219,1.232495835,9.668837666,9.8686336195,7.264372555,-9.0737320605,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.00078203800765,-0.0014534458795,-0.0022747132645,0.0048464352105,-0.02726568554,0.01164340217,0.05417608107,0.06204109646,4.0,0.0,0.0,11.54876323,-51.40375409,141.40375404999995,99.073732055,82.73562744,-51.40375409,0
349,349.0,-1.547346981,1.231383443,9.668055469,9.868228728,-62.504687475,-1.547346981,1.231383443,9.668055469,9.868228728,7.258468525,-9.0929266665,285.4,300.2,355.2,286.4,20.0,20.0,20.0,20.0,0.0008553962598,0.00180621802775,0.00206046764435,0.0036481734279,-0.03294613086,0.01383331413,0.052164036965,0.0633643889649999,2.0,0.0,0.0,11.55994048,-51.487406725,141.48740675,99.092926665,82.74153147000001,-51.487406725,0
350,350.0,-1.5669444635,1.242406109,9.6655533195,9.870248732,-65.02866267,-1.5669444635,1.242406109,9.6655533195,9.870248732,7.3246112075,-9.2084702065,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.0003151626338499,6.173304649999994e-05,-0.00065034138055,0.0020655017455,-0.032833602055,0.011603962841,0.05474818526,0.064911693595,3.0,0.0,0.0,11.68909938,-51.589636915,141.58963695,99.2084702,82.675388785,-51.589636915,0
351,351.0,-1.55161898,1.242991656,9.6682095605,9.870505183,-67.37563989,-1.55161898,1.242991656,9.6682095605,9.870505183,7.3260362825,-9.1174657985,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.00086750603035,-0.00181553405885,-0.0014906347156,0.002852117253,-0.02980217616,0.014402211665,0.055109881405,0.06436088959,0.0,0.0,0.0,11.619925605,-51.302163695,141.3021637,99.117465795,82.67396371000001,-51.302163695,0
352,352.0,-1.5425231890000002,1.234773452,9.6694452265,9.869256216499998,-74.20694645500001,-1.5425231890000002,1.234773452,9.6694452265,9.869256216499998,7.2771995005,-9.063766361,285.6666666666667,296.3333333333333,357.6666666666667,285.3333333333333,19.0,19.0,19.0,19.0,8.756181170000002e-05,0.00034314217315,0.0015677770725,0.0018614747455,-0.027848208665,0.012966531765,0.054539737755,0.06263909642,0.0,0.0,0.0,11.54889847,-51.323097360000006,141.32309735,99.063766355,82.722800495,-51.323097360000006,0
353,353.0,-1.551890474,1.235884377,9.667141194,9.8686064515,-73.978312985,-1.551890474,1.235884377,9.667141194,9.8686064515,7.285392577,-9.120023958,286.5,300.5,357.0,287.0,21.0,21.0,21.0,21.0,6.1925943465e-05,6.876536549999999e-05,0.00060949940915,0.002049573859,-0.028289915645,0.010106386295,0.053972649555,0.061771342365,0.0,0.0,0.0,11.597153775,-51.467114505,141.46711449999998,99.120023955,82.71460742,-51.467114505,0
354,354.0,-1.5436355815,1.235849156,9.669584642,9.8697018955,-72.93980195,-1.5436355815,1.235849156,9.669584642,9.8697018955,7.2833681575,-9.070068324,274.0,297.0,346.0,284.0,20.0,20.0,20.0,20.0,-0.0004891400891999,-0.0012231750145,-0.0008398685695,0.0015748211975,-0.028786046165,0.012763082335,0.054739145005,0.0631565677749999,0.0,0.0,0.0,11.557495655,-51.318934604999995,141.3189346,99.07006832,82.71663183999999,-51.318934604999995,0
355,355.0,-1.5373281099999998,1.2352195825,9.6707337235,9.8697639085,-67.76057648,-1.5373281099999998,1.2352195825,9.6707337235,9.8697639085,7.290036165,-9.034651777,272.0,296.75,343.75,285.0,20.0,20.0,20.0,20.0,-0.0006475663018,-0.00070692092305,0.000241132622,0.001144197664,-0.03027793171,0.0178528126999999,0.053960616905,0.064410685045,0.0,0.0,0.0,11.53438058,-51.18176588,141.1817659,99.03465177,82.70996383,-51.18176588,0
356,356.0,-1.5390260489999998,1.2345283735,9.670463697,9.86967887,-71.842971655,-1.5390260489999998,1.2345283735,9.670463697,9.86967887,7.275014768,-9.0426231675,273.3333333333333,296.0,345.1666666666667,285.1666666666667,21.0,21.0,21.0,21.0,0.00030270885838,0.0017447239814999,0.0022753415855,0.003461555965,-0.027695798405,0.01368871879,0.054665636335,0.062921792825,0.0,0.0,0.0,11.53133139,-51.26538982,141.26538985,99.04262316,82.72498523,-51.26538982,0
357,357.0,-1.545373145,1.236223378,9.669044589,9.869490943,-75.114868625,-1.545373145,1.236223378,9.669044589,9.869490943,7.285950817,-9.0806049275,273.0,296.0,345.0,284.0,18.0,18.0,18.0,18.0,2.669968969999999e-05,-0.00086339915365,-0.0008905616216,0.0012660085429999,-0.027816296915,0.012697615735,0.054719516705,0.062705352215,0.0,0.0,0.0,11.56716837,-51.34190043,141.34190045,99.08060492,82.71404917999999,-51.34190043,0
358,358.0,-1.538970283,1.2339927225,9.669627201,9.8687820715,-73.47261679,-1.538970283,1.2339927225,9.669627201,9.8687820715,7.2725112245,-9.0430686965,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,-9.32442056e-05,-0.0009116054357999,-0.00029024967065,0.0012033809677,-0.028050718665,0.012252770895,0.053773488805,0.06190203767,2.0,0.0,0.0,11.530133905,-51.276322515,141.2763225,99.04306869,82.72748877000001,-51.276322515,0
359,359.0,-1.531262781,1.233593553,9.669627201,9.867533074,-58.98066525,-1.531262781,1.233593553,9.669627201,9.867533074,7.270183575,-8.9985219,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.0008715111077,-0.0003264394187,0.001298564258,0.001597611792,-0.02265868582,0.01361373398,0.05370265151,0.059855865,5.0,0.0,0.0,11.49453006,-51.14489403,141.144894,98.99852189,82.72981642,-51.14489403,0
360,360.0,-1.537454318,1.230153647,9.6723714945,9.8707557845,-62.09584457,-1.537454318,1.230153647,9.6723714945,9.8707557845,7.2480909975,-9.0317866135,304.0,301.6666666666667,375.3333333333333,290.0,20.0,20.0,20.0,20.0,0.000134993922,0.0021067251815,0.0013387971789999,0.0039221728915,-0.020150885255,0.008842372331,0.05755466533,0.061847625545,4.0,0.0,0.0,11.50656889,-51.335897475,141.3358975,99.03178661,82.75190900000001,-51.335897475,0
361,361.0,-1.5378182665,1.233630241,9.6701922025,9.8691111575,-63.488284125,-1.5378182665,1.233630241,9.6701922025,9.8691111575,7.2699784235,-9.0358927255,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.0003547958512,-0.0001595957174999,-6.223030105000001e-05,0.0018793154095,-0.0139176043199999,0.010344007535,0.05676162811,0.05938721311,6.0,0.0,0.0,11.52307629,-51.263620329999995,141.2636203,99.035892725,82.730021575,-51.263620329999995,0
362,362.0,-1.536209847,1.232018886,9.6701613845,9.8686323055,-59.066863264999995,-1.536209847,1.232018886,9.6701613845,9.8686323055,7.260605547000001,-9.026620072,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.000614360929125,-0.00102891180305,0.00070107774355,0.0018745434046999,-0.01782672165,0.0091471147385,0.056044679215,0.05994988881,3.0,0.0,0.0,11.51027525,-51.27035087,141.27035085,99.026620065,82.73939444999999,-51.27035087,0
363,363.0,-1.5375320970000002,1.234048489,9.67029493,9.869220233,-68.55962039,-1.5375320970000002,1.234048489,9.67029493,9.869220233,7.2723389695,-9.0341431335,299.0,307.0,370.0,294.0,19.0,19.0,19.0,19.0,0.00018248335899,0.0004251547838,-0.00038503805705,0.00073098086165,-0.01740024179,0.0075976498815,0.05665963432,0.059855130815,0.0,0.0,0.0,11.523203865,-51.24901316,141.24901315,99.034143125,82.727661025,-51.24901316,0
364,364.0,-1.536943615,1.2323182634999998,9.669791565,9.868418005,-71.821211565,-1.536943615,1.2323182634999998,9.669791565,9.868418005,7.262626748,-9.031205427500002,300.4,306.2,372.4,293.2,19.0,19.0,19.0,19.0,0.00017573248469,0.0002048615601385,-0.00011327612335,0.00047272711015,-0.01370844598,0.0031786539145,0.0570906887699999,0.058821900885,1.0,0.0,0.0,11.514989024999998,-51.27743659,141.27743655,99.031205425,82.73737324999999,-51.27743659,0
365,365.0,-1.5278067329999998,1.2343023725000002,9.6725666765,9.869967899,-64.76781699,-1.5278067329999998,1.2343023725000002,9.6725666765,9.869967899,7.2721296505,-8.9758608,299.5,306.0,370.5,293.0,20.0,20.0,20.0,20.0,0.00065666499465,-0.0001372397288,-0.00082374910145,0.001262357806,-0.0057284426515,0.0032427740795,0.05986194223,0.060349752315,3.0,0.0,0.0,11.47837184,-51.065382545000006,141.06538255,98.975860795,82.727870345,-51.065382545000006,0
366,366.0,-1.5540917790000002,1.23400006,9.6682565215,9.8698097405,-70.17375143999999,-1.5540917790000002,1.23400006,9.6682565215,9.8698097405,7.2735748555,-9.131706679,293.0,305.0,364.0,291.0,20.0,20.0,20.0,20.0,-0.00029151090286,0.0027730994645,0.00148241701021,0.0037698909835,-0.0116904400075,-0.0007225467439999,0.05935913901,0.0607674313,3.0,0.0,0.0,11.598982915,-51.54928302,141.549283,99.131706675,82.72642514,-51.54928302,0
367,367.0,-1.547611138,1.236125053,9.6685265485,9.8693290185,-67.305022185,-1.547611138,1.236125053,9.6685265485,9.8693290185,7.285751348,-9.0940255735,294.0,305.0,365.0,291.0,20.0,20.0,20.0,20.0,-0.0001689084559,-0.001847689162,0.0008491956761499,0.0025898020495,-0.0086669479815,0.0021750108765,0.058875855175,0.0599294114149999,3.0,0.0,0.0,11.57753657,-51.38379656,141.38379655,99.09402557,82.714248645,-51.38379656,0
368,368.0,-1.5869792715,1.258443348,9.657756298,9.867856173,-58.197683775,-1.5869792715,1.258443348,9.657756298,9.867856173,7.4240378955,-9.331550806,297.0,303.0,369.5,290.0,19.0,19.0,19.0,19.0,0.0040213674645,0.0027284237475,0.0048658823729999,0.01725694623,-0.01517183638,-0.000920294418,0.05666118785,0.0589648766249999,1.0,0.0,0.0,11.84418141,-51.586423095,141.5864231,99.3315508,82.5759621,-51.586423095,0
369,369.0,-1.5277040055,1.265020846,9.6705370735,9.8718607305,-65.34944587,-1.5277040055,1.265020846,9.6705370735,9.8718607305,7.452658341499999,-8.977124586,292.3333333333333,313.6666666666667,367.0,309.0,19.0,19.0,19.0,19.0,-0.0024357456712,-0.0021194770325,0.0020630083174999,0.007775826673,0.0031189578555,-0.0035802816729999,0.064199315085,0.06456497114,57.0,1156.017543859649,701.4561403508771,11.59094543,-50.37459004,140.37459005,98.977124585,82.54734164999999,-50.37459004,0
370,370.0,-1.531625263,1.2460588069999998,9.67008067,9.8696007595,-62.371761535,-1.531625263,1.2460588069999998,9.67008067,9.8696007595,7.342510111,-9.000200926,276.3333333333333,310.9166666666667,351.1666666666667,305.8333333333333,20.0,20.0,20.0,20.0,-0.00099302921695,-0.0004700470370999,-0.0073199698685,0.007824239086,-0.0014271333639,0.003051125854,0.06030459365,0.0604084626599999,34.0,1178.5,483.8529411764706,11.54025527,-50.869888795,140.8698888,99.000200925,82.657489885,-50.869888795,0
371,371.0,-1.537407357,1.2299408545,9.6705972425,9.868983475,-70.38451647,-1.537407357,1.2299408545,9.6705972425,9.868983475,7.2481667405,-9.033144476,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.0003446284955,0.00095266984305,0.0017434506145,0.0021478289695,-0.002339942486,-0.0016822869375,0.060080037645,0.0602940019449999,20.0,1177.0,484.0,11.50766975,-51.339865579999994,141.33986555,99.03314447,82.75183325500001,-51.339865579999994,0
372,372.0,-1.534108335,1.220987414,9.673552861,9.8702551015,-73.95259402,-1.534108335,1.220987414,9.673552861,9.8702551015,7.193783182,-9.0113712475,286.3333333333333,293.6666666666667,359.3333333333333,287.3333333333333,18.0,18.0,18.0,18.0,-0.0010462621357,-0.000342116329,0.0007336177753499,0.0025767028785,-0.0036617156164999,2.4435049999994764e-07,0.060933771255,0.06106886859,0.0,0.0,0.0,11.45781305,-51.48401756,141.48401755,99.01137124,82.80621681,-51.48401756,0
373,373.0,-1.5310030275,1.2158686470000002,9.673376756500002,9.868967826,-73.93601138,-1.5310030275,1.2158686470000002,9.673376756500002,9.868967826,7.164066133,-8.9935909025,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-2.2714174649999988e-05,-0.00104175846195,0.000140008352245,0.0013760312185,-0.0029077830824999,-0.0044475269405,0.060253264275,0.06051078276,8.0,1177.0,484.0,11.426051224999998,-51.544634695,141.54463470000002,98.993590895,82.83593386,-51.544634695,0
374,374.0,-1.518878241,1.2196592935,9.675856893,9.8699937925,-73.38283226,-1.518878241,1.2196592935,9.675856893,9.8699937925,7.1843458625,-8.9212698825,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.00071077195765,-0.00101277228755,-0.00023739265,0.004410370428,-0.0024761181195,-0.0029072499535,0.0612804194249999,0.061421649965,0.0,0.0,0.0,11.38275647,-51.23546899,141.23546900000002,98.921269875,82.81565413499999,-51.23546899,0
375,375.0,-1.518339655,1.2188462785,9.675806997,9.8697629405,-72.29870163499999,-1.518339655,1.2188462785,9.675806997,9.8697629405,7.179643183,-8.9181960025,279.0,282.0,350.0,277.0,18.0,18.0,18.0,18.0,9.0579844685e-05,0.00141708994065,0.0015053526367,0.0020747203886,-0.0015883201755,-0.003836435579,0.06109482765,0.061357669865,0.0,0.0,0.0,11.377547265,-51.24398115,141.24398115,98.918196,82.82035680999999,-51.24398115,0
376,376.0,-1.5272769524999998,1.221006492,9.67382729,9.8694666215,-72.961118255,-1.5272769524999998,1.221006492,9.67382729,9.8694666215,7.193690159,-8.971647506,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.00053923698735,-0.00026312275955,9.043672e-05,0.0007243702826,-0.005493305759,-0.004912032332,0.060522815185,0.06098521186,0.0,0.0,0.0,11.427173265,-51.3588794,141.35887939999998,98.9716475,82.80630983500001,-51.3588794,0
377,377.0,-1.522212484,1.219651956,9.675288957,9.8699493765,-75.363527785,-1.522212484,1.219651956,9.675288957,9.8699493765,7.184722235,-8.941050091000001,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.00015845926095,-0.0007215154028499,0.0003749763835,0.0012836807415,-0.007273252663,-0.0067113667685,0.060911299605,0.0617403392,0.0,0.0,0.0,11.398175545,-51.297037345,141.29703734999998,98.941050085,82.81527776,-51.297037345,0
378,378.0,-1.5168339625,1.2216228575,9.6761533355,9.870212786,-74.176458665,-1.5168339625,1.2216228575,9.6761533355,9.870212786,7.1955724525,-8.909182004,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.000272945699485,-0.0014246580424,0.00107274642755,0.00241249545465,-0.0110651490825,-0.0055259383825,0.06025886499,0.061604703865,0.0,0.0,0.0,11.380357045,-51.152810615,141.1528106,98.909182,82.80442754,-51.152810615,0
379,379.0,-1.495823243,1.208883173,9.6788477325,9.8680789135,-73.37562928,-1.495823243,1.208883173,9.6788477325,9.8680789135,7.1193458365,-8.785306412499999,272.0,283.0,343.0,273.0,21.0,21.0,21.0,21.0,-0.0039833833525,-0.00097008439345,0.01476720004,0.015340283495,-0.0151891315225,-0.007729137711,0.05793028015,0.060668122685,0.0,0.0,0.0,11.23864908,-51.05582386,141.0558239,98.785306405,82.880654155,-51.05582386,0
380,380.0,-1.477327881,1.1989347435,9.685105308,9.870231231999998,-73.723463665,-1.477327881,1.1989347435,9.685105308,9.870231231999998,7.056826812,-8.6728205035,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.0015402645006,0.0018462815194999,0.0088685539185,0.01263006064,-0.008481238691,-0.0051020188276,0.06064730355,0.062548667215,0.0,0.0,0.0,11.11436399,-50.936951955,140.93695194999998,98.6728205,82.94317318,-50.936951955,0
381,381.0,-1.4910214635,1.2025507535000002,9.6813087915,9.8689931565,-68.598615155,-1.4910214635,1.2025507535000002,9.6813087915,9.8689931565,7.0806531865,-8.75534991,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,0.000863876034,-0.0004635448739,-0.00218970393855,0.0026027563705,-0.01601925987,-0.005863925361,0.058461826445,0.0610181017249999,0.0,0.0,0.0,11.19195172,-51.11291464,141.11291465,98.755349905,82.91934681000001,-51.11291464,0
382,382.0,-1.4922351165,1.201520543,9.681018219,9.8687680725,-70.640894805,-1.4922351165,1.201520543,9.681018219,9.8687680725,7.0748618805,-8.7626330285,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.0001769575322499,-0.00105393875065,-0.0033106396375,0.0035910086964999,-0.020041591045,-0.0054917522345,0.057532640815,0.06138419665,0.0,0.0,0.0,11.193972975,-51.159468954999994,141.15946895,98.762633025,82.925138115,-51.159468954999994,0
383,383.0,-1.5219541975,1.177535127,9.6805442045,9.8699908525,-69.62274686,-1.5219541975,1.177535127,9.6805442045,9.8699908525,6.935301936,-8.934805369,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,-0.0013305555535,0.003313095304,-0.0089420084755,0.013314869815,-0.0244929874649999,-0.004702003355,0.057694482575,0.06423068466,0.0,0.0,0.0,11.2437082,-52.26569168,142.2656917,98.93480536,83.06469806,-52.26569168,0
384,384.0,-1.548839466,1.1816412939999998,9.6747151495,9.869147454499998,-64.15759952,-1.548839466,1.1816412939999998,9.6747151495,9.869147454499998,6.9633913750000005,-9.0955427995,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,0.0031767117735,0.003746546152,-0.016399671472,0.022367174004,-0.01492841593,-0.0019030659055,0.05813686457,0.07179970258,0.0,0.0,0.0,11.388353535,-52.624635170000005,142.62463515000002,99.095542795,83.03660862,-52.624635170000005,0
385,385.0,-1.571740373,1.175399861,9.671115283,9.868252299,-72.334542435,-1.571740373,1.175399861,9.671115283,9.868252299,6.929579954,-9.230949092,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.0032380213,-0.00609404585,0.007771703752,0.01039334191,-0.01307472102,-0.00923080301,0.05858159118,0.06072856724,0.0,0.0,0.0,11.47168593,-53.20963472,143.2096347,99.23094909,83.07042004,-53.20963472,0
386,386.0,-1.559106351,1.1505764815,9.676661103,9.868984794,-70.92261418,-1.559106351,1.1505764815,9.676661103,9.868984794,7.087964193,-9.401149748,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,-0.0182870384535,-0.00138543032594,0.057167969289,0.0617403064475,-0.04635141447,-0.008158215855,0.053618153505,0.074236624595,0.0,0.0,0.0,11.69843931,-53.09333131,143.0933313,99.40114974,82.9120358,-53.09333131,0
387,387.0,-1.380262083,1.1182026265,9.712083031,9.8732637525,-72.191956785,-1.380262083,1.1182026265,9.712083031,9.8732637525,6.5678925315,-8.088640122000001,-1.0,-1.0,-1.0,-1.0,19.0,19.0,19.0,19.0,0.0048008119635,-0.0012389949285,-0.0030460843499999,0.078697123725,0.0306520689544999,0.007512169465,0.068058311165,0.077422115945,0.0,0.0,0.0,10.36507229,-50.984492585,140.98449255,98.088640115,83.432107465,-50.984492585,0
388,388.0,-1.552713762,1.1602211315,9.6743174475,9.8666012825,-71.86600597500001,-1.552713762,1.1602211315,9.6743174475,9.8666012825,6.8387123995,-9.118126372,-1.0,-1.0,-1.0,-1.0,20.0,20.0,20.0,20.0,0.0105238087995,0.0003581029534999,-0.0480676634115,0.0581660518205,-0.04680143654,-0.0100513414935,0.05136436143,0.070289673115,0.0,0.0,0.0,11.32959384,-53.230370735,143.2303707,99.118126365,83.161287595,-53.230370735,0
389,389.0,-1.513624461,1.1747409370000002,9.6833251865,9.87107039,-73.59142094,-1.513624461,1.1747409370000002,9.6833251865,9.87107039,6.9170864595,-8.8841563635,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,-0.0015404853858,-0.0006186531534999,0.0045284397295,0.008583756133,-0.01502027454,0.0020253723159,0.059729055655,0.06263961217,0.0,0.0,0.0,11.192419395,-52.18338204,142.18338204999998,98.88415636,83.08291353499999,-52.18338204,0
390,390.0,-1.522206614,1.168238283,9.6811811155,9.8695067555,-73.78613504,-1.522206614,1.168238283,9.6811811155,9.8695067555,6.8806729775,-8.935661989,-1.0,-1.0,-1.0,-1.0,21.0,21.0,21.0,21.0,-0.00024247810015,-0.0008025260805,0.001701998408055,0.00221459068915,-0.022918929915,0.0002636313195,0.057083058725,0.06155033613,0.0,0.0,0.0,11.210824335,-52.49508417,142.49508415,98.935661985,83.11932702,-52.49508417,0
391,391.0,-1.518076966,1.1663935895,9.68156561,9.869029599,-72.536953555,-1.518076966,1.1663935895,9.68156561,9.869029599,6.869641764000001,-8.911461159,-1.0,-1.0,-1.0,-1.0,18.0,18.0,18.0,18.0,6.208086699999995e-07,-0.000305277389,0.0007887106368,0.00100312559065,-0.023619205645,0.00153811366,0.056281376795,0.06105821742,0.0,0.0,0.0,11.18533942,-52.463612845,142.46361285,98.911461155,83.13035823,-52.463612845,0
392,392.0,-1.519356658,1.164157064,9.682446132,9.8698270305,-73.46883837499999,-1.519356658,1.164157064,9.682446132,9.8698270305,6.855978148,-8.918057638,276.0,272.0,340.0,264.0,20.0,20.0,20.0,20.0,6.812311225000001e-05,1.9029403749999996e-05,0.0003318980348,0.0008088592888999,-0.02482879106,-0.000876057652,0.056970878175,0.0622672687449999,1.0,0.0,0.0,11.182383075,-52.539953485,142.53995344999998,98.918057635,83.14402185,-52.539953485,1
