Time (s),Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right
632,269.1666666666667,310.1666666666667,341.1666666666667,302.1666666666667,0,6,0,0
633,268.1,309.5,341.0,300.9,0,10,0,0
634,,,,,0,0,0,0
635,,,,,0,0,0,0
636,272.0,308.0,345.0,303.0,0,1,0,0
637,274.0,302.0,346.0,293.0,0,1,0,0
638,274.0,301.3333333333333,346.3333333333333,294.0,0,3,0,0
639,310.0,311.0,383.0,303.0,0,0,1,0
640,304.1111111111111,316.1111111111111,378.44444444444446,306.77777777777777,9,0,0,0
641,320.0,313.5,393.5,305.0,0,0,2,0
642,314.0,321.0,385.0,311.0,1,0,0,0
643,313.3125,315.3125,385.8125,305.625,16,0,0,0
644,311.6666666666667,314.6666666666667,385.0,303.6666666666667,0,0,3,0
645,313.75,310.75,385.5,302.0,3,0,1,0
646,312.6666666666667,311.6666666666667,385.0,303.0,3,0,0,0
647,,,,,0,0,0,0
648,321.6666666666667,304.6666666666667,393.0,296.8888888888889,4,0,5,0
649,321.8888888888889,315.27777777777777,395.05555555555554,306.5,15,0,3,0
650,320.3333333333333,316.6666666666667,393.1666666666667,307.3333333333333,4,0,2,0
651,311.5,314.9,384.5,304.8,9,0,1,0
652,309.0,312.0,382.25,301.75,5,0,3,0
653,309.75,312.25,382.1666666666667,302.0833333333333,3,0,9,0
654,306.0,309.75,378.0,299.0,2,0,2,0
655,303.0,307.0,375.0,296.0,0,0,1,0
656,,,,,0,0,0,0
657,,,,,0,0,0,0
658,,,,,0,0,0,0
659,,,,,0,0,0,0
660,,,,,0,0,0,0
661,311.5,289.5,376.0,284.0,1,0,1,0
662,,,,,0,0,0,0
663,,,,,0,0,0,0
664,,,,,0,0,0,0
665,,,,,0,0,0,0
666,,,,,0,0,0,0
667,317.5,295.5,384.0,289.5,2,0,0,0
668,315.0,292.0,381.0,286.0,0,0,1,0
669,315.0,293.0,382.0,286.0,1,0,1,0
670,,,,,0,0,0,0
671,,,,,0,0,0,0
672,,,,,0,0,0,0
673,307.0,302.0,374.0,294.0,1,0,0,0
674,307.0,302.0,374.0,294.0,2,0,0,0
675,,,,,0,0,0,0
676,312.5,300.5,378.5,292.0,1,0,1,0
677,,,,,0,0,0,0
678,308.0,300.0,377.0,292.0,1,0,0,0
679,,,,,0,0,0,0
680,,,,,0,0,0,0
681,307.3333333333333,299.6666666666667,374.0,291.3333333333333,3,0,0,0
682,310.0,298.0,377.0,290.0,1,0,0,0
683,318.0,296.0,383.0,289.0,0,0,1,0
684,,,,,0,0,0,0
685,317.0,294.0,385.0,285.0,0,0,1,0
686,318.0,294.0,384.0,286.0,1,0,0,0
687,319.0,294.1666666666667,384.8333333333333,286.0,4,0,2,0
688,,,,,0,0,0,0
689,315.0,297.3333333333333,381.6666666666667,286.6666666666667,1,0,2,0
690,,,,,0,0,0,0
691,310.0,301.0,374.0,291.0,2,0,0,0
692,311.0,298.5,378.5,287.5,2,0,0,0
693,308.25,298.75,375.25,287.25,3,0,1,0
694,310.0,300.0,376.0,290.0,1,0,0,0
695,308.3333333333333,298.0,374.6666666666667,288.3333333333333,3,0,0,0
696,312.3333333333333,298.0,379.3333333333333,288.0,3,0,0,0
697,318.0,300.0,386.0,289.0,0,0,1,0
698,314.0,296.0,381.0,288.0,0,0,1,0
699,314.0,296.0,380.0,288.0,1,0,0,0
700,314.5,297.5,381.0,287.5,1,0,1,0
701,317.0,294.0,384.0,286.0,0,0,1,0
702,317.75,294.0,384.75,285.0,2,0,2,0
703,317.0,295.5,383.5,286.5,0,0,2,0
704,317.0,294.0,383.0,286.0,1,0,0,0
705,314.0,296.0,381.0,286.0,0,0,1,0
706,315.3333333333333,295.3333333333333,380.6666666666667,287.0,3,0,0,0
707,,,,,0,0,0,0
708,313.0,298.0,378.0,290.0,1,0,0,0
709,312.5,294.0,378.0,286.5,0,0,2,0
710,309.0,294.0,375.0,285.0,3,0,0,0
711,,,,,0,0,0,0
712,307.5,296.0,374.5,286.5,0,0,2,0
713,309.0,296.0,376.5,287.0,1,0,1,0
714,311.0,297.0,379.0,287.0,1,0,0,0
715,,,,,0,0,0,0
716,300.0,296.0,365.5,285.0,1,0,1,0
717,320.0,298.0,386.0,290.0,0,0,1,0
718,326.0,296.0,391.5,288.5,1,0,1,0
719,329.0,294.0,395.0,286.0,0,0,1,0
720,,,,,0,0,0,0
721,,,,,0,0,0,0
722,,,,,0,0,0,0
723,,,,,0,0,0,0
724,,,,,0,0,0,0
725,,,,,0,0,0,0
726,,,,,0,0,0,0
727,,,,,0,0,0,0
728,,,,,0,0,0,0
729,,,,,0,0,0,0
730,,,,,0,0,0,0
731,,,,,0,0,0,0
732,,,,,0,0,0,0
733,314.0,310.0,382.0,307.0,0,0,1,0
734,331.0,320.0,404.0,318.0,0,0,1,0
735,320.0,317.0,390.0,308.0,0,0,1,0
736,,,,,0,0,0,0
737,,,,,0,0,0,0
738,,,,,0,0,0,0
739,,,,,0,0,0,0
740,304.0,305.0,374.0,297.0,1,0,0,0
741,,,,,0,0,0,0
742,,,,,0,0,0,0
743,,,,,0,0,0,0
744,,,,,0,0,0,0
745,,,,,0,0,0,0
746,,,,,0,0,0,0
747,,,,,0,0,0,0
748,,,,,0,0,0,0
749,,,,,0,0,0,0
750,,,,,0,0,0,0
751,,,,,0,0,0,0
752,,,,,0,0,0,0
753,,,,,0,0,0,0
754,,,,,0,0,0,0
755,,,,,0,0,0,0
756,,,,,0,0,0,0
757,,,,,0,0,0,0
758,,,,,0,0,0,0
759,,,,,0,0,0,0
760,,,,,0,0,0,0
761,294.0,281.0,360.0,276.0,0,0,1,0
762,,,,,0,0,0,0
763,,,,,0,0,0,0
764,,,,,0,0,0,0
765,,,,,0,0,0,0
766,,,,,0,0,0,0
767,,,,,0,0,0,0
768,,,,,0,0,0,0
769,,,,,0,0,0,0
770,,,,,0,0,0,0
771,,,,,0,0,0,0
772,,,,,0,0,0,0
773,,,,,0,0,0,0
774,,,,,0,0,0,0
775,,,,,0,0,0,0
776,264.5,312.5,340.0,303.0,0,2,0,0
777,,,,,0,0,0,0
778,281.3333333333333,309.8333333333333,356.3333333333333,304.0,0,6,0,0
779,277.0,305.25,350.25,300.0,0,4,0,0
780,,,,,0,0,0,0
781,,,,,0,0,0,0
782,,,,,0,0,0,0
783,,,,,0,0,0,0
784,276.0,302.0,350.0,293.0,0,1,0,0
785,274.0,297.0,346.0,290.0,0,1,0,0
786,,,,,0,0,0,0
787,,,,,0,0,0,0
788,,,,,0,0,0,0
789,,,,,0,0,0,0
790,,,,,0,0,0,0
791,,,,,0,0,0,0
792,,,,,0,0,0,0
793,281.0,304.0,353.0,301.0,0,1,0,0
794,275.0,309.0,347.0,303.0,0,1,0,0
795,,,,,0,0,0,0
796,,,,,0,0,0,0
797,,,,,0,0,0,0
798,276.0,304.0,347.0,295.0,0,1,0,0
799,309.0,311.0,382.0,305.0,0,0,1,0
800,,,,,0,0,0,0
801,,,,,0,0,0,0
802,,,,,0,0,0,0
803,,,,,0,0,0,0
804,,,,,0,0,0,0
805,290.0,305.0,362.0,298.0,0,1,0,0
806,291.0,306.0,363.2,299.0,5,0,0,0
807,290.0,305.0,362.5,298.5,1,3,0,0
808,291.0,305.6666666666667,363.9166666666667,298.9166666666667,8,3,1,0
809,292.36842105263156,305.3157894736842,365.10526315789474,298.57894736842104,18,1,0,0
810,293.25,303.75,365.25,296.5,4,0,0,0
811,,,,,0,0,0,0
812,,,,,0,0,0,0
813,313.0,296.0,381.0,289.0,0,0,1,0
814,,,,,0,0,0,0
815,,,,,0,0,0,0
816,,,,,0,0,0,0
817,,,,,0,0,0,0
818,,,,,0,0,0,0
819,280.0,298.0,351.0,288.0,0,1,0,0
820,,,,,0,0,0,0
821,276.6666666666667,294.3333333333333,347.6666666666667,287.6666666666667,0,3,0,0
822,,,,,0,0,0,0
823,,,,,0,0,0,0
824,,,,,0,0,0,0
825,,,,,0,0,0,0
826,,,,,0,0,0,0
827,,,,,0,0,0,0
828,,,,,0,0,0,0
829,,,,,0,0,0,0
830,,,,,0,0,0,0
831,,,,,0,0,0,0
832,,,,,0,0,0,0
833,,,,,0,0,0,0
834,,,,,0,0,0,0
835,,,,,0,0,0,0
836,,,,,0,0,0,0
837,305.0,298.0,375.0,295.0,1,0,0,0
838,,,,,0,0,0,0
839,287.0,291.5,356.0,286.0,0,2,0,0
840,,,,,0,0,0,0
841,,,,,0,0,0,0
842,,,,,0,0,0,0
843,286.5,311.0,357.5,302.5,1,1,0,0
844,287.0,312.0,356.0,304.0,1,0,1,0
845,283.5,312.0,353.5,303.5,0,1,1,0
846,277.3333333333333,307.6666666666667,346.0,299.0,0,3,0,0
847,287.5,308.0,356.5,299.75,2,0,2,0
848,289.0,306.0,359.0,299.0,0,0,1,0
849,,,,,0,0,0,0
850,,,,,0,0,0,0
851,,,,,0,0,0,0
852,,,,,0,0,0,0
853,,,,,0,0,0,0
854,,,,,0,0,0,0
855,287.0,309.0,358.0,304.0,0,1,0,0
856,286.25,312.25,356.75,307.25,0,3,1,0
857,273.5,317.0,343.0,308.0,0,2,0,0
858,267.0,317.5,334.0,305.5,0,2,0,0
859,,,,,0,0,0,0
860,270.0,304.0,337.0,295.0,0,0,1,0
861,270.0,301.0,338.0,292.0,0,1,0,0
862,272.0,301.0,339.3333333333333,292.6666666666667,0,3,0,0
863,,,,,0,0,0,0
864,,,,,0,0,0,0
865,281.0,302.0,349.0,295.0,0,1,0,0
866,279.0,305.0,347.0,297.0,0,1,0,0
867,271.5,306.0,339.5,298.5,0,2,0,0
868,271.6666666666667,305.0,339.6666666666667,296.6666666666667,0,3,0,0
869,,,,,0,0,0,0
870,,,,,0,0,0,0
871,280.0,304.0,349.6666666666667,296.0,0,3,0,0
872,,,,,0,0,0,0
873,,,,,0,0,0,0
874,,,,,0,0,0,0
875,,,,,0,0,0,0
876,,,,,0,0,0,0
877,,,,,0,0,0,0
878,301.5,301.5,368.75,291.0,4,0,0,0
879,,,,,0,0,0,0
880,308.0,296.0,373.0,288.0,0,0,1,0
881,311.0,297.0,377.5,288.0,1,0,1,0
882,308.0,300.0,375.0,291.0,1,0,0,0
883,,,,,0,0,0,0
884,309.0,299.0,376.0,289.0,1,0,0,0
885,,,,,0,0,0,0
886,,,,,0,0,0,0
887,,,,,0,0,0,0
888,,,,,0,0,0,0
889,,,,,0,0,0,0
890,,,,,0,0,0,0
891,312.5,295.0,377.5,286.0,2,0,0,0
892,,,,,0,0,0,0
893,311.0,294.0,377.0,284.0,0,0,1,0
894,,,,,0,0,0,0
895,313.5,295.0,378.0,286.0,2,0,0,0
896,,,,,0,0,0,0
897,,,,,0,0,0,0
898,311.0,296.0,376.0,286.0,1,0,0,0
899,,,,,0,0,0,0
900,,,,,0,0,0,0
901,284.0,301.5,353.5,297.5,0,2,0,0
902,282.0,312.0,353.0,306.0,0,1,0,0
903,281.3333333333333,313.8333333333333,352.1666666666667,307.8333333333333,0,6,0,0
904,,,,,0,0,0,0
905,,,,,0,0,0,0
906,291.0,319.0,363.0,313.0,0,1,0,0
907,288.0,317.5,361.0,311.25,0,4,0,0
908,287.77777777777777,317.22222222222223,360.3333333333333,311.6666666666667,0,9,0,0
909,287.4,313.8,359.2,308.2,0,5,0,0
910,296.125,306.0,366.0,303.25,1,7,0,0
911,251.3125,309.25,311.5625,302.9375,3,12,1,0
912,222.33333333333334,302.55555555555554,272.6111111111111,291.55555555555554,0,15,3,0
913,230.25,300.6875,277.625,289.9375,0,16,0,0
914,224.5,305.0,271.0,293.5,0,1,1,0
915,238.4,300.0,291.6,288.0,0,0,5,0
916,313.5,298.0,380.5,294.5,0,0,2,0
917,,,,,0,0,0,0
918,292.3333333333333,306.0,358.3333333333333,294.3333333333333,2,0,1,0
919,304.0,313.0,374.5,304.5,2,0,0,0
920,283.0,312.0,354.0,305.0,0,1,0,0
921,,,,,0,0,0,0
922,,,,,0,0,0,0
923,,,,,0,0,0,0
924,,,,,0,0,0,0
925,,,,,0,0,0,0
926,,,,,0,0,0,0
927,,,,,0,0,0,0
928,,,,,0,0,0,0
929,,,,,0,0,0,0
930,,,,,0,0,0,0
931,,,,,0,0,0,0
932,,,,,0,0,0,0
933,,,,,0,0,0,0
934,,,,,0,0,0,0
935,,,,,0,0,0,0
936,,,,,0,0,0,0
937,,,,,0,0,0,0
938,,,,,0,0,0,0
939,,,,,0,0,0,0
940,,,,,0,0,0,0
941,292.0,303.0,366.0,296.0,0,0,1,0
942,,,,,0,0,0,0
943,,,,,0,0,0,0
944,,,,,0,0,0,0
945,273.0,307.0,346.0,298.0,0,1,0,0
946,267.0,306.0,339.0,298.0,0,1,0,0
947,258.0,306.0,329.0,293.0,0,1,0,0
948,,,,,0,0,0,0
949,262.0,301.0,332.0,292.0,0,1,0,0
950,,,,,0,0,0,0
951,,,,,0,0,0,0
952,,,,,0,0,0,0
953,,,,,0,0,0,0
954,277.0,313.0,351.0,304.0,0,1,0,0
955,,,,,0,0,0,0
956,271.6,316.4,345.0,305.2,0,5,0,0
957,271.6666666666667,315.6666666666667,345.3333333333333,305.6666666666667,0,3,0,0
958,268.0,305.0,340.0,293.0,0,1,0,0
959,264.75,301.4166666666667,336.75,292.4166666666667,0,12,0,0
960,269.0,303.0,340.0,297.0,0,1,0,0
961,266.5,302.6666666666667,338.3333333333333,296.8333333333333,0,6,0,0
962,,,,,0,0,0,0
963,274.5,311.0,348.5,303.5,0,2,0,0
964,274.0,311.0,347.0,304.0,0,1,0,0
965,270.5,309.5,345.0,301.5,0,2,0,0
966,269.875,309.25,342.5,302.0,0,8,0,0
967,272.5,309.5,346.5,302.0,0,2,0,0
968,269.6666666666667,309.0,342.6666666666667,300.8333333333333,0,6,0,0
969,256.8,311.8,328.6,302.0,0,5,0,0
970,282.2,313.8,357.8,307.0,0,5,0,0
971,282.0,314.25,357.0,307.25,0,4,0,0
972,280.625,314.375,355.25,307.75,0,8,0,0
973,276.3333333333333,314.0,350.1666666666667,306.8333333333333,0,6,0,0
974,274.7142857142857,312.85714285714283,348.0,305.14285714285717,0,6,1,0
975,273.25,312.0,346.25,305.25,0,4,0,0
976,273.1666666666667,311.6666666666667,347.1666666666667,304.5,0,6,0,0
977,271.25,308.5,344.25,300.75,0,4,0,0
978,270.2,304.0,342.2,295.8,0,5,0,0
979,270.0,304.0,342.0,296.0,0,2,0,0
980,275.0,305.0,346.0,297.0,0,1,0,0
981,272.3333333333333,303.6666666666667,344.3333333333333,295.6666666666667,0,3,0,0
982,272.3333333333333,301.0,344.0,294.0,0,3,0,0
983,272.2857142857143,300.0,344.2857142857143,292.42857142857144,0,7,0,0
984,272.0,300.77777777777777,344.0,292.6666666666667,0,9,0,0
985,,,,,0,0,0,0
986,,,,,0,0,0,0
987,273.14285714285717,300.2857142857143,344.85714285714283,293.2857142857143,0,7,0,0
988,272.3333333333333,301.1111111111111,344.1111111111111,293.8888888888889,0,9,0,0
989,,,,,0,0,0,0
990,,,,,0,0,0,0
991,272.57142857142856,304.0,345.57142857142856,295.7142857142857,0,7,0,0
992,273.6666666666667,304.5,347.0,297.0,0,5,1,0
993,272.4,305.1,345.3,297.7,0,10,0,0
994,271.3333333333333,304.6666666666667,345.0,297.6666666666667,0,3,0,0
995,271.4,305.0,344.8,297.4,0,10,0,0
996,270.0,304.5,343.5,297.0,0,2,0,0
997,269.57142857142856,305.0,342.35714285714283,297.7142857142857,0,14,0,0
998,270.0,305.0,343.0,298.0,0,1,0,0
999,273.6666666666667,305.6666666666667,347.3333333333333,299.0,0,3,0,0
1000,272.57142857142856,304.42857142857144,346.14285714285717,297.14285714285717,0,7,0,0
1001,,,,,0,0,0,0
1002,278.5,305.75,351.75,298.5,0,1,3,0
1003,302.75,310.5,379.0,305.75,0,0,4,0
1004,304.6,315.6,379.6,307.8,0,0,5,0
1005,305.5,317.0,379.5,309.0,0,0,2,0
1006,302.5,316.0,378.0,307.25,0,0,4,0
1007,298.0,315.0,373.0,306.0,0,0,1,0
1008,303.0,315.0,377.0,308.0,0,0,1,0
1009,,,,,0,0,0,0
1010,,,,,0,0,0,0
1011,324.0,303.0,394.0,296.0,1,0,0,0
1012,311.0,301.0,381.0,291.0,0,0,1,0
1013,,,,,0,0,0,0
1014,302.0,306.3333333333333,373.3333333333333,295.6666666666667,2,0,1,0
1015,305.5,306.5,378.5,296.0,0,0,2,0
1016,,,,,0,0,0,0
1017,299.0,304.0,370.0,292.0,1,0,0,0
1018,307.0,307.0,377.0,295.0,0,0,1,0
1019,306.0,307.0,375.0,296.0,0,0,1,0
1020,,,,,0,0,0,0
1021,303.0,305.0,374.0,292.0,0,0,1,0
1022,300.0,303.0,369.0,291.0,0,0,1,0
1023,,,,,0,0,0,0
1024,303.0,305.0,369.0,294.0,1,0,0,0
1025,,,,,0,0,0,0
1026,,,,,0,0,0,0
1027,,,,,0,0,0,0
1028,,,,,0,0,0,0
1029,291.0,308.3333333333333,363.0,296.3333333333333,0,2,1,0
1030,,,,,0,0,0,0
1031,288.0,304.5,359.0,293.0,0,4,0,0
1032,290.0,306.0,361.0,293.0,0,1,0,0
1033,292.0,304.0,362.0,292.0,1,0,0,0
1034,293.0,305.0,362.0,296.0,2,0,0,0
1035,,,,,0,0,0,0
1036,299.0,305.0,368.0,292.0,0,0,1,0
1037,,,,,0,0,0,0
1038,,,,,0,0,0,0
1039,295.8,306.6,365.8,295.2,4,0,1,0
1040,298.5,312.0,368.0,300.0,1,0,1,0
1041,303.0,315.0,372.0,302.0,0,0,1,0
1042,,,,,0,0,0,0
1043,,,,,0,0,0,0
1044,,,,,0,0,0,0
1045,,,,,0,0,0,0
1046,326.6666666666667,330.0,398.0,318.0,0,0,3,0
1047,327.0,330.0,397.0,318.0,0,0,1,0
1048,,,,,0,0,0,0
1049,305.0,333.0,376.0,321.0,1,0,0,0
1050,280.6666666666667,339.3333333333333,352.6666666666667,322.0,3,0,0,0
1051,281.6,339.2,351.6,321.8,3,0,2,0
1052,286.7142857142857,336.42857142857144,357.85714285714283,319.42857142857144,0,0,7,0
1053,287.0,336.0,358.0,320.0,1,0,0,0
1054,290.5,333.5,362.5,318.0,2,0,0,0
1055,296.3333333333333,331.8888888888889,367.6666666666667,317.1111111111111,4,0,5,0
1056,294.5,331.5,366.0,317.0,2,0,0,0
1057,299.0,329.0,366.5,316.5,0,0,2,0
1058,296.0,334.0,366.0,320.0,1,0,0,0
1059,292.0,327.0,363.0,313.0,0,1,0,0
1060,,,,,0,0,0,0
1061,300.75,318.25,369.25,306.25,3,0,1,0
1062,299.6666666666667,319.0,369.3333333333333,306.3333333333333,1,0,2,0
1063,,,,,0,0,0,0
1064,,,,,0,0,0,0
1065,296.5,320.0,367.0,307.0,1,0,1,0
1066,298.0,319.0,369.5,306.0,0,1,1,0
1067,297.5,322.0,367.5,309.5,2,0,0,0
1068,294.2,319.8,364.0,306.4,4,1,0,0
1069,,,,,0,0,0,0
1070,,,,,0,0,0,0
1071,298.3333333333333,318.3333333333333,368.3333333333333,306.3333333333333,0,2,1,0
1072,295.3333333333333,318.3333333333333,365.6666666666667,305.6666666666667,0,1,2,0
1073,299.0,318.0,369.5,305.0,1,1,0,0
1074,,,,,0,0,0,0
1075,,,,,0,0,0,0
1076,,,,,0,0,0,0
1077,,,,,0,0,0,0
1078,302.3333333333333,313.6666666666667,371.6666666666667,302.3333333333333,1,2,0,0
1079,,,,,0,0,0,0
1080,300.0,314.0,369.0,302.0,0,0,1,0
1081,300.0,314.0,369.0,301.0,0,0,1,0
1082,300.0,313.3333333333333,369.0,302.0,3,0,0,0
1083,299.5,313.5,368.5,302.0,2,0,0,0
1084,291.6,313.8,361.4,303.4,3,2,0,0
1085,,,,,0,0,0,0
1086,,,,,0,0,0,0
1087,,,,,0,0,0,0
1088,297.0,310.0,367.0,298.0,0,1,0,0
1089,294.0,309.0,364.0,297.0,0,1,0,0
1090,,,,,0,0,0,0
1091,298.0,314.0,364.0,303.0,1,0,0,0
1092,294.6,309.6,365.0,298.0,4,0,1,0
1093,295.0,310.0,366.0,299.0,1,0,0,0
1094,305.0,315.5,373.5,306.0,2,0,0,0
1095,,,,,0,0,0,0
1096,304.6666666666667,317.0,373.0,306.6666666666667,3,0,0,0
1097,,,,,0,0,0,0
1098,298.0,312.0,369.0,300.0,1,0,0,0
1099,,,,,0,0,0,0
1100,,,,,0,0,0,0
1101,,,,,0,0,0,0
1102,297.0,310.0,368.0,297.0,0,0,1,0
1103,,,,,0,0,0,0
1104,,,,,0,0,0,0
1105,296.0,310.0,365.0,298.0,1,0,0,0
1106,296.0,312.0,364.0,300.0,2,0,0,0
1107,,,,,0,0,0,0
1108,295.25,312.0,365.0,299.0,1,1,2,0
1109,295.6666666666667,314.3333333333333,362.3333333333333,302.0,3,0,0,0
1110,293.0,310.0,362.3333333333333,296.6666666666667,2,1,0,0
1111,294.0,311.8,362.0,299.6,4,1,0,0
1112,,,,,0,0,0,0
1113,297.0,310.5,362.5,299.5,2,0,0,0
1114,,,,,0,0,0,0
1115,284.0,306.0,353.0,292.0,1,1,0,0
1116,282.0,306.0,350.0,291.0,0,0,1,0
1117,284.0,308.0,351.0,294.0,1,0,0,0
1118,283.6666666666667,307.6666666666667,353.0,293.0,0,2,1,0
1119,298.7142857142857,304.7142857142857,369.42857142857144,298.14285714285717,4,2,1,0
1120,299.0,303.0,371.0,298.0,1,0,0,0
1121,291.0,284.0,362.0,280.0,0,1,0,0
1122,285.5,290.0,357.5,284.0,0,2,0,0
1123,,,,,0,0,0,0
1124,,,,,0,0,0,0
1125,289.0,295.0,357.0,291.0,1,0,0,0
1126,279.0,278.0,349.0,270.0,0,1,0,0
1127,,,,,0,0,0,0
1128,,,,,0,0,0,0
1129,,,,,0,0,0,0
1130,,,,,0,0,0,0
1131,,,,,0,0,0,0
1132,,,,,0,0,0,0
1133,,,,,0,0,0,0
1134,238.0909090909091,305.1818181818182,278.3636363636364,293.45454545454544,11,0,0,0
1135,,,,,0,0,0,0
1136,245.75,266.5,301.5,270.5,2,2,0,0
1137,261.0,262.0,322.5,269.25,4,0,0,0
1138,253.14285714285714,255.85714285714286,299.42857142857144,253.71428571428572,0,4,3,0
1139,264.6923076923077,258.7692307692308,316.46153846153845,252.23076923076923,8,3,2,0
1140,,,,,0,0,0,0
1141,,,,,0,0,0,0
1142,,,,,0,0,0,0
1143,,,,,0,0,0,0
1144,278.5,311.1666666666667,358.6666666666667,305.5,0,6,0,0
1145,267.5,313.1,346.8,309.0,0,10,0,0
1146,291.5,307.6,372.7,311.6,0,9,1,0
1147,287.22222222222223,309.44444444444446,367.1111111111111,308.6666666666667,0,8,1,0
1148,275.65,312.55,354.2,308.4,0,20,0,0
1149,275.75,307.5,352.0,303.5,0,4,0,0
1150,276.7,307.7,354.1,304.1,0,9,1,0
1151,276.6,307.8,354.8,304.2,0,5,0,0
1152,276.77777777777777,309.1111111111111,355.22222222222223,305.3333333333333,0,9,0,0
1153,275.5,309.25,354.0833333333333,305.5,0,12,0,0
1154,274.125,310.875,352.5,306.375,0,8,0,0
1155,271.8888888888889,313.27777777777777,349.6666666666667,307.6666666666667,0,18,0,0
1156,272.3333333333333,312.0,350.0,305.6666666666667,0,3,0,0
1157,287.5,311.25,368.0,307.0,0,0,4,0
1158,292.0,312.44444444444446,372.1111111111111,308.6666666666667,0,9,0,0
1159,279.57142857142856,314.42857142857144,359.85714285714283,309.2857142857143,0,14,0,0
1160,277.42857142857144,312.5,356.14285714285717,306.7857142857143,0,12,2,0
1161,275.1111111111111,311.55555555555554,353.6666666666667,305.77777777777777,0,9,0,0
1162,286.375,311.625,366.25,307.0,0,6,2,0
1163,287.2,311.8,367.6,307.2,0,1,4,0
1164,283.8888888888889,309.8888888888889,364.0,304.6666666666667,0,9,0,0
1165,281.0,311.8,360.4,305.0,0,5,0,0
1166,276.77777777777777,314.3333333333333,356.3333333333333,308.55555555555554,0,6,3,0
1167,,,,,0,0,0,0
1168,288.4,318.8,368.8,312.8,0,5,0,0
1169,287.6666666666667,319.1666666666667,365.6666666666667,313.8333333333333,0,6,0,0
1170,269.57894736842104,320.94736842105266,347.10526315789474,312.0,0,19,0,0
1171,273.0,321.0,350.0,312.5,0,2,2,0
1172,272.7,320.3,351.1,312.0,0,10,0,0
1173,273.5,317.375,350.875,308.625,0,7,1,0
1174,267.0,310.6666666666667,342.3333333333333,300.0,0,3,0,0
1175,,,,,0,0,0,0
1176,,,,,0,0,0,0
1177,,,,,0,0,0,0
1178,,,,,0,0,0,0
1179,,,,,0,0,0,0
1180,,,,,0,0,0,0
1181,,,,,0,0,0,0
1182,,,,,0,0,0,0
1183,,,,,0,0,0,0
1184,,,,,0,0,0,0
1185,,,,,0,0,0,0
1186,273.0,307.0,347.0,296.0,0,1,0,0
1187,276.0,310.5,349.5,297.5,0,1,1,0
1188,287.0,315.0,362.0,305.0,0,0,1,0
1189,300.0,313.0,375.0,304.0,0,0,1,0
1190,,,,,0,0,0,0
1191,,,,,0,0,0,0
1192,,,,,0,0,0,0
1193,,,,,0,0,0,0
1194,291.6,306.0,363.6,295.6,1,3,1,0
1195,,,,,0,0,0,0
1196,277.5,311.6666666666667,351.3333333333333,309.0,0,6,0,0
1197,267.0,327.0,344.6666666666667,322.3333333333333,1,1,1,0
1198,278.0,326.0,357.0,320.0,0,0,1,0
1199,279.42857142857144,325.0,356.7142857142857,318.14285714285717,0,7,0,0
1200,276.6666666666667,322.3333333333333,354.0,315.0,0,4,2,0
1201,272.0,301.0,345.0,293.0,0,2,0,0
1202,,,,,0,0,0,0
1203,,,,,0,0,0,0
1204,,,,,0,0,0,0
1205,293.5,310.6,370.0,301.2,5,4,1,0
1206,304.0625,309.75,375.0625,301.1875,16,0,0,0
1207,302.89473684210526,319.5263157894737,373.5263157894737,309.2105263157895,19,0,0,0
1208,304.77777777777777,322.3333333333333,372.1666666666667,312.55555555555554,18,0,0,0
1209,299.8,322.15,371.15,311.5,19,1,0,0
1210,299.42105263157896,323.36842105263156,366.5263157894737,312.7368421052632,19,0,0,0
1211,298.0,319.1111111111111,368.6666666666667,308.6111111111111,15,3,0,0
1212,298.35,318.15,369.1,308.15,20,0,0,0
1213,296.36842105263156,329.36842105263156,366.42105263157896,319.1578947368421,19,0,0,0
1214,293.9,324.45,366.55,314.4,16,3,1,0
1215,293.35,323.1,365.9,312.8,18,1,1,0
1216,293.72222222222223,321.1666666666667,365.1666666666667,311.05555555555554,17,1,0,0
1217,291.7368421052632,319.63157894736844,367.10526315789474,309.36842105263156,15,4,0,0
1218,292.3,319.2,364.9,309.1,18,2,0,0
1219,287.55,316.95,357.7,306.7,20,0,0,0
1220,287.36842105263156,316.2105263157895,359.63157894736844,305.57894736842104,19,0,0,0
1221,289.9230769230769,310.61538461538464,363.46153846153845,300.61538461538464,10,3,0,0
1222,296.77777777777777,310.6666666666667,363.27777777777777,301.5,18,0,0,0
1223,295.55555555555554,310.27777777777777,366.22222222222223,300.77777777777777,18,0,0,0
1224,295.85,308.7,370.15,298.85,20,0,0,0
1225,299.05555555555554,311.3333333333333,372.05555555555554,301.55555555555554,17,1,0,0
1226,297.9047619047619,308.6190476190476,371.76190476190476,298.85714285714283,19,2,0,0
1227,301.11764705882354,309.4117647058824,370.05882352941177,299.6470588235294,17,0,0,0
1228,297.9,308.0,368.0,298.25,20,0,0,0
1229,291.25,307.55,365.0,297.5,17,3,0,0
1230,289.89473684210526,306.63157894736844,364.7368421052632,296.42105263157896,10,9,0,0
1231,289.25,307.6,363.7,296.8,18,2,0,0
1232,288.42105263157896,309.10526315789474,362.1578947368421,298.10526315789474,16,3,0,0
1233,294.72222222222223,299.27777777777777,368.72222222222223,289.0,0,6,12,0
