Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Event,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted
773.0,-4.2029068245,-2.689341914,8.674245125999999,10.00697335,-65.731163905,-4.2029068245,-2.689341914,8.674245125999999,10.00697335,-17.225400755,-25.85144586,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.0005315712076,0.0003925775385499,0.002084905035,0.002225301844,-0.083171449405,-0.060730358475,0.1715394693,0.200106775,0.0,0.0,0.0,29.90881465,-122.61422785,-147.38577215,115.85144585,107.22540075,-122.61422785,0
774.0,-4.2037414555,-2.690128852,8.673701423,10.00706566,-67.079889295,-4.2037414555,-2.690128852,8.673701423,10.00706566,-17.231157475,-25.85732099,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0014514758714499,-0.000578256104115,-0.0013337026119,0.0024471200467,-0.08666297885,-0.0655244453599999,0.1705547090999999,0.2022268622999999,0.0,0.0,0.0,29.91596866,-122.6167021,-147.38329785000002,115.85732095,107.23115745,-122.6167021,0
775.0,-4.199677989,-2.6933338355,8.6741974475,10.00665059,-66.518216035,-4.199677989,-2.6933338355,8.6741974475,10.00665059,-17.24953857,-25.834294285,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.0002259973398,0.000979321805455,0.0032732478341,0.0034617421287,-0.080031510445,-0.067286826105,0.1705971422,0.2001002815499999,0.0,0.0,0.0,29.90614875,-122.6728212,-147.3271788,115.8342943,107.24953855,-122.6728212,0
776.0,-4.2016000305,-2.68992854,8.675399309,10.007582795,-65.09547223000001,-4.2016000305,-2.68992854,8.675399309,10.007582795,-17.226778099999997,-25.841464635,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.0002864755011,0.0006779920193,0.0001156512199999,0.002103595248,-0.0732871486299999,-0.065143225655,0.17545359365,0.2010130774,0.0,0.0,0.0,29.90162737,-122.62799255,-147.3720074,115.84146465,107.2267781,-122.62799255,0
777.0,-4.2008178615,-2.693543686,8.676448556,10.00913854,-65.25262715,-4.2008178615,-2.693543686,8.676448556,10.00913854,-17.246586895,-25.834559855,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0004615438628999,-0.0004753371268499,-0.00323292908,0.003328980528,-0.080515161395,-0.059058567835,0.17665523955,0.20295331545,0.0,0.0,0.0,29.905064665,-122.66780495,-147.33219495,115.83455985,107.24658685,-122.66780495,0
778.0,-4.1991438295000005,-2.6908728660000003,8.677173479499999,10.008344395,-68.39215362499999,-4.1991438295000005,-2.6908728660000003,8.677173479499999,10.008344395,-17.229151190000003,-25.82372807,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0002323634619849,-3.607469273e-05,0.002271644618,0.00228390899465,-0.08108567202,-0.0574176398799999,0.17553316155,0.20170988275,1.0,0.0,0.0,29.888832335,-122.6523422,-147.34765779999998,115.8237281,107.2291512,-122.6523422,0
779.0,-4.202339199000001,-2.6992096400000003,8.6746123585,10.00971421,-64.117663215,-4.202339199000001,-2.6992096400000003,8.6746123585,10.00971421,-17.31198129,-25.90090956,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.000879585892115,0.00511730128955,-0.0034101194698499,0.0062419211855,-0.09626674355,-0.06531744353,0.171414049,0.207856674,0.0,0.0,0.0,29.9859025,-122.6957573,-147.3042426,115.9009096,107.3119813,-122.6957573,0
780.0,-4.1852649369999995,-2.7215634494999996,8.674025748,10.008104595,-53.32387254,-4.1852649369999995,-2.7215634494999996,8.674025748,10.008104595,-17.41977308,-25.757568215,-1.0,-1.0,-1.0,-1.0,16.0,16.0,16.0,16.0,-0.0003596858964999,-0.0090462596885,-0.0002238753054999,0.0108233739635,-0.061959368255,-0.059549531825,0.1807663651,0.20214183025,0.0,0.0,0.0,29.922573785,-123.03492225,-146.96507775,115.7575682,107.4197731,-123.03492225,0
781.0,-4.3083707024999995,-2.819988048,8.567784311499999,9.9988954485,-39.41465788,-4.3083707024999995,-2.819988048,8.567784311499999,9.9988954485,-18.22598383,-26.70136756,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.028019426035,0.048032392265,-0.01200650655305,0.058393446375,-0.0918028426199999,-0.068311489745,0.1648384293999999,0.20285296855,0.0,0.0,0.0,31.01009889,-123.22903985,-146.77096015,116.70136755,108.2259838,-123.22903985,0
782.0,-4.5505332775,-3.01687537,8.400581307,10.019334525,-37.29818091,-4.5505332775,-3.01687537,8.400581307,10.019334525,-19.75337225,-28.443336305000003,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0074664004015,0.018458571439,0.0143556056949999,0.02743661771,-0.11790218445,-0.071140291105,0.1592714558,0.2107482993,0.0,0.0,0.0,33.02406547,-123.54785195,-146.45214805,118.4433363,109.75337225,-123.54785195,0
783.0,-4.512249880000001,-2.8921527355,8.438440254500001,9.997315398,-49.86527591,-4.512249880000001,-2.8921527355,8.438440254500001,9.997315398,-18.919117325,-28.135263925,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.003501367239,-0.03720467952,-0.005220220249,0.0380355192399999,-0.06528052012,-0.055342591,0.1681197529499999,0.1893541457999999,0.0,0.0,0.0,32.42332496,-122.6675949,-147.33240510000002,118.1352639,108.9191173,-122.6675949,0
784.0,-4.343506416,-2.9017772665,8.5357678725,10.00730776,-46.901112825,-4.343506416,-2.9017772665,8.5357678725,10.00730776,-18.7769564,-27.10434725,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0044679567911,-0.003650971092,-0.007113080566,0.0091855036085,-0.080622366615,-0.065626715825,0.17248469375,0.2014149545,0.0,0.0,0.0,31.56858755,-123.5942196,-146.4057804,117.1043472,108.7769564,-123.5942196,0
785.0,-4.302632796999999,-2.917201633,8.549107184499999,10.00549999,-61.955984375,-4.302632796999999,-2.917201633,8.549107184499999,10.00549999,-18.84111181,-26.715396695,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.00125814947545,-0.00181139519725,-0.001221909258,0.0043530626274999,-0.07434121718,-0.065917531215,0.172195105,0.19891686245,0.0,0.0,0.0,31.301979745,-124.1374891,-145.8625109,116.7153967,108.8411118,-124.1374891,0
786.0,-4.290414334499999,-2.93283509,8.552679892,10.00787256,-66.20006638999999,-4.290414334499999,-2.93283509,8.552679892,10.00787256,-18.927567935,-26.64043083,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-8.063754844999998e-05,0.00077878895505,0.0028520227585,0.0030811637005,-0.074732754105,-0.07123693545,0.1731476752,0.20159770735,0.0,0.0,0.0,31.284955035000003,-124.35567075,-145.64432920000002,116.6404308,108.9275679,-124.35567075,0
787.0,-4.295455507,-2.931242136,8.549160153999999,10.00656133,-64.22798243,-4.295455507,-2.931242136,8.549160153999999,10.00656133,-18.925253185000003,-26.676866555,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.00091035548135,0.0007872771167499,0.000267377134345,0.00132827183,-0.07675611405,-0.074557766085,0.17044178645,0.2012560157,0.0,0.0,0.0,31.31139758,-124.3098287,-145.69017129999995,116.67686655,108.9252532,-124.3098287,0
788.0,-4.2885829145,-2.9441574585,8.5479821155,10.00640491,-60.27650325,-4.2885829145,-2.9441574585,8.5479821155,10.00640491,-19.00507524,-26.643235805,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.0005771950837,-0.00013474958755,-0.0015703101449,0.00212118289555,-0.078984294615,-0.07263996298,0.1700567518,0.2010844548499999,0.0,0.0,0.0,31.3229054,-124.4699979,-145.5300021,116.6432358,109.00507525,-124.4699979,0
789.0,-4.292612988,-2.9425072730000004,8.5474574775,10.007192745,-63.566786410000006,-4.292612988,-2.9425072730000004,8.5474574775,10.007192745,-18.99629404,-26.666230115,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0014461707644999,0.0007469583399,0.005068494319,0.0054301559025,-0.07431910809,-0.08067923407,0.16931333955,0.201749139,0.0,0.0,0.0,31.33609305,-124.4299217,-145.5700783,116.66623015,108.99629405,-124.4299217,0
790.0,-4.2963235235,-2.9403658485,8.5462174685,10.007096905,-64.30653063,-4.2963235235,-2.9403658485,8.5462174685,10.007096905,-18.99013935,-26.67328178,-1.0,-1.0,-1.0,-1.0,16.0,16.0,16.0,16.0,0.00109285098565,0.00061433079405,0.0031745729585,0.003436533742,-0.07063540324,-0.082765763865,0.16971202535,0.20160067995,0.0,0.0,0.0,31.33856735,-124.412397,-145.587603,116.6732818,108.9901393,-124.412397,0
791.0,-4.291444508,-2.944987321,8.546217459000001,10.00636276,-62.34485003,-4.291444508,-2.944987321,8.546217459000001,10.00636276,-19.01371126,-26.6633087,-1.0,-1.0,-1.0,-1.0,14.0,14.0,14.0,14.0,3.183061122e-05,0.0001061020365,-0.001138474858,0.002684570984,-0.076030976955,-0.076255824045,0.17027913895,0.2015326935999999,0.0,0.0,0.0,31.34194007,-124.4597055,-145.54029445,116.6633087,109.01371125,-124.4597055,0
792.0,-4.294924739000001,-2.942689767,8.5449134245,10.006065935,-66.43373459,-4.294924739000001,-2.942689767,8.5449134245,10.006065935,-19.002636539999997,-26.68544739,-1.0,-1.0,-1.0,-1.0,16.0,16.0,16.0,16.0,-0.0002196312175,0.00072573793625,0.0018536025922,0.00200898474035,-0.075418986765,-0.0721177715949999,0.17155281255,0.20081733505,0.0,0.0,0.0,31.353503025,-124.41719605,-145.58280395,116.6854474,109.00263655,-124.41719605,0
793.0,-4.2955079695,-2.942984206,8.545110998999998,10.006571635,-61.980867905,-4.2955079695,-2.942984206,8.545110998999998,10.006571635,-19.003996085,-26.688037475,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0007989483459,-0.0003915165183,-0.0025103742042999,0.00281140741155,-0.077202767135,-0.06623398885,0.17097549145,0.1989508043,0.0,0.0,0.0,31.356076675,-124.41624325,-145.58375669999998,116.6880375,109.0039961,-124.41624325,0
794.0,-4.286923191,-2.9501286495,8.5462365605,10.005955155,-65.8995604,-4.286923191,-2.9501286495,8.5462365605,10.005955155,-19.044479645,-26.639043915,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.000134838713275,0.0011111005345,0.0029071406411499,0.0033468322565,-0.0735551038,-0.07102123182,0.17258764415,0.200609621,0.0,0.0,0.0,31.337896515,-124.5345461,-145.4654539,116.63904395,109.04447965,-124.5345461,0
795.0,-4.291783130000001,-2.947572293,8.5448152915,10.00607082,-63.24908698,-4.291783130000001,-2.947572293,8.5448152915,10.00607082,-19.032103505,-26.668892059999997,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,9.8674894835e-05,0.0003840893765,0.00026843815585,0.0013447838139999,-0.07544833138,-0.068101741015,0.17086560385,0.19882472445,0.0,0.0,0.0,31.354628985,-124.48105865,-145.5189413,116.66889205,109.0321035,-124.48105865,0
796.0,-4.290180637500001,-2.9493798655,8.545072830999999,10.00613736,-68.170320275,-4.290180637500001,-2.9493798655,8.545072830999999,10.00613736,-19.019909,-26.67623728,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0002864755011,7.639346695e-05,-0.002485970736,0.002528791106,-0.076385513425,-0.06598750045,0.1734715277,0.200706121,0.0,0.0,0.0,31.35452828,-124.4540526,-145.5459474,116.6762373,109.019909,-124.4540526,0
797.0,-4.287228428,-2.949570639,8.5461363985,10.00583595,-61.83762575,-4.287228428,-2.949570639,8.5461363985,10.00583595,-19.04134319,-26.640947785,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.000115651220795,0.0008042534438,0.0027650190925,0.0029561431485,-0.0736614903,-0.06483144197,0.1734085332,0.199271543,0.0,0.0,0.0,31.33787893,-124.5275885,-145.47241150000002,116.6409478,109.0413432,-124.5275885,0
798.0,-4.291654358000001,-2.9497423339999997,8.5451205375,10.006916775,-63.1627177,-4.291654358000001,-2.9497423339999997,8.5451205375,10.006916775,-19.04447328,-26.66738025,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0002896585622,6.366122154999998e-05,5.305101874999995e-05,0.001293532937,-0.075761405245,-0.0680770155,0.1726686765,0.20047568925,0.0,0.0,0.0,31.359215205,-124.50156035,-145.49843959999998,116.66738025,109.04447325,-124.50156035,0
799.0,-4.2854351625,-2.955370134,8.546341465000001,10.006953825,-62.197989815,-4.2854351625,-2.955370134,8.546341465000001,10.006953825,-19.07565502,-26.630790920000003,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,4.880693720000001e-05,-0.0002440346843,0.000323611206,0.0046862024185,-0.081191250345,-0.0674954168699999,0.17068392335,0.2007520537,0.0,0.0,0.0,31.34612877,-124.59135445,-145.40864555,116.6307909,109.075655,-124.59135445,0
800.0,-4.2881298295,-2.9518885289999997,8.545716689999999,10.006547055,-65.62174174,-4.2881298295,-2.9518885289999997,8.545716689999999,10.006547055,-19.05609636,-26.646906854999997,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.00020053285075,0.0007183107935,0.0017888803505,0.0025371195517,-0.076527512855,-0.0705718663,0.1711777663499999,0.2003561966499999,0.0,0.0,0.0,31.349185605,-124.5429795,-145.45702045000002,116.64690685,109.05609635,-124.5429795,0
801.0,-4.289145695,-2.951692987,8.5449011355,10.00622799,-63.52953683,-4.289145695,-2.951692987,8.5449011355,10.00622799,-19.056614885,-26.65453755,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0005994765116,0.0004923134528,-0.0022058613585,0.0024509871385,-0.0771398208999999,-0.06491799094,0.1716763526,0.1990960415,0.0,0.0,0.0,31.355161125,-124.53486825,-145.46513175,116.65453755,109.0566149,-124.53486825,0
802.0,-4.2835751275,-2.9551125899999997,8.545974231999999,10.00576768,-64.47081432499999,-4.2835751275,-2.9551125899999997,8.545974231999999,10.00576768,-19.074873265,-26.62181217,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-2.5464489000000003e-05,0.0005283881465,0.000987809962,0.002493118703,-0.07614599078,-0.0652438125,0.1723918340999999,0.19946031165,0.0,0.0,0.0,31.339022205,-124.6006495,-145.3993505,116.6218122,109.07487325,-124.6006495,0
803.0,-4.288215677,-2.9521079175,8.545339915,10.006326475,-66.062304775,-4.288215677,-2.9521079175,8.545339915,10.006326475,-19.06143989,-26.64703309,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,5.941714100000001e-05,0.0008912571145499,0.00085836548195,0.0013613009052999,-0.073429115235,-0.065707078055,0.1745733381999999,0.2004644534,0.0,0.0,0.0,31.35175118,-124.5509132,-145.4490868,116.6470331,109.0614399,-124.5509132,0
804.0,-4.287600435,-2.9540347235000004,8.544805749,10.0061758,-68.87893965500001,-4.287600435,-2.9540347235000004,8.544805749,10.0061758,-19.070836105,-26.646516925,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.00070770058955,-9.76138745e-05,-0.0021199187074,0.002302172194,-0.07694189248,-0.064966642755,0.17224343375,0.19952214775,0.0,0.0,0.0,31.355720535,-124.56573345,-145.43426655000002,116.6465169,109.0708361,-124.56573345,0
805.0,-4.2848771525,-2.955851835,8.5458883955,10.006470375,-64.404125335,-4.2848771525,-2.955851835,8.5458883955,10.006470375,-19.07947731,-26.629018595,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-8.48816295e-06,0.0011374138396,0.00327006479,0.003499094646,-0.071311332045,-0.067703821065,0.1747512036,0.20054394525,0.0,0.0,0.0,31.346573935,-124.59920985,-145.40079015,116.62901855,109.0794773,-124.59920985,0
806.0,-4.288373065,-2.9546690435,8.54476283,10.0066573,-62.16073434,-4.288373065,-2.9546690435,8.54476283,10.0066573,-19.074725865,-26.6507707,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.000275865297355,0.0001899226461,-0.0006811750806,0.001013588931,-0.075194847015,-0.06789767553,0.17391730115,0.2012755409,0.0,0.0,0.0,31.3607168,-124.5666624,-145.43333755,116.6507707,109.07472585,-124.5666624,0
807.0,-4.286059944,-2.9576450999999997,8.5458406775,10.007465675,-64.0164441,-4.286059944,-2.9576450999999997,8.5458406775,10.007465675,-19.0903151,-26.63548364,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0006185748783,-0.0001580920358,-0.002169786666,0.0023042911415,-0.08030027056,-0.06385936056,0.1694665334,0.198103653,0.0,0.0,0.0,31.35645292,-124.60806345,-145.39193655,116.63548365,109.0903151,-124.60806345,0
808.0,-4.283775438999999,-2.9581315705,8.5455879175,10.00641649,-65.48511972,-4.283775438999999,-2.9581315705,8.5455879175,10.00641649,-19.093747370000003,-26.62392309,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,3.81967335e-05,0.00061645283755,0.0034387670285,0.003496594833,-0.07812105708,-0.068562281725,0.1722795904,0.2012197500999999,0.0,0.0,0.0,31.34937438,-124.6267594,-145.37324055,116.6239231,109.09374735,-124.6267594,0
809.0,-4.2884910385,-2.9553509415,8.54385882,10.006137155,-65.23598848500001,-4.2884910385,-2.9553509415,8.54385882,10.006137155,-19.07548105,-26.66146179,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,6.747665175e-05,9.90101773e-05,-0.0006133886105,0.0012290278032,-0.075126205975,-0.06995434628,0.1717407161,0.20010569105,0.0,0.0,0.0,31.36910002,-124.5553445,-145.4446554,116.6614618,109.075481,-124.5553445,0
810.0,-4.2824601935,-2.9592120509999997,8.546058390999999,10.006573735,-66.30653551,-4.2824601935,-2.9592120509999997,8.546058390999999,10.006573735,-19.09924572,-26.61561124,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.00050928977975,5.043666449999999e-05,-0.0003824002309999,0.0025608936815,-0.0788101106599999,-0.06307714376,0.1730817351,0.2003759222,0.0,0.0,0.0,31.345674485,-124.64476495,-145.355235,116.6156112,109.09924575,-124.64476495,0
811.0,-4.2856974755,-2.956829546,8.544157129,10.005631685,-67.406382165,-4.2856974755,-2.956829546,8.544157129,10.005631685,-19.088921015,-26.638065635,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0003660520292,0.00019841081005,0.0009591624187,0.00150110255205,-0.078325091235,-0.067824117445,0.17047956805,0.19950786885,0.0,0.0,0.0,31.35774474,-124.6029427,-145.3970573,116.63806565,109.088921,-124.6029427,0
812.0,-4.287028116,-2.9571443215,8.543804183999999,10.005993815,-66.87230384,-4.287028116,-2.9571443215,8.543804183999999,10.005993815,-19.091535095,-26.64614351,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0004530556999,-2.0159388050000005e-05,-0.00128489567365,0.00141874438875,-0.0814311762749999,-0.068975647855,0.1681293979999999,0.1991468868,0.0,0.0,0.0,31.36503087,-124.597481,-145.40251895,116.6461435,109.09153505,-124.597481,0
813.0,-4.283231735999999,-2.963315823,8.5451252925,10.00732139,-62.31532908,-4.283231735999999,-2.963315823,8.5451252925,10.00732139,-19.12574606,-26.62225224,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.00013050550605,0.0002694991742,0.0013687162794999,0.0029984062815,-0.08361770733,-0.068288110285,0.1689099364,0.2004654624,0.0,0.0,0.0,31.362967525,-124.67707805,-145.32292195,116.62225225,109.1257461,-124.67707805,0
814.0,-4.2862745635,-2.958598964,8.543188944499999,10.005575355,-63.389140215,-4.2862745635,-2.958598964,8.543188944499999,10.005575355,-19.10737459,-26.6351983,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.00040212672193,0.0007405922214499,0.00153847954299,0.002179371133,-0.079724249575,-0.07345302313,0.16883027745,0.2006455499,0.0,0.0,0.0,31.36415205,-124.6341928,-145.3658072,116.6351983,109.1073746,-124.6341928,0
815.0,-4.283451124999999,-2.963864295,8.544634057,10.007158845,-60.36110768,-4.283451124999999,-2.963864295,8.544634057,10.007158845,-19.13004868,-26.62474616,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.00025676693065,-9.230877260000002e-05,-0.002459445227,0.002610848949,-0.078837705965,-0.07279983067,0.17035797195,0.2013421656,0.0,0.0,0.0,31.36684483,-124.68066615,-145.31933385000002,116.62474615,109.1300487,-124.68066615,0
816.0,-4.280203217,-2.9654000165000003,8.541615087,10.0036461,-67.49058575500001,-4.280203217,-2.9654000165000003,8.541615087,10.0036461,-19.145509205,-26.61544921,-1.0,-1.0,-1.0,-1.0,16.0,16.0,16.0,16.0,0.00018780060625,7.427142599999959e-06,0.0034461941745,0.003526641036,-0.079618739625,-0.070137461945,0.1678045414,0.1985372478,0.0,0.0,0.0,31.367060695,-124.7148972,-145.2851028,116.6154492,109.1455092,-124.7148972,0
817.0,-4.280947231,-2.965242629,8.5346089475,9.9979363775,-66.92871349,-4.280947231,-2.965242629,8.5346089475,9.9979363775,-19.1591437,-26.63827128,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.0010355558827999,0.0006960293590499,-0.00305043356385,0.0033114964087499,-0.078596357315,-0.069049271325,0.16441290715,0.19491307585,0.0,0.0,0.0,31.390512745,-124.7088235,-145.29117645,116.63827125,109.1591437,-124.7088235,0
818.0,-4.2656090705,-3.0005070255,8.524507494,9.9932825085,-50.03789995,-4.2656090705,-3.0005070255,8.524507494,9.9932825085,-19.39135233,-26.583089665000003,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0004912524335,-0.00084245016065,-0.003656276193,0.005493366722,-0.075350362155,-0.06407731701,0.15825256885,0.1866389883999999,0.0,0.0,0.0,31.457907165,-125.12324685,-144.87675315,116.58308965,109.3913523,-125.12324685,0
819.0,-4.261302338,-2.9729927810000003,8.5319762685,9.9895964535,-37.54279427,-4.261302338,-2.9729927810000003,8.5319762685,9.9895964535,-19.21103164,-26.539872905,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0017570497335,0.00174431749265,0.00300162662755,0.004561683048,-0.08487228844,-0.053586433275,0.1554606346499999,0.18595830045,0.0,0.0,0.0,31.341070225,-124.9023817,-145.0976183,116.5398729,109.21103165,-124.9023817,0
820.0,-4.2990658825,-2.9678896029999997,8.516776444000001,9.9912877015,-64.91221697,-4.2990658825,-2.9678896029999997,8.516776444000001,9.9912877015,-19.21220697,-26.783557765,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.00065252752035,0.004291827395,-0.0016265442295,0.0064824516775,-0.07395584373,-0.05139731362,0.1565491672,0.1821073098,0.0,0.0,0.0,31.52410018,-124.61951625,-145.3804837,116.78355775,109.21220695,-124.61951625,0
821.0,-4.3018082395,-2.9733552464999997,8.511053258,9.989215436,-60.619540135,-4.3018082395,-2.9733552464999997,8.511053258,9.989215436,-19.256974300000003,-26.81375971,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.0009994811929,0.00011777326715,0.0011236205745,0.0025927410639999,-0.077319731785,-0.055865085315,0.1557067235499999,0.18262065275,0.0,0.0,0.0,31.567479465,-124.65173785,-145.34826214999998,116.81375975,109.2569743,-124.65173785,0
822.0,-4.298188328,-2.9750006605,8.512569914,9.989439952,-65.2866201,-4.298188328,-2.9750006605,8.512569914,9.989439952,-19.263666215,-26.79023713,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0005167169224,-0.00041061488395,-0.001971375853,0.00212859445,-0.073817007125,-0.052600890875,0.157521895,0.1817663367999999,0.0,0.0,0.0,31.552950605,-124.6891424,-145.31085760000002,116.79023715,109.2636662,-124.6891424,0
823.0,-4.277747016499999,-2.9855170145,8.519380493500002,9.9896085655,-59.333815015,-4.277747016499999,-2.9855170145,8.519380493500002,9.9896085655,-19.312413355,-26.662118805,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.00070451752865,0.0002206922379,0.000805314467,0.0048797255485,-0.068778919915,-0.05574834811,0.1602858690499999,0.1831833497,0.0,0.0,0.0,31.479804525,-124.91188135,-145.0881186,116.6621188,109.31241335,-124.91188135,0
824.0,-4.283551280499999,-2.975835292,8.517854310499999,9.9879055825,-64.26888433,-4.283551280499999,-2.975835292,8.517854310499999,9.9879055825,-19.257597315,-26.69740562,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,6.4722242865e-05,0.001976680958,0.002528411552,0.003214759993,-0.06234042882,-0.05944107188,0.16135434835,0.1829874267,0.0,0.0,0.0,31.48061739,-124.7881861,-145.2118139,116.6974056,109.2575973,-124.7881861,0
825.0,-4.2849582305,-2.9786062675,8.518746167,9.9900966945,-65.35453497,-4.2849582305,-2.9786062675,8.518746167,9.9900966945,-19.29958649,-26.68340278,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0002631330529,-0.0002949636641,-0.003309322544,0.0033403310524999,-0.062828464975,-0.060538319815,0.16138688785,0.18353552315,0.0,0.0,0.0,31.48971444,-124.8677013,-145.1322986,116.6834028,109.2995865,-124.8677013,0
826.0,-4.2836800525,-2.980785848,8.516309062,9.988119399,-65.62481013,-4.2836800525,-2.980785848,8.516309062,9.988119399,-19.290508715,-26.70227035,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0002758652973849,-0.0001623361181999,0.0055883943005,0.0056340487934999,-0.0714789812649999,-0.063900765075,0.15625285415,0.1833331330499999,0.0,0.0,0.0,31.499590025,-124.8320035,-145.16799650000002,116.70227035,109.2905087,-124.8320035,0
827.0,-4.2884059919999995,-2.9753895320000003,8.514708607,9.987173375,-64.550999665,-4.2884059919999995,-2.9753895320000003,8.514708607,9.987173375,-19.26151562,-26.731965485,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-2.977223171e-05,0.000147384218165,-0.0015843835246,0.00159751095795,-0.069304525925,-0.065334612545,0.15327123425,0.180506445,0.0,0.0,0.0,31.5083053,-124.75375595,-145.24624405,116.73196545,109.2615156,-124.75375595,0
828.0,-4.283770669500001,-2.9812866265,8.517634935,9.989437929,-63.77353558,-4.283770669500001,-2.9812866265,8.517634935,9.989437929,-19.290730994999997,-26.699176295,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.0002907195826,0.0003087569289849,-0.0003045128474999,0.0039968365495,-0.072661588375,-0.059446587275,0.1577730205999999,0.1835940059999999,0.0,0.0,0.0,31.497376765,-124.83595205,-145.1640479,116.6991763,109.290731,-124.83595205,0
829.0,-4.29143014,-2.9747574395,8.5156079535,9.989097657,-60.71999288,-4.29143014,-2.9747574395,8.5156079535,9.989097657,-19.255889125,-26.745713725,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.012926411205,0.0029093178899999,0.00908657845,0.02896795284,-0.0719736455,-0.051984629935,0.1605146196,0.1834800912999999,3.0,682.0625,415.3424479166667,31.515868375,-124.7292255,-145.27077450000002,116.74571375,109.25588915,-124.7292255,0
