Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
817.0,-4.280947231,-2.965242629,8.5346089475,9.9979363775
818.0,-4.2656090705,-3.0005070255,8.524507494,9.9932825085
819.0,-4.261302338,-2.9729927810000003,8.5319762685,9.989596453499999
820.0,-4.2990658825,-2.9678896029999997,8.516776444000001,9.9912877015
821.0,-4.3018082395,-2.9733552464999997,8.511053258,9.989215436
822.0,-4.298188328,-2.9750006605,8.512569914,9.989439952
823.0,-4.277747016499999,-2.9855170145,8.519380493500002,9.9896085655
824.0,-4.283551280499999,-2.975835292,8.517854310499999,9.9879055825
825.0,-4.2849582305,-2.9786062675,8.518746167,9.9900966945
826.0,-4.2836800525,-2.980785848,8.516309062,9.988119398999999
827.0,-4.2884059919999995,-2.9753895320000003,8.514708607,9.987173375000001
828.0,-4.283770669500001,-2.9812866265,8.517634935,9.989437929000001
829.0,-4.29143014,-2.9747574395,8.5156079535,9.989097657
830.0,-4.4753686565,-3.1805872629999996,8.377941339,10.017244515000002
831.0,-4.602859034,-2.84898756,8.38412357,9.980842502
832.0,-4.6432458924999995,-2.9497995755,8.3581765165,10.006591194999999
833.0,-4.8512440405,-3.005333614,8.171252996,9.9688008775
834.0,-6.3902483199999995,-2.7440794575,7.1779311635,10.015967733
835.0,-7.9485731825,-2.0096270846,5.904029844,10.202218105
836.0,-0.49721985299999993,1.1213069307499999,9.127875124,9.423172408500001
837.0,-1.5668197565,3.005835336,9.2048447065,9.817328568499999
838.0,-3.812335586,-0.05349852345,8.9108954035,9.865389861
839.0,-5.6548400725,-4.5654443295,6.7449139505,10.024042938000001
840.0,-6.135542481,-3.261417806,7.1720982475,10.0131043085
841.0,-5.803497221000001,-2.8544702820000003,7.6319519675,10.00392164
842.0,-5.8332291845,-2.8300465645,7.6138332805,10.0022644245
843.0,-5.788826769,-2.852142847,7.631689619,9.9947979
844.0,-5.8270224514999995,-2.8409310065,7.621524537999999,10.0069953745
845.0,-5.8778700875,-2.8248861605,7.575521226,9.9992646445
846.0,-5.9470491590000005,-2.8337427909999997,7.5365462885,10.011433215
847.0,-5.920794013,-2.8199022124999997,7.549981506,10.00066081
848.0,-5.9254918155,-2.7840702615,7.544453827,9.9918209375
849.0,-5.914026366,-2.7509902139999998,7.5875446985,10.008422784
850.0,-5.8622123835,-2.757748344,7.6047428985,9.990357399
851.0,-5.9452940595,-2.737888873,7.5578175315,9.999692484
852.0,-5.963675031,-2.711834038,7.553835147999999,9.9991180995
853.0,-5.913220338,-2.6929570475,7.5832761985,9.9871426495
854.0,-5.8649261395,-2.720347287,7.6132514465,9.9881570615
855.0,-5.9171792285,-2.7209831060000003,7.5725684765,9.989434533
856.0,-5.955297755,-2.7315471364999997,7.55023077,9.9975594675
857.0,-5.977773172499999,-2.701980632,7.535129887,9.990972506
858.0,-5.9454752875,-2.697187456,7.551817721,9.984522459
859.0,-5.9199212464999995,-2.706530559,7.5727645895,9.9869275575
860.0,-5.891462675,-2.7216445675000003,7.591412673500001,9.9875526815
861.0,-5.9384643795,-2.703158653,7.565934928500001,9.992502430999998
862.0,-5.962759322,-2.707269802,7.5518558995,9.997183551500001
863.0,-5.984307153,-2.7128976165000003,7.552208843500001,10.01071074
864.0,-5.9284154115,-2.706211008,7.5661256875,9.986087737
865.0,-5.869471299000001,-2.695179558,7.6207774045,9.989584274999999
866.0,-5.912166322,-2.7309876575,7.586533657,10.000111633500001
867.0,-5.9547516285,-2.720576209,7.5523709265,9.9974257485
868.0,-5.957173473,-2.732644446,7.559991117999999,10.007163404
869.0,-5.958819874,-2.7161884455000003,7.561337323,10.004021080000001
870.0,-5.987645689000001,-2.7054670004999997,7.5505824915,10.009386535
871.0,-5.9850225560000005,-2.7029917125000003,7.546042089,10.0042737285
872.0,-5.9754791439999995,-2.6943497045000004,7.550491864,10.000579698
873.0,-5.9685385029999996,-2.6878215545,7.5569576430000005,9.9998381775
874.0,-5.854881967,-2.703082319,7.642606598,9.999786622
875.0,-6.021887022,-2.6963787244999997,7.533523518,10.01520729
876.0,-6.029072083,-2.675673022,7.5280187615,10.0091953
877.0,-6.013252203,-2.6727112625,7.524966377,9.9981697495
878.0,-5.982251575,-2.6783390684999997,7.5501102745,9.99938548
879.0,-5.881940654999999,-2.727431469,7.6077243370000005,9.995949565
880.0,-5.9186771035,-2.682800559,7.603886988,10.003144051
881.0,-5.9319876275,-2.6621185905,7.5969784535,10.0012292565
882.0,-5.959301581,-2.6471286025,7.5892664685,10.00784621
883.0,-5.9796284449999995,-2.638386433,7.5739998454999995,10.006112268
884.0,-5.9829478995,-2.6333118605,7.574581691500001,10.007023479499999
885.0,-6.024584108,-2.6178306239999998,7.544086653000001,10.003732396
886.0,-6.019337843,-2.619456972,7.550582480999999,10.005455719
887.0,-6.013237869999999,-2.6217080965,7.552132501,10.003860187499999
888.0,-6.017511214,-2.617701862,7.5506778785,10.004300195
889.0,-6.010741761,-2.616167025,7.5561684515,10.004044538999999
890.0,-6.0371274205,-2.6157702745,7.535353992,10.004679181
891.0,-6.0202201644999995,-2.6204394495,7.5460897605,10.004201552
892.0,-6.0264250685,-2.613814853,7.5430231085,10.0040700455
893.0,-6.0382339174999995,-2.6151121245,7.5323159314999995,10.0034431135
894.0,-6.015841935999999,-2.620248695,7.552623737999999,10.0064627345
895.0,-5.980525093000001,-2.682798387,7.541973835,9.9923415865
896.0,-5.946443475,-2.7146098005,7.5619191535,9.9977330525
897.0,-5.998334632000001,-2.681524928,7.5466829815,10.007749301
898.0,-6.033827065500001,-2.6608165695,7.5119270375,9.998282535
899.0,-6.1178578120000005,-2.6644984935,7.4873125675,10.033065868
900.0,-6.1362388039999995,-2.6200674509999997,7.4790473095,10.023987405
901.0,-6.139734713999999,-2.6086926165,7.476142763,10.019962375
902.0,-6.1271007725,-2.6089787700000002,7.477769121,10.014013238
903.0,-6.1222848695,-2.57802429,7.4771126055,10.003864866499999
904.0,-6.113503421000001,-2.5842927390000003,7.4952868509999995,10.014913163500001
905.0,-6.092957090500001,-2.590361914,7.510423239,10.0148365755
906.0,-6.096868018,-2.584140113,7.5069144560000005,10.0118249025
907.0,-6.099238373,-2.5742819185,7.503761927,10.0082290395
908.0,-6.11408051,-2.5780878315,7.494156507,10.011620562000001
909.0,-6.118616147,-2.566803609,7.4874842195,10.007059371
910.0,-6.1241676455,-2.5651534204999997,7.485175869000001,10.008617493500001
911.0,-6.089381339,-2.537877268,7.5204739975,10.006572886
912.0,-6.054015603,-2.525873253,7.544916451,9.998012903500001
913.0,-6.081339100999999,-2.538955507,7.5136964655,9.995003069500001
914.0,-6.158466874,-2.555639754,7.480097253,10.02117307
915.0,-6.12138712,-2.543305138,7.4967367155,10.0072599045
916.0,-6.0912259035,-2.5224441244999998,7.5007239519999995,9.9865237745
917.0,-6.2934692000000005,-2.2573220345,7.4416700945,10.006238565
918.0,-5.970523764999999,-2.3474193784999997,7.6920788935,10.0211502
919.0,-5.909218875500001,-2.266164367,7.727376597999999,9.9886398905
920.0,-6.042450014,-2.2836677869999997,7.6464506705,10.009778874999999
921.0,-5.967395113,-2.282170226,7.7057906195,10.01113653
922.0,-5.9143983625,-2.3116541980000003,7.731511580499999,10.00516353
923.0,-5.9359080305,-2.3117018985,7.7182767115,10.007987
924.0,-5.960922805999999,-2.3076576625,7.706675369499999,10.013880879999999
925.0,-6.036402489,-2.3079055135,7.642792603,10.009845949999999
926.0,-6.040767524,-2.424649634,7.5935521155,10.002518412
927.0,-6.098759515,-2.409513276,7.54785329,10.000969529999999
928.0,-6.1718799755,-2.4644777205,7.490522313,10.014551305
929.0,-6.187795228000001,-2.465836975,7.4784845065,10.016404985000001
930.0,-6.163099648999999,-2.4926930494999997,7.476138017,10.007909893
931.0,-6.1631282665,-2.4719894184999998,7.5141877269999995,10.030603079999999
932.0,-6.157893502,-2.4342035715,7.501851247499999,10.0062912145
933.0,-6.215684238,-2.36564672,7.4721668789999995,10.005272468000001
934.0,-6.19692848,-2.3697159775,7.5057364925,10.02796649
935.0,-6.1771691555,-2.3836519430000003,7.500652392999999,10.008627135000001
936.0,-6.2277955315,-2.362361686,7.4804828935,10.018989915
937.0,-6.2290889840000006,-2.371076459,7.462673281000001,10.0065187815
938.0,-6.2455517455,-2.37251557,7.460933412,10.016431245
939.0,-6.083981309,-2.38002726,7.571829769,10.0010781275
940.0,-6.168851507499999,-2.3820160825,7.5014010675,9.999995999500001
941.0,-6.150900679499999,-2.3939144515,7.5061813115,9.995358101
942.0,-6.1468785605,-2.3951649295,7.508006549999999,9.994553268499999
943.0,-6.151438861000001,-2.3927607775,7.505046694,9.9945604805
944.0,-6.1516001844999995,-2.393298177,7.506475919,9.995861442999999
945.0,-6.145439015,-2.397425817,7.5094182505,9.9952712515
946.0,-6.152027263,-2.3917555665,7.5070637950000005,9.9961963285
947.0,-6.151519936,-2.394106369,7.5061941885,9.995794814500002
948.0,-6.146554986,-2.3984846060000002,7.5090271655,9.9959170735
949.0,-6.151510378,-2.3963097954999997,7.5051258605,9.995513908500001
950.0,-6.1509952089999995,-2.395112696,7.506060648,9.995611888
951.0,-6.1418810055,-2.403320698,7.5100621085,9.9949845775
952.0,-6.1636910855,-2.3525750395,7.5205594394999995,10.00432493
953.0,-6.428116805,-1.959515779,7.3390771515,9.9528404715
954.0,-6.3924734845,-2.4497208905,7.3341906770000005,10.0327242385
955.0,-6.45742385,-2.1419517455,7.29847004,9.9781423825
956.0,-6.3607166905,-2.4039692995,7.332614726999999,10.0002779355
957.0,-6.342068638,-2.4830542175,7.310776011,9.991742027
958.0,-6.358584798,-2.483969924,7.296620665,9.992117414500001
959.0,-6.3550793465,-2.4945959725,7.295337718000001,9.991596819000002
960.0,-6.3588709955,-2.4903805544999997,7.295250072,9.9928934825
961.0,-6.3587708015,-2.4898504975,7.2950944825,9.9925835185
962.0,-6.3546405695,-2.492678705,7.297293140000001,9.992266656
963.0,-6.355541970999999,-2.4466022905,7.311310175499999,9.9917033975
964.0,-6.316037679,-2.4415515795,7.344204184500001,9.989543895
965.0,-6.306832888,-2.436038242,7.356633036,9.991529695499999
966.0,-6.335935291,-2.4726427905,7.323958414,9.9949509715
967.0,-6.3627201025,-2.497910859,7.2910101615,9.9941321405
968.0,-6.367036036,-2.505379408,7.280810364500001,9.991312542
969.0,-6.364156066,-2.504705098,7.2838813915,9.991544655
970.0,-6.3616126735,-2.509442643,7.284982215,9.9919159725
971.0,-6.3655623155,-2.5060995755,7.28372442,9.9926754235
972.0,-6.363897822,-2.5033381385,7.2846305915,9.991583666
973.0,-6.360287446,-2.508574853,7.2859564625,9.991565142999999
974.0,-6.365300003,-2.5024796605,7.28246055,9.990679906
975.0,-6.3651616925,-2.5034859875,7.281749920999999,9.9903256925
976.0,-6.360521313,-2.5065706405,7.283856466,9.989680896
977.0,-6.364980458,-2.502284118,7.2803525095,9.9888908495
978.0,-6.365167143000001,-2.5022344380000003,7.2826869225,9.9906986785
979.0,-6.3585466440000005,-2.505379408,7.285684611,9.989457142500001
980.0,-6.362586259,-2.5009725549999997,7.2860613875,9.9911991105
981.0,-6.3632444249999995,-2.5013779475,7.285684611,9.9914449425
982.0,-6.358291919999999,-2.5024252674999996,7.2880070435,9.990248551
983.0,-6.359332161999999,-2.5008894890000004,7.2865052939999995,9.989430565
984.0,-6.362872418,-2.4982778884999997,7.284716439,9.9897264475
985.0,-6.3583081775,-2.50199319,7.2890135975,9.9908852695
986.0,-6.3591380394999995,-2.499708685,7.290015155,9.9915716295
987.0,-6.362707706,-2.496998026,7.2886180655,9.9921471965
988.0,-6.358427997,-2.500818593,7.291139901,9.992218128000001
989.0,-6.35648677,-2.499175997,7.291422578000001,9.990780613
990.0,-6.3626387215,-2.4974623344999998,7.288636821,9.992233105499999
991.0,-6.3539730915,-2.5026562764999998,7.2933368739999995,9.99144771
992.0,-6.3596722035,-2.497591106,7.2901630045,9.991490073
993.0,-6.359247734,-2.4976006445000003,7.2897862275000005,9.990947168
994.0,-6.358980652,-2.4985831249999997,7.290043771000001,9.991211253
995.0,-6.362676876,-2.4972429455,7.288660668,9.9922197135
996.0,-6.358155162,-2.5007385935,7.291991736,9.992646645499999
997.0,-6.361656241,-2.495573683,7.2886845145,9.9911702825
998.0,-6.3638024355,-2.4959218434999997,7.2890851375,9.9929160715
999.0,-6.3593669665,-2.4998374565,7.2919515,9.993162396999999
1000.0,-6.363521046000001,-2.494562587,7.2907353225,9.9936012255
1001.0,-6.3608838384999995,-2.4962314709999998,7.290866744000001,9.9924354685
1002.0,-6.355982319500001,-2.4992896470000003,7.2949680575,9.993074037
1003.0,-6.3567199935000005,-2.4905086635,7.2942646205,9.990839664
1004.0,-6.359262041499999,-2.4921636185000002,7.294298006,9.992891718
1005.0,-6.3469428845,-2.4829492894999996,7.306545623,9.9917274875
1006.0,-6.2282152525,-2.291675504,7.481617934,10.001463367
1007.0,-6.2343153524999995,-2.312765478,7.4576854205,9.9916737335
1008.0,-6.2400392825,-2.3465095590000002,7.4474721275,9.995451218
1009.0,-6.2552479105,-2.3485927034999996,7.438822754,9.999007145
1010.0,-6.221323725,-2.348478212,7.4596789965,9.9933494055
1011.0,-6.233328109,-2.3426262705000003,7.4575948035,9.9978997875
1012.0,-6.236399552,-2.337265523,7.457280028,9.998325653
1013.0,-6.23036636,-2.3370556825,7.461004868,9.997297742
1014.0,-6.2284538625,-2.336845832,7.463084292,9.997605792000002
1015.0,-6.235073680499999,-2.3358824205,7.458396049,9.9980079905
1016.0,-6.227700309499999,-2.33942606,7.4611384085,9.996289678499998
1017.0,-6.2270516815,-2.3385007995000002,7.462116119999999,9.9963963905
1018.0,-6.2334425725,-2.336216288,7.458109889999999,9.9968553735
1019.0,-6.227121123,-2.341707458,7.4628907909999995,9.9977700035
1020.0,-6.227538152499999,-2.33707477,7.462335508500001,9.996529583000001
1021.0,-6.2318830045,-2.3348331680000003,7.460456396,9.9973107615
1022.0,-6.2264507469999995,-2.33850081,7.463723380999999,9.997222304000001
1023.0,-6.22846817,-2.3373227775,7.4628410565,9.9975452165
1024.0,-6.229879889499999,-2.3364309155,7.460809326,9.9966989315
1025.0,-6.2247433305,-2.337504011,7.464724939,9.9966738865
1026.0,-6.224476248,-2.3393402075,7.464391086,9.99668793
1027.0,-6.229207414999999,-2.3355581225,7.46078071,9.9960545425
1028.0,-6.22351364,-2.339617928,7.4641713,9.9959900245
1029.0,-6.2274633195,-2.335269818,7.463835554999999,9.997180917
1030.0,-6.2291501835,-2.3346900955,7.4627647475,9.997297269499999
1031.0,-6.223388843,-2.3381621775,7.4663989705,9.9972339305
1032.0,-6.2271279905,-2.332772811,7.463389529,9.996056238000001
1033.0,-6.2283155515,-2.333679,7.463155832,9.996832889
1034.0,-6.221385728,-2.3380190945,7.4684163935,9.997461724
1035.0,-6.2275524605,-2.3308507685,7.464667707,9.9968265035
1036.0,-6.2267893695000005,-2.3317521725,7.4653592584999995,9.997078114
1037.0,-6.240715784,-2.3633298895,7.455834923499999,10.0060980485
1038.0,-6.197639189,-2.2735663175000003,7.5020019655,9.993068219
1039.0,-6.1697814435,-2.252485912,7.5297690455,9.9943813375
1040.0,-6.228592108,-2.262511055,7.486420599000001,9.998274241499999
1041.0,-6.2336427825000005,-2.4550010505,7.4259694325000005,10.001617164999999
1042.0,-6.3726161465,-2.48917326,7.2797754175,9.9904777525
1043.0,-6.542861977499999,-2.3000886045,7.1596026875,9.9680124395
1044.0,-6.5080726175,-2.6211401935,7.150833245499999,10.018438750000001
1045.0,-6.459115881000001,-2.619402534,7.1554745185,9.9892204115
1046.0,-6.4607008415,-2.631046425,7.158415063,9.996265979499999
1047.0,-6.504378312,-2.62049191,7.121810512,9.997101771
1048.0,-6.515304831,-2.6384054935,7.124915349,10.009862802
1049.0,-6.5266081415,-2.630187934,7.1218915974999994,10.011895865
1050.0,-6.4870847455,-2.629338998,7.139256720500001,9.998992539500001
1051.0,-6.4719039785,-2.630292876,7.148618893,9.9975987925
1052.0,-6.4870132005,-2.6303024125,7.138894237000001,10.000283297500001
1053.0,-6.457691392,-2.6072856289999997,7.1719408985,9.999237578999999
1054.0,-6.4498219975,-2.62398781,7.175522678,10.001091723
1055.0,-6.4353566305,-2.634480326,7.1837926985,9.999810484
1056.0,-6.4400401085,-2.630817482,7.182762524,10.000665143500001
1057.0,-6.433143672,-2.6345471135,7.183969166000001,9.997264809
1058.0,-6.4355760275,-2.6226857955,7.1817943585,9.993907457999999
1059.0,-6.435680946,-2.634442188,7.181174356,9.996539268500001
1060.0,-6.4395298035,-2.642158961,7.172489378,9.994855179
1061.0,-6.4494642935,-2.6413004935,7.1681588305,9.998133156
1062.0,-6.446803017000001,-2.6256523290000002,7.17340031,9.996582954
1063.0,-6.4574923325,-2.6292873365,7.1677649565,9.9998045215
1064.0,-6.4367219385,-2.615954496,7.1819262434999995,9.9928009565
1065.0,-6.457850472,-2.6275919175,7.164433213000001,9.9970626265
1066.0,-6.450322785,-2.613576383,7.1645341689999995,9.989638705
1067.0,-6.4980637325,-2.6111821859999997,7.1419704605,10.0052012075
1068.0,-6.332849509,-2.5187764980000003,7.3094501115,9.993961671000001
1069.0,-6.366606774,-2.50315218,7.2952709135,10.001633373499999
1070.0,-6.337830619,-2.5283024625,7.2942171635,9.988733056000001
1071.0,-6.3975406225,-2.5801386385000002,7.2501006194999995,10.00798837
1072.0,-6.3820593835,-2.5779065875,7.254664861,10.000461656999999
1073.0,-6.390482013,-2.576065631,7.247696879499999,10.0008298095
1074.0,-6.388013406000001,-2.575048914,7.250342215,10.0015482615
1075.0,-6.396651395999999,-2.582004019,7.243680994,10.003959848000001
1076.0,-6.3817541855,-2.594317857,7.2477206975,9.999915385
1077.0,-6.366768948000001,-2.592286121,7.2484170415,9.9901181695
1078.0,-6.435407913000001,-2.5799122975,7.207465365,10.00192068
1079.0,-6.4332199825,-2.5717637035000003,7.2119889145,10.002418891
1080.0,-6.395444801,-2.5727074840000004,7.242635937,10.001159664
1081.0,-6.401750414,-2.5638315985,7.2436262419999995,10.004314032
1082.0,-6.387816008,-2.571520474,7.255089341,10.0049901175
1083.0,-6.389389872,-2.5744345280000003,7.250696794,10.002883288
1084.0,-6.405723815,-2.538899855,7.2448244735,9.9998811305
1085.0,-6.3865854970000004,-2.5520997625,7.257259388,10.0003448085
1086.0,-6.4011968674999995,-2.5479195335,7.2439969865,9.9978468975
1087.0,-6.3583014355,-2.537359708,7.276696347,9.9908286905
1088.0,-6.334444934,-2.531815965,7.300657347,9.991747944499998
1089.0,-6.37683277,-2.528634901,7.2709249485,9.9963282365
1090.0,-6.324817989,-2.535445254,7.2980371535,9.984646128000001
1091.0,-6.329325011,-2.5583380504999997,7.3075090265,10.000326148500001
1092.0,-6.2111697135,-2.430334109,7.4431628705,9.994957745
1093.0,-6.219284136500001,-2.4080896225,7.4418922005,9.9934311555
1094.0,-6.275257095000001,-2.4415018025,7.3853923475,9.9941899415
1095.0,-6.195297419,-2.4380842745,7.452591814,9.993622120000001
1096.0,-6.098274969,-2.3136000914999997,7.5734609315,9.995660495500001
1097.0,-6.223068205500001,-2.3909141855,7.4527289230000004,9.9993203565
1098.0,-6.2705288075,-2.3925801795,7.409124192,9.9969545595
1099.0,-6.281634785,-2.393721964,7.398007204000001,9.9959668455
1100.0,-6.2753839849999995,-2.404031327,7.3990704595,9.995305125
1101.0,-6.2727450365,-2.4048083855,7.399404047,9.994079068000001
1102.0,-6.176057943,-2.5302562915,7.4637949865,10.013872347
1103.0,-6.1178991775,-2.341306385,7.507611697,9.9649665695
1104.0,-6.2026612095,-2.2692548995,7.5025934655,9.996908038499999
1105.0,-6.226326675999999,-2.5822371669999997,7.395989478000001,10.0070279985
1106.0,-6.242570994,-2.6285568755,7.343798794,9.9906187445
1107.0,-6.318951735,-2.626782707,7.281363605,9.992373364
1108.0,-6.349117695,-2.616414215,7.258156084,9.9918852735
1109.0,-6.360021064,-2.615081136,7.2467071025,9.9901592595
1110.0,-6.361103,-2.6154126619999998,7.24696726,9.991123589499999
1111.0,-6.3644239615,-2.6162896680000003,7.2449512375000005,9.9920060395
1112.0,-6.3629344195,-2.6220372495,7.240252055,9.989157432999999
1113.0,-6.3677514340000005,-2.6168816105,7.2378244684999995,9.9891160305
1114.0,-6.3738037025,-2.612579685,7.2340423985,9.9891098585
1115.0,-6.3741709405,-2.6201199820000003,7.23220144,9.989986145500001
1116.0,-6.378501484499999,-2.6146209545000003,7.23065618,9.9901909105
1117.0,-6.3783393275,-2.6153458914999996,7.2304797155,9.990149585000001
1118.0,-6.377037303,-2.6166383775,7.2330026865,9.991483207
1119.0,-6.3804119005,-2.611921251,7.2306650375,9.990712072
1120.0,-6.383972502,-2.6142461085,7.227123476,9.9910312725
1121.0,-6.382283556499999,-2.617225004,7.2273939645,9.99092786
1122.0,-6.3863040945,-2.6123221415,7.225801011,9.9910613735
1123.0,-6.385378846,-2.6151169640000003,7.22545762,9.990952866499999
1124.0,-6.3845445745,-2.6162523275,7.2261011375,9.9911824795
1125.0,-6.3850974565000005,-2.614349103,7.226349483,9.9912171835
1126.0,-6.3866654465,-2.6133836185000003,7.2265971285,9.9921458435
1127.0,-6.382616065500001,-2.6150844685,7.2274219935,9.990600431499999
1128.0,-6.3836189665,-2.6118356709999997,7.2297881635,9.992102562
1129.0,-6.3836232245,-2.6113260535,7.2294678625,9.991740408
1130.0,-6.3801755165,-2.6139389415,7.23234452,9.9923033445
1131.0,-6.383213574499999,-2.6105718005,7.2323826745,9.9933909625
1132.0,-6.384043436000001,-2.6109581155,7.2327642205,9.9942980175
1133.0,-6.3797748935000005,-2.61507404,7.2351107265,9.994347101
1134.0,-6.382502945500001,-2.610738727,7.2341187080000005,9.994237063
1135.0,-6.384572717499999,-2.6101213835,7.233086585,9.994650772
1136.0,-6.3787494890000005,-2.6157131280000003,7.234323788499999,9.993290524999999
1137.0,-6.3801230535,-2.6135192409999997,7.233322231000001,9.992867654
1138.0,-6.382181792,-2.61297582,7.2316719135,9.992845763
1139.0,-6.369907167499999,-2.627660261,7.238573254,9.9938672815
1140.0,-6.306341651,-2.6012429225,7.304003574999999,9.994281736000001
1141.0,-6.213368416,-2.5640040165,7.39906569,9.9963707255
1142.0,-6.2088471819999995,-2.5404196299999997,7.411337154,9.996587658
1143.0,-6.1825530835,-2.522698276,7.4387171475,9.9961233625
1144.0,-6.1944581385,-2.5192581335,7.4293413425,9.995653714
1145.0,-6.1888208005,-2.5253294795,7.4298468905,9.9940696295
1146.0,-6.1942103235,-2.520310942,7.426824712,9.993895095500001
1147.0,-6.1957887795,-2.5213327885,7.424977413500001,9.9937586265
1148.0,-6.1941719795,-2.5250862444999997,7.426880373,9.995118630499999
1149.0,-6.200089590499999,-2.5213181965,7.422228676,9.994380421999999
1150.0,-6.197572506,-2.521700027,7.4245434055,9.9946364885
1151.0,-6.195531236000001,-2.5239654535,7.425425730000001,9.994597169999999
1152.0,-6.2022893645,-2.518151651,7.421944125,9.9947354025
1153.0,-6.198733911,-2.5214768139999997,7.4238432425,9.994779795
1154.0,-6.1984119065000005,-2.5208653945,7.424595868,9.9949836925
1155.0,-6.2029332230000005,-2.5157431435,7.420737487,9.993632544499999
1156.0,-6.197591583,-2.5214138664999997,7.42437171,9.9944485045
1157.0,-6.200209940500001,-2.517216864,7.4233939985,9.9942867595
1158.0,-6.2042847345,-2.5147701634999997,7.419802966500001,9.9935326495
1159.0,-6.198769605500001,-2.5195967555,7.424014011000001,9.9944541665
1160.0,-6.2036343135,-2.515943455,7.4217867375,9.9948977745
1161.0,-6.2059617424999995,-2.512872012,7.420193784,9.9943866355
1162.0,-6.1986551415,-2.5206460059999998,7.424409864499999,9.9949433045
1163.0,-6.2059522035,-2.5157383745,7.421052262,9.995740245
1164.0,-6.207540388,-2.512857704,7.420656408499999,9.995706755
1165.0,-6.2014738105,-2.5183662705,7.423141225,9.995172829000001
1166.0,-6.205990358499999,-2.5137018739999997,7.421495809,9.9955800385
1167.0,-6.207740699,-2.513105709,7.4191397645,9.9947678885
1168.0,-6.202806723,-2.5193034235000002,7.422628504,9.995854982
1169.0,-6.209867816499999,-2.5121327675,7.41734173,9.9945099215
1170.0,-6.207941010500001,-2.516148536,7.4188965289999995,9.995477176
1171.0,-6.200019168,-2.521056168,7.421367037,9.993630501
1172.0,-6.2092811900000004,-2.516239153,7.4178138925,9.9955292435
1173.0,-6.2110601469999995,-2.512633546,7.417108033,9.995203272000001
1174.0,-6.204493586,-2.5205218145000003,7.4207991475,9.995850899499999
1175.0,-6.2099393565,-2.5139021855,7.4184148274999995,9.995796539
1176.0,-6.2090655675,-2.5137483745,7.419070628,9.995701865000001
1177.0,-6.205380036499999,-2.5166792745,7.4214007065,9.9958802995
1178.0,-6.211727852,-2.511746452,7.417489579,9.9956783475
1179.0,-6.207643363500001,-2.515912909,7.419780292,9.995890191
1180.0,-6.207168380500001,-2.5140404954999997,7.4198837785,9.9952005725
1181.0,-6.213649264,-2.511950738,7.417525443500001,9.996950441
1182.0,-6.209638889,-2.5171167085,7.4192780745,9.997059062
1183.0,-6.2102589009999996,-2.5124570815,7.4187677574999995,9.9958928985
1184.0,-6.213559270999999,-2.5108021265,7.4174561935,9.996554668
1185.0,-6.2081683105,-2.5169922325,7.4200623629999996,9.996695938999999
1186.0,-6.2117866545,-2.511045854,7.418648902999999,9.996399384
1187.0,-6.2147229855,-2.5109070515000003,7.416778949999999,9.996801973
1188.0,-6.208569084500001,-2.515251279,7.421181374,9.9973373195
1189.0,-6.2124447265,-2.5108468105,7.4179328985,9.996226774
1190.0,-6.2130750720000005,-2.5088892879999998,7.41810696,9.996256299999999
1191.0,-6.20766439,-2.5144411185,7.420947336999999,9.9963993175
1192.0,-6.2130728005,-2.5101010365,7.417580196,9.9961682
1193.0,-6.2864868739999995,-2.3473907604999997,7.38034613,9.975528602499999
1194.0,-6.1845950015,-2.3930141415,7.531528995,10.034945225000001
1195.0,-6.30234969,-2.4340255535,7.358893698999999,9.990548033500001
1196.0,-6.6157516235,-2.400630735,7.072786584999999,9.977931869999999
1197.0,-6.7111636820000005,-2.290123265,7.032472253,9.9882746575
1198.0,-7.5950039675,-2.1420903525,6.1177004175,9.990982568500002
1199.0,-7.560249281,-2.6497448465,5.9088137045,9.9600159445
1200.0,-7.963858865500001,-2.3458025730000003,5.474208646499999,9.9479003515
1201.0,-7.423928201,-4.041941855999999,5.2506321465,9.9536184755
1202.0,-6.6603352860000005,-4.8533663695,5.3261735340000005,9.814459684500001
1203.0,-6.9415883295,-4.97596331,5.1448581195,10.044234371
1204.0,-6.0328731925,-2.797953765,7.580300128499999,10.086002409999999
1205.0,-3.537237469,1.25502908205,9.197893390499999,10.08063893
1206.0,-1.1824924000500001,4.060194073,8.8391446755,9.880368557499999
1207.0,-0.09168075493,4.816532877,8.600139405,9.867774439
1208.0,0.10148063267999999,5.4798871535,8.32153166,9.9757027525
1209.0,-0.312195316505,5.809129792,7.9624566735,9.894508166000001
1210.0,0.10439577615000001,5.35942528,8.371793619,9.9720850255
1211.0,-0.93632348555,5.373109991,8.302907854499999,9.934532588
1212.0,-0.930418524,4.980875378,8.637739289999999,10.02593898
1213.0,-3.17871133,3.096182399,8.771727564,9.970679697000001
1214.0,0.450968397645,3.7427381939999997,8.529424634000002,9.388765367000001
1215.0,-4.5401218255,-3.690838382,7.8826038555,10.21013823
1216.0,-5.8354816045,-4.64127169,6.765649242,10.07777827
1217.0,-6.217375831,-3.1293207580000004,7.138149134,9.97633413
1218.0,-5.9547148045,-3.1668345395,7.3701141615,9.9905076605
1219.0,-5.864156503,-3.125204166,7.465221424,9.994358128
1220.0,-5.76748833,-3.109033722,7.5529736775,9.9989487665
