Time,Event,Key/Button,PositionX,PositionY
2024-06-08 22:10:04, Mouse Move,,,548,712
2024-06-08 22:10:04, Mouse Click,Button.left,548,712
2024-06-08 22:10:04, Key Press,s,,
2024-06-08 22:10:05, Key Press,e,,
2024-06-08 22:10:05, Key Press,t,,
2024-06-08 22:10:05, Key Press,s,,
2024-06-08 22:10:05, Key Press,Key.space,,
2024-06-08 22:10:05, Key Press,a,,
2024-06-08 22:10:06, Key Press,Key.backspace,,
2024-06-08 22:10:06, Key Press,Key.backspace,,
2024-06-08 22:10:06, Key Press,Key.backspace,,
2024-06-08 22:10:07, Key Press,s,,
2024-06-08 22:10:07, Key Press,Key.space,,
2024-06-08 22:10:07, Key Press,a,,
2024-06-08 22:10:08, Key Press,r,,
2024-06-08 22:10:08, Key Press,e,,
2024-06-08 22:10:08, Key Press,Key.space,,
2024-06-08 22:10:09, Key Press,c,,
2024-06-08 22:10:09, Key Press,o,,
2024-06-08 22:10:09, Key Press,m,,
2024-06-08 22:10:09, Key Press,b,,
2024-06-08 22:10:09, Key Press,i,,
2024-06-08 22:10:09, Key Press,n,,
2024-06-08 22:10:09, Key Press,e,,
2024-06-08 22:10:10, Key Press,d,,
2024-06-08 22:10:10, Key Press,Key.space,,
2024-06-08 22:10:10, Key Press,g,,
2024-06-08 22:10:11, Key Press,e,,
2024-06-08 22:10:11, Key Press,n,,
2024-06-08 22:10:11, Key Press,e,,
2024-06-08 22:10:11, Key Press,r,,
2024-06-08 22:10:11, Key Press,a,,
2024-06-08 22:10:12, Key Press,t,,
2024-06-08 22:10:12, Key Press,e,,
2024-06-08 22:10:12, Key Press,Key.space,,
2024-06-08 22:10:15, Key Press,g,,
2024-06-08 22:10:15, Key Press,e,,
2024-06-08 22:10:15, Key Press,n,,
2024-06-08 22:10:16, Key Press,e,,
2024-06-08 22:10:16, Key Press,r,,
2024-06-08 22:10:16, Key Press,a,,
2024-06-08 22:10:17, Key Press,l,,
2024-06-08 22:10:17, Key Press,Key.space,,
2024-06-08 22:10:17, Key Press,s,,
2024-06-08 22:10:17, Key Press,t,,
2024-06-08 22:10:18, Key Press,a,,
2024-06-08 22:10:18, Key Press,t,,
2024-06-08 22:10:18, Key Press,i,,
2024-06-08 22:10:18, Key Press,s,,
2024-06-08 22:10:18, Key Press,i,,
2024-06-08 22:10:19, Key Press,t,,
2024-06-08 22:10:19, Key Press,Key.backspace,,
2024-06-08 22:10:19, Key Press,Key.backspace,,
2024-06-08 22:10:19, Key Press,t,,
2024-06-08 22:10:19, Key Press,i,,
2024-06-08 22:10:20, Key Press,c,,
2024-06-08 22:10:20, Key Press,s,,
2024-06-08 22:10:20, Key Press,Key.space,,
2024-06-08 22:10:22, Key Press,o,,
2024-06-08 22:10:22, Key Press,f,,
2024-06-08 22:10:22, Key Press,Key.space,,
2024-06-08 22:10:22, Key Press,t,,
2024-06-08 22:10:22, Key Press,h,,
2024-06-08 22:10:23, Key Press,e,,
2024-06-08 22:10:23, Key Press,Key.space,,
2024-06-08 22:10:23, Key Press,d,,
2024-06-08 22:10:23, Key Press,a,,
2024-06-08 22:10:24, Key Press,t,,
2024-06-08 22:10:24, Key Press,a,,
2024-06-08 22:10:24, Key Press,Key.space,,
2024-06-08 22:10:24, Key Press,s,,
2024-06-08 22:10:25, Key Press,u,,
2024-06-08 22:10:25, Key Press,c,,
2024-06-08 22:10:25, Key Press,h,,
2024-06-08 22:10:25, Key Press,Key.space,,
2024-06-08 22:10:25, Key Press,a,,
2024-06-08 22:10:26, Key Press,s,,
2024-06-08 22:10:26, Key Press,Key.space,,
2024-06-08 22:10:27, Key Press,s,,
2024-06-08 22:10:27, Key Press,t,,
2024-06-08 22:10:27, Key Press,d,,
2024-06-08 22:10:28, Key Press,e,,
2024-06-08 22:10:28, Key Press,v,,
2024-06-08 22:10:29, Key Press,Key.ctrl_l,,
2024-06-08 22:10:31, Mouse Move,,,584,641
2024-06-08 22:10:31, Mouse Move,,,629,567
2024-06-08 22:10:31, Mouse Move,,,677,501
2024-06-08 22:10:31, Mouse Move,,,730,436
2024-06-08 22:10:31, Mouse Move,,,784,374
2024-06-08 22:10:31, Mouse Move,,,841,314
2024-06-08 22:10:31, Mouse Move,,,901,255
2024-06-08 22:10:31, Mouse Move,,,960,197
2024-06-08 22:10:31, Mouse Move,,,1016,141
2024-06-08 22:10:31, Mouse Move,,,1069,85
2024-06-08 22:10:31, Mouse Move,,,1115,32
2024-06-08 22:10:31, Mouse Move,,,1139,4
2024-06-08 22:10:31, Mouse Move,,,1151,-11
2024-06-08 22:10:31, Mouse Move,,,1170,1
2024-06-08 22:10:32, Mouse Move,,,1251,18
2024-06-08 22:10:32, Mouse Move,,,1337,36
2024-06-08 22:10:32, Mouse Move,,,1412,53
2024-06-08 22:10:32, Mouse Move,,,1474,68
2024-06-08 22:10:32, Mouse Move,,,1497,76
2024-06-08 22:10:32, Mouse Move,,,1516,84
2024-06-08 22:10:32, Mouse Move,,,1529,90
2024-06-08 22:10:32, Mouse Move,,,1537,96
2024-06-08 22:10:35, Key Press,`,,
2024-06-08 22:10:52, Key Press,`,,
2024-06-08 22:11:03, Key Press,Key.backspace,,
2024-06-08 22:11:03, Key Press,Key.backspace,,
2024-06-08 22:11:04, Mouse Move,,,1601,83
2024-06-08 22:11:04, Mouse Move,,,1697,57
2024-06-08 22:11:04, Mouse Move,,,1785,30
2024-06-08 22:11:04, Mouse Move,,,1862,8
2024-06-08 22:11:04, Mouse Move,,,1927,-7
2024-06-08 22:11:04, Mouse Move,,,1974,-6
2024-06-08 22:11:04, Mouse Move,,,1961,-1
2024-06-08 22:11:04, Mouse Move,,,1941,0
2024-06-08 22:11:04, Mouse Move,,,1935,0
2024-06-08 22:11:04, Mouse Move,,,1928,0
2024-06-08 22:11:04, Mouse Move,,,1924,0
2024-06-08 22:11:04, Mouse Move,,,1924,0
2024-06-08 22:11:04, Mouse Move,,,1922,0
2024-06-08 22:11:04, Mouse Move,,,1921,0
2024-06-08 22:11:04, Mouse Move,,,1920,2
2024-06-08 22:11:04, Mouse Move,,,1921,2
2024-06-08 22:11:04, Mouse Move,,,1920,2
2024-06-08 22:11:04, Mouse Move,,,1919,3
2024-06-08 22:11:04, Mouse Move,,,1916,4
2024-06-08 22:11:04, Mouse Move,,,1850,20
2024-06-08 22:11:04, Mouse Move,,,1742,42
2024-06-08 22:11:04, Mouse Move,,,1633,64
2024-06-08 22:11:04, Mouse Move,,,1551,82
2024-06-08 22:11:04, Mouse Move,,,1477,100
2024-06-08 22:11:04, Mouse Move,,,1416,118
2024-06-08 22:11:04, Mouse Move,,,1381,130
2024-06-08 22:11:04, Mouse Move,,,1358,140
2024-06-08 22:11:04, Mouse Move,,,1343,150
2024-06-08 22:11:04, Mouse Move,,,1335,159
2024-06-08 22:11:04, Mouse Move,,,1328,168
2024-06-08 22:11:05, Mouse Move,,,1290,195
2024-06-08 22:11:05, Mouse Move,,,1191,258
2024-06-08 22:11:05, Mouse Move,,,1090,318
2024-06-08 22:11:05, Mouse Move,,,987,375
2024-06-08 22:11:05, Mouse Move,,,901,423
2024-06-08 22:11:05, Mouse Move,,,821,465
2024-06-08 22:11:05, Mouse Move,,,750,504
2024-06-08 22:11:05, Mouse Move,,,691,538
2024-06-08 22:11:05, Mouse Move,,,660,558
2024-06-08 22:11:05, Mouse Move,,,646,565
2024-06-08 22:11:05, Mouse Move,,,638,572
2024-06-08 22:11:05, Mouse Move,,,635,575
2024-06-08 22:11:05, Mouse Move,,,632,577
2024-06-08 22:11:05, Mouse Move,,,631,579
2024-06-08 22:11:05, Mouse Move,,,630,579
2024-06-08 22:11:05, Mouse Move,,,630,580
2024-06-08 22:11:05, Mouse Move,,,630,582
2024-06-08 22:11:05, Mouse Move,,,630,582
2024-06-08 22:11:05, Mouse Move,,,633,583
2024-06-08 22:11:05, Mouse Move,,,638,587
2024-06-08 22:11:05, Mouse Move,,,648,595
2024-06-08 22:11:05, Mouse Move,,,664,607
2024-06-08 22:11:05, Mouse Move,,,679,620
2024-06-08 22:11:05, Mouse Move,,,688,629
2024-06-08 22:11:05, Mouse Move,,,693,635
2024-06-08 22:11:05, Mouse Move,,,696,640
2024-06-08 22:11:05, Mouse Move,,,698,644
2024-06-08 22:11:05, Mouse Move,,,700,648
2024-06-08 22:11:05, Mouse Move,,,701,650
2024-06-08 22:11:05, Mouse Move,,,701,653
2024-06-08 22:11:05, Mouse Move,,,703,654
2024-06-08 22:11:05, Mouse Move,,,703,655
2024-06-08 22:11:05, Mouse Move,,,703,657
2024-06-08 22:11:05, Mouse Move,,,724,571
2024-06-08 22:11:05, Mouse Move,,,751,480
2024-06-08 22:11:05, Mouse Move,,,785,389
2024-06-08 22:11:05, Mouse Move,,,825,291
2024-06-08 22:11:05, Mouse Move,,,868,197
2024-06-08 22:11:05, Mouse Move,,,914,105
2024-06-08 22:11:05, Mouse Move,,,959,20
2024-06-08 22:11:06, Mouse Move,,,970,12
2024-06-08 22:11:06, Mouse Move,,,1029,-24
2024-06-08 22:11:06, Mouse Move,,,1098,-39
2024-06-08 22:11:06, Mouse Move,,,1160,-32
2024-06-08 22:11:06, Mouse Move,,,1206,-20
2024-06-08 22:11:06, Mouse Move,,,1229,-8
2024-06-08 22:11:06, Mouse Move,,,1246,-5
2024-06-08 22:11:06, Mouse Move,,,1264,-3
2024-06-08 22:11:06, Mouse Move,,,1279,-2
2024-06-08 22:11:06, Mouse Move,,,1290,-1
2024-06-08 22:11:06, Mouse Move,,,1299,-1
2024-06-08 22:11:06, Mouse Move,,,1303,0
2024-06-08 22:11:06, Mouse Move,,,1305,-1
2024-06-08 22:11:06, Mouse Move,,,1316,5
2024-06-08 22:11:06, Mouse Move,,,1333,13
2024-06-08 22:11:06, Mouse Move,,,1348,18
2024-06-08 22:11:06, Mouse Move,,,1361,21
2024-06-08 22:11:06, Mouse Move,,,1371,23
2024-06-08 22:11:06, Mouse Move,,,1379,23
2024-06-08 22:11:06, Mouse Move,,,1385,23
2024-06-08 22:11:06, Mouse Move,,,1389,23
2024-06-08 22:11:06, Mouse Move,,,1391,22
2024-06-08 22:11:06, Mouse Move,,,1394,21
2024-06-08 22:11:06, Mouse Move,,,1395,21
2024-06-08 22:11:06, Mouse Move,,,1396,20
2024-06-08 22:11:06, Mouse Move,,,1398,20
2024-06-08 22:11:06, Mouse Move,,,1398,18
2024-06-08 22:11:06, Mouse Move,,,1399,18
2024-06-08 22:11:07, Mouse Move,,,1381,24
2024-06-08 22:11:07, Mouse Move,,,1337,40
2024-06-08 22:11:07, Mouse Move,,,1296,58
2024-06-08 22:11:07, Mouse Move,,,1252,83
2024-06-08 22:11:07, Mouse Move,,,1198,128
2024-06-08 22:11:07, Mouse Move,,,1148,191
2024-06-08 22:11:07, Mouse Move,,,1105,276
2024-06-08 22:11:07, Mouse Move,,,1070,380
2024-06-08 22:11:07, Mouse Move,,,1036,516
2024-06-08 22:11:07, Mouse Move,,,1010,659
2024-06-08 22:11:07, Mouse Move,,,988,801
2024-06-08 22:11:07, Mouse Move,,,973,920
2024-06-08 22:11:07, Mouse Move,,,960,1029
2024-06-08 22:11:07, Mouse Move,,,947,1129
2024-06-08 22:11:07, Mouse Move,,,938,1155
2024-06-08 22:11:07, Mouse Move,,,935,1100
2024-06-08 22:11:07, Mouse Move,,,933,1086
2024-06-08 22:11:07, Mouse Move,,,933,1074
2024-06-08 22:11:07, Mouse Move,,,934,1073
2024-06-08 22:11:07, Mouse Move,,,934,1072
2024-06-08 22:11:07, Mouse Move,,,934,1072
2024-06-08 22:11:07, Mouse Move,,,933,1074
2024-06-08 22:11:07, Mouse Move,,,931,1075
2024-06-08 22:11:07, Mouse Move,,,930,1076
2024-06-08 22:11:07, Mouse Move,,,927,1077
2024-06-08 22:11:07, Mouse Move,,,925,1077
2024-06-08 22:11:07, Mouse Move,,,923,1077
2024-06-08 22:11:07, Mouse Move,,,923,1079
2024-06-08 22:11:07, Mouse Move,,,922,1079
2024-06-08 22:11:07, Mouse Move,,,921,1079
2024-06-08 22:11:07, Mouse Move,,,920,1078
2024-06-08 22:11:07, Mouse Move,,,920,1077
2024-06-08 22:11:07, Mouse Move,,,924,1073
2024-06-08 22:11:07, Mouse Move,,,934,1069
2024-06-08 22:11:07, Mouse Move,,,951,1066
2024-06-08 22:11:07, Mouse Move,,,964,1066
2024-06-08 22:11:07, Mouse Move,,,971,1066
2024-06-08 22:11:07, Mouse Move,,,975,1066
2024-06-08 22:11:07, Mouse Move,,,978,1066
2024-06-08 22:11:07, Mouse Move,,,979,1066
2024-06-08 22:11:07, Mouse Move,,,980,1066
2024-06-08 22:11:07, Mouse Move,,,981,1066
2024-06-08 22:11:07, Mouse Move,,,983,1067
2024-06-08 22:11:07, Mouse Move,,,983,1069
2024-06-08 22:11:07, Mouse Move,,,984,1069
2024-06-08 22:11:07, Mouse Move,,,984,1070
2024-06-08 22:11:07, Mouse Move,,,985,1071
2024-06-08 22:11:07, Mouse Move,,,986,1072
2024-06-08 22:11:08, Mouse Click,Button.left,986,1072
2024-06-08 22:11:09, Mouse Move,,,994,1004
2024-06-08 22:11:09, Mouse Move,,,1000,916
2024-06-08 22:11:09, Mouse Move,,,1008,837
2024-06-08 22:11:09, Mouse Move,,,1016,767
2024-06-08 22:11:09, Mouse Move,,,1021,717
2024-06-08 22:11:09, Mouse Move,,,1025,667
2024-06-08 22:11:09, Mouse Move,,,1026,622
2024-06-08 22:11:09, Mouse Move,,,1028,584
2024-06-08 22:11:09, Mouse Move,,,1028,556
2024-06-08 22:11:09, Mouse Move,,,1029,534
2024-06-08 22:11:09, Mouse Move,,,1029,517
2024-06-08 22:11:09, Mouse Move,,,1029,503
2024-06-08 22:11:09, Mouse Move,,,1029,493
2024-06-08 22:11:09, Mouse Move,,,1029,487
2024-06-08 22:11:09, Mouse Move,,,1029,483
2024-06-08 22:11:09, Mouse Move,,,1029,482
2024-06-08 22:11:09, Mouse Move,,,1029,481
2024-06-08 22:11:09, Mouse Move,,,1029,479
2024-06-08 22:11:09, Mouse Move,,,1028,479
2024-06-08 22:11:09, Mouse Move,,,1028,480
2024-06-08 22:11:10, Mouse Move,,,1028,481
2024-06-08 22:11:10, Mouse Move,,,1028,482
2024-06-08 22:11:10, Mouse Move,,,1029,484
2024-06-08 22:11:10, Mouse Move,,,1031,486
2024-06-08 22:11:10, Mouse Move,,,1033,487
2024-06-08 22:11:10, Mouse Move,,,1035,490
2024-06-08 22:11:10, Mouse Move,,,1039,492
2024-06-08 22:11:10, Mouse Move,,,1043,495
2024-06-08 22:11:10, Mouse Move,,,1045,497
2024-06-08 22:11:10, Mouse Move,,,1048,500
2024-06-08 22:11:10, Mouse Move,,,1050,502
2024-06-08 22:11:10, Mouse Move,,,1051,504
2024-06-08 22:11:10, Mouse Move,,,1053,505
2024-06-08 22:11:10, Mouse Move,,,1054,506
2024-06-08 22:11:10, Mouse Move,,,1055,507
2024-06-08 22:11:12, Mouse Move,,,1059,509
2024-06-08 22:11:12, Mouse Move,,,1061,510
2024-06-08 22:11:12, Mouse Move,,,1065,511
2024-06-08 22:11:12, Mouse Move,,,1069,512
2024-06-08 22:11:12, Mouse Move,,,1074,515
2024-06-08 22:11:12, Mouse Move,,,1081,517
2024-06-08 22:11:12, Mouse Move,,,1091,522
2024-06-08 22:11:12, Mouse Move,,,1105,529
2024-06-08 22:11:12, Mouse Move,,,1119,536
2024-06-08 22:11:12, Mouse Move,,,1131,542
2024-06-08 22:11:12, Mouse Move,,,1139,547
2024-06-08 22:11:12, Mouse Move,,,1145,551
2024-06-08 22:11:12, Mouse Move,,,1150,555
2024-06-08 22:11:12, Mouse Move,,,1153,556
2024-06-08 22:11:12, Mouse Move,,,1155,557
2024-06-08 22:11:12, Mouse Move,,,1156,560
2024-06-08 22:11:12, Mouse Move,,,1158,561
2024-06-08 22:11:12, Mouse Move,,,1159,561
2024-06-08 22:11:12, Mouse Move,,,1160,562
2024-06-08 22:11:12, Mouse Move,,,1161,564
2024-06-08 22:11:12, Mouse Move,,,1163,565
2024-06-08 22:11:12, Mouse Move,,,1165,567
2024-06-08 22:11:12, Mouse Move,,,1166,569
2024-06-08 22:11:12, Mouse Move,,,1169,572
2024-06-08 22:11:12, Mouse Move,,,1173,575
2024-06-08 22:11:12, Mouse Move,,,1176,579
2024-06-08 22:11:12, Mouse Move,,,1179,582
2024-06-08 22:11:12, Mouse Move,,,1180,585
2024-06-08 22:11:12, Mouse Move,,,1183,586
2024-06-08 22:11:12, Mouse Move,,,1184,587
2024-06-08 22:11:12, Mouse Move,,,1184,589
2024-06-08 22:11:12, Mouse Move,,,1185,590
2024-06-08 22:11:12, Mouse Move,,,1186,590
2024-06-08 22:11:12, Mouse Move,,,1186,591
2024-06-08 22:11:12, Mouse Move,,,1188,592
2024-06-08 22:11:12, Mouse Move,,,1190,594
2024-06-08 22:11:12, Mouse Move,,,1194,597
2024-06-08 22:11:12, Mouse Move,,,1205,604
2024-06-08 22:11:12, Mouse Move,,,1235,619
2024-06-08 22:11:12, Mouse Move,,,1295,645
2024-06-08 22:11:13, Mouse Move,,,1334,659
2024-06-08 22:11:13, Mouse Move,,,1353,665
2024-06-08 22:11:13, Mouse Move,,,1365,669
2024-06-08 22:11:13, Mouse Move,,,1371,670
2024-06-08 22:11:13, Mouse Move,,,1375,671
2024-06-08 22:11:13, Mouse Move,,,1378,671
2024-06-08 22:11:13, Mouse Move,,,1380,671
2024-06-08 22:11:13, Mouse Move,,,1380,672
2024-06-08 22:11:13, Mouse Move,,,1381,672
2024-06-08 22:11:13, Mouse Move,,,1290,672
2024-06-08 22:11:13, Mouse Move,,,1145,667
2024-06-08 22:11:13, Mouse Move,,,995,658
2024-06-08 22:11:13, Mouse Move,,,871,651
2024-06-08 22:11:13, Mouse Move,,,756,639
2024-06-08 22:11:13, Mouse Move,,,660,627
2024-06-08 22:11:13, Mouse Move,,,575,616
2024-06-08 22:11:13, Mouse Move,,,503,603
2024-06-08 22:11:13, Mouse Move,,,442,591
2024-06-08 22:11:13, Mouse Move,,,418,584
2024-06-08 22:11:13, Mouse Move,,,406,581
2024-06-08 22:11:13, Mouse Move,,,400,579
2024-06-08 22:11:13, Mouse Move,,,397,578
2024-06-08 22:11:13, Mouse Move,,,395,578
2024-06-08 22:11:13, Mouse Move,,,395,577
2024-06-08 22:11:13, Mouse Move,,,395,577
2024-06-08 22:11:13, Mouse Move,,,396,576
2024-06-08 22:11:13, Mouse Move,,,398,576
2024-06-08 22:11:13, Mouse Move,,,399,574
2024-06-08 22:11:13, Mouse Move,,,401,573
2024-06-08 22:11:13, Mouse Move,,,404,571
2024-06-08 22:11:13, Mouse Move,,,411,567
2024-06-08 22:11:13, Mouse Move,,,424,558
2024-06-08 22:11:13, Mouse Move,,,444,544
2024-06-08 22:11:13, Mouse Move,,,464,532
2024-06-08 22:11:13, Mouse Move,,,478,524
2024-06-08 22:11:13, Mouse Move,,,486,519
2024-06-08 22:11:13, Mouse Move,,,494,516
2024-06-08 22:11:13, Mouse Move,,,500,513
2024-06-08 22:11:13, Mouse Move,,,505,512
2024-06-08 22:11:13, Mouse Move,,,509,511
2024-06-08 22:11:13, Mouse Move,,,513,509
2024-06-08 22:11:13, Mouse Move,,,515,509
2024-06-08 22:11:13, Mouse Move,,,516,509
2024-06-08 22:11:13, Mouse Move,,,518,509
2024-06-08 22:11:13, Mouse Move,,,519,509
2024-06-08 22:11:13, Mouse Move,,,520,509
2024-06-08 22:11:13, Mouse Move,,,521,509
2024-06-08 22:11:14, Mouse Move,,,523,509
2024-06-08 22:11:14, Mouse Move,,,524,509
2024-06-08 22:11:14, Mouse Move,,,525,509
2024-06-08 22:11:14, Mouse Move,,,525,510
2024-06-08 22:11:14, Mouse Move,,,526,510
2024-06-08 22:11:14, Mouse Move,,,528,510
2024-06-08 22:11:14, Mouse Move,,,530,510
2024-06-08 22:11:14, Mouse Move,,,538,510
2024-06-08 22:11:14, Mouse Move,,,558,507
2024-06-08 22:11:14, Mouse Move,,,621,498
2024-06-08 22:11:14, Mouse Move,,,690,488
2024-06-08 22:11:14, Mouse Move,,,745,483
2024-06-08 22:11:14, Mouse Move,,,780,481
2024-06-08 22:11:14, Mouse Move,,,799,479
2024-06-08 22:11:14, Mouse Move,,,811,479
2024-06-08 22:11:14, Mouse Move,,,818,479
2024-06-08 22:11:14, Mouse Move,,,821,479
2024-06-08 22:11:14, Mouse Move,,,824,478
2024-06-08 22:11:14, Mouse Move,,,825,478
2024-06-08 22:11:15, Mouse Move,,,909,467
2024-06-08 22:11:15, Mouse Move,,,1014,466
2024-06-08 22:11:15, Mouse Move,,,1120,475
2024-06-08 22:11:15, Mouse Move,,,1220,495
2024-06-08 22:11:15, Mouse Move,,,1316,522
2024-06-08 22:11:15, Mouse Move,,,1408,555
2024-06-08 22:11:15, Mouse Move,,,1496,589
2024-06-08 22:11:15, Mouse Move,,,1573,620
2024-06-08 22:11:15, Mouse Move,,,1633,649
2024-06-08 22:11:15, Mouse Move,,,1650,659
2024-06-08 22:11:15, Mouse Move,,,1658,662
2024-06-08 22:11:15, Mouse Move,,,1660,664
2024-06-08 22:11:15, Mouse Move,,,1675,659
2024-06-08 22:11:15, Mouse Move,,,1701,653
2024-06-08 22:11:15, Mouse Move,,,1730,646
2024-06-08 22:11:15, Mouse Move,,,1753,639
2024-06-08 22:11:15, Mouse Move,,,1769,634
2024-06-08 22:11:15, Mouse Move,,,1780,632
2024-06-08 22:11:15, Mouse Move,,,1788,629
2024-06-08 22:11:15, Mouse Move,,,1793,628
2024-06-08 22:11:15, Mouse Move,,,1795,628
2024-06-08 22:11:15, Mouse Move,,,1796,627
2024-06-08 22:11:15, Mouse Move,,,1798,627
2024-06-08 22:11:15, Mouse Move,,,1799,627
2024-06-08 22:11:15, Mouse Move,,,1797,627
2024-06-08 22:11:16, Mouse Move,,,1793,627
2024-06-08 22:11:16, Mouse Move,,,1787,627
2024-06-08 22:11:16, Mouse Move,,,1783,627
2024-06-08 22:11:16, Mouse Move,,,1780,629
2024-06-08 22:11:16, Mouse Move,,,1776,629
2024-06-08 22:11:16, Mouse Move,,,1773,630
2024-06-08 22:11:16, Mouse Move,,,1772,630
2024-06-08 22:11:16, Mouse Move,,,1770,630
2024-06-08 22:11:16, Mouse Move,,,1768,630
2024-06-08 22:11:16, Mouse Move,,,1767,631
2024-06-08 22:11:16, Mouse Move,,,1766,631
2024-06-08 22:11:16, Mouse Move,,,1765,631
2024-06-08 22:11:16, Mouse Move,,,1763,631
2024-06-08 22:11:16, Mouse Move,,,1763,632
2024-06-08 22:11:16, Mouse Move,,,1762,632
2024-06-08 22:11:16, Mouse Click,Button.left,1762,632
2024-06-08 22:11:18, Mouse Move,,,1731,640
2024-06-08 22:11:18, Mouse Move,,,1661,652
2024-06-08 22:11:18, Mouse Move,,,1586,662
2024-06-08 22:11:18, Mouse Move,,,1507,670
2024-06-08 22:11:18, Mouse Move,,,1433,676
2024-06-08 22:11:18, Mouse Move,,,1360,682
2024-06-08 22:11:18, Mouse Move,,,1285,689
2024-06-08 22:11:18, Mouse Move,,,1206,695
2024-06-08 22:11:18, Mouse Move,,,1132,699
2024-06-08 22:11:18, Mouse Move,,,1067,701
2024-06-08 22:11:18, Mouse Move,,,1036,702
2024-06-08 22:11:18, Mouse Move,,,1015,704
2024-06-08 22:11:18, Mouse Move,,,1002,705
2024-06-08 22:11:18, Mouse Move,,,993,706
2024-06-08 22:11:18, Mouse Move,,,986,707
2024-06-08 22:11:18, Mouse Move,,,965,712
2024-06-08 22:11:19, Mouse Move,,,878,722
2024-06-08 22:11:19, Mouse Move,,,788,722
2024-06-08 22:11:19, Mouse Move,,,707,722
2024-06-08 22:11:19, Mouse Move,,,642,718
2024-06-08 22:11:19, Mouse Move,,,630,718
2024-06-08 22:11:19, Mouse Move,,,620,718
2024-06-08 22:11:19, Mouse Move,,,612,717
2024-06-08 22:11:19, Mouse Move,,,603,717
2024-06-08 22:11:19, Mouse Move,,,597,717
2024-06-08 22:11:19, Mouse Move,,,595,717
2024-06-08 22:11:19, Mouse Move,,,593,717
2024-06-08 22:11:19, Mouse Move,,,592,717
2024-06-08 22:11:19, Mouse Move,,,591,717
2024-06-08 22:11:19, Mouse Move,,,587,717
2024-06-08 22:11:19, Mouse Move,,,578,716
2024-06-08 22:11:19, Mouse Move,,,536,709
2024-06-08 22:11:19, Mouse Move,,,471,699
2024-06-08 22:11:19, Mouse Move,,,442,697
2024-06-08 22:11:19, Mouse Move,,,431,696
2024-06-08 22:11:19, Mouse Move,,,426,694
2024-06-08 22:11:19, Mouse Move,,,423,694
2024-06-08 22:11:19, Mouse Move,,,421,694
2024-06-08 22:11:19, Mouse Move,,,420,694
2024-06-08 22:11:19, Mouse Move,,,418,694
2024-06-08 22:11:19, Mouse Move,,,419,694
2024-06-08 22:11:19, Mouse Move,,,420,694
2024-06-08 22:11:19, Mouse Move,,,421,694
2024-06-08 22:11:19, Mouse Move,,,424,695
2024-06-08 22:11:19, Mouse Move,,,428,695
2024-06-08 22:11:19, Mouse Move,,,431,695
2024-06-08 22:11:19, Mouse Move,,,436,696
2024-06-08 22:11:19, Mouse Move,,,440,696
2024-06-08 22:11:19, Mouse Move,,,444,697
2024-06-08 22:11:19, Mouse Move,,,448,697
2024-06-08 22:11:19, Mouse Move,,,450,699
2024-06-08 22:11:19, Mouse Move,,,453,700
2024-06-08 22:11:19, Mouse Move,,,456,700
2024-06-08 22:11:19, Mouse Move,,,460,702
2024-06-08 22:11:19, Mouse Move,,,466,705
2024-06-08 22:11:19, Mouse Move,,,475,707
2024-06-08 22:11:19, Mouse Move,,,488,714
2024-06-08 22:11:19, Mouse Move,,,509,724
2024-06-08 22:11:19, Mouse Move,,,528,732
2024-06-08 22:11:19, Mouse Move,,,544,740
2024-06-08 22:11:19, Mouse Move,,,555,744
2024-06-08 22:11:19, Mouse Move,,,563,747
2024-06-08 22:11:19, Mouse Move,,,566,749
2024-06-08 22:11:19, Mouse Move,,,570,750
2024-06-08 22:11:19, Mouse Move,,,571,751
2024-06-08 22:11:20, Mouse Move,,,578,760
2024-06-08 22:11:20, Mouse Move,,,594,781
2024-06-08 22:11:20, Mouse Move,,,644,845
2024-06-08 22:11:20, Mouse Move,,,701,909
2024-06-08 22:11:20, Mouse Move,,,764,964
2024-06-08 22:11:20, Mouse Move,,,824,1007
2024-06-08 22:11:20, Mouse Move,,,883,1042
2024-06-08 22:11:20, Mouse Move,,,931,1070
2024-06-08 22:11:20, Mouse Move,,,953,1081
2024-06-08 22:11:20, Mouse Move,,,964,1085
2024-06-08 22:11:20, Mouse Move,,,969,1082
2024-06-08 22:11:20, Mouse Move,,,971,1080
2024-06-08 22:11:20, Mouse Move,,,973,1080
2024-06-08 22:11:20, Mouse Move,,,1005,979
2024-06-08 22:11:20, Mouse Move,,,1040,839
2024-06-08 22:11:20, Mouse Move,,,1068,703
2024-06-08 22:11:20, Mouse Move,,,1085,591
2024-06-08 22:11:20, Mouse Move,,,1103,478
2024-06-08 22:11:20, Mouse Move,,,1120,370
2024-06-08 22:11:20, Mouse Move,,,1141,270
2024-06-08 22:11:20, Mouse Move,,,1168,183
2024-06-08 22:11:20, Mouse Move,,,1194,119
2024-06-08 22:11:21, Mouse Move,,,1208,106
2024-06-08 22:11:21, Mouse Move,,,1259,60
2024-06-08 22:11:21, Mouse Move,,,1316,11
2024-06-08 22:11:21, Mouse Move,,,1379,-37
2024-06-08 22:11:21, Mouse Move,,,1434,-39
2024-06-08 22:11:21, Mouse Move,,,1475,-26
2024-06-08 22:11:21, Mouse Move,,,1491,-9
2024-06-08 22:11:21, Mouse Move,,,1501,-5
2024-06-08 22:11:21, Mouse Move,,,1506,-3
