"t (s)","Inclination (deg)","Rotation (deg)"
1.392527626E3,1.446850720E1,-5.636682272E1
1.393037611E3,1.446193673E1,-5.604727586E1
1.393547597E3,1.441732074E1,-5.606451224E1
1.394057582E3,1.438135636E1,-5.584203357E1
1.394567567E3,1.433507152E1,-5.588081782E1
1.395077553E3,1.433749271E1,-5.584321008E1
1.395587538E3,1.438834373E1,-5.604335826E1
1.396097523E3,1.442082249E1,-5.610436147E1
1.396607509E3,1.444844269E1,-5.610087243E1
1.397117494E3,1.440187830E1,-5.601309367E1
1.397627480E3,1.435732539E1,-5.586052788E1
1.398137466E3,1.433213891E1,-5.587264469E1
1.398647450E3,1.431280088E1,-5.567148107E1
1.399157436E3,1.434480164E1,-5.579351418E1
1.399667421E3,1.438721407E1,-5.616039050E1
1.400177407E3,1.443196722E1,-5.607158700E1
1.400687393E3,1.436615359E1,-5.579728177E1
1.401197379E3,1.434720999E1,-5.581084393E1
1.401707365E3,1.428017920E1,-5.560990790E1
1.402217351E3,1.421588298E1,-5.554344755E1
1.402727336E3,1.424740689E1,-5.573020776E1
1.403237322E3,1.428784299E1,-5.608685102E1
1.403747308E3,1.427843336E1,-5.593283111E1
1.404767279E3,1.428969362E1,-5.577538119E1
1.405277265E3,1.416947713E1,-5.530912651E1
1.405787252E3,1.426321068E1,-5.568357758E1
1.406297237E3,1.426024410E1,-5.564133478E1
1.406807223E3,1.434385907E1,-5.583741845E1
1.407317209E3,1.425222213E1,-5.601010481E1
1.407827195E3,1.445179758E1,-5.649520970E1
1.408337181E3,1.431064389E1,-5.611364425E1
1.408847165E3,1.442536518E1,-5.567557884E1
1.409357151E3,1.435958717E1,-5.584653811E1
1.409867138E3,1.439906668E1,-5.599830498E1
1.410377124E3,1.443903238E1,-5.615768418E1
1.410887110E3,1.448067726E1,-5.633503843E1
1.411397095E3,1.441164190E1,-5.582957377E1
1.411907080E3,1.414535953E1,-5.539608038E1
1.412417066E3,1.408140034E1,-5.513017339E1
1.412927053E3,1.418367159E1,-5.554455881E1
1.413437038E3,1.421514440E1,-5.571336802E1
1.413947023E3,1.426283616E1,-5.567376708E1
1.414457009E3,1.420249617E1,-5.562075632E1
1.414966995E3,1.419535409E1,-5.541320782E1
1.415476981E3,1.414489216E1,-5.551967437E1
1.415986966E3,1.422232750E1,-5.552444348E1
1.416496951E3,1.438392252E1,-5.631689609E1
1.417006937E3,1.457258093E1,-5.662176340E1
1.417516923E3,1.453683327E1,-5.607375709E1
1.418026909E3,1.482509677E1,-5.624569964E1
1.418536895E3,1.471680443E1,-5.609171049E1
1.419046880E3,1.471581729E1,-5.606316081E1
1.419556866E3,1.477445205E1,-5.640470015E1
1.420066851E3,1.473439684E1,-5.634413192E1
1.420576837E3,1.452439267E1,-5.587950020E1
1.421086822E3,1.441350027E1,-5.589145482E1
1.421596807E3,1.436305109E1,-5.573062989E1
1.422106793E3,1.424427698E1,-5.555605937E1
1.422616778E3,1.429868822E1,-5.536663225E1
1.423126763E3,1.438878259E1,-5.623994761E1
1.423636748E3,1.433728015E1,-5.695371642E1
1.424146733E3,1.459242320E1,-5.727502368E1
1.424656719E3,1.454132455E1,-5.664833299E1
1.425166704E3,1.448749477E1,-5.683532291E1
1.425676688E3,1.465792822E1,-5.699634959E1
1.426186673E3,1.452589580E1,-5.706754085E1
1.426696658E3,1.459319949E1,-5.680834445E1
1.427206643E3,1.450725690E1,-5.683424554E1
1.427716628E3,1.458668452E1,-5.683761133E1
1.428226613E3,1.453372222E1,-5.700031584E1
1.428736598E3,1.450905598E1,-5.670141278E1
1.429246583E3,1.449615323E1,-5.699584513E1
1.430266553E3,1.437652622E1,-5.660816312E1
1.430776539E3,1.434425635E1,-5.621513431E1
1.431286524E3,1.435460577E1,-5.658702104E1
1.431796507E3,1.443097992E1,-5.624231219E1
1.432306492E3,1.448736615E1,-5.653674869E1
1.432816477E3,1.449112063E1,-5.645738955E1
1.433326462E3,1.446994853E1,-5.608591930E1
1.433836446E3,1.436265780E1,-5.631507623E1
1.434346431E3,1.443912101E1,-5.625026558E1
1.434856415E3,1.446382221E1,-5.647554951E1
1.435366400E3,1.445107807E1,-5.641366946E1
1.435876386E3,1.443772022E1,-5.624038683E1
1.436386370E3,1.434755240E1,-5.618086027E1
1.436896355E3,1.435548792E1,-5.616144491E1
1.437406339E3,1.433855453E1,-5.592076617E1
1.437916323E3,1.449779895E1,-5.665818511E1
1.438426307E3,1.447302098E1,-5.634065277E1
1.438936292E3,1.443795622E1,-5.632726039E1
1.439446277E3,1.440514912E1,-5.610859468E1
1.439956260E3,1.438777941E1,-5.611747284E1
1.440466244E3,1.437844257E1,-5.624653128E1
1.440976230E3,1.441902448E1,-5.632215890E1
1.441486214E3,1.447441651E1,-5.634180236E1
1.441996198E3,1.441734176E1,-5.624062103E1
1.442506183E3,1.437985001E1,-5.618288108E1
1.443016167E3,1.436374125E1,-5.604723996E1
1.443526151E3,1.441960144E1,-5.641014140E1
1.444036134E3,1.451364296E1,-5.659619301E1
1.444546118E3,1.438844845E1,-5.621413549E1
1.445056103E3,1.446521254E1,-5.637525080E1
1.445566087E3,1.440029373E1,-5.624759364E1
1.446076072E3,1.443385785E1,-5.654337168E1
1.446586056E3,1.450517027E1,-5.650427620E1
1.447096040E3,1.446729077E1,-5.660093514E1
1.447606024E3,1.444351181E1,-5.617096759E1
1.448116008E3,1.435172189E1,-5.624743142E1
1.448625992E3,1.433296512E1,-5.596720606E1
1.449135976E3,1.438178899E1,-5.630081691E1
1.449645960E3,1.444071915E1,-5.637455008E1
1.450155943E3,1.437479779E1,-5.610042378E1
1.450665927E3,1.437619437E1,-5.632812827E1
1.451175911E3,1.431643219E1,-5.588052528E1
1.451685896E3,1.422566254E1,-5.570048686E1
1.452195880E3,1.435751250E1,-5.636108469E1
1.452705864E3,1.440662181E1,-5.653988399E1
1.453215848E3,1.436703795E1,-5.619325637E1
1.453725831E3,1.431319171E1,-5.626261994E1
1.454235815E3,1.425045549E1,-5.586378606E1
1.454745799E3,1.442161135E1,-5.648570424E1
1.455765767E3,1.439129909E1,-5.634492934E1
1.456275751E3,1.437863428E1,-5.636007634E1
1.456785735E3,1.437463862E1,-5.631235038E1
1.457295719E3,1.435471255E1,-5.633351818E1
1.457805702E3,1.443164049E1,-5.650251457E1
1.458315686E3,1.446383735E1,-5.671298048E1
1.458825669E3,1.448562602E1,-5.643193533E1
1.459335653E3,1.445122519E1,-5.622974811E1
1.459845637E3,1.449714908E1,-5.641854653E1
1.460355621E3,1.431705208E1,-5.561251259E1
1.460865605E3,1.445262222E1,-5.650961517E1
1.461375588E3,1.454776919E1,-5.624610904E1
1.461885571E3,1.448239959E1,-5.639027599E1
1.462395555E3,1.448889506E1,-5.625878035E1
1.462905538E3,1.447982862E1,-5.610198604E1
1.463415522E3,1.455448763E1,-5.641139066E1
1.463925506E3,1.457696062E1,-5.650521726E1
1.464435489E3,1.454181338E1,-5.632933911E1
1.464945474E3,1.449566310E1,-5.623569642E1
1.465455457E3,1.443344478E1,-5.585360340E1
1.465965441E3,1.447266910E1,-5.662956497E1
1.466475424E3,1.450494079E1,-5.648480878E1
1.466985408E3,1.451615553E1,-5.651544531E1
1.467495391E3,1.448804410E1,-5.629819974E1
1.468005374E3,1.450981496E1,-5.671968175E1
1.468515357E3,1.441763841E1,-5.659611840E1
1.469025341E3,1.452297403E1,-5.662677303E1
1.469535325E3,1.461237967E1,-5.698157297E1
1.470045309E3,1.456465591E1,-5.668466524E1
1.470555293E3,1.444353006E1,-5.651565401E1
1.471065276E3,1.458739275E1,-5.641132228E1
1.471575260E3,1.452212193E1,-5.641634450E1
1.472085243E3,1.456015461E1,-5.632147826E1
1.472595227E3,1.465293123E1,-5.666614950E1
1.473105210E3,1.465116623E1,-5.664493736E1
1.473615194E3,1.465045301E1,-5.665063657E1
1.474125177E3,1.456756843E1,-5.669624818E1
1.474635161E3,1.454622712E1,-5.638395621E1
1.475145144E3,1.459623285E1,-5.671172315E1
1.475655128E3,1.470046600E1,-5.696350822E1
1.476165110E3,1.462680281E1,-5.659642733E1
1.476675094E3,1.471976032E1,-5.703020233E1
1.477185077E3,1.510737433E1,-5.780618971E1
1.477695062E3,1.513227673E1,-5.758920769E1
1.478205045E3,1.506933095E1,-5.676266829E1
1.478715029E3,1.460315166E1,-5.587860048E1
1.479225012E3,1.438619646E1,-5.568593470E1
1.479734996E3,1.447729661E1,-5.597516885E1
1.480244980E3,1.444656987E1,-5.582440719E1
1.480754963E3,1.441882478E1,-5.575840024E1
1.481774930E3,1.439635239E1,-5.577947710E1
1.482284914E3,1.433441470E1,-5.553049574E1
1.482794897E3,1.433044055E1,-5.555020623E1
1.483304881E3,1.429495861E1,-5.547683091E1
1.483814864E3,1.434688037E1,-5.558086132E1
1.484324848E3,1.437570265E1,-5.569833293E1
1.484834831E3,1.434413923E1,-5.535495862E1
1.485344814E3,1.435237109E1,-5.548495736E1
1.485854798E3,1.425603148E1,-5.528701914E1
1.486364782E3,1.422823114E1,-5.510845663E1
1.486874765E3,1.419183224E1,-5.504773568E1
1.487384749E3,1.420072384E1,-5.502712983E1
1.487894734E3,1.424133142E1,-5.517825035E1
1.488404718E3,1.425181936E1,-5.529909813E1
1.488914702E3,1.427833798E1,-5.506905910E1
1.489424685E3,1.428912416E1,-5.531852668E1
1.489934669E3,1.450780069E1,-5.571936983E1
1.490444653E3,1.449885520E1,-5.553929598E1
1.490954637E3,1.448583848E1,-5.573106970E1
1.491464621E3,1.454873941E1,-5.592677662E1
1.491974605E3,1.458294752E1,-5.617219974E1
1.492484589E3,1.457507590E1,-5.598478941E1
1.492994573E3,1.462657179E1,-5.569748179E1
1.493504557E3,1.449187791E1,-5.572604311E1
1.494014541E3,1.464668484E1,-5.598448619E1
1.494524525E3,1.456462434E1,-5.576330757E1
1.495034509E3,1.456149290E1,-5.597237274E1
1.495544493E3,1.461373333E1,-5.597604880E1
1.496054478E3,1.458629900E1,-5.615450103E1
1.496564462E3,1.464898621E1,-5.610070616E1
1.497074446E3,1.423689247E1,-5.536567927E1
1.497584430E3,1.431744328E1,-5.548855991E1
1.498094414E3,1.440415019E1,-5.544306553E1
1.498604398E3,1.443899671E1,-5.573319658E1
1.499114382E3,1.438917444E1,-5.550728634E1
1.499624366E3,1.440608051E1,-5.549682586E1
1.500134352E3,1.438797651E1,-5.560336116E1
1.500644336E3,1.445876246E1,-5.569109008E1
1.501154320E3,1.444767386E1,-5.544949026E1
1.501664305E3,1.438519593E1,-5.544517960E1
1.502174288E3,1.436535559E1,-5.566016076E1
1.502684272E3,1.444594591E1,-5.565268885E1
1.503704241E3,1.438324083E1,-5.558316126E1
1.504214227E3,1.434382719E1,-5.543531221E1
1.504724211E3,1.431164884E1,-5.541818424E1
1.505234196E3,1.432934607E1,-5.549540601E1
1.505744180E3,1.434274622E1,-5.559685949E1
1.506254165E3,1.429795582E1,-5.538152639E1
1.506764148E3,1.420133825E1,-5.525882686E1
1.507274133E3,1.385118252E1,-5.425193945E1
1.507784117E3,1.361309158E1,-5.349361279E1
1.508294102E3,1.349746176E1,-5.341134748E1
1.508804086E3,1.381250083E1,-5.465799840E1
1.509314071E3,1.379819909E1,-5.437356534E1
1.509824056E3,1.379737852E1,-5.433256081E1
1.510334041E3,1.390833215E1,-5.449994185E1
1.510844024E3,1.387233060E1,-5.381594177E1
1.511354009E3,1.434309083E1,-5.516261984E1
1.511863995E3,1.508904110E1,-5.859815748E1
1.512373979E3,1.440552303E1,-5.560357220E1
1.512883964E3,1.438479584E1,-5.580902568E1
1.513393948E3,1.434118769E1,-5.561473572E1
1.513903932E3,1.433149802E1,-5.704276441E1
1.514413917E3,1.337347782E1,-5.499910380E1
1.514923901E3,1.215305987E1,-4.411603442E1
1.515433886E3,1.271919842E1,-4.854335836E1
1.515943870E3,1.569257851E1,-6.491789583E1
1.516453855E3,1.358367286E1,-5.780814693E1
1.516963839E3,1.306258545E1,-4.881709900E1
1.517473824E3,1.323294931E1,-5.007489609E1
1.517983810E3,1.239842170E1,-4.639619980E1
1.518493794E3,7.017355035E0,-4.079839198E1
1.519003778E3,1.995771479E1,1.614569254E1
1.519513762E3,3.963059330E1,2.258498703E1
1.520023747E3,3.834083953E1,1.068885506E1
1.520533731E3,6.306063792E1,7.863663740E0
1.521043717E3,7.300901145E1,8.131950800E0
1.521553702E3,6.152433640E1,4.975232370E0
1.522063686E3,5.928059345E1,1.057197498E1
1.522573671E3,4.847445897E1,1.716917544E1
1.523083655E3,3.896576886E1,2.198274538E1
1.523593640E3,3.994763699E1,1.660730874E1
1.524103623E3,4.001174133E1,1.352117640E1
1.524613608E3,3.778554899E1,1.273113960E1
1.525123593E3,3.717787970E1,1.299478914E1
1.525633577E3,3.579306198E1,1.045642022E1
1.526143562E3,3.610881168E1,7.445261310E0
1.527163532E3,3.206013388E1,4.697111865E0
1.527673516E3,2.550739518E1,-7.399828300E0
1.528183501E3,2.532278025E1,-1.086819471E0
1.528693485E3,1.396768330E1,-1.308386213E1
1.529203470E3,2.096724830E1,-4.816371013E1
1.529713454E3,6.709397512E0,2.316781757E1
1.530223438E3,7.386517170E0,-4.044403829E0
1.530733423E3,8.721553585E0,2.457831042E1
1.531243406E3,8.142546968E0,9.629105681E0
1.531753391E3,7.671865763E0,1.455388808E1
1.532263375E3,7.129464141E0,5.204860995E0
1.532773359E3,6.913263074E0,4.057170939E0
1.533283344E3,7.739049150E0,4.283819472E0
1.533793329E3,7.676412180E0,5.835742901E0
1.534303313E3,7.607882454E0,5.896423074E0
1.534813296E3,7.715331506E0,5.823268747E0
1.535323281E3,7.701166845E0,5.661527944E0
1.535833265E3,7.682904950E0,4.981181011E0
1.536343249E3,7.667310374E0,4.679380162E0
1.536853234E3,7.682139994E0,4.406754876E0
1.537363218E3,7.631003386E0,4.081720022E0
1.537873202E3,7.670415438E0,5.069277520E0
1.538383186E3,7.600060219E0,5.148387837E0
1.538893170E3,7.685416326E0,4.739356678E0
1.539403154E3,7.587806122E0,3.989706172E0
1.539913137E3,7.642274103E0,3.849956286E0
1.540423121E3,7.619088993E0,3.860378473E0
1.540933105E3,7.612262242E0,3.930890998E0
1.541443089E3,7.648875750E0,4.588052205E0
1.541953074E3,7.647646397E0,4.492441947E0
1.542463057E3,7.664094252E0,4.273844484E0
1.542973040E3,7.634271865E0,3.146057055E0
1.543483024E3,7.664687148E0,3.194861933E0
1.543993008E3,7.628745034E0,3.090682793E0
1.544502992E3,7.712930387E0,3.856917787E0
1.545012976E3,7.705223773E0,4.027402466E0
1.545522960E3,7.720987223E0,4.660409354E0
1.546032943E3,7.718513600E0,4.654841865E0
1.546542926E3,7.655516929E0,3.577452221E0
1.547052911E3,7.760897883E0,3.410316645E0
1.547562895E3,7.670533749E0,5.241222412E0
1.548072878E3,7.738735567E0,4.353997457E0
1.548582862E3,7.438859734E0,4.890510869E0
1.549092844E3,7.653232882E0,6.361451050E0
1.549602828E3,7.602856645E0,6.809430172E0
1.550622796E3,7.819263925E0,6.437835810E0
1.551132779E3,7.829547647E0,7.469944196E0
1.551642762E3,7.802982168E0,7.059238579E0
1.552152746E3,7.797601160E0,7.242132016E0
1.552662729E3,7.855634050E0,7.253779452E0
1.553172713E3,7.768782646E0,6.797921473E0
1.553682696E3,7.796552084E0,6.235152044E0
1.554192680E3,7.893504714E0,6.695300207E0
1.554702664E3,7.814629983E0,6.825804218E0
1.555212646E3,7.834010573E0,7.261938650E0
1.555722630E3,7.843694849E0,7.389426972E0
1.556232613E3,7.881137043E0,7.670586262E0
1.556742597E3,7.768121207E0,6.089931027E0
1.557252580E3,7.804996724E0,6.208729061E0
1.557762564E3,7.871750201E0,5.289647436E0
1.558272548E3,7.822890829E0,5.476700999E0
1.558782530E3,7.850874887E0,6.011305586E0
1.559292513E3,7.807872845E0,6.253456985E0
1.559802498E3,7.871327666E0,7.210852415E0
1.560312481E3,7.805201925E0,6.641396164E0
1.560822465E3,7.839310088E0,6.522388061E0
1.561332448E3,7.799273573E0,5.791829113E0
1.561842430E3,7.827582348E0,6.156146823E0
1.562352414E3,7.822491760E0,5.418648474E0
1.562862397E3,7.860122408E0,6.658781156E0
1.563372380E3,7.809560720E0,6.707198757E0
1.563882365E3,7.843312526E0,7.327700539E0
1.564392348E3,7.834730941E0,6.804993308E0
1.564902331E3,7.814075603E0,6.239953108E0
1.565412315E3,7.854284438E0,6.115999716E0
1.565922298E3,7.846197402E0,6.334315524E0
1.566432281E3,7.791808404E0,6.562386777E0
1.566942265E3,7.847319118E0,7.028506574E0
1.567452248E3,7.830915997E0,7.329469694E0
1.567962230E3,7.891086809E0,6.870304202E0
1.568472213E3,7.835593895E0,6.429507060E0
1.568982198E3,7.855877929E0,6.544519367E0
1.569492181E3,7.854648457E0,6.902858029E0
1.570002164E3,7.861160652E0,7.222569151E0
1.570512148E3,7.826433955E0,7.503441559E0
1.571022131E3,7.866294559E0,7.058365839E0
1.571532114E3,7.864911230E0,6.545757127E0
1.572042096E3,7.827957312E0,6.335229005E0
1.572552079E3,7.853259400E0,6.594548703E0
1.573062064E3,7.859532485E0,7.140047694E0
1.573572047E3,7.835540673E0,7.263871002E0
1.574082029E3,7.840893976E0,7.334117430E0
1.574592012E3,7.853698613E0,6.782347657E0
1.575101996E3,7.829243941E0,6.380435478E0
1.575611979E3,7.856132881E0,6.459480527E0
1.576121962E3,7.869972670E0,6.781420139E0
1.577141928E3,7.863393826E0,7.530048175E0
1.577651911E3,7.853528907E0,7.603300060E0
1.578161895E3,7.837655009E0,6.531446587E0
1.578671878E3,7.856562494E0,6.244452162E0
1.579181860E3,7.847285597E0,6.967758324E0
1.579691843E3,7.862238536E0,7.601279883E0
1.580201826E3,7.858510649E0,7.722717911E0
1.580711809E3,7.849916039E0,7.305156454E0
1.581221792E3,7.843302119E0,7.164817956E0
1.581731775E3,7.844505914E0,6.444690579E0
1.582241761E3,7.859617840E0,6.942257555E0
1.582751744E3,7.859046808E0,7.284446762E0
1.583261725E3,7.851134321E0,7.720691889E0
1.583771708E3,7.880559830E0,7.824157351E0
1.584281691E3,7.870408810E0,7.300446184E0
1.584791674E3,7.818831000E0,6.803276958E0
1.585301657E3,7.859960473E0,6.763308615E0
1.585811639E3,7.864374585E0,7.525731475E0
1.586321622E3,7.863428025E0,7.609019164E0
1.586831605E3,7.872410483E0,7.605778476E0
1.587341587E3,7.848019745E0,7.574409840E0
1.587851570E3,7.844544119E0,6.546964109E0
1.588361553E3,7.871563537E0,6.591594547E0
1.588871537E3,7.851834657E0,7.051520917E0
1.589381520E3,7.866971021E0,7.802706697E0
1.589891503E3,7.871941059E0,7.888740078E0
1.590401486E3,7.839694631E0,7.851981355E0
1.590911468E3,7.844085186E0,6.828304988E0
1.591421451E3,7.870352602E0,6.648775676E0
1.591931433E3,7.864412998E0,6.901286981E0
1.592441416E3,7.878571697E0,7.416991066E0
1.592951400E3,7.850805642E0,7.948520436E0
1.593461383E3,7.884204155E0,8.643745066E0
1.593971365E3,7.828869123E0,6.025969919E0
1.594481348E3,7.807977954E0,6.296706894E0
1.594991330E3,7.878798078E0,6.226170704E0
1.595501313E3,8.005586456E0,6.847455278E0
1.596011297E3,8.253977567E0,6.517816298E0
1.596521279E3,8.291767004E0,8.020631265E0
1.597031261E3,8.153497315E0,8.364949530E0
1.597541244E3,8.019230946E0,6.905685862E0
1.598051227E3,8.118826072E0,7.349653158E0
1.598561210E3,8.111343490E0,7.830894386E0
1.599071193E3,8.072326919E0,7.433663282E0
1.599581176E3,7.934739338E0,8.872912385E0
1.600091158E3,8.083967826E0,6.385472928E0
1.600601141E3,8.033642098E0,8.619810626E0
1.601111124E3,8.429962096E0,8.618672382E0
1.601621107E3,8.215442654E0,1.562899208E1
1.602131089E3,8.266203206E0,8.339158584E0
1.602641072E3,8.156572040E0,6.484728965E0
1.603151055E3,8.187175516E0,7.397087475E0
1.604171021E3,8.143857736E0,7.496042886E0
1.604681004E3,8.028980838E0,7.163849119E0
1.605190987E3,8.196665039E0,5.911532326E0
1.605700969E3,8.153855486E0,4.196486794E0
1.606210952E3,8.178651197E0,6.025027626E0
1.606720935E3,8.214998007E0,6.849207289E0
1.607230918E3,8.161618785E0,6.539189830E0
1.607740901E3,8.173649215E0,5.735477892E0
1.608250883E3,8.144671445E0,5.468985377E0
1.608760865E3,8.165781493E0,5.491557159E0
1.609270849E3,8.090348525E0,6.088616477E0
1.609780832E3,8.049313671E0,6.970297660E0
1.610290814E3,7.930850242E0,4.958283927E0
1.610800797E3,8.234622579E0,5.642906965E0
1.611310780E3,8.100476894E0,5.286625465E0
1.611820765E3,8.158733298E0,5.629478855E0
1.612330748E3,8.080944361E0,5.630735458E0
1.612840730E3,8.161624462E0,6.234885416E0
1.613350713E3,8.058090101E0,6.072767731E0
1.613860696E3,8.124838222E0,6.044841626E0
1.614370680E3,8.013288912E0,6.516892625E0
1.614880664E3,8.221919113E0,7.576099011E0
1.615390647E3,8.146640181E0,7.695935748E0
1.615900631E3,8.142585588E0,7.206203869E0
1.616410614E3,8.126255056E0,6.323864049E0
1.616920597E3,8.132598697E0,6.048784445E0
1.617430581E3,8.152260998E0,6.426106332E0
1.617940564E3,8.109812391E0,6.510566049E0
1.618450547E3,8.171794609E0,6.867779205E0
1.618960531E3,8.137817282E0,6.960121366E0
1.619470514E3,8.135190247E0,7.367986179E0
1.619980497E3,8.163856070E0,6.918186933E0
1.620490480E3,8.109086360E0,6.508369042E0
1.621000464E3,8.140681038E0,6.100103824E0
1.621510447E3,8.133275664E0,6.377606759E0
1.622020431E3,8.165964704E0,6.543539207E0
1.622530414E3,8.125541511E0,6.497463975E0
1.623040398E3,8.147384912E0,6.440497338E0
1.623550382E3,8.134190439E0,5.857884706E0
1.624060365E3,8.183580818E0,6.171398123E0
1.624570349E3,8.156969515E0,6.247723130E0
1.625080334E3,8.175408476E0,6.303637455E0
1.625590317E3,8.168333159E0,5.391916930E0
1.626100301E3,8.174963999E0,6.061051434E0
1.627120269E3,8.150363941E0,5.871375512E0
1.627630252E3,8.188219640E0,5.983545965E0
1.628140236E3,8.162393138E0,5.404986685E0
1.628650220E3,8.186110173E0,5.746807871E0
1.629160204E3,8.169407317E0,5.512472694E0
1.629670188E3,8.160408761E0,5.864006340E0
1.630180171E3,8.242557769E0,5.148065122E0
1.630690155E3,8.166381754E0,5.427012046E0
1.631200138E3,8.154511983E0,6.529287179E0
1.631710122E3,8.160389955E0,6.474967336E0
1.632220107E3,8.181020537E0,6.428031727E0
1.632730091E3,8.676686684E0,3.782097755E0
1.633240074E3,8.279103034E0,-1.080993514E0
1.633750058E3,7.962943403E0,-7.020344902E0
1.634260043E3,8.120174976E0,-3.245467203E0
1.634770026E3,7.909942589E0,-1.699936809E0
1.635280009E3,7.701252840E0,4.614742009E-1
1.635789993E3,7.734027787E0,7.537516829E-1
1.636299977E3,7.698721324E0,1.028516197E0
1.636809961E3,7.689225509E0,6.269017180E-1
1.637319945E3,7.670226108E0,7.740700338E-1
1.637829929E3,7.734727634E0,6.529085969E-1
1.638339914E3,7.688716761E0,8.331514051E-1
1.638849897E3,7.740735615E0,1.274210862E0
1.639359881E3,7.708828901E0,9.396762868E-1
1.639869866E3,7.677096020E0,8.086759717E-1
1.640379849E3,7.706908138E0,9.611989231E-1
1.640889835E3,7.741227662E0,1.529975076E0
1.641399819E3,7.713286849E0,1.436110514E0
1.641909800E3,7.746841477E0,2.627739474E0
1.642419784E3,7.739735183E0,2.997689655E0
1.642929768E3,7.711485293E0,3.061368304E0
1.643439752E3,7.740758556E0,2.727310029E0
1.643949736E3,7.762162199E0,2.226055775E0
1.644459720E3,7.730656706E0,2.188789065E0
1.644969704E3,7.769140465E0,2.124811762E0
1.645479688E3,7.785437732E0,2.516711240E0
1.645989672E3,7.738038614E0,2.564980306E0
1.646499656E3,7.731490164E0,2.878141852E0
1.647009640E3,7.754029363E0,3.292503174E0
1.647519624E3,7.727220261E0,3.389023205E0
1.648029608E3,7.770090617E0,2.898983359E0
1.648539592E3,7.771000899E0,2.620278017E0
1.649049576E3,7.749857236E0,2.445427292E0
1.649559560E3,7.759496734E0,2.699373042E0
1.650579528E3,7.789528955E0,3.064697657E0
1.651089512E3,7.792685448E0,4.421410230E0
1.651599496E3,7.798190704E0,4.267642733E0
1.652109480E3,7.735234940E0,3.617483495E0
1.652619464E3,7.804479520E0,3.566860637E0
1.653129448E3,7.784412116E0,3.266410044E0
1.653639432E3,7.808244108E0,3.763394003E0
1.654149415E3,7.780659273E0,3.678669577E0
1.654659399E3,7.798542525E0,2.796041428E0
1.655169384E3,7.902264041E0,3.091912829E0
1.655679368E3,7.819415604E0,3.104002978E0
1.656189351E3,7.817410175E0,3.442699667E0
1.656699336E3,7.846250224E0,2.835829815E0
1.657209320E3,7.952142803E0,1.588002821E0
1.657719304E3,8.108060344E0,2.368544468E0
1.658229289E3,8.083966974E0,2.380937996E0
1.658739273E3,8.064023007E0,2.966091823E0
1.659249257E3,8.085194403E0,3.432676836E0
1.659759242E3,8.061084603E0,3.991364345E0
1.660269225E3,8.064422971E0,3.541741665E0
1.660779209E3,8.070560808E0,3.088875065E0
1.661289193E3,8.110211590E0,3.049693707E0
1.661799178E3,8.089565553E0,3.037375321E0
1.662309162E3,8.088206818E0,3.483023299E0
1.662819146E3,8.085649086E0,3.278021933E0
1.663329131E3,8.106188752E0,4.039558667E0
1.663839116E3,8.108855140E0,3.441303625E0
1.664349099E3,8.090791224E0,3.327051277E0
1.664859083E3,8.117838952E0,3.574007623E0
1.665369068E3,8.131927354E0,4.249765453E0
1.665879052E3,8.108674457E0,4.063311306E0
1.666389036E3,8.128144453E0,3.588237303E0
1.666899021E3,8.114457069E0,2.467384636E0
1.667409005E3,8.147166254E0,3.023465507E0
1.667918990E3,8.119803367E0,3.307295790E0
1.668428975E3,8.118422232E0,4.053746732E0
1.668938958E3,8.139285927E0,4.604257525E0
1.669448943E3,8.071985086E0,4.801118215E0
1.669958927E3,8.174400612E0,2.753329957E0
1.670468912E3,8.075520029E0,2.840439469E0
1.670978897E3,8.093314891E0,3.894627099E0
1.671488882E3,8.126600306E0,4.649225514E0
1.671998867E3,8.146316869E0,4.628479021E0
1.672508851E3,8.109443413E0,4.770094478E0
1.673018836E3,8.110863570E0,3.776261986E0
1.673528821E3,8.118135855E0,3.730325784E0
1.674038805E3,8.132033532E0,3.754392086E0
1.675058776E3,8.154445073E0,4.832337433E0
1.675568761E3,8.059043395E0,4.984001608E0
1.676078746E3,8.163087314E0,4.664379499E0
1.676588731E3,8.118168084E0,3.951206527E0
1.677098717E3,8.205310083E0,3.692405280E0
1.677608702E3,8.098674188E0,3.872492506E0
1.678118686E3,8.146121496E0,5.072262601E0
1.678628672E3,8.166138526E0,4.934193588E0
1.679138658E3,8.084205701E0,4.098176557E0
1.679648644E3,8.173326468E0,4.170973453E0
1.680158629E3,8.159710151E0,4.273751313E0
1.680668614E3,8.162056821E0,4.299878124E0
1.681178601E3,8.212357199E0,5.907409686E0
1.681688587E3,8.124069211E0,2.752037171E0
1.682198571E3,8.054949197E0,1.755984811E0
1.682708557E3,8.127322412E0,1.762782150E0
1.683218543E3,8.133806049E0,1.217337494E0
1.683728529E3,8.135204399E0,1.942033343E0
1.684238516E3,8.073854639E0,2.199040026E0
1.684748502E3,8.215906596E0,4.841380907E0
1.685258488E3,8.389081331E0,1.173350910E1
1.685768474E3,8.050557008E0,8.043577859E0
1.686278460E3,7.794286715E0,2.389445175E0
1.686788446E3,7.781621028E0,2.729292976E0
1.687298432E3,7.687613832E0,5.295235834E0
1.687808418E3,7.513427991E0,8.429763393E0
1.688318403E3,6.795410340E0,1.372202525E1
1.688828389E3,7.522079374E0,3.126811615E1
1.689338377E3,8.498128435E0,3.326045042E1
