"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)","Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute Linear acceleration (m/s^2)","Time (s)","Attitude x (m/s^2)","Attitude y (m/s^2)","Attitude z (m/s^2)","Absolute Attitude (m/s^2)","Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.861170349E2,-1.666449307E0,1.400828139E0,9.626067783E0,9.869171887E0,8.861170349E2,-3.127187525E-2,-3.428615218E-3,5.616145155E-2,6.437230945E-2,8.861170349E2,-1.666449307E0,1.400828139E0,9.626067783E0,9.869171887E0,8.861170349E2,7.006146616E-4,-3.200868861E-3,-4.248162494E-3,5.365007637E-3
8.866270089E2,-1.630450637E0,1.407972107E0,9.633904428E0,9.871821983E0,8.866270089E2,-1.287070765E-2,6.405303724E-3,6.022692887E-2,6.191902771E-2,8.866270089E2,-1.630450637E0,1.407972107E0,9.633904428E0,9.871821983E0,8.866270089E2,7.435175563E-4,-1.939405621E-3,-2.355856378E-3,3.140727908E-3
8.871369839E2,-1.640133443E0,1.397608364E0,9.631433096E0,9.869541547E0,8.871369839E2,-2.582733785E-2,-2.494591308E-3,5.689405035E-2,6.253165063E-2,8.871369839E2,-1.640133443E0,1.397608364E0,9.631433096E0,9.869541547E0,8.871369839E2,-2.379052012E-4,-1.719785179E-3,-2.807056979E-3,3.300580074E-3
8.876469579E2,-1.629640557E0,1.397775663E0,9.632560165E0,9.868927017E0,8.876469579E2,-1.982228177E-2,2.305666050E-4,5.668051232E-2,6.004711894E-2,8.876469579E2,-1.629640557E0,1.397775663E0,9.632560165E0,9.868927017E0,8.876469579E2,2.770245066E-4,3.843341575E-4,1.562904448E-3,1.633133686E-3
8.881569313E2,-1.630647287E0,1.402327962E0,9.633716583E0,9.870867717E0,8.881569313E2,-1.714192958E-2,-3.209052270E-3,5.979570245E-2,6.228699541E-2,8.881569313E2,-1.630647287E0,1.402327962E0,9.633716583E0,9.870867717E0,8.881569313E2,1.397176805E-3,1.229844147E-4,5.360163251E-3,5.540629772E-3
8.886669063E2,-1.655122860E0,1.407798938E0,9.624239233E0,9.866474058E0,8.886669063E2,-3.609474184E-2,3.674258467E-4,5.220364325E-2,6.346799003E-2,8.886669063E2,-1.655122860E0,1.407798938E0,9.624239233E0,9.866474058E0,8.886669063E2,-7.274407145E-4,8.007954240E-4,2.574096416E-3,2.792206235E-3
8.891768808E2,-1.630157130E0,1.409894580E0,9.631855747E0,9.870048638E0,8.891768808E2,-1.822570813E-2,-7.439206102E-4,5.815631516E-2,6.094987160E-2,8.891768808E2,-1.630157130E0,1.409894580E0,9.631855747E0,9.870048638E0,8.891768808E2,6.693656072E-4,-6.983944776E-4,-3.342399186E-3,3.479574325E-3
8.896868548E2,-1.621058403E0,1.405864725E0,9.634059987E0,9.870126534E0,8.896868548E2,-1.137680138E-2,3.367365634E-4,5.894422174E-2,6.003304321E-2,8.896868548E2,-1.621058403E0,1.405864725E0,9.634059987E0,9.870126534E0,8.896868548E2,-6.535966451E-4,1.017603631E-4,-2.724213471E-3,2.803369897E-3
8.901968298E2,-1.643479426E0,1.397159298E0,9.632627671E0,9.871200260E0,8.901968298E2,-3.781693316E-2,-1.806503008E-3,5.733991774E-2,6.871135316E-2,8.901968298E2,-1.643479426E0,1.397159298E0,9.632627671E0,9.871200260E0,8.901968298E2,-4.349622839E-4,-3.040960022E-3,1.404302049E-5,3.071941935E-3
8.907068038E2,-1.626332730E0,1.400851620E0,9.632897698E0,9.869146947E0,8.907068038E2,-2.394003148E-2,-7.012645988E-5,5.627941626E-2,6.115964944E-2,8.907068038E2,-1.626332730E0,1.400851620E0,9.632897698E0,9.869146947E0,8.907068038E2,2.012510350E-3,-4.842637481E-5,-2.738290818E-3,3.398643792E-3
8.912167783E2,-1.623341890E0,1.401447440E0,9.630179820E0,9.866086214E0,8.912167783E2,-1.963148483E-2,-3.272064617E-3,5.579327187E-2,5.923673513E-2,8.912167783E2,-1.623341890E0,1.401447440E0,9.630179820E0,9.866086214E0,8.912167783E2,3.329545949E-3,3.755597471E-3,2.274778092E-3,5.510444987E-3
8.917267523E2,-1.642836645E0,1.411127310E0,9.634001285E0,9.874420150E0,8.917267523E2,-2.676652680E-2,-2.109681140E-3,6.072033069E-2,6.639168826E-2,8.917267523E2,-1.642836645E0,1.411127310E0,9.634001285E0,9.874420150E0,8.917267523E2,-3.969661051E-3,-7.604060548E-4,3.274594552E-3,5.201864638E-3
8.922367272E2,-1.641750668E0,1.405706231E0,9.627256488E0,9.866885159E0,8.922367272E2,-2.679602657E-2,-1.139212452E-3,5.373680613E-2,6.005804840E-2,8.922367272E2,-1.641750668E0,1.405706231E0,9.627256488E0,9.866885159E0,8.922367272E2,5.776123965E-4,-2.523498089E-4,5.972686306E-4,8.683584075E-4
8.927467012E2,-1.630805781E0,1.403161522E0,9.634024766E0,9.871313132E0,8.927467012E2,-2.121352068E-2,-2.286109407E-3,5.950837486E-2,6.321776992E-2,8.927467012E2,-1.630805781E0,1.403161522E0,9.634024766E0,9.871313132E0,8.927467012E2,-7.766856328E-4,-2.048942559E-3,-1.320460834E-3,2.558324256E-3
8.932566769E2,-1.626579276E0,1.400496476E0,9.631450707E0,9.867724826E0,8.932566769E2,-2.720765622E-2,-7.061286797E-4,5.450817999E-2,6.092533841E-2,8.932566769E2,-1.626579276E0,1.400496476E0,9.631450707E0,9.867724826E0,8.932566769E2,1.970356440E-4,-2.409279504E-3,-8.235289167E-4,2.553752269E-3
8.937666519E2,-1.612452770E0,1.405098671E0,9.634597105E0,9.869132058E0,8.937666519E2,-2.373669742E-2,7.321353178E-3,5.543943507E-2,6.075001216E-2,8.937666519E2,-1.612452770E0,1.405098671E0,9.634597105E0,9.869132058E0,8.937666519E2,-1.686672283E-3,-1.431934159E-3,3.987331897E-3,4.560056413E-3
8.942766265E2,-1.610935337E0,1.395750463E0,9.636956904E0,9.869861720E0,8.942766265E2,-2.051473541E-2,-2.306898552E-3,5.808015231E-2,6.163992409E-2,8.942766265E2,-1.610935337E0,1.395750463E0,9.636956904E0,9.869861720E0,8.942766265E2,1.206308325E-3,3.120990634E-3,5.122454079E-4,3.384990055E-3
8.947866005E2,-1.632869137E0,1.404364902E0,9.629686728E0,9.867591848E0,8.947866005E2,-2.319827204E-2,-7.846074858E-4,5.538398971E-2,6.005132597E-2,8.947866005E2,-1.632869137E0,1.404364902E0,9.629686728E0,9.867591848E0,8.947866005E2,1.657334006E-3,3.326803307E-3,1.263466810E-4,3.718916473E-3
8.952965752E2,-1.640438690E0,1.405116281E0,9.629384416E0,9.868659234E0,8.952965752E2,-2.952674794E-2,-2.206280582E-3,5.560533548E-2,6.299722098E-2,8.952965752E2,-1.640438690E0,1.405116281E0,9.629384416E0,9.868659234E0,8.952965752E2,-1.577268236E-4,-1.571089639E-3,-9.332102833E-4,1.834143352E-3
8.958065502E2,-1.625267298E0,1.407484885E0,9.631588655E0,9.868637571E0,8.958065502E2,-2.159653910E-2,4.440005816E-3,5.614267167E-2,6.031686112E-2,8.958065502E2,-1.625267298E0,1.407484885E0,9.631588655E0,9.868637571E0,8.958065502E2,-1.800144584E-3,-2.565258982E-3,4.341430442E-4,3.163787975E-3
8.963165257E2,-1.606884936E0,1.400276346E0,9.637585009E0,9.870455808E0,8.963165257E2,-1.627327410E-2,1.873594075E-3,5.893628787E-2,6.117038362E-2,8.963165257E2,-1.606884936E0,1.400276346E0,9.637585009E0,9.870455808E0,8.963165257E2,2.740079893E-4,-2.572666310E-3,-2.525227199E-3,3.615309770E-3
8.968265007E2,-1.606080726E0,1.396660336E0,9.637030281E0,9.869270896E0,8.968265007E2,-2.063591036E-2,1.070765634E-3,5.671440324E-2,6.036150156E-2,8.968265007E2,-1.606080726E0,1.396660336E0,9.637030281E0,9.869270896E0,8.968265007E2,2.144715365E-5,-6.353235895E-4,-2.388871211E-3,2.472003581E-3
8.973364752E2,-1.611472455E0,1.397813819E0,9.636956904E0,9.870241401E0,8.973364752E2,-2.560713285E-2,5.735015036E-3,5.678323988E-2,6.255359287E-2,8.973364752E2,-1.611472455E0,1.397813819E0,9.636956904E0,9.870241401E0,8.973364752E2,-1.169167664E-3,6.329664942E-5,9.910945242E-4,1.534023419E-3
8.978464502E2,-1.618625228E0,1.388509638E0,9.633781155E0,9.866997820E0,8.978464502E2,-2.433540357E-2,-4.575391789E-3,5.496288699E-2,6.028320681E-2,8.978464502E2,-1.618625228E0,1.388509638E0,9.633781155E0,9.866997820E0,8.978464502E2,7.070785836E-4,2.974330009E-3,1.087871102E-3,3.245005803E-3
8.983564252E2,-1.615666674E0,1.396730778E0,9.632480918E0,9.866403818E0,8.983564252E2,-1.750574964E-2,1.948619012E-3,5.479298525E-2,5.755449261E-2,8.983564252E2,-1.615666674E0,1.396730778E0,9.632480918E0,9.866403818E0,8.983564252E2,-1.179833175E-4,-9.842733122E-4,-4.830444003E-4,1.102744716E-3
8.988664002E2,-1.608050160E0,1.395976464E0,9.635178250E0,9.867686431E0,8.988664002E2,-1.488787667E-2,1.519596761E-3,5.611942039E-2,5.808052506E-2,8.988664002E2,-1.608050160E0,1.395976464E0,9.635178250E0,9.867686431E0,8.988664002E2,1.960049621E-4,-1.326069037E-3,-3.054561943E-3,3.335749646E-3
8.993763752E2,-1.611114376E0,1.392721468E0,9.637746438E0,9.870233991E0,8.993763752E2,-2.053278439E-2,1.895962542E-3,5.781273965E-2,6.137998676E-2,8.993763752E2,-1.611114376E0,1.392721468E0,9.637746438E0,9.870233991E0,8.993763752E2,7.972603700E-4,-1.723669508E-3,-3.755950310E-3,4.208779324E-3
8.998863502E2,-1.612790303E0,1.397209194E0,9.638019400E0,9.871408413E0,8.998863502E2,-2.616897002E-2,6.088161065E-3,5.750624236E-2,6.347321173E-2,8.998863502E2,-1.612790303E0,1.397209194E0,9.638019400E0,9.871408413E0,8.998863502E2,-9.931988704E-5,-1.381983405E-4,-2.671852617E-5,1.722704296E-4
9.003963262E2,-1.608948292E0,1.396111477E0,9.639384209E0,9.871958762E0,9.003963262E2,-1.550409294E-2,6.404850851E-3,6.072307085E-2,6.299754238E-2,9.003963262E2,-1.608948292E0,1.396111477E0,9.639384209E0,9.871958762E0,9.003963262E2,4.086465867E-4,3.713819691E-3,3.574808032E-3,5.170947805E-3
9.009063012E2,-1.641559888E0,1.409245929E0,9.627412047E0,9.867510105E0,9.009063012E2,-2.308655869E-2,-3.596266929E-3,5.510800113E-2,5.985661297E-2,9.009063012E2,-1.641559888E0,1.409245929E0,9.627412047E0,9.867510105E0,9.009063012E2,2.330931734E-3,3.025968310E-3,-1.021524544E-4,3.821015845E-3
9.014162766E2,-1.638712867E0,1.411482454E0,9.624385986E0,9.864404097E0,9.014162766E2,-3.368134084E-2,7.250226385E-3,4.920626879E-2,6.006875553E-2,9.014162766E2,-1.638712867E0,1.411482454E0,9.624385986E0,9.864404097E0,9.014162766E2,-8.423766258E-4,-7.385583467E-3,-3.130762491E-3,8.065861101E-3
9.019262516E2,-1.534511907E0,1.380637773E0,9.654420588E0,9.872624997E0,9.019262516E2,3.914272338E-3,-3.654481120E-3,6.492059206E-2,6.514107793E-2,9.019262516E2,-1.534511907E0,1.380637773E0,9.654420588E0,9.872624997E0,9.019262516E2,-5.245806942E-3,-1.277458302E-2,-1.477388793E-3,1.388852546E-2
9.024362273E2,-1.543657595E0,1.389020341E0,9.651685100E0,9.872551927E0,9.024362273E2,-8.762522725E-3,1.125143306E-2,6.086315180E-2,6.251159730E-2,9.024362273E2,-1.543657595E0,1.389020341E0,9.651685100E0,9.872551927E0,9.024362273E2,2.075542504E-3,3.487497459E-3,-3.886247218E-3,5.619024172E-3
9.029462023E2,-1.576157657E0,1.391664842E0,9.642037515E0,9.868631690E0,9.029462023E2,-2.079172719E-2,1.408594824E-2,5.499025425E-2,6.045360138E-2,9.029462023E2,-1.576157657E0,1.391664842E0,9.642037515E0,9.868631690E0,9.029462023E2,-4.952252094E-5,4.759509005E-3,-8.755449032E-4,4.839623676E-3
9.034561778E2,-1.600730088E0,1.381036942E0,9.639234520E0,9.868355587E0,9.034561778E2,-2.424234112E-2,5.111756307E-4,5.523012768E-2,6.031848313E-2,9.034561778E2,-1.600730088E0,1.381036942E0,9.639234520E0,9.868355587E0,9.034561778E2,6.839940507E-4,1.093864206E-3,-3.312062915E-3,3.554454602E-3
9.039661528E2,-1.595444022E0,1.379771926E0,9.641359513E0,9.869398434E0,9.039661528E2,-1.746540099E-2,6.789872804E-3,5.729452729E-2,6.028105392E-2,9.039661528E2,-1.595444022E0,1.379771926E0,9.641359513E0,9.869398434E0,9.039661528E2,-2.139015918E-3,-1.300687185E-3,1.599650163E-3,2.970868037E-3
9.044761342E2,-1.585121370E0,1.367996413E0,9.643334817E0,9.868025656E0,9.044761342E2,-1.601219592E-2,1.652469004E-4,5.685782054E-2,5.906970019E-2,9.044761342E2,-1.585121370E0,1.367996413E0,9.643334817E0,9.868025656E0,9.044761342E2,9.474777343E-5,-1.401192413E-4,-4.548239796E-5,1.751547626E-4
9.049861092E2,-1.581907465E0,1.373546636E0,9.645926487E0,9.870813511E0,9.049861092E2,-1.139307326E-2,2.517584624E-3,5.977388431E-2,6.090203278E-2,9.049861092E2,-1.581907465E0,1.373546636E0,9.645926487E0,9.870813511E0,9.049861092E2,1.273640368E-4,-2.145779881E-4,-1.990395717E-4,3.191896958E-4
9.054960781E2,-1.582949416E0,1.378586157E0,9.641940658E0,9.867788419E0,9.054960781E2,-1.459437224E-2,8.084443483E-3,5.591030791E-2,5.834652053E-2,9.054960781E2,-1.582949416E0,1.378586157E0,9.641940658E0,9.867788419E0,9.054960781E2,4.848756316E-4,-3.479624569E-4,1.699890549E-4,6.205469590E-4
9.060060541E2,-1.584149861E0,1.376478774E0,9.644652665E0,9.870336855E0,9.060060541E2,-1.429730789E-2,3.224920008E-3,5.914673030E-2,6.093561215E-2,9.060060541E2,-1.584149861E0,1.376478774E0,9.644652665E0,9.870336855E0,9.060060541E2,-1.711754914E-5,4.734269722E-4,-1.200298852E-4,4.887057211E-4
9.065160294E2,-1.583128456E0,1.378034363E0,9.643446350E0,9.869211312E0,9.065160294E2,-1.395679930E-2,7.082296645E-3,5.749525877E-2,5.958738082E-2,9.065160294E2,-1.583128456E0,1.378034363E0,9.643446350E0,9.869211312E0,9.065160294E2,1.548769537E-4,-5.746029669E-4,3.847299354E-4,7.086413504E-4
9.070260054E2,-1.586738595E0,1.382789181E0,9.643243830E0,9.870258196E0,9.070260054E2,-1.241140313E-2,7.511201378E-3,5.835080960E-2,6.012718233E-2,9.070260054E2,-1.586738595E0,1.382789181E0,9.643243830E0,9.870258196E0,9.070260054E2,2.292605418E-4,2.221867625E-3,3.095550116E-3,3.817287867E-3
9.075359808E2,-1.586577166E0,1.374430093E0,9.643640065E0,9.869451803E0,9.075359808E2,-1.510971831E-2,2.200247058E-3,5.798744528E-2,5.996405994E-2,9.075359808E2,-1.586577166E0,1.374430093E0,9.643640065E0,9.869451803E0,9.075359808E2,-1.550104510E-3,-4.518572798E-3,3.217098203E-4,4.787882761E-3
9.080459558E2,-1.565148199E0,1.379877589E0,9.644928562E0,9.868049352E0,9.080459558E2,-1.121119046E-2,1.333130773E-2,5.592152080E-2,5.857158907E-2,9.080459558E2,-1.565148199E0,1.379877589E0,9.644928562E0,9.868049352E0,9.080459558E2,-1.212564964E-4,-2.656083232E-3,-4.264500038E-3,5.025479265E-3
9.085559318E2,-1.562354009E0,1.371506761E0,9.647179763E0,9.868640140E0,9.085559318E2,-1.540503423E-2,1.107697393E-2,5.574850054E-2,5.888896114E-2,9.085559318E2,-1.562354009E0,1.371506761E0,9.647179763E0,9.868640140E0,9.085559318E2,-1.177400775E-3,-2.299278219E-3,-9.648476764E-5,2.585007200E-3
9.090659068E2,-1.551523590E0,1.365152328E0,9.651485515E0,9.870260330E0,9.090659068E2,-1.348563983E-2,6.310816732E-3,5.883162271E-2,6.068647889E-2,9.090659068E2,-1.551523590E0,1.365152328E0,9.651485515E0,9.870260330E0,9.090659068E2,4.549794830E-4,2.529937500E-4,-1.223354075E-3,1.329513957E-3
9.095758829E2,-1.559527534E0,1.375375187E0,9.651341696E0,9.872799986E0,9.095758829E2,-2.721764235E-3,1.384929078E-2,6.128873737E-2,6.289292635E-2,9.095758829E2,-1.559527534E0,1.375375187E0,9.651341696E0,9.872799986E0,9.095758829E2,2.247712255E-3,1.038944719E-2,-2.963365562E-3,1.103514199E-2
9.100858579E2,-1.650036379E0,1.385427812E0,9.629222987E0,9.867318055E0,9.100858579E2,-2.436242688E-2,5.293054388E-3,5.433394443E-2,5.978061379E-2,9.100858579E2,-1.650036379E0,1.385427812E0,9.629222987E0,9.867318055E0,9.100858579E2,3.026513529E-3,1.212669967E-2,7.152026108E-3,1.440028147E-2
9.105958339E2,-1.692841483E0,1.386992205E0,9.617600098E0,9.863452301E0,9.105958339E2,-2.840898388E-2,-1.478319431E-3,4.971181217E-2,5.727582442E-2,9.105958339E2,-1.692841483E0,1.386992205E0,9.617600098E0,9.863452301E0,9.105958339E2,5.616411640E-4,-2.282567464E-3,6.758131516E-3,7.155270548E-3
9.111058087E2,-1.631087548E0,1.408318446E0,9.634626456E0,9.872681215E0,9.111058087E2,-9.637822246E-3,2.002771681E-2,6.005840295E-2,6.403911947E-2,9.111058087E2,-1.631087548E0,1.408318446E0,9.634626456E0,9.872681215E0,9.111058087E2,-1.796163619E-3,-3.632543704E-3,-1.738831159E-3,4.409661133E-3
9.116157847E2,-1.615170647E0,1.391212840E0,9.638641636E0,9.871558234E0,9.116157847E2,-4.967152371E-3,7.785607769E-3,6.101603929E-2,6.171098234E-2,9.116157847E2,-1.615170647E0,1.391212840E0,9.638641636E0,9.871558234E0,9.116157847E2,-1.095193256E-4,-8.784281113E-4,-3.849971149E-3,3.950431404E-3
9.121257600E2,-1.606024960E0,1.402292741E0,9.633003361E0,9.866128666E0,9.121257600E2,2.939372378E-5,1.693197441E-2,5.496329974E-2,5.751223295E-2,9.121257600E2,-1.606024960E0,1.402292741E0,9.633003361E0,9.866128666E0,9.121257600E2,6.971753864E-3,-4.045616283E-3,-1.669352065E-2,1.853769119E-2
9.126357360E2,-1.625085324E0,1.429069411E0,9.632269592E0,9.872373534E0,9.126357360E2,-4.133835286E-3,1.731143577E-2,6.085524086E-2,6.340453251E-2,9.126357360E2,-1.625085324E0,1.429069411E0,9.632269592E0,9.872373534E0,9.126357360E2,2.260906520E-2,-4.408180529E-3,-1.178609420E-1,1.200908137E-1
9.131457105E2,-1.702838341E0,1.411344506E0,9.612220109E0,9.863383149E0,9.131457105E2,-5.777647831E-2,-2.053919627E-2,4.818860103E-2,7.798795611E-2,9.131457105E2,-1.702838341E0,1.411344506E0,9.612220109E0,9.863383149E0,9.131457105E2,2.003534222E-3,-9.961678793E-3,3.948873722E-3,1.090150436E-2
9.136556865E2,-1.608235070E0,1.425881922E0,9.633370245E0,9.870227027E0,9.136556865E2,-1.289090348E-2,2.145558967E-2,5.647372726E-2,6.177215871E-2,9.136556865E2,-1.608235070E0,1.425881922E0,9.633370245E0,9.870227027E0,9.136556865E2,-1.771036560E-2,-3.513816023E-4,6.103059029E-2,6.354929952E-2
9.141656612E2,-1.567455166E0,1.425021946E0,9.644059780E0,9.873980570E0,9.141656612E2,7.542690354E-3,3.222293347E-2,6.132773028E-2,6.968715893E-2,9.141656612E2,-1.567455166E0,1.425021946E0,9.644059780E0,9.873980570E0,9.141656612E2,6.383299449E-3,2.706879019E-4,-1.950555357E-2,2.052526258E-2
9.146756372E2,-1.657350581E0,1.415394906E0,9.623631673E0,9.867342107E0,9.146756372E2,-4.646070581E-2,-6.486138614E-4,5.132032387E-2,6.923000453E-2,9.146756372E2,-1.657350581E0,1.415394906E0,9.623631673E0,9.867342107E0,9.146756372E2,7.724397195E-3,1.059938284E-3,-3.212985026E-2,3.306232083E-2
9.151856121E2,-1.625205662E0,1.433442670E0,9.629545845E0,9.870370029E0,9.151856121E2,-7.103507133E-3,1.811674068E-2,5.782896280E-2,6.101528534E-2,9.151856121E2,-1.625205662E0,1.433442670E0,9.629545845E0,9.870370029E0,9.151856121E2,-9.369966574E-4,9.493065391E-4,4.817087783E-3,4.998347762E-3
9.156955881E2,-1.647920191E0,1.429732738E0,9.625146170E0,9.869306736E0,9.156955881E2,-2.107281202E-2,1.061542224E-2,5.567664858E-2,6.047015622E-2,9.156955881E2,-1.647920191E0,1.429732738E0,9.625146170E0,9.869306736E0,9.156955881E2,-3.334038991E-4,2.236610762E-3,2.890398598E-3,3.669876009E-3
9.162055633E2,-1.652804153E0,1.422888148E0,9.624506324E0,9.868510234E0,9.162055633E2,-2.894731466E-2,1.195536330E-2,5.306911142E-2,6.162149240E-2,9.162055633E2,-1.652804153E0,1.422888148E0,9.624506324E0,9.868510234E0,9.162055633E2,-7.236480777E-3,8.968341018E-4,2.242631720E-2,2.358199882E-2
9.167155393E2,-1.666942399E0,1.372363802E0,9.628703479E0,9.867827017E0,9.167155393E2,-5.067983879E-2,-2.376494750E-3,5.136709013E-2,7.219883473E-2,9.167155393E2,-1.666942399E0,1.372363802E0,9.628703479E0,9.867827017E0,9.167155393E2,-3.020331629E-2,1.062195739E-2,9.869579350E-2,1.037589801E-1
9.172255147E2,-1.545368742E0,1.332009484E0,9.660270188E0,9.873359809E0,9.172255147E2,4.751528842E-2,4.075142999E-2,6.665579344E-2,9.144056254E-2,9.172255147E2,-1.545368742E0,1.332009484E0,9.660270188E0,9.873359809E0,9.172255147E2,-2.687052532E-2,1.066043777E-2,8.158557598E-2,8.655562531E-2
9.177354897E2,-1.592872898E0,1.315499698E0,9.652533336E0,9.871128777E0,9.177354897E2,5.697647316E-3,1.830035758E-2,6.075025467E-2,6.370211704E-2,9.177354897E2,-1.592872898E0,1.315499698E0,9.652533336E0,9.871128777E0,9.177354897E2,1.898264063E-2,-7.558558424E-3,-6.300419328E-2,6.623443834E-2
9.182454655E2,-1.664171690E0,1.346332640E0,9.633202945E0,9.868164874E0,9.182454655E2,-3.167693824E-2,1.029524706E-2,5.306522475E-2,6.265252274E-2,9.182454655E2,-1.664171690E0,1.346332640E0,9.633202945E0,9.868164874E0,9.182454655E2,2.490213862E-2,-7.755497836E-3,-9.760801078E-2,1.010326087E-1
9.187554415E2,-1.749682106E0,1.380822682E0,9.608022955E0,9.863172099E0,9.187554415E2,-6.726504464E-2,2.092216023E-2,3.929194776E-2,8.066089622E-2,9.187554415E2,-1.749682106E0,1.380822682E0,9.608022955E0,9.863172099E0,9.187554415E2,2.285355118E-2,-2.193900711E-3,-9.917404595E-2,1.017968044E-1
9.192654162E2,-1.709633035E0,1.364911652E0,9.623567101E0,9.869086720E0,9.192654162E2,-6.462501245E-2,-2.050103172E-2,5.308787984E-2,8.611043793E-2,9.192654162E2,-1.709633035E0,1.364911652E0,9.623567101E0,9.869086720E0,9.192654162E2,-2.720300059E-2,1.671167812E-3,1.254573331E-1,1.283835600E-1
9.197753922E2,-1.558127504E0,1.382319569E0,9.654050769E0,9.876196887E0,9.197753922E2,5.702530314E-2,4.778042812E-2,7.023120530E-2,1.023097097E-1,9.197753922E2,-1.558127504E0,1.382319569E0,9.654050769E0,9.876196887E0,9.197753922E2,-1.314209852E-2,1.211391141E-2,4.769479338E-2,5.093382883E-2
9.202853679E2,-1.648900506E0,1.342693149E0,9.635612640E0,9.867458068E0,9.202853679E2,-2.054942603E-2,4.511691533E-3,5.459140536E-2,5.850517763E-2,9.202853679E2,-1.648900506E0,1.342693149E0,9.635612640E0,9.867458068E0,9.202853679E2,8.853561144E-3,-7.690595184E-3,-3.776504625E-2,3.954402000E-2
9.207953439E2,-1.646766707E0,1.366505396E0,9.634280117E0,9.869069407E0,9.207953439E2,-2.056580970E-2,1.903569655E-2,5.454760856E-2,6.132496940E-2,9.207953439E2,-1.646766707E0,1.366505396E0,9.634280117E0,9.869069407E0,9.207953439E2,2.544018020E-3,-9.151468346E-4,-7.142029383E-3,7.636629173E-3
9.213053189E2,-1.660121289E0,1.360338808E0,9.633869207E0,9.870053711E0,9.213053189E2,-2.234649323E-2,1.498260729E-2,5.569211504E-2,6.185027048E-2,9.213053189E2,-1.660121289E0,1.360338808E0,9.633869207E0,9.870053711E0,9.213053189E2,-1.474073289E-3,4.192635924E-3,2.612832610E-3,5.155383817E-3
9.218152949E2,-1.662974180E0,1.373303025E0,9.631415486E0,9.869934579E0,9.218152949E2,-1.625328751E-2,2.459403968E-2,5.504044859E-2,6.243786610E-2,9.218152949E2,-1.662974180E0,1.373303025E0,9.631415486E0,9.869934579E0,9.218152949E2,7.136160161E-4,-3.122402533E-4,3.810187131E-3,3.888993156E-3
9.223252692E2,-1.666337774E0,1.366608124E0,9.629085038E0,9.867298415E0,9.223252692E2,-1.955822552E-2,1.750843535E-2,5.277470985E-2,5.894267973E-2,9.223252692E2,-1.666337774E0,1.366608124E0,9.629085038E0,9.867298415E0,9.223252692E2,-2.713660253E-3,-1.201127893E-3,1.964360119E-3,3.558844035E-3
9.228352452E2,-1.658542220E0,1.359285117E0,9.636484357E0,9.872195758E0,9.228352452E2,-1.902664769E-2,1.757526558E-2,5.817833967E-2,6.368376944E-2,9.228352452E2,-1.658542220E0,1.359285117E0,9.636484357E0,9.872195758E0,9.228352452E2,-1.034041976E-6,4.103339378E-4,1.388968653E-3,1.448312442E-3
9.233452210E2,-1.658870948E0,1.358160984E0,9.635589160E0,9.871222444E0,9.233452210E2,-1.894835233E-2,1.570960537E-2,5.714458634E-2,6.222005709E-2,9.233452210E2,-1.658870948E0,1.358160984E0,9.635589160E0,9.871222444E0,9.233452210E2,-3.553451970E-4,-3.440696038E-4,6.441814487E-4,8.121722971E-4
9.238551960E2,-1.660684823E0,1.362522502E0,9.632833126E0,9.869438469E0,9.238551960E2,-2.223509518E-2,2.044415321E-2,5.420165977E-2,6.204984110E-2,9.238551960E2,-1.660684823E0,1.362522502E0,9.632833126E0,9.869438469E0,9.238551960E2,-3.969794705E-4,-1.220239267E-4,1.325577680E-3,1.389114367E-3
9.243651725E2,-1.652795347E0,1.356637681E0,9.636111603E0,9.870503791E0,9.243651725E2,-1.750872484E-2,1.576632050E-2,5.677427415E-2,6.146910210E-2,9.243651725E2,-1.652795347E0,1.356637681E0,9.636111603E0,9.870503791E0,9.243651725E2,-5.246856953E-4,-1.152779692E-3,-5.246717255E-4,1.370940012E-3
9.248751485E2,-1.649936586E0,1.360418055E0,9.633358504E0,9.867858131E0,9.248751485E2,-1.941287348E-2,2.061291131E-2,5.310265839E-2,6.018009719E-2,9.248751485E2,-1.649936586E0,1.360418055E0,9.633358504E0,9.867858131E0,9.248751485E2,9.417268174E-5,-1.188904074E-3,-8.563561475E-4,1.468232694E-3
9.253851233E2,-1.642381708E0,1.358536673E0,9.635257497E0,9.868192671E0,9.253851233E2,-1.689924433E-2,1.945601103E-2,5.403196440E-2,5.986296018E-2,9.253851233E2,-1.642381708E0,1.358536673E0,9.635257497E0,9.868192671E0,9.253851233E2,-1.113924737E-3,-1.616876061E-3,3.873723714E-4,2.001293049E-3
9.258950993E2,-1.644186778E0,1.351583485E0,9.639161144E0,9.871350244E0,9.258950993E2,-2.112205761E-2,1.425487831E-2,5.725782742E-2,6.267217623E-2,9.258950993E2,-1.644186778E0,1.351583485E0,9.639161144E0,9.871350244E0,9.258950993E2,4.736272226E-4,7.912105077E-4,-7.748162356E-5,9.253865222E-4
