"t (s)","Inclination (deg)","Rotation (deg)"
6.069357923E2,3.350910197E1,-1.182103299E2
6.074371656E2,3.346378605E1,-1.182743944E2
6.079388135E2,3.355569852E1,-1.181223923E2
6.084401563E2,3.324527733E1,-1.188203938E2
6.089404309E2,3.341774932E1,-1.181851462E2
6.094418958E2,3.338796424E1,-1.182203439E2
6.099438489E2,3.346863797E1,-1.185320675E2
6.109455884E2,3.330446199E1,-1.187980487E2
6.114456495E2,3.338537211E1,-1.183615255E2
6.119473890E2,3.345454542E1,-1.182180974E2
6.124490064E2,3.343410447E1,-1.182796294E2
6.129505628E2,3.344805687E1,-1.182266588E2
6.134522412E2,3.342908468E1,-1.182253881E2
6.139535840E2,3.345098372E1,-1.181615944E2
6.144539502E2,3.344966049E1,-1.182377937E2
6.149548963E2,3.344846288E1,-1.182605618E2
6.154565569E2,3.344003690E1,-1.182527960E2
6.164578565E2,3.348637866E1,-1.181920071E2
6.169594129E2,3.341922686E1,-1.181403182E2
6.174604200E2,3.340190138E1,-1.182986730E2
6.179614576E2,3.341120997E1,-1.181732004E2
6.184624036E2,3.342420011E1,-1.181487935E2
6.189634412E2,3.341945986E1,-1.181285192E2
6.194645398E2,3.342403224E1,-1.181051759E2
6.199657911E2,3.341788284E1,-1.181538793E2
6.204665879E2,3.342584128E1,-1.181729367E2
6.209671726E2,3.341947413E1,-1.181258863E2
6.214680123E2,3.341957217E1,-1.181163773E2
6.224696363E2,3.342050912E1,-1.181216306E2
6.229702161E2,3.341910492E1,-1.182286011E2
6.234716504E2,3.341625022E1,-1.181552007E2
6.239729902E2,3.341649715E1,-1.181363788E2
6.244740613E2,3.342753485E1,-1.181322001E2
6.249745801E2,3.342671058E1,-1.181241913E2
6.254747515E2,3.343505510E1,-1.181804945E2
6.259758317E2,3.343065407E1,-1.181866622E2
6.264772660E2,3.342587583E1,-1.181351967E2
6.269782731E2,3.343759176E1,-1.181184910E2
6.274793717E2,3.342129758E1,-1.181046632E2
6.284805009E2,3.343273940E1,-1.182160950E2
6.289819657E2,3.348556542E1,-1.182218933E2
6.294826981E2,3.350906961E1,-1.182813147E2
6.299842240E2,3.337021246E1,-1.181606281E2
6.304844071E2,3.336764806E1,-1.182096521E2
6.309856889E2,3.336746138E1,-1.182482110E2
6.314866654E2,3.335897790E1,-1.181806637E2
6.319877335E2,3.335714874E1,-1.181501022E2
6.324884660E2,3.337109729E1,-1.181806910E2
6.329897477E2,3.334803071E1,-1.182220130E2
6.334905106E2,3.335810310E1,-1.182311471E2
6.344920976E2,3.334868365E1,-1.181753130E2
6.349937760E2,3.336043238E1,-1.181430375E2
6.354947526E2,3.334618005E1,-1.182305459E2
6.359959123E2,3.334923931E1,-1.182125862E2
6.364974992E2,3.333207730E1,-1.181759813E2
6.369991166E2,3.334437751E1,-1.181683805E2
6.375002152E2,3.333968949E1,-1.181810024E2
6.380013139E2,3.335787882E1,-1.181597235E2
6.385025956E2,3.336152890E1,-1.182430498E2
6.390037553E2,3.334722047E1,-1.181973295E2
6.395047623E2,3.335880404E1,-1.181636515E2
6.400061662E2,3.335933011E1,-1.181528627E2
6.410083024E2,3.334180524E1,-1.182653917E2
6.415099809E2,3.336188984E1,-1.181789221E2
6.420100724E2,3.354100038E1,-1.187416172E2
6.425114457E2,3.332891929E1,-1.187955637E2
6.430123002E2,3.339857781E1,-1.184178267E2
6.435136735E2,3.337257327E1,-1.184394989E2
6.440146195E2,3.335759772E1,-1.184235116E2
6.445152909E2,3.336812269E1,-1.183888435E2
6.450164201E2,3.335509851E1,-1.183878364E2
6.455172600E2,3.336078430E1,-1.184047824E2
6.465202042E2,3.337305713E1,-1.184228501E2
6.470214516E2,3.335172134E1,-1.184181585E2
6.475224625E2,3.337241030E1,-1.184009154E2
6.480243852E2,3.336842924E1,-1.183821026E2
6.485260331E2,3.338034938E1,-1.184087973E2
6.490276200E2,3.338725811E1,-1.184596789E2
6.495288712E2,3.337446508E1,-1.184085985E2
6.500299394E2,3.396059999E1,-1.176941609E2
6.505308496E2,3.447655285E1,-1.162398467E2
6.510316789E2,3.364172334E1,-1.175514604E2
6.515330558E2,3.227736087E1,-1.174725874E2
6.520347001E2,3.182474116E1,-1.173749431E2
6.530365903E2,3.152653277E1,-1.170628716E2
6.535374467E2,3.149708014E1,-1.171829510E2
6.540390336E2,3.150653156E1,-1.170552438E2
6.545406510E2,3.148242085E1,-1.169860918E2
6.550420243E2,3.148013004E1,-1.169445983E2
6.555425431E2,3.147140456E1,-1.169321243E2
6.560436723E2,3.151854291E1,-1.168816677E2
6.565440644E2,3.150585489E1,-1.168756214E2
6.570454072E2,3.151071638E1,-1.168693650E2
6.575463838E2,3.149303639E1,-1.168275357E2
6.580471162E2,3.151779816E1,-1.168063731E2
6.585486421E2,3.151333130E1,-1.168054489E2
6.595511140E2,3.148539298E1,-1.169133879E2
6.600516633E2,3.146299610E1,-1.168152701E2
6.605525483E2,3.147626828E1,-1.167751648E2
6.610533418E2,3.148030906E1,-1.167652864E2
6.615548066E2,3.146351436E1,-1.167683306E2
6.620561494E2,3.146701607E1,-1.168880413E2
6.625561494E2,3.145723531E1,-1.168440239E2
6.630574311E2,3.143946980E1,-1.167756099E2
6.635584077E2,3.145458204E1,-1.167811040E2
6.640595369E2,3.143708569E1,-1.167333125E2
6.645614900E2,3.145130558E1,-1.167992211E2
6.655624360E2,3.182255082E1,-1.160056621E2
6.660634431E2,3.236940115E1,-1.147751194E2
6.665635652E2,3.253283626E1,-1.171569521E2
6.670641145E2,3.360846152E1,-1.175304981E2
6.675655183E2,3.268815619E1,-1.177834047E2
6.680664643E2,3.254075218E1,-1.176289041E2
6.685675019E2,3.258185137E1,-1.175367944E2
6.690687532E2,3.261730494E1,-1.175480939E2
6.695689057E2,3.264688400E1,-1.175718632E2
6.700700654E2,3.266021115E1,-1.177148221E2
6.705709199E2,3.266018018E1,-1.178683041E2
6.710726594E2,3.267910765E1,-1.178180589E2
6.720746125E2,3.236947602E1,-1.177171190E2
6.725748567E2,3.239816565E1,-1.175583874E2
6.730754975E2,3.243882564E1,-1.177099615E2
6.735760774E2,3.246678084E1,-1.177879571E2
6.740761689E2,3.244598417E1,-1.176666433E2
6.745770539E2,3.231857989E1,-1.174412483E2
6.750778474E2,3.243318338E1,-1.174274753E2
6.755793444E2,3.244039783E1,-1.173644313E2
6.760805011E2,3.247801042E1,-1.173388558E2
6.765809907E2,3.247106351E1,-1.173503516E2
6.775817842E2,3.249055981E1,-1.173265847E2
6.780826387E2,3.251342504E1,-1.173750118E2
6.785834626E2,3.248714466E1,-1.173435975E2
6.790841035E2,3.249793760E1,-1.173216617E2
6.795853852E2,3.249345972E1,-1.172999298E2
6.800857820E2,3.248294071E1,-1.173240712E2
6.805868196E2,3.249744012E1,-1.173008273E2
6.810877656E2,3.248691148E1,-1.173844358E2
6.815890274E2,3.250654300E1,-1.173601497E2
6.820903901E2,3.247776744E1,-1.173248000E2
6.825917329E2,3.248070244E1,-1.173196760E2
6.835930012E2,3.248603147E1,-1.173016380E2
6.840934492E2,3.249708984E1,-1.173418311E2
6.845937165E2,3.249915297E1,-1.173880041E2
6.850944490E2,3.249043272E1,-1.173255642E2
6.855954737E2,3.247842672E1,-1.172884068E2
6.860965242E2,3.246778301E1,-1.173034997E2
6.865970682E2,3.249490429E1,-1.172946127E2
6.870979357E2,3.248560160E1,-1.173643360E2
6.875986071E2,3.249137831E1,-1.173771249E2
6.880988818E2,3.248088685E1,-1.173046665E2
6.886001330E2,3.246936734E1,-1.173060246E2
6.891004687E2,3.249396865E1,-1.172869168E2
6.896015673E2,3.248224864E1,-1.173197663E2
6.906042223E2,3.248137879E1,-1.173086525E2
6.911047106E2,3.247386454E1,-1.172967197E2
6.916057482E2,3.249099781E1,-1.172965609E2
6.921074877E2,3.248472714E1,-1.173062592E2
6.926081591E2,3.250174526E1,-1.173446103E2
6.931091052E2,3.250322417E1,-1.173876084E2
6.936097460E2,3.249142295E1,-1.173324105E2
6.941103259E2,3.249418997E1,-1.172884913E2
6.946109972E2,3.246216868E1,-1.173150708E2
6.951116991E2,3.248461520E1,-1.172875239E2
6.956120348E2,3.248230880E1,-1.173101496E2
6.966141711E2,3.246559890E1,-1.173128667E2
6.971152392E2,3.246311015E1,-1.173151145E2
6.976159106E2,3.248357376E1,-1.173127838E2
6.981171923E2,3.247209918E1,-1.173223197E2
6.986181078E2,3.249464933E1,-1.173805357E2
6.991189623E2,3.247641175E1,-1.173438285E2
6.996199389E2,3.247746614E1,-1.172832037E2
7.001217089E2,3.247157207E1,-1.172823599E2
7.006225634E2,3.248165667E1,-1.172594942E2
7.011239062E2,3.246587254E1,-1.173074222E2
7.016245776E2,3.249787950E1,-1.173689041E2
7.021251879E2,3.248301236E1,-1.173071733E2
7.031268664E2,3.248164754E1,-1.172833063E2
7.036281481E2,3.248389320E1,-1.172969042E2
7.041291857E2,3.247007580E1,-1.173010938E2
7.046299487E2,3.249397311E1,-1.172948060E2
7.051310778E2,3.248569773E1,-1.174342668E2
7.056323595E2,3.251109849E1,-1.173396040E2
7.061338549E2,3.246459818E1,-1.173114411E2
7.066345873E2,3.248989544E1,-1.172792466E2
7.071357775E2,3.247420678E1,-1.173071614E2
7.076366710E2,3.249465006E1,-1.173190716E2
7.086376086E2,3.249488514E1,-1.173130815E2
7.091385851E2,3.248495507E1,-1.172895753E2
7.096391554E2,3.249280903E1,-1.172761032E2
7.101391955E2,3.247591689E1,-1.172637337E2
7.106406603E2,3.249897034E1,-1.173869450E2
7.111422778E2,3.249957941E1,-1.173648743E2
7.116436579E2,3.247828028E1,-1.172848765E2
7.121446085E2,3.247650103E1,-1.172805599E2
7.126463366E2,3.249576230E1,-1.172131253E2
7.131475029E2,3.214851730E1,-1.174275986E2
7.136492663E2,3.233143812E1,-1.173565458E2
7.141505198E2,3.234364171E1,-1.176428093E2
7.151531725E2,3.241603306E1,-1.173005150E2
7.156549120E2,3.240279798E1,-1.174180692E2
7.161559905E2,3.214444224E1,-1.174194106E2
7.166568652E2,3.205814576E1,-1.171766365E2
7.171575145E2,3.207097988E1,-1.171384070E2
7.176588876E2,3.220917847E1,-1.172537902E2
7.181595772E2,3.244729286E1,-1.173954241E2
7.186602831E2,3.272059793E1,-1.174784076E2
7.191615954E2,3.270207442E1,-1.173853273E2
7.196624322E2,3.272357109E1,-1.173351578E2
7.201626077E2,3.272349415E1,-1.173338473E2
7.211652627E2,3.271033794E1,-1.174958965E2
7.216662393E2,3.271187850E1,-1.174011740E2
7.221673990E2,3.271378961E1,-1.173596227E2
7.226685586E2,3.271337552E1,-1.173533478E2
7.231698099E2,3.271427084E1,-1.173203808E2
7.236710306E2,3.283628670E1,-1.173630825E2
7.241718545E2,3.331700995E1,-1.182105798E2
7.246731363E2,3.407800485E1,-1.166373037E2
7.251744180E2,3.700416758E1,-1.154935310E2
7.256748758E2,4.203499399E1,-1.118287858E2
7.261764322E2,4.335333490E1,-1.116372224E2
7.266775918E2,4.379766987E1,-8.863854216E1
7.271776224E2,7.521067421E0,-8.919287167E1
7.276793924E2,4.125677790E0,1.293544955E2
7.286824746E2,1.254130020E1,5.268850431E1
7.291841836E2,1.943485509E1,9.282819436E0
7.296860147E2,2.383697906E1,-1.352569773E0
7.301875100E2,2.405892878E1,1.054788227E0
7.306890054E2,2.335985620E1,3.445677393E0
7.311905618E2,2.259166830E1,3.154170307E0
7.316923929E2,2.234582281E1,4.028125218E0
7.321936746E2,2.597817980E1,-1.520742000E0
7.326949563E2,3.352324324E1,5.920026753E0
7.331962686E2,2.506068971E1,7.662970613E0
7.336980081E2,2.266487666E1,-1.844226475E1
7.341991983E2,2.840409225E1,-5.362170834E0
7.352017618E2,3.423869672E1,2.117919011E1
7.357032876E2,3.324750909E1,3.179393937E0
7.362048135E2,3.348404589E1,2.763025882E1
7.367060342E2,2.944049479E1,1.018015969E1
7.372074991E2,2.723993678E1,6.118191896E0
7.377077127E2,2.948328488E1,-5.718698339E0
7.382092691E2,2.602410308E1,-6.598524515E0
7.387107034E2,1.274938914E1,2.245673562E1
7.392119271E2,1.685300483E1,2.624735391E1
7.397132058E2,1.805722976E1,1.891913136E1
7.402151285E2,1.790710137E1,1.720492735E1
7.407167154E2,1.888613296E1,9.083268525E0
7.417200418E2,2.040184146E1,-1.273933982E1
7.422217203E2,1.761419319E1,-3.048643746E1
7.427233987E2,2.319237783E1,-1.028936742E2
7.432252298E2,4.884979656E1,-1.136731591E2
7.437271219E2,6.065288206E1,-1.268602898E2
7.442284646E2,4.729293347E1,-1.216734624E2
7.447296548E2,3.934739312E1,-1.198981850E2
7.452296548E2,3.344526675E1,-1.169129984E2
7.457311197E2,3.330965153E1,-1.155084078E2
7.462313943E2,3.337662689E1,-1.168221510E2
7.467323404E2,3.354601887E1,-1.167467747E2
7.477347818E2,3.282721804E1,-1.166318073E2
7.482364392E2,3.290793947E1,-1.166253932E2
7.487382913E2,3.303138922E1,-1.168192393E2
7.492397867E2,3.304864712E1,-1.168146468E2
7.497414651E2,3.304135326E1,-1.168497007E2
7.502427634E2,3.307158029E1,-1.166779087E2
7.507443525E2,3.277537954E1,-1.168711994E2
7.512454511E2,3.289290947E1,-1.168054008E2
7.517469770E2,3.286288161E1,-1.168370401E2
7.522484113E2,3.290807086E1,-1.168552373E2
7.527496015E2,3.291527936E1,-1.168785177E2
7.532505476E2,3.288801212E1,-1.168779084E2
7.542524702E2,3.289518101E1,-1.168709476E2
7.547536298E2,3.287387896E1,-1.169197922E2
7.552549116E2,3.289732817E1,-1.169460602E2
7.557557356E2,3.287326557E1,-1.168968933E2
7.562569868E2,3.288248023E1,-1.168771537E2
7.567578413E2,3.287863013E1,-1.168802720E2
7.572589399E2,3.289054447E1,-1.169197185E2
7.577597028E2,3.286846133E1,-1.169583143E2
7.582603437E2,3.287027085E1,-1.169163445E2
7.587612898E2,3.287179269E1,-1.168960312E2
7.592621443E2,3.285063268E1,-1.169294696E2
7.602647382E2,3.284688443E1,-1.169637840E2
7.607664777E2,3.289842113E1,-1.169307947E2
7.612681562E2,3.286047334E1,-1.169082231E2
7.617682478E2,3.284353229E1,-1.169365158E2
7.622695600E2,3.284704209E1,-1.169235075E2
7.627712690E2,3.282936841E1,-1.169325825E2
7.632722151E2,3.285089354E1,-1.169638377E2
7.637731306E2,3.284587070E1,-1.169260518E2
7.642744734E2,3.282898601E1,-1.169405756E2
7.647761213E2,3.284595129E1,-1.169306668E2
7.652771284E2,3.279833631E1,-1.169043529E2
7.662786848E2,3.283024519E1,-1.169444508E2
7.667799970E2,3.281616330E1,-1.169255870E2
7.672804243E2,3.281939789E1,-1.169318594E2
7.677819502E2,3.282414928E1,-1.169304287E2
7.682829572E2,3.283724720E1,-1.169913494E2
7.687837202E2,3.282282314E1,-1.169487737E2
7.692848493E2,3.282758925E1,-1.169233407E2
7.697864973E2,3.282677349E1,-1.169280296E2
7.702871687E2,3.281856628E1,-1.169434984E2
7.707882673E2,3.284814325E1,-1.169758638E2
7.712888776E2,3.283310001E1,-1.170228462E2
7.717898237E2,3.282417607E1,-1.169303863E2
7.722911054E2,3.282127715E1,-1.169273723E2
7.727918989E2,3.279072145E1,-1.169338372E2
7.737935468E2,3.280784367E1,-1.170098251E2
7.742947675E2,3.278420898E1,-1.169951090E2
7.747960188E2,3.280237836E1,-1.169750932E2
7.752972395E2,3.279307650E1,-1.169630579E2
7.757990288E2,3.276964318E1,-1.170678314E2
7.763002897E2,3.276233947E1,-1.169901855E2
7.768005665E2,3.275981088E1,-1.170227281E2
7.773014860E2,3.276866029E1,-1.169893262E2
7.778026689E2,3.274728379E1,-1.170590030E2
7.783038923E2,3.277068920E1,-1.170660365E2
7.788052000E2,3.276234752E1,-1.170336237E2
7.793062876E2,3.278787599E1,-1.170167367E2
7.803073464E2,3.245419634E1,-1.176021973E2
7.808088667E2,3.250786967E1,-1.171611189E2
7.813093272E2,3.274450806E1,-1.168044069E2
7.818106395E2,3.239458553E1,-1.177019981E2
7.823110667E2,3.221268333E1,-1.176160399E2
7.828124705E2,3.224362090E1,-1.177019349E2
7.833130198E2,3.221274054E1,-1.177530758E2
7.838135692E2,3.221594790E1,-1.178365247E2
7.843140269E2,3.223788140E1,-1.178023913E2
7.848150035E2,3.234223526E1,-1.176942187E2
7.853160716E2,3.280378946E1,-1.175398958E2
7.858168651E2,3.283288275E1,-1.193415094E2
7.868184215E2,3.267312732E1,-1.187200529E2
7.873194590E2,3.254070474E1,-1.183846536E2
7.878213817E2,3.249844647E1,-1.183945354E2
7.883224193E2,3.250268971E1,-1.184831289E2
7.888232737E2,3.247239822E1,-1.184516489E2
7.893240672E2,3.246206023E1,-1.184284873E2
7.898249827E2,3.246797383E1,-1.184170664E2
7.903256541E2,3.248373472E1,-1.184095028E2
7.908265391E2,3.249571938E1,-1.184950934E2
7.913278819E2,3.249971725E1,-1.184643487E2
7.918288585E2,3.248715761E1,-1.184072328E2
7.923298655E2,3.248506462E1,-1.184285926E2
7.933319102E2,3.250604383E1,-1.184557563E2
7.938321238E2,3.249134407E1,-1.184837376E2
7.943328868E2,3.250377658E1,-1.184091540E2
7.948333751E2,3.250603959E1,-1.183755547E2
7.953344737E2,3.250352318E1,-1.184099911E2
7.958352977E2,3.251577563E1,-1.184710576E2
7.963366404E2,3.251302695E1,-1.184482064E2
7.968381358E2,3.248316564E1,-1.184205676E2
7.973396006E2,3.251197005E1,-1.183848620E2
7.978406222E2,3.250090304E1,-1.184083668E2
7.983423167E2,3.251576950E1,-1.184850620E2
7.993431407E2,3.250148391E1,-1.183952288E2
7.998434764E2,3.250142961E1,-1.183870340E2
8.003444515E2,3.250888812E1,-1.183947816E2
8.008459483E2,3.251016574E1,-1.184745020E2
8.013462535E2,3.250370828E1,-1.184230983E2
8.018466197E2,3.249440223E1,-1.183862960E2
8.023470271E2,3.246995912E1,-1.184010714E2
8.028476573E2,3.242783343E1,-1.182678925E2
8.033487864E2,3.281248512E1,-1.180058668E2
8.038506270E2,3.221544583E1,-1.181207955E2
8.043512889E2,3.237531531E1,-1.179132816E2
8.053538829E2,3.239827237E1,-1.178663593E2
8.058542186E2,3.239003460E1,-1.179825340E2
8.063550725E2,3.251456294E1,-1.180054635E2
8.068551036E2,3.254565617E1,-1.180148489E2
8.073567210E2,3.258143078E1,-1.180246940E2
8.078580638E2,3.258264948E1,-1.180589720E2
8.083595208E2,3.261982517E1,-1.181128977E2
8.088597117E2,3.256722764E1,-1.181095820E2
8.093604128E2,3.259785133E1,-1.180566254E2
8.098609630E2,3.257440869E1,-1.180327165E2
8.103612071E2,3.259233430E1,-1.180751510E2
8.108615486E2,3.260584646E1,-1.181314001E2
8.118633713E2,3.260010323E1,-1.180600366E2
8.123642589E2,3.256171968E1,-1.180660746E2
8.128660594E2,3.262394547E1,-1.180551692E2
8.133670970E2,3.262273220E1,-1.181190626E2
8.138680925E2,3.258554804E1,-1.181097219E2
8.143692287E2,3.262791321E1,-1.180392575E2
8.148702052E2,3.258910159E1,-1.180562268E2
8.153714565E2,3.259641274E1,-1.180856333E2
8.158724635E2,3.262942047E1,-1.181312640E2
8.163732265E2,3.260126467E1,-1.180711261E2
8.168741725E2,3.259065172E1,-1.180787121E2
8.178752712E2,3.259422354E1,-1.181508227E2
8.183763393E2,3.260960514E1,-1.181146812E2
8.188769801E2,3.259509748E1,-1.180925183E2
8.193776820E2,3.261398793E1,-1.180895140E2
8.198790553E2,3.262761328E1,-1.180650913E2
8.203797445E2,3.265078796E1,-1.181711911E2
8.208809652E2,3.271528396E1,-1.180048941E2
8.213829183E2,3.263439977E1,-1.181145909E2
8.218841696E2,3.269622829E1,-1.180485980E2
8.223856039E2,3.270170494E1,-1.180540085E2
8.228868856E2,3.274360847E1,-1.180361145E2
8.233883199E2,3.274521324E1,-1.181122116E2
8.238887167E2,3.275891911E1,-1.180587638E2
8.243897238E2,3.276708997E1,-1.180333295E2
8.248909445E2,3.291368800E1,-1.180302726E2
8.253922567E2,3.257842967E1,-1.186324284E2
8.258930197E2,3.271876532E1,-1.182367963E2
8.263936605E2,3.488434940E1,-1.165967389E2
8.268950033E2,3.679649497E1,-1.137212792E2
8.273968649E2,4.108303831E1,-1.168226313E2
8.278984213E2,3.903050260E1,-1.063206546E2
8.289004965E2,3.001891064E0,-1.470731455E2
8.294015951E2,9.195873937E0,1.168804889E2
8.299027242E2,9.872863070E0,7.483567249E1
8.304042806E2,1.292104050E1,7.260863415E1
8.309056234E2,1.269629171E1,7.269417654E1
8.314067831E2,1.030421211E1,7.052391560E1
8.319087667E2,8.970039180E0,6.222786032E1
8.324097433E2,8.523985684E0,6.832368934E1
8.329110861E2,9.337384649E0,9.147901101E1
8.334124288E2,8.791396608E0,1.076495070E2
8.339137716E2,8.806461640E0,1.056744634E2
8.344151144E2,9.024388470E0,1.054390058E2
8.349159689E2,8.909629273E0,1.045456844E2
8.354168539E2,9.016449376E0,1.031824465E2
8.359183492E2,7.655840723E0,9.171672456E1
8.364202108E2,8.571047048E0,9.763993227E1
8.369218588E2,8.778643144E0,1.010544390E2
8.374235414E2,8.662553329E0,9.871838707E1
8.379251537E2,7.778156010E0,8.551540192E1
8.384259481E2,8.415674323E0,9.145731113E1
8.389275491E2,8.347252954E0,8.984921015E1
8.394286337E2,8.451599015E0,8.707642026E1
8.399300985E2,8.680845870E0,8.794436341E1
8.404314413E2,8.736606057E0,8.916032610E1
8.409324484E2,8.729528435E0,8.963016251E1
8.414334395E2,8.768724016E0,8.988801072E1
8.419350136E2,7.791231197E0,7.216540683E1
8.429373161E2,8.770283557E0,9.680884284E1
8.434380856E2,7.412386361E0,8.242085020E1
8.439395407E2,6.475149455E0,7.437960627E1
8.444404745E2,7.288566745E0,9.016389055E1
8.449415892E2,7.175328022E0,9.001174718E1
8.454428672E2,7.668848313E0,8.049059845E1
8.459436975E2,9.383698444E0,7.063561804E1
8.464450826E2,1.133557448E1,8.382067828E1
8.469456092E2,1.281994197E1,8.730311699E1
8.474463417E2,1.201370487E1,8.841115842E1
8.479469520E2,1.199033656E1,8.940813227E1
8.484481727E2,1.193221257E1,8.883807117E1
8.489493324E2,1.204964045E1,8.849977965E1
8.494504310E2,1.236405966E1,8.783762360E1
8.499511329E2,8.986040088E0,7.018917018E1
8.504517433E2,2.593672412E1,-3.882715486E1
8.509522926E2,2.290482899E1,-2.517095615E1
8.514533302E2,2.518042628E1,1.759155392E0
8.519541847E2,2.818940299E1,3.116823909E1
8.524552528E2,1.354713125E1,2.162382952E1
8.529556800E2,1.248301136E1,-3.789775708E1
8.534564430E2,2.729883065E1,-1.259313465E2
8.544571144E2,4.918985516E1,-1.190883634E2
8.549572364E2,3.388345398E1,-1.232595716E2
8.554577552E2,2.227314687E1,-1.149319548E2
8.559581520E2,2.195446585E1,-1.162762202E2
8.564591896E2,2.181770978E1,-1.165489744E2
8.569603187E2,2.205720750E1,-1.171711798E2
8.574611427E2,2.225718273E1,-1.175883493E2
8.579615699E2,2.226946948E1,-1.176604866E2
8.584619056E2,2.230476156E1,-1.176391671E2
8.589625770E2,2.236068324E1,-1.176527714E2
8.594637367E2,2.232254523E1,-1.177407388E2
8.599651710E2,2.227749552E1,-1.180346841E2
8.609678871E2,2.223907164E1,-1.180045207E2
8.614685585E2,2.224622059E1,-1.179650303E2
8.619694129E2,2.233937227E1,-1.180120682E2
8.624703895E2,2.230407260E1,-1.182355484E2
8.629717018E2,2.226213815E1,-1.183764852E2
8.634723121E2,2.221395399E1,-1.184009163E2
8.639731056E2,2.218325423E1,-1.182811220E2
8.644739601E2,2.218515595E1,-1.182649374E2
8.649747230E2,2.222920422E1,-1.182651156E2
8.654757301E2,2.209670436E1,-1.184535104E2
8.659767372E2,2.213860505E1,-1.182973687E2
8.669783546E2,2.216347374E1,-1.183030925E2
8.674797584E2,2.214834039E1,-1.182088835E2
8.679817420E2,2.220312350E1,-1.181976874E2
8.684832984E2,2.218645941E1,-1.182350801E2
8.689848243E2,2.219144580E1,-1.181973890E2
8.694864723E2,2.218208940E1,-1.181940691E2
8.699883033E2,2.214186895E1,-1.182486806E2
8.704892564E2,2.211456674E1,-1.183531584E2
8.709908973E2,2.208796179E1,-1.183357511E2
8.714919044E2,2.206475656E1,-1.183849645E2
8.719933387E2,2.215029528E1,-1.183672185E2
8.724933998E2,2.210404099E1,-1.184007928E2
8.734952613E2,2.214990358E1,-1.183404708E2
8.739971534E2,2.216022976E1,-1.183068706E2
8.744973670E2,2.215126082E1,-1.183322622E2
8.749988929E2,2.213099185E1,-1.184251335E2
8.755004093E2,2.210703754E1,-1.185404383E2
8.760016700E2,2.210645239E1,-1.184101778E2
8.765024225E2,2.212512967E1,-1.183425378E2
8.770037452E2,2.213239014E1,-1.183484754E2
8.775053581E2,2.214655871E1,-1.182086935E2
8.780071891E2,2.210377768E1,-1.183827277E2
8.785077384E2,2.210833297E1,-1.183915992E2
8.790091422E2,2.205614252E1,-1.185090634E2
8.800118278E2,2.186966456E1,-1.198014632E2
8.805136894E2,2.205471673E1,-1.187918651E2
8.810139640E2,2.198109797E1,-1.188504681E2
8.815154594E2,2.196428723E1,-1.190392451E2
8.820166190E2,2.209052305E1,-1.190341926E2
8.825182975E2,2.198012982E1,-1.187400838E2
8.830183891E2,2.190326898E1,-1.186201906E2
8.835198539E2,2.177538674E1,-1.184952664E2
8.840203422E2,2.169495358E1,-1.186576178E2
8.845217765E2,2.178012751E1,-1.187932538E2
8.850219596E2,2.180026148E1,-1.189863077E2
8.855234245E2,2.189215994E1,-1.188443358E2
8.865256217E2,2.193552222E1,-1.189559826E2
8.870273918E2,2.197576926E1,-1.188055445E2
8.875283988E2,2.175217812E1,-1.191736504E2
8.880300163E2,2.180291681E1,-1.191466331E2
8.885316947E2,2.158173559E1,-1.192337623E2
8.890328849E2,2.169455708E1,-1.190270832E2
8.895344718E2,2.178842514E1,-1.189789143E2
8.900357231E2,2.161766466E1,-1.191980793E2
8.905360893E2,1.996943358E1,-1.186221991E2
8.910375846E2,2.059952450E1,-1.194388509E2
8.915376762E2,2.109692921E1,-1.191292900E2
8.920391105E2,2.150838054E1,-1.199969642E2
8.930423454E2,2.110888099E1,-1.197624012E2
8.935440849E2,2.104794853E1,-1.198658663E2
8.940452751E2,2.092253256E1,-1.202914416E2
8.945472282E2,2.103474936E1,-1.199856579E2
8.950478690E2,2.100868328E1,-1.199359854E2
8.955496696E2,2.107476225E1,-1.197825959E2
8.960512808E2,2.102741469E1,-1.198114453E2
8.965526908E2,2.100964486E1,-1.199088318E2
8.970528434E2,2.098455392E1,-1.198505541E2
8.975546745E2,2.095384013E1,-1.198558834E2
8.980564140E2,2.097934854E1,-1.197767863E2
8.985573600E2,2.096372472E1,-1.198130549E2
8.995600181E2,2.097833986E1,-1.198972589E2
9.000601371E2,2.093520857E1,-1.198865755E2
9.005617545E2,2.095949148E1,-1.198845364E2
9.010634304E2,2.095890381E1,-1.198263353E2
9.015646537E2,2.095892630E1,-1.198715039E2
9.020665763E2,2.097898886E1,-1.199834646E2
9.025665763E2,2.095237272E1,-1.198746039E2
9.030677351E2,2.095289445E1,-1.198735098E2
9.035693534E2,2.097349231E1,-1.198453040E2
9.040705131E2,2.097153443E1,-1.197910941E2
9.045720739E2,2.098491908E1,-1.199231631E2
9.050738749E2,2.099173367E1,-1.199511096E2
9.055756305E2,2.100216079E1,-1.198357767E2
9.060770649E2,2.099003961E1,-1.198722932E2
9.065781940E2,2.101811697E1,-1.198253307E2
9.070794757E2,2.101121247E1,-1.198586885E2
9.075806049E2,2.102886499E1,-1.199903426E2
9.080821308E2,2.102038346E1,-1.198672981E2
9.090856708E2,2.099236226E1,-1.199157153E2
9.095871967E2,2.100228939E1,-1.198613884E2
9.100886615E2,2.099055832E1,-1.199459688E2
