"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)","Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute Linear acceleration (m/s^2)","Time (s)","Attitude x (m/s^2)","Attitude y (m/s^2)","Attitude z (m/s^2)","Absolute Attitude (m/s^2)","Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.039881321E3,-2.333274053E0,-1.737577518E0,9.603401562E0,1.003437417E1,1.044746891E3,-3.855779863E-2,-2.628780373E-2,2.240834236E-1,2.288910946E-1,1.039905308E3,-2.344699181E0,-1.735336545E0,9.601687313E0,1.003500904E1,1.039905339E3,8.564726561E-4,1.470064979E-3,-3.820038360E-3,4.181785447E-3
1.040382328E3,-2.338162107E0,-1.731360755E0,9.602790057E0,1.003385215E1,1.045251225E3,-3.982461445E-2,-2.728652386E-2,2.224991359E-1,2.276761292E-1,1.040406193E3,-2.328709306E0,-1.734661128E0,9.605146108E0,1.003447896E1,1.040406224E3,-2.652550866E-3,1.281712583E-3,2.206922286E-4,2.954237347E-3
1.040883885E3,-2.340441858E0,-1.735338373E0,9.601158955E0,1.003350989E1,1.045754979E3,-3.649429604E-2,-2.624003775E-2,2.237747312E-1,2.282443943E-1,1.040908024E3,-2.327869914E0,-1.746746601E0,9.608303393E0,1.003940218E1,1.040908055E3,-1.691266444E-3,3.467414547E-3,-1.232905644E-3,4.050111375E-3
1.041385807E3,-2.317816177E0,-1.752813188E0,9.612385925E0,1.004204108E1,1.046260716E3,-6.327793002E-2,-1.757648587E-2,2.206175178E-1,2.301849657E-1,1.041409672E3,-2.316213680E0,-1.746794297E0,9.608484618E0,1.003688760E1,1.041409703E3,1.056776304E-3,1.404790959E-3,-1.105583214E-3,2.076662716E-3
1.041887120E3,-2.341376668E0,-1.726896663E0,9.601378315E0,1.003248137E1,1.046764378E3,-3.523183241E-2,-2.014711499E-2,2.201927602E-1,2.239018533E-1,1.041911045E3,-2.339964949E0,-1.725771101E0,9.599651827E0,1.003030593E1,1.041911076E3,1.016457521E-3,2.535838689E-3,-1.358106042E-4,2.735344269E-3
1.042388371E3,-2.321898717E0,-1.734422664E0,9.607816901E0,1.003541635E1,1.047268498E3,-6.128015441E-2,-5.594536951E-2,2.208513444E-1,2.359246872E-1,1.042412358E3,-2.334194039E0,-1.732133389E0,9.607530742E0,1.003759906E1,1.042412419E3,5.411203817E-4,-8.679146533E-4,-8.475430738E-3,8.536920599E-3
1.042889500E3,-2.318502960E0,-1.739363682E0,9.612042511E0,1.003953202E1,1.047772618E3,-5.023777869E-2,-2.765777226E-2,2.214463757E-1,2.287515772E-1,1.042913609E3,-2.310509572E0,-1.739811999E0,9.613158538E0,1.003883546E1,1.042913670E3,-1.114071351E-3,3.666886386E-3,-1.841931352E-3,4.252049135E-3
1.043389714E3,-2.326991664E0,-1.727004720E0,9.603775059E0,1.003144710E1,1.048276188E3,-6.277138846E-2,-3.736433529E-2,2.116544814E-1,2.239061417E-1,1.043413639E3,-2.327183205E0,-1.728699813E0,9.604704006E0,1.003267281E1,1.043413700E3,-5.752427857E-4,2.492718771E-4,-1.171790937E-3,1.328960019E-3
1.043891178E3,-2.321955919E0,-1.731150894E0,9.606987045E0,1.003407010E1,1.048780186E3,-4.990710153E-2,-2.917264946E-2,2.181063001E-1,2.256371432E-1,1.043915074E3,-2.321183278E0,-1.731532440E0,9.607721515E0,1.003466039E1,1.043915135E3,-5.114118205E-4,2.694991742E-3,-3.565028458E-4,2.766155603E-3
1.044391209E3,-2.329261364E0,-1.730538551E0,9.605115791E0,1.003386623E1,1.049284184E3,-6.021154299E-2,-4.100309126E-2,2.183575928E-1,2.301884483E-1,1.044415165E3,-2.326886318E0,-1.730921623E0,9.604895527E0,1.003317037E1,1.044415226E3,-9.949570019E-4,3.270361880E-3,-2.386192400E-4,3.426681398E-3
1.044892918E3,-2.324378755E0,-1.729615183E0,9.607740585E0,1.003508766E1,1.049788670E3,-5.507309975E-2,-4.236788327E-2,2.172751888E-1,2.281153031E-1,1.044917027E3,-2.324884304E0,-1.729157328E0,9.607101501E0,1.003451401E1,1.044917088E3,-6.047816116E-4,8.785248608E-4,-3.233990083E-3,3.405327970E-3
1.045393101E3,-2.329558267E0,-1.733986198E0,9.606427826E0,1.003578624E1,1.050292271E3,-5.641467869E-2,-4.325499758E-2,2.144534439E-1,2.259289499E-1,1.045419010E3,-2.331723546E0,-1.733774021E0,9.606319344E0,1.003614858E1,1.045419041E3,-6.917852842E-4,2.249363190E-3,-3.074837051E-3,3.872056886E-3
1.045893284E3,-2.325717928E0,-1.732463488E0,9.604301758E0,1.003259716E1,1.050796910E3,-5.425860733E-2,-4.405151866E-2,2.161872238E-1,2.272035398E-1,1.045919316E3,-2.324970930E0,-1.732310259E0,9.604340069E0,1.003243424E1,1.045919377E3,-4.687163606E-4,2.207227953E-3,2.130528912E-5,2.256546959E-3
1.046394841E3,-2.303629155E0,-1.760649399E0,9.606205975E0,1.003423075E1,1.051301335E3,-6.470195330E-2,-3.318006809E-2,2.154057576E-1,2.273475315E-1,1.046420781E3,-2.286879440E0,-1.761957972E0,9.606254443E0,1.003067485E1,1.046420842E3,-5.378076058E-3,-1.844373858E-2,-1.684152906E-3,1.928552737E-2
1.046896641E3,-2.378253058E0,-1.684106287E0,9.599794905E0,1.003236581E1,1.051805516E3,-2.044334719E-2,-3.782298103E-2,2.245306661E-1,2.286099918E-1,1.046922551E3,-2.378615527E0,-1.684583220E0,9.601979256E0,1.003462197E1,1.046922581E3,1.476940359E-2,1.639700881E-2,9.360321736E-3,2.397108265E-2
1.047398381E3,-2.323148286E0,-1.687139567E0,9.621323662E0,1.004058399E1,1.052309666E3,-7.726188440E-2,-4.658484642E-2,2.130583983E-1,2.313729193E-1,1.047424443E3,-2.339516612E0,-1.680519742E0,9.620570103E0,1.004255215E1,1.047424504E3,4.411722673E-3,-4.859473779E-4,-1.241818246E-2,1.318752052E-2
1.047900273E3,-2.313447428E0,-1.675187640E0,9.617918368E0,1.003307761E1,1.052813237E3,-7.165991537E-2,-4.464391506E-2,2.135372162E-1,2.296222231E-1,1.047926426E3,-2.311825856E0,-1.679928349E0,9.616754657E0,1.003238098E1,1.047926487E3,-2.427614611E-3,-6.871167967E-3,-8.874374375E-3,1.148306503E-2
1.048400456E3,-2.224127151E0,-1.709258903E0,9.630484726E0,1.003068012E1,1.053316593E3,-6.415518882E-2,-4.499370522E-2,2.146127489E-1,2.284709035E-1,1.048428349E3,-2.229640843E0,-1.707733521E0,9.631482276E0,1.003260200E1,1.048428379E3,-1.820710957E-3,-7.081249979E-3,2.731066438E-3,7.804986454E-3
1.048902317E3,-2.257846661E0,-1.697670243E0,9.627247134E0,1.003313726E1,1.053820439E3,-4.635698833E-2,-4.527827482E-2,2.186603546E-1,2.280601746E-1,1.048928410E3,-2.252464946E0,-1.696540905E0,9.627602123E0,1.003207715E1,1.048928440E3,1.237837279E-3,-5.104747247E-3,7.286409233E-4,5.302980594E-3
1.049404301E3,-2.223555195E0,-1.701590640E0,9.635793766E0,1.003434751E1,1.054324375E3,-6.870518464E-2,-4.615336015E-2,2.145624601E-1,2.299730078E-1,1.049430394E3,-2.219005263E0,-1.701848183E0,9.636013149E0,1.003359462E1,1.049428440E3,-3.792341426E-4,1.235706694E-4,-1.785383230E-3,1.829393758E-3
1.049904301E3,-2.240216190E0,-1.708368266E0,9.630283604E0,1.003391514E1,1.054827824E3,-3.047821257E-2,-4.119004900E-2,2.184830317E-1,2.244111778E-1,1.049932225E3,-2.240982296E0,-1.711215131E0,9.630213639E0,1.003450415E1,1.049930271E3,-1.687022390E-3,3.140620271E-4,-2.372441563E-3,2.927995640E-3
1.050404362E3,-2.234479689E0,-1.707017937E0,9.630781624E0,1.003288415E1,1.055332218E3,-4.240722367E-2,-4.446225636E-2,2.165903756E-1,2.251369709E-1,1.050432316E3,-2.236203512E0,-1.705380304E0,9.631806339E0,1.003397336E1,1.050430333E3,1.960086597E-3,1.440237552E-3,3.076483740E-3,3.921858727E-3
1.050904820E3,-2.237802837E0,-1.707276502E0,9.629469593E0,1.003240944E1,1.055835453E3,-4.600272481E-2,-4.348911558E-2,2.164686445E-1,2.255354250E-1,1.050932804E3,-2.239900156E0,-1.704738650E0,9.629115253E0,1.003210582E1,1.050930851E3,-1.065264456E-4,2.322276505E-3,1.014131753E-3,2.536292424E-3
1.051405369E3,-2.257780078E0,-1.680652973E0,9.631317883E0,1.003416411E1,1.056339665E3,-4.972874349E-2,-4.382336909E-2,2.162787376E-1,2.262077097E-1,1.051433415E3,-2.254658042E0,-1.680662549E0,9.630092045E0,1.003228699E1,1.051431462E3,5.243231641E-3,1.853559930E-4,6.238188624E-3,8.151124597E-3
1.051907231E3,-2.293750159E0,-1.708572912E0,9.617966010E0,1.003423048E1,1.056843357E3,-5.467221429E-2,-4.373430052E-2,2.162398369E-1,2.272914585E-1,1.051935276E3,-2.308449221E0,-1.714925653E0,9.617059844E0,1.003781589E1,1.051933323E3,-1.790365783E-2,2.198858627E-2,-6.610156946E-3,2.911585590E-2
1.052407780E3,-2.394852921E0,-1.814622941E0,9.574709473E0,1.003510032E1,1.057347325E3,-5.630253610E-2,-4.725864198E-2,2.122924441E-1,2.246584889E-1,1.052435734E3,-2.391683001E0,-1.821882161E0,9.572755802E0,1.003379568E1,1.052433781E3,-1.896809890E-2,7.703992490E-3,5.773733333E-4,2.048105555E-2
1.052909031E3,-2.404885016E0,-1.855000769E0,9.562813607E0,1.003353895E1,1.057850437E3,-5.751753598E-2,-5.281905271E-2,2.130265683E-1,2.268886028E-1,1.052937107E3,-2.405619491E0,-1.855449086E0,9.563366852E0,1.003432519E1,1.052935154E3,-9.039893646E-4,-1.476940333E-3,3.594737031E-3,3.990073162E-3
1.053410374E3,-2.404608395E0,-1.852492107E0,9.564883475E0,1.003498203E1,1.058354588E3,-6.612194152E-2,-5.225592189E-2,2.125527670E-1,2.286514187E-1,1.053438542E3,-2.398675359E0,-1.852301335E0,9.564606849E0,1.003326307E1,1.053436576E3,-1.948033406E-3,-1.782514378E-4,3.987314510E-3,4.441315652E-3
1.053912297E3,-2.406630607E0,-1.864129246E0,9.562021894E0,1.003489469E1,1.058858097E3,-6.564450642E-2,-5.185350918E-2,2.106795689E-1,2.266801015E-1,1.053940190E3,-2.408385718E0,-1.859150068E0,9.562346208E0,1.003470108E1,1.053938237E3,2.164481558E-3,1.084362821E-3,-3.879090508E-3,4.572544840E-3
1.054412449E3,-2.400033978E0,-1.840461147E0,9.567488564E0,1.003415655E1,1.059361637E3,-6.613527782E-2,-4.994494007E-2,2.116285354E-1,2.272773834E-1,1.054440434E3,-2.391242464E0,-1.841773168E0,9.568618629E0,1.003337587E1,1.054438481E3,1.130458640E-2,-6.174272751E-3,-1.859099529E-2,2.261725942E-2
1.054913884E3,-2.319742985E0,-1.816607715E0,9.590179956E0,1.003258804E1,1.059865330E3,-6.529768184E-2,-4.353827797E-2,2.149432451E-1,2.288230047E-1,1.054941929E3,-2.324340610E0,-1.814165823E0,9.589035319E0,1.003211619E1,1.054940007E3,7.749692795E-3,-1.093275390E-2,-2.130953320E-2,2.517298257E-2
1.055413997E3,-2.303815759E0,-1.822820687E0,9.590530361E0,1.003037960E1,1.060369023E3,-6.130222736E-2,-4.775340519E-2,2.112567809E-1,2.250950428E-1,1.055443821E3,-2.302392135E0,-1.824744174E0,9.592259411E0,1.003205569E1,1.055441868E3,-3.424973756E-3,2.550692969E-3,3.354946435E-3,5.430667126E-3
1.055915593E3,-2.320839896E0,-1.832060315E0,9.587432835E0,1.003302602E1,1.060873335E3,-5.909280106E-2,-4.869197309E-2,2.126537561E-1,2.260187766E-1,1.055945581E3,-2.324798447E0,-1.831335378E0,9.585878042E0,1.003232450E1,1.055943638E3,-2.841412554E-3,3.514099486E-3,8.719465430E-3,9.820977440E-3
1.056415767E3,-2.343808621E0,-1.832550717E0,9.581825020E0,1.003309781E1,1.061377385E3,-5.863971636E-2,-4.982564226E-2,2.133763134E-1,2.268273839E-1,1.056445866E3,-2.344009734E0,-1.832828444E0,9.581327023E0,1.003271993E1,1.056443913E3,-3.323625103E-4,7.115966566E-4,6.668555494E-4,1.030306248E-3
1.056917297E3,-2.345573725E0,-1.834301898E0,9.580908426E0,1.003295499E1,1.061881840E3,-5.917095753E-2,-5.214314884E-2,2.147301705E-1,2.287556694E-1,1.056947392E3,-2.344667550E0,-1.834940987E0,9.580660417E0,1.003262321E1,1.056945439E3,9.336979295E-4,2.164481564E-4,-7.809109956E-4,1.236310483E-3
1.057419316E3,-2.342559520E0,-1.834559441E0,9.580908399E0,1.003229780E1,1.062385838E3,-5.462171510E-2,-5.303362384E-2,2.143614143E-1,2.274794781E-1,1.057449162E3,-2.342750294E0,-1.833443420E0,9.581929036E0,1.003311306E1,1.057447239E3,1.209563227E-3,-2.678015420E-3,-4.224983124E-3,5.146386323E-3
1.057920414E3,-2.333669447E0,-1.841503573E0,9.583359836E0,1.003383946E1,1.062889622E3,-5.829543056E-2,-5.438999696E-2,2.148978638E-1,2.292110836E-1,1.057950291E3,-2.334508851E0,-1.841761116E0,9.582682594E0,1.003343517E1,1.057948338E3,1.281712612E-3,-8.976232350E-4,-3.081203162E-3,3.455767298E-3
1.058420550E3,-2.335304382E0,-1.837051812E0,9.584276707E0,1.003427954E1,1.063392735E3,-5.286644754E-2,-5.073079987E-2,2.132255615E-1,2.254631132E-1,1.058450535E3,-2.334461619E0,-1.836774085E0,9.583654217E0,1.003343801E1,1.058448573E3,1.580852451E-3,-1.150485631E-4,1.231445711E-3,2.007184392E-3
1.058922066E3,-2.340260702E0,-1.833109567E0,9.580889322E0,1.003147801E1,1.063896916E3,-4.940754648E-2,-5.041500500E-2,2.168727300E-1,2.280713910E-1,1.058951969E3,-2.340565944E0,-1.833443420E0,9.581490247E0,1.003218416E1,1.058949999E3,7.151277305E-4,-1.273224449E-4,-1.292322816E-3,1.482469877E-3
1.059423588E3,-2.344772490E0,-1.834673905E0,9.580526846E0,1.003247133E1,1.064398960E3,-3.403928830E-2,-4.204333012E-2,2.189440360E-1,2.255278379E-1,1.059453566E3,-2.344820182E0,-1.834502209E0,9.580631777E0,1.003255128E1,1.059451664E3,-3.076959086E-4,4.498726369E-4,-2.832924400E-3,2.884878302E-3
1.059925343E3,-2.341977669E0,-1.835646846E0,9.583607837E0,1.003493886E1,1.064905061E3,-4.256688224E-2,-4.483365445E-2,2.196562479E-1,2.281904102E-1,1.059955235E3,-2.343704165E0,-1.835885312E0,9.583445686E0,1.003523071E1,1.059953282E3,-4.944354945E-4,1.527869339E-4,-3.461048458E-3,3.499523787E-3
1.060427039E3,-2.338906207E0,-1.843831002E0,9.580297926E0,1.003256215E1,1.065408848E3,-3.310206905E-2,-4.583241604E-2,2.216607183E-1,2.287571450E-1,1.060457157E3,-2.336798164E0,-1.844584555E0,9.579935458E0,1.003186330E1,1.060455174E3,6.854191619E-4,-8.488163181E-5,-2.037159119E-3,2.151051277E-3
1.060927126E3,-2.340590815E0,-1.840336654E0,9.581125912E0,1.003310411E1,1.065912104E3,-2.808333177E-2,-4.511972207E-2,2.209929540E-1,2.272935295E-1,1.060959050E3,-2.341844119E0,-1.839347840E0,9.581423474E0,1.003349940E1,1.060957127E3,1.493916687E-3,6.047816116E-4,3.163962757E-3,3.550803880E-3
1.061427494E3,-2.343463874E0,-1.834513961E0,9.581451527E0,1.003301937E1,1.066415684E3,-2.960566112E-2,-4.721894908E-2,2.213742241E-1,2.282819998E-1,1.061459477E3,-2.342994611E0,-1.834686343E0,9.581030148E0,1.003253888E1,1.061457554E3,2.620550562E-4,-2.130528912E-6,1.463673363E-3,1.486948924E-3
1.061927677E3,-2.343789472E0,-1.836793239E0,9.581757961E0,1.003380507E1,1.066919773E3,-3.334796618E-2,-4.710286193E-2,2.202826757E-1,2.277174207E-1,1.061959874E3,-2.343042481E0,-1.838335103E0,9.582351727E0,1.003447999E1,1.061957867E3,7.201187722E-4,-4.857605919E-4,7.840346396E-4,1.170147305E-3
1.062427769E3,-2.341347367E0,-1.834044698E0,9.583500954E0,1.003439674E1,1.067423751E3,-4.863871261E-2,-4.319818690E-2,2.184709758E-1,2.279503783E-1,1.062461857E3,-2.340356062E0,-1.833090490E0,9.582873344E0,1.003339169E1,1.062457873E3,3.259709235E-4,-3.387541045E-4,-3.506850583E-3,3.538221644E-3
1.062929502E3,-2.335424573E0,-1.840769098E0,9.582224721E0,1.003302892E1,1.067927280E3,-5.379403432E-2,-4.982132713E-2,2.163083235E-1,2.283971401E-1,1.062963262E3,-2.336912612E0,-1.839176144E0,9.582930580E0,1.003375742E1,1.062959446E3,1.962887693E-3,-8.233518106E-4,3.862114163E-4,2.163329738E-3
1.063430729E3,-2.333774377E0,-1.831984008E0,9.584351832E0,1.003306874E1,1.068431126E3,-4.738472378E-2,-3.989410022E-2,2.192294106E-1,2.278121721E-1,1.063464499E3,-2.332858661E0,-1.832327399E0,9.584561682E0,1.003311895E1,1.063460633E3,-5.347542687E-4,7.363481362E-4,2.841412563E-3,2.983587783E-3
1.063930973E3,-2.338139115E0,-1.832541142E0,9.584774666E0,1.003459052E1,1.068935337E3,-4.952997367E-2,-3.939016461E-2,2.189989567E-1,2.279590893E-1,1.063964944E3,-2.338416845E0,-1.832081455E0,9.583280685E0,1.003314430E1,1.063960924E3,1.110005561E-3,-4.942826983E-4,1.150485612E-4,1.220517883E-3
1.064432957E3,-2.306655928E0,-1.819383458E0,9.592650490E0,1.003243545E1,1.069438572E3,-4.844392714E-2,-3.644987013E-2,2.190771259E-1,2.273107877E-1,1.064465000E3,-2.305424669E0,-1.820445643E0,9.594753716E0,1.003435619E1,1.064461033E3,-8.777779099E-4,-2.096440447E-3,1.046089694E-3,2.501971274E-3
1.064933171E3,-2.309485215E0,-1.828873227E0,9.592646767E0,1.003480798E1,1.069942509E3,-4.861433922E-2,-3.960106108E-2,2.198933798E-1,2.286584713E-1,1.064965198E3,-2.308403036E0,-1.827637820E0,9.592752113E0,1.003443460E1,1.064961338E3,-1.112136092E-3,8.735168539E-4,-7.350324746E-4,1.593785155E-3
1.065435032E3,-2.300684663E0,-1.833033258E0,9.594243430E0,1.003507189E1,1.070446568E3,-3.991379814E-2,-4.479699854E-2,2.200753954E-1,2.281075667E-1,1.065466984E3,-2.302420704E0,-1.833233570E0,9.594262514E0,1.003552488E1,1.065462971E3,8.403281366E-4,2.618598284E-3,2.158115436E-3,3.495807573E-3
1.065936100E3,-2.303508109E0,-1.826508826E0,9.593318176E0,1.003364529E1,1.070950260E3,-3.750394640E-2,-4.831246157E-2,2.193981201E-1,2.277634190E-1,1.065968113E3,-2.301428676E0,-1.826642367E0,9.593613879E0,1.003347515E1,1.065964176E3,5.368763095E-4,2.264217477E-3,3.652032127E-3,4.330387467E-3
1.066437591E3,-2.308525456E0,-1.825869737E0,9.591629822E0,1.003306796E1,1.071453953E3,-2.856295292E-2,-5.104842369E-2,2.203206282E-1,2.279538617E-1,1.066469645E3,-2.310280568E0,-1.825831583E0,9.590952569E0,1.003281757E1,1.066465679E3,4.647269240E-4,7.002734416E-4,1.167122412E-4,8.485138503E-4
1.066937840E3,-2.299266760E0,-1.829773446E0,9.594054588E0,1.003397139E1,1.071958195E3,-3.103160858E-2,-5.229468884E-2,2.186722909E-1,2.269697469E-1,1.066969914E3,-2.296949173E0,-1.830836471E0,9.593767284E0,1.003335978E1,1.066965977E3,2.897519264E-4,-1.122788738E-3,-1.928128662E-3,2.249953525E-3
1.067437870E3,-2.308297701E0,-1.812286211E0,9.595874180E0,1.003461115E1,1.072458530E3,-2.775805895E-2,-5.312250090E-2,2.210588924E-1,2.290404852E-1,1.067471727E3,-2.309164573E0,-1.809835275E0,9.595807752E0,1.003430472E1,1.067467869E3,4.647269229E-3,-4.838252833E-4,-1.385692589E-3,4.873534871E-3
1.067939304E3,-2.302869022E0,-1.819278535E0,9.596389619E0,1.003512201E1,1.072965946E3,-3.430867964E-2,-5.235926951E-2,2.199366323E-1,2.286716004E-1,1.067973179E3,-2.301943773E0,-1.820470866E0,9.597019173E0,1.003572799E1,1.067969242E3,-1.525747298E-3,-4.328963165E-4,-1.716730977E-3,2.337192608E-3
1.068441135E3,-2.294179308E0,-1.815224612E0,9.597925319E0,1.003386613E1,1.073469852E3,-3.586944701E-2,-5.378816620E-2,2.178300979E-1,2.272217762E-1,1.068473301E3,-2.295646695E0,-1.814594222E0,9.598498207E0,1.003463571E1,1.068469334E3,-1.668204138E-3,-5.858954526E-4,4.646683548E-3,4.971704589E-3
1.068941380E3,-2.298663387E0,-1.817869487E0,9.597463951E0,1.003492985E1,1.073973301E3,-4.031057963E-2,-5.090008652E-2,2.176308253E-1,2.271099685E-1,1.068975193E3,-2.297279367E0,-1.817485270E0,9.597105034E0,1.003420003E1,1.068971256E3,-1.379326487E-3,-6.344901839E-4,2.773507251E-3,3.161876314E-3
1.069442600E3,-2.295581492E0,-1.815701544E0,9.597105015E0,1.003348848E1,1.074477604E3,-4.015993315E-2,-5.423888138E-2,2.160018285E-1,2.262995060E-1,1.069476566E3,-2.297393834E0,-1.815758776E0,9.597133625E0,1.003394101E1,1.069472599E3,8.615485441E-4,1.718853025E-4,-1.933179122E-3,2.123438713E-3
1.069944523E3,-2.288408429E0,-1.819736390E0,9.599508745E0,1.003488026E1,1.074981083E3,-4.264747712E-2,-4.797252532E-2,2.179613267E-1,2.272164396E-1,1.069976627E3,-2.287803297E0,-1.819622041E0,9.599791096E0,1.003499165E1,1.069972660E3,-1.363538504E-4,-1.504153412E-3,-4.446413836E-3,4.695920129E-3
1.070444584E3,-2.275592880E0,-1.830348054E0,9.599829403E0,1.003420259E1,1.075483768E3,-3.759363565E-2,-4.627070102E-2,2.173291987E-1,2.253580258E-1,1.070476719E3,-2.274271282E0,-1.832598601E0,9.599369705E0,1.003387394E1,1.070472782E3,5.816343930E-4,1.617071444E-3,-9.800432976E-4,1.978308239E-3
1.070946293E3,-2.280367353E0,-1.825974662E0,9.599174879E0,1.003386352E1,1.075987278E3,-4.237970473E-2,-4.828864241E-2,2.172882443E-1,2.265877611E-1,1.070978275E3,-2.280853823E0,-1.823942932E0,9.599422896E0,1.003384183E1,1.070974339E3,1.538479543E-3,1.729463209E-3,4.528434951E-3,5.085733516E-3
1.071448002E3,-2.276828516E0,-1.822884142E0,9.599441977E0,1.003275341E1,1.076491337E3,-4.150744090E-2,-4.641961673E-2,2.168614675E-1,2.256247871E-1,1.071480015E3,-2.275407258E0,-1.822893681E0,9.600014295E0,1.003298032E1,1.071476017E3,9.803828260E-4,1.487550559E-3,2.843534602E-3,3.355539626E-3
1.071948246E3,-2.280457895E0,-1.820771256E0,9.598440777E0,1.003223612E1,1.076995213E3,-3.982993960E-2,-4.775102250E-2,2.185175717E-1,2.271926790E-1,1.071980289E3,-2.280649431E0,-1.822083278E0,9.598507812E0,1.003258200E1,1.071976322E3,6.327670868E-4,1.591505095E-3,1.885518087E-3,2.547245789E-3
1.072448612E3,-2.279011797E0,-1.824994624E0,9.599245193E0,1.003344449E1,1.077506901E3,-4.081341677E-2,-5.139727760E-2,2.176686337E-1,2.273478595E-1,1.072480442E3,-2.279586405E0,-1.823653872E0,9.598421597E0,1.003254329E1,1.072476475E3,6.178533845E-5,2.995523641E-3,1.704423130E-5,2.996209241E-3
1.072949985E3,-2.281359374E0,-1.826823602E0,9.599213049E0,1.003428006E1,1.078010746E3,-3.728955407E-2,-4.889478799E-2,2.180964408E-1,2.265993571E-1,1.072981846E3,-2.282427705E0,-1.828845794E0,9.599565970E0,1.003522894E1,1.072977909E3,4.456285573E-4,2.631330529E-4,-1.235027716E-3,1.339073289E-3
1.073451939E3,-2.278020849E0,-1.828998411E0,9.599174914E0,1.003388126E1,1.078513767E3,-4.831920192E-2,-3.541445360E-2,2.196248323E-1,2.276488431E-1,1.073483799E3,-2.277448528E0,-1.827472228E0,9.598888758E0,1.003319949E1,1.073479862E3,1.733707292E-3,-1.508770971E-3,3.745401914E-3,4.394333433E-3
1.073953251E3,-2.277400835E0,-1.820270554E0,9.599947523E0,1.003289250E1,1.079017460E3,-4.552111787E-2,-4.541268187E-2,2.180072493E-1,2.272919810E-1,1.073985386E3,-2.276294352E0,-1.821634580E0,9.600195528E0,1.003312627E1,1.073981419E3,-1.570310154E-4,2.291804009E-4,9.612844593E-4,1.000624909E-3
1.074453587E3,-2.276991093E0,-1.828317773E0,9.597061718E0,1.003150178E1,1.079521000E3,-5.413066968E-2,-3.471306339E-2,2.169560641E-1,2.262853507E-1,1.074485600E3,-2.277077284E0,-1.827417554E0,9.597186214E0,1.003147642E1,1.074481663E3,5.390238147E-4,1.039698107E-3,-1.751294766E-3,2.106787171E-3
1.074955173E3,-2.278621781E0,-1.821396114E0,9.600205072E0,1.003362041E1,1.080025089E3,-4.272892699E-2,-4.437763989E-2,2.211111337E-1,2.295327200E-1,1.074987125E3,-2.279604261E0,-1.820680716E0,9.600071531E0,1.003358596E1,1.074983158E3,8.021314031E-4,2.992077456E-4,5.029236575E-4,9.929110072E-4
1.075455845E3,-2.274787246E0,-1.820661638E0,9.598907824E0,1.003137564E1,1.080529057E3,-5.163715407E-2,-3.092141822E-2,2.186479419E-1,2.267806259E-1,1.075487797E3,-2.273423221E0,-1.820900104E0,9.599260748E0,1.003144741E1,1.075483799E3,-9.039893591E-4,4.456285387E-5,4.307742720E-4,1.002371729E-3
1.075957096E3,-2.279051020E0,-1.828769485E0,9.598621631E0,1.003354417E1,1.081032200E3,-1.088356040E-1,-6.682386249E-2,1.861724555E-1,2.257671378E-1,1.075989262E3,-2.278869786E0,-1.830801216E0,9.598135165E0,1.003340816E1,1.075985294E3,-1.909836674E-4,9.782607816E-4,-2.122040749E-3,2.344467073E-3
1.076457432E3,-2.272451691E0,-1.827455861E0,9.599082413E0,1.003224874E1,1.081535465E3,6.407026261E-6,-3.716138053E-2,2.317444332E-1,2.347050288E-1,1.076489353E3,-2.273821173E0,-1.826239608E0,9.598526958E0,1.003180610E1,1.076485416E3,1.440237544E-3,-2.471413538E-4,6.263755001E-4,1.589877134E-3
1.076959232E3,-2.272459818E0,-1.820747486E0,9.601836186E0,1.003366599E1,1.082038364E3,-5.351453403E-2,-3.412484712E-2,2.137146983E-1,2.229400879E-1,1.076991184E3,-2.269388375E0,-1.820766563E0,9.602494358E0,1.003360416E1,1.076987247E3,6.769309989E-4,-5.962934505E-4,1.602140765E-3,1.838656164E-3
1.077460758E3,-2.264962444E0,-1.821214879E0,9.603114356E0,1.003327882E1,1.082542088E3,-5.236870523E-2,-3.538735518E-2,2.174756792E-1,2.264738776E-1,1.077492802E3,-2.266364625E0,-1.821605963E0,9.603581744E0,1.003411377E1,1.077488834E3,-5.092897612E-5,-3.671130366E-4,2.960246834E-3,2.983358352E-3
1.077962681E3,-2.268520365E0,-1.822235514E0,9.602398964E0,1.003358325E1,1.083045200E3,-5.749931790E-2,-3.574471814E-2,2.149267954E-1,2.253383762E-1,1.077992802E3,-2.268592248E0,-1.821614015E0,9.601553234E0,1.003267726E1,1.077988865E3,-7.350324746E-4,2.109223634E-3,3.372627251E-3,4.045208480E-3
1.078463902E3,-2.282151094E0,-1.816407402E0,9.599947557E0,1.003327178E1,1.083549381E3,-5.115911737E-2,-4.062881880E-2,2.157785296E-1,2.254513918E-1,1.078493717E3,-2.281559698E0,-1.813545803E0,9.600462636E0,1.003311247E1,1.078489811E3,-2.334244824E-5,-4.244081498E-6,8.063754827E-4,8.067244271E-4
